,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_loo,p_loo,se,warning,n_data_points,n_samples,scale,k_count_good,k_count_ok,k_count_bad,k_count_verybad,elpd_loo_y0,elpd_loo_y1,elpd_loo_y2,elpd_loo_y3,elpd_loo_y4
0,0,13,2,1,0,13318.144547505386,30.095544827772756,337.95464815470945,True,2945,300,log,2267,4,0,674,-246.53164,6792.16152,6793.62446,-11.73391,-9.37588
0,0,13,2,1,0,13345.521372016432,36.6434222339758,338.74251938533115,True,2945,300,log,2232,15,2,696,-252.66167,6807.04527,6808.72461,-9.8391,-7.74774
0,0,14,2,1,0,13211.603124818717,35.27656503588878,337.73723280529117,True,2945,300,log,2365,3,0,577,-292.0147,6769.46984,6764.47653,-14.04842,-16.28012
0,0,14,2,1,0,,,,True,2945,300,log,2306,6,0,633,-257.78523,6788.36185,6790.35711,,
0,0,14,2,1,0,13287.318832748912,35.84590877182927,337.87832947370276,True,2945,300,log,2327,9,0,609,-264.13894,6784.6365,6788.81175,-8.75472,-13.23576
0,0,14,2,1,0,13291.495558569011,31.487917663926055,338.209338639204,True,2945,300,log,2286,10,0,649,-265.45758,6789.78757,6791.64645,-12.95072,-11.53016
0,0,14,2,1,0,13285.987098841753,27.880666884888342,337.9730302274859,True,2945,300,log,2294,7,0,644,-267.29659,6784.12744,6790.1269,-8.63164,-12.339
0,0,14,2,1,0,,,,True,2945,300,log,2324,3,0,618,-256.60912,6786.97313,6790.58993,,-9.7736
0,0,14,2,1,0,13232.068857558155,29.829667558886285,337.6956877194283,True,2945,300,log,2361,2,0,582,-277.56879,6762.73491,6776.59425,-13.71634,-15.97517
0,0,14,2,1,0,,,,True,2945,300,log,2275,4,0,666,-260.97758,6777.74369,6780.57876,,
0,0,14,2,1,0,,,,True,2945,300,log,2423,4,0,518,-260.46549,6781.05899,6781.93923,-13.89241,
0,0,14,2,1,0,,,,True,2945,300,log,2363,3,0,579,-263.91389,6783.23128,6784.65247,,
0,0,15,2,1,0,,,,True,2945,300,log,2186,26,5,728,-251.73228,6787.64423,6790.62514,,-5.69859
0,0,15,2,1,0,13252.973070103611,28.0982231751168,337.7278820085046,True,2945,300,log,2303,2,0,640,-266.43814,6770.724,6778.18134,-16.92037,-12.57376
0,0,15,2,1,0,,,,True,2945,300,log,2338,2,0,605,-281.21885,6769.89451,6773.36951,-17.69173,
0,0,15,2,1,0,,,,True,2945,300,log,2289,1,0,655,-282.6891,6770.86641,6775.08715,,-13.0348
0,0,15,2,1,0,13200.206845497705,29.800444415257516,337.46675596622333,True,2945,300,log,2394,0,0,551,-286.49122,6758.49437,6762.75293,-20.84851,-13.70073
0,0,15,2,1,0,13192.117749011852,21.02524603040547,337.967763425577,True,2945,300,log,2321,0,0,624,-303.1936,6761.9043,6764.0191,-16.90135,-13.71069
0,0,15,2,1,0,13210.751458046507,21.561535159175037,338.0776979159499,True,2945,300,log,2321,1,0,623,-298.04818,6771.1226,6769.49887,-18.81449,-13.00735
0,0,15,2,1,0,,,,True,2945,300,log,2278,8,0,659,-300.09059,6767.39585,6771.77719,,
0,0,15,2,1,0,13204.722597042311,17.79760658482155,338.021719392891,True,2945,300,log,2289,2,0,654,-298.89498,6765.62897,6768.31127,-15.39289,-14.92978
0,0,15,2,1,0,13188.347150361526,18.67941281397907,337.6629370706841,True,2945,300,log,2344,3,0,598,-300.8776,6759.10913,6762.08922,-15.09409,-16.87951
0,0,16,2,1,0,,,,True,2945,300,log,2229,6,0,710,-272.84638,6785.04963,6790.0648,-12.46282,
0,0,16,2,1,0,13224.368214144713,25.16082693539647,337.82232403742654,True,2945,300,log,2379,0,0,566,-283.29418,6767.63666,6771.31756,-16.55144,-14.74039
0,0,16,2,1,0,,,,True,2945,300,log,2372,0,0,573,-293.10878,6759.93078,6761.52195,,-17.71893
0,0,16,2,1,0,,,,True,2945,300,log,2310,1,1,633,-279.71636,6778.03332,6780.48117,,
0,0,16,2,1,0,13232.867740670887,21.50414078770882,337.69256675568596,True,2945,300,log,2267,2,0,676,-281.89414,6771.57894,6771.39703,-14.52096,-13.69314
0,0,16,2,1,0,13005.006562397442,25.762789756445272,336.73855174231846,True,2945,300,log,2765,0,0,180,-337.59997,6718.6582,6682.53435,-27.87229,-30.71373
0,0,16,2,1,0,13232.9699384001,22.63056893754583,338.25669069597467,True,2945,300,log,2306,1,0,638,-287.85925,6776.47058,6777.17449,-20.43738,-12.37849
0,0,16,2,1,0,,,,True,2945,300,log,2294,1,0,650,-275.42105,6770.45973,6775.49918,,-10.14724
0,0,16,2,1,0,,,,True,2945,300,log,2268,0,0,677,-262.74443,6780.0791,6783.42742,,
0,0,16,2,1,0,13227.31752934823,21.488893844794802,337.7986070680843,True,2945,300,log,2270,3,0,672,-289.55757,6769.14206,6773.05653,-11.02325,-14.30025
