,test_id,kcid,lmc_prior_code,lengthscale_prior_code,y0,y1,y2,y3,y4,total_nlpd
0,0.0,0.0,2.0,1.0,0.6952459249944509,-11.691544755839166,-11.691500367400598,0.06229842342450783,0.05930255011537447,-22.56619822470543
1,0.0,0.0,2.0,1.0,0.6925914583423611,-11.671509284259512,-11.66358204614954,0.08157882629912358,0.08044601260352917,-22.480475033164037
2,0.0,0.0,2.0,1.0,0.6930156652016096,-11.695435583859073,-11.694642517765361,0.06362585240947723,0.06109024257186603,-22.572346341441484
3,0.0,0.0,2.0,1.0,0.7028091369619985,-11.6877315424332,-11.68790391533553,0.06768299873601615,0.07444399037175578,-22.53069933169896
4,0.0,0.0,2.0,1.0,0.7055685136284755,-11.676058168180134,-11.67331152669832,0.06454100049658874,0.08012822861321754,-22.499131952140168
5,0.0,0.0,2.0,1.0,0.6885951588794488,-11.681010607833764,-11.673980363733103,0.056353340531499894,0.07005800822519642,-22.539984463930722
6,0.0,0.0,2.0,1.0,0.6979830064214005,-11.686581239801686,-11.690172063213627,0.058825476476468394,0.07479949244176975,-22.545145327675673
7,0.0,0.0,2.0,1.0,0.6859100092126398,-11.6716804366574,-11.674541102457209,0.07605851847570715,0.08665787077373459,-22.497595140652525
8,0.0,0.0,2.0,1.0,0.6965804275642243,-11.688816402976205,-11.688899837720152,0.05647091491233863,0.0641334450376042,-22.560531453182186
9,0.0,0.0,2.0,1.0,0.7056515028287156,-11.685175838729963,-11.681792405401767,0.05644854482114666,0.06535219974627737,-22.539515996735588
10,0.0,0.0,2.0,1.0,0.7129930693321691,-11.6791070549261,-11.68142819645859,0.05731659086507423,0.06426976823854047,-22.525955822948905
11,0.0,0.0,2.0,1.0,0.6981609938116301,-11.680346525384456,-11.683464827050967,0.05646276308575064,0.06823288424384702,-22.540954711294194
12,0.0,0.0,2.0,1.0,0.6929647132374195,-11.678887942380646,-11.675801480809847,0.07087770528148159,0.09681901930260733,-22.494027985368984
13,0.0,0.0,2.0,1.0,0.6989597820830183,-11.676737047689302,-11.687732435274286,0.07142765667955296,0.0705879491050397,-22.523494095095977
14,0.0,0.0,2.0,1.0,0.6985199470331475,-11.68262230122576,-11.679428141919933,0.0607607023560873,0.06798722913574116,-22.534782564620713
15,0.0,0.0,2.0,1.0,0.6900360846291391,-11.689103886882464,-11.68854253024471,0.07387611376530952,0.06461518098272998,-22.549119037749996
16,0.0,0.0,2.0,1.0,0.6989468559308522,-11.687921860619468,-11.688939064595163,0.0628208992986779,0.07684731377093358,-22.538245856214168
17,0.0,0.0,2.0,1.0,0.7000241196099795,-11.69011571821307,-11.689893174228214,0.05620496575908731,0.06343506997716057,-22.560344737095058
18,0.0,0.0,2.0,1.0,0.6978776988726693,-11.679081259365795,-11.678224450714735,0.06208919872602078,0.0768227331275821,-22.520516079354255
19,0.0,0.0,2.0,1.0,0.6875546363989511,-11.68672541128535,-11.694783579386822,0.07488298657988111,0.07679058745643597,-22.542280780236904
