,test_id,kcid,lmc_prior_code,lengthscale_prior_code,y0,y1,y2,y3,y4,total_nlpd
0,0.0,0.0,2.0,1.0,0.7058705790609527,-11.69098750863351,-11.687662432879007,0.07478267485064885,0.0804692950411629,-22.517527392559753
1,0.0,0.0,2.0,1.0,0.693028956197557,-11.69705599316529,-11.702481535669087,0.06746352643390194,0.06735307606000261,-22.57169197014292
2,0.0,0.0,2.0,1.0,0.6876373227589391,-11.683422326988914,-11.684918535927528,0.06475285473792407,0.07074738200876997,-22.54520330341081
3,0.0,0.0,2.0,1.0,0.7013543724856612,-11.680127722568251,-11.685734757712098,0.05523847488768233,0.05989507267680511,-22.5493745602302
4,0.0,0.0,2.0,1.0,0.7045283884347295,-11.686009928981463,-11.68132521737595,0.07704139023985758,0.06756980526733755,-22.51819556241549
5,0.0,0.0,2.0,1.0,0.7025409544923273,-11.68049695001573,-11.670825413806098,0.07755908448403458,0.09567543996991691,-22.475546884875552
6,0.0,0.0,2.0,1.0,0.6930739963399309,-11.683367285282435,-11.681283011464846,0.05223015155367,0.07076656253245166,-22.548579586321228
7,0.0,0.0,2.0,1.0,0.6601142343473272,-11.691274336450766,-11.689216629303232,0.05571007235776729,0.07657652287454564,-22.588090136174355
8,0.0,0.0,2.0,1.0,0.6750583937363762,-11.689484371190169,-11.692639922187443,0.05929328050261734,0.06739117431017469,-22.580381444828443
9,0.0,0.0,2.0,1.0,0.7086529787123002,-11.692271319181742,-11.689935390166685,0.07287481431440938,0.0664157795904374,-22.534263136731283
10,0.0,0.0,2.0,1.0,0.6915289641729221,-11.667779671095666,-11.666375964847552,0.06875122141997488,0.07577367239251574,-22.498101777957803
11,0.0,0.0,2.0,1.0,0.7012535958346867,-11.69385988507141,-11.692189735498559,0.05811214572860189,0.07333306005477387,-22.55335081895191
12,0.0,0.0,2.0,1.0,0.6896746377056453,-11.689771161699781,-11.691645979710989,0.059196136398858346,0.06549458270088623,-22.567051784605383
13,0.0,0.0,2.0,1.0,0.7006745069823703,-11.68660475659938,-11.68701940060473,0.060763717742705246,0.09341510900413492,-22.5187708234749
14,0.0,0.0,2.0,1.0,0.6844687574828158,-11.686979100570385,-11.67677847777905,0.058222264645148916,0.06684028683377549,-22.554226269387694
15,0.0,0.0,2.0,1.0,0.6892229548213231,-11.68781501166269,-11.685785315766626,0.07635617826351099,0.0771529194061662,-22.530868274938317
16,0.0,0.0,2.0,1.0,0.6991851757897608,-11.687968792242257,-11.692031259309678,0.06407793378691407,0.07996955930059771,-22.53676738267466
17,0.0,0.0,2.0,1.0,0.6899098416686464,-11.688368945425871,-11.694120900695825,0.0584990881464989,0.06596447846558491,-22.568116437840967
18,0.0,0.0,2.0,1.0,0.6897910518548926,-11.679895852860952,-11.68335150712607,0.08054676820036011,0.07703896861728228,-22.515870571314487
19,0.0,0.0,2.0,1.0,0.7147446011863395,-11.674502689846518,-11.678594485975447,0.06857615257586659,0.08391616196207428,-22.485860260097688
