run_number,total_run_time,viper_initial_contact_range,viper_initial_contact_ata,viper_initial_contact_aa,viper_briefed_behavior,viper_briefed_launch_range,viper_briefed_evasion_range,viper_alive,cobra_initial_contact_range,cobra_initial_contact_ata,cobra_initial_contact_aa,cobra_briefed_behavior,cobra_briefed_launch_range,cobra_briefed_evasion_range,cobra_alive,outcome,viper_launched,viper_launch_range,viper_time_at_launch,cobra_launched,cobra_launch_range,cobra_time_at_launch,viper_time_in_UNKNOWN,cobra_time_in_UNKNOWN,viper_time_in_NEUTRAL,cobra_time_in_NEUTRAL,viper_time_in_DEFENSIVE,cobra_time_in_DEFENSIVE,viper_time_in_HEADON,cobra_time_in_HEADON,viper_time_in_OFFENSIVE,cobra_time_in_OFFENSIVE
11,95.4,50000.0,0.0,180.0,BehaviorType.ATTACK,32991.306882940524,3560.2518806913617,1,50000.0,0.0,180.0,BehaviorType.ATTACK,38664.940209866356,39653.81853049264,0,VIPER_WIN,True,32878.553,28.6,True,38570.0,19.1,0.2,0.2,0.0,0.0,0.0,50.80000000000045,44.40000000000036,44.40000000000036,50.90000000000045,0.0
12,69.6,50000.0,0.0,180.0,BehaviorType.ATTACK,42695.68776398632,12120.794795361016,1,50000.0,0.0,180.0,BehaviorType.ATTACK,43667.7698521332,29095.990472797108,0,VIPER_WIN,True,42590.001,12.4,True,43550.0,10.8,0.2,0.2,0.0,0.0,0.0,17.399999999999977,52.00000000000047,52.00000000000047,17.49999999999998,0.0
13,142.5,50000.0,0.0,180.0,BehaviorType.ATTACK,35029.00382710772,45986.285096128,1,50000.0,0.0,180.0,BehaviorType.ATTACK,36733.38225053159,43862.18103665994,1,BOTH_SURVIVED,True,34910.046,25.2,True,36650.0,22.3,0.2,0.2,95.89999999999883,95.89999999999883,0.1,0.0,46.40000000000039,46.40000000000039,0.0,0.1
14,102.3,50000.0,0.0,180.0,BehaviorType.ATTACK,38517.090178450555,48471.21560014131,0,50000.0,0.0,180.0,BehaviorType.ATTACK,27385.278117545226,15513.622859118881,1,COBRA_WIN,True,38450.0,19.3,True,27291.36,38.4,0.2,0.2,0.0,0.0,56.40000000000053,0.0,45.70000000000038,45.70000000000038,0.0,56.50000000000053
15,72.1,50000.0,0.0,180.0,BehaviorType.ATTACK,43557.42611528277,18676.004652462187,1,50000.0,0.0,180.0,BehaviorType.ATTACK,22656.152582788865,36325.30478814985,0,VIPER_WIN,True,43490.0,10.9,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,25.500000000000092,46.40000000000039,46.40000000000039,25.600000000000094,0.0
16,132.9,50000.0,0.0,180.0,BehaviorType.ATTACK,42484.846265127584,42985.47536368145,1,50000.0,0.0,180.0,BehaviorType.ATTACK,34462.26871201504,33323.844093484826,1,BOTH_SURVIVED,True,42410.0,12.7,True,34360.591,26.2,0.2,0.2,82.89999999999957,82.89999999999957,11.299999999999976,0.0,38.60000000000028,38.60000000000028,0.0,11.299999999999976
17,139.0,50000.0,0.0,180.0,BehaviorType.ATTACK,37399.77564773835,39232.238441770125,1,50000.0,0.0,180.0,BehaviorType.ATTACK,38869.32730046541,47942.678652777344,1,BOTH_SURVIVED,True,37310.017,21.2,True,38750.0,18.8,0.2,0.2,95.79999999999883,95.79999999999883,0.1,0.0,43.00000000000034,43.00000000000034,0.0,0.1
18,99.5,50000.0,0.0,180.0,BehaviorType.ATTACK,42331.77819171181,31655.16593879691,0,50000.0,0.0,180.0,BehaviorType.ATTACK,26151.79972495248,8902.55340663359,1,COBRA_WIN,True,42230.0,13.0,True,26063.984,42.6,0.2,0.2,0.0,0.0,45.20000000000037,0.0,54.1000000000005,54.1000000000005,0.0,45.300000000000374
19,101.1,50000.0,0.0,180.0,BehaviorType.ATTACK,26609.315362542115,4961.410872413613,1,50000.0,0.0,180.0,BehaviorType.ATTACK,48969.219030153006,32717.346094106782,0,VIPER_WIN,True,26543.957,44.7,True,48890.0,1.9,0.2,0.2,0.0,0.0,0.0,43.40000000000035,57.50000000000055,57.50000000000055,43.50000000000035,0.0
20,133.3,50000.0,0.0,180.0,BehaviorType.ATTACK,20685.12827448288,22287.06751897,1,50000.0,0.0,180.0,BehaviorType.ATTACK,42230.999425101356,26781.992548117123,1,BOTH_SURVIVED,True,20619.653,54.3,True,42170.0,13.1,0.2,0.2,63.10000000000063,63.10000000000063,0.0,3.700000000000002,66.4000000000005,66.4000000000005,3.700000000000002,0.0
21,143.7,50000.0,0.0,180.0,BehaviorType.ATTACK,31024.791753397054,4319.647300565066,1,50000.0,0.0,180.0,BehaviorType.ATTACK,36043.62722450317,21152.650746724834,1,BOTH_SURVIVED,True,30954.333,31.8,True,35930.0,23.5,0.2,0.2,56.20000000000053,56.20000000000053,0.0,25.500000000000092,61.90000000000061,61.90000000000061,25.500000000000092,0.0
22,80.8,50000.0,0.0,180.0,BehaviorType.ATTACK,43469.36001129483,9715.171853292164,1,50000.0,0.0,180.0,BehaviorType.ATTACK,27706.653659433687,39295.52099378969,0,VIPER_WIN,True,43370.0,11.1,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,38.70000000000028,41.900000000000325,41.900000000000325,38.80000000000028,0.0
23,60.3,50000.0,0.0,180.0,BehaviorType.ATTACK,39094.67808742334,18819.61045177499,0,50000.0,0.0,180.0,BehaviorType.ATTACK,44705.33481096338,13264.3071179966,1,COBRA_WIN,True,38998.05,18.4,True,44630.0,9.0,0.2,0.2,0.0,0.0,0.0,0.0,60.100000000000584,60.200000000000585,0.0,0.0
24,130.5,50000.0,0.0,180.0,BehaviorType.ATTACK,31510.01480170726,45133.594341747914,1,50000.0,0.0,180.0,BehaviorType.ATTACK,43949.345918437,862.4648890428022,1,BOTH_SURVIVED,False,-1.0,-1.0,True,43850.0,10.3,0.2,0.2,0.0,0.0,95.59999999999884,0.0,34.800000000000225,34.800000000000225,0.0,95.59999999999884
25,97.9,50000.0,0.0,180.0,BehaviorType.ATTACK,25348.722964260414,13481.113674074124,1,50000.0,0.0,180.0,BehaviorType.ATTACK,43103.008287735895,24496.887681498512,0,VIPER_WIN,True,25296.814,44.6,True,43010.0,11.7,0.2,0.2,0.0,0.0,0.0,39.40000000000029,58.30000000000056,58.30000000000056,39.50000000000029,0.0
26,136.4,50000.0,0.0,180.0,BehaviorType.ATTACK,40379.63001945189,35063.887363231814,1,50000.0,0.0,180.0,BehaviorType.ATTACK,27779.727079655087,33031.858764869874,1,BOTH_SURVIVED,True,40310.0,16.2,True,27700.372,38.3,0.2,0.2,84.69999999999946,84.69999999999946,7.099999999999991,0.0,44.50000000000036,44.50000000000036,0.0,7.099999999999991
27,94.9,50000.0,0.0,180.0,BehaviorType.ATTACK,46926.38248786872,28702.933875858795,1,50000.0,0.0,180.0,BehaviorType.ATTACK,36444.650065063426,41906.241424263506,0,VIPER_WIN,True,46850.0,5.3,True,36338.393,23.2,0.2,0.2,0.0,0.0,0.0,57.20000000000054,37.50000000000026,37.50000000000026,57.300000000000544,0.0
28,90.6,50000.0,0.0,180.0,BehaviorType.ATTACK,20715.817259169846,49039.16532737485,0,50000.0,0.0,180.0,BehaviorType.ATTACK,39954.9720383423,3753.7337884407275,1,COBRA_WIN,False,-1.0,-1.0,True,39890.0,16.9,0.2,0.2,0.0,0.0,49.20000000000043,0.0,41.200000000000315,41.200000000000315,0.0,49.30000000000043
29,164.4,50000.0,0.0,180.0,BehaviorType.ATTACK,23575.328836167566,11331.12912722799,1,50000.0,0.0,180.0,BehaviorType.ATTACK,22034.53543637241,28091.365069639483,1,BOTH_SURVIVED,True,23510.0,44.2,True,21950.016,46.8,0.2,0.2,91.1999999999991,91.1999999999991,0.0,2.700000000000001,70.40000000000028,70.40000000000028,2.700000000000001,0.0
30,153.6,50000.0,0.0,180.0,BehaviorType.ATTACK,30069.974539746712,45445.8753735666,1,50000.0,0.0,180.0,BehaviorType.ATTACK,23946.483150841796,38209.71430345736,1,BOTH_SURVIVED,True,29990.0,33.4,True,23833.859,43.7,0.2,0.2,93.59999999999896,93.59999999999896,0.0,0.2,59.70000000000058,59.70000000000058,0.2,0.0
31,59.8,50000.0,0.0,180.0,BehaviorType.ATTACK,42951.9579487123,15529.054578229396,1,50000.0,0.0,180.0,BehaviorType.ATTACK,25964.25023023975,23629.919677885715,0,VIPER_WIN,True,42890.0,11.9,True,25878.952,43.3,0.2,0.2,0.0,0.0,0.0,0.0,59.70000000000058,59.60000000000058,0.0,0.0
32,60.2,50000.0,0.0,180.0,BehaviorType.ATTACK,30601.929097711025,16200.39173320157,0,50000.0,0.0,180.0,BehaviorType.ATTACK,43231.60037413734,8411.137712497457,1,COBRA_WIN,True,30536.685,33.5,True,43130.0,11.5,0.2,0.2,0.0,0.0,0.0,0.0,60.00000000000058,60.100000000000584,0.0,0.0
33,130.5,50000.0,0.0,180.0,BehaviorType.ATTACK,43911.35652112436,34818.68488652357,1,50000.0,0.0,180.0,BehaviorType.ATTACK,33235.608691420435,30936.544069194344,1,BOTH_SURVIVED,True,43850.0,10.3,True,33161.71,28.5,0.2,0.2,78.09999999999984,78.09999999999984,15.499999999999961,0.0,36.80000000000025,36.80000000000025,0.0,15.499999999999961
34,69.2,50000.0,0.0,180.0,BehaviorType.ATTACK,37115.8288040819,19249.733842097266,0,50000.0,0.0,180.0,BehaviorType.ATTACK,37126.83504727237,15171.425485773638,1,COBRA_WIN,True,37010.0,21.7,True,37010.0,21.7,0.2,0.2,0.0,0.0,0.0,0.0,69.00000000000036,69.10000000000035,0.0,0.0
35,80.1,50000.0,0.0,180.0,BehaviorType.ATTACK,21359.381422725517,40524.87835913874,0,50000.0,0.0,180.0,BehaviorType.ATTACK,47479.72983215256,9747.000004971535,1,COBRA_WIN,False,-1.0,-1.0,True,47390.0,4.4,0.2,0.2,0.0,0.0,40.2000000000003,0.0,39.700000000000294,39.700000000000294,0.0,40.3000000000003
36,80.9,50000.0,0.0,180.0,BehaviorType.ATTACK,41476.34009100479,31489.569792925275,1,50000.0,0.0,180.0,BehaviorType.ATTACK,21955.490527375627,38411.79437460906,0,VIPER_WIN,True,41390.0,14.4,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,37.30000000000026,43.40000000000035,43.40000000000035,37.40000000000026,0.0
37,60.0,50000.0,0.0,180.0,BehaviorType.ATTACK,26604.223566326447,18584.67045537707,0,50000.0,0.0,180.0,BehaviorType.ATTACK,42829.47321245154,6434.853007302388,1,COBRA_WIN,True,26542.909,41.8,True,42710.0,12.2,0.2,0.2,0.0,0.0,0.0,0.0,59.80000000000058,59.90000000000058,0.0,0.0
38,82.7,50000.0,0.0,180.0,BehaviorType.ATTACK,43740.67283547636,17815.25313580912,1,50000.0,0.0,180.0,BehaviorType.ATTACK,33805.665117960656,39821.80538584852,0,VIPER_WIN,True,43670.0,10.6,True,33712.248,27.5,0.2,0.2,0.0,0.0,0.0,41.50000000000032,41.00000000000031,41.00000000000031,41.60000000000032,0.0
39,138.7,50000.0,0.0,180.0,BehaviorType.ATTACK,23363.428494410895,22758.536518268535,1,50000.0,0.0,180.0,BehaviorType.ATTACK,39043.274887590145,22244.51734455133,1,BOTH_SURVIVED,True,23289.935,47.0,True,38930.0,18.5,0.2,0.2,71.00000000000024,71.00000000000024,0.0,7.19999999999999,60.40000000000059,60.40000000000059,7.19999999999999,0.0
40,149.7,50000.0,0.0,180.0,BehaviorType.ATTACK,26024.88322127323,25112.000266049945,1,50000.0,0.0,180.0,BehaviorType.ATTACK,32444.866526380916,40616.67741196991,1,BOTH_SURVIVED,True,25925.824,40.2,True,32330.0,29.5,0.2,0.2,86.69999999999935,86.69999999999935,0.0,8.299999999999986,54.600000000000506,54.600000000000506,8.299999999999986,0.0
41,139.8,50000.0,0.0,180.0,BehaviorType.ATTACK,34565.911164720164,33819.41019770875,1,50000.0,0.0,180.0,BehaviorType.ATTACK,38368.9762635349,20083.154442832336,1,BOTH_SURVIVED,True,34491.069,25.9,True,38270.0,19.6,0.2,0.2,36.50000000000025,36.50000000000025,53.60000000000049,0.0,49.600000000000435,49.600000000000435,0.0,53.60000000000049
42,128.2,50000.0,0.0,180.0,BehaviorType.ATTACK,29240.229878223618,45017.83560990207,1,50000.0,0.0,180.0,BehaviorType.ATTACK,45315.43023805886,29507.99422170895,1,BOTH_SURVIVED,False,-1.0,-1.0,True,45230.0,8.0,0.2,0.2,0.0,0.0,95.19999999999887,0.0,32.9000000000002,32.9000000000002,0.0,95.19999999999887
43,137.9,50000.0,0.0,180.0,BehaviorType.ATTACK,39470.67569951017,48231.18514929179,1,50000.0,0.0,180.0,BehaviorType.ATTACK,34644.84497441062,31982.15237599465,1,BOTH_SURVIVED,True,39410.0,17.7,True,34553.814,25.8,0.2,0.2,88.19999999999926,88.19999999999926,6.699999999999992,0.0,42.90000000000034,42.90000000000034,0.0,6.699999999999992
44,160.2,50000.0,0.0,180.0,BehaviorType.ATTACK,24269.259322761074,25982.886737663073,1,50000.0,0.0,180.0,BehaviorType.ATTACK,26116.001960187266,1280.8238888643075,1,BOTH_SURVIVED,True,24170.06,43.1,True,26030.0,40.0,0.2,0.2,63.20000000000063,63.20000000000063,33.60000000000021,0.0,63.30000000000063,63.30000000000063,0.0,33.60000000000021
45,156.0,50000.0,0.0,180.0,BehaviorType.ATTACK,24538.466450720487,22448.985983863877,1,50000.0,0.0,180.0,BehaviorType.ATTACK,28641.936533100416,10663.182230001155,1,BOTH_SURVIVED,True,24471.595,42.6,True,28550.0,35.8,0.2,0.2,69.10000000000035,69.10000000000035,21.600000000000037,0.0,65.20000000000057,65.20000000000057,0.0,21.600000000000037
46,147.6,50000.0,0.0,180.0,BehaviorType.ATTACK,33704.382704910924,19694.171162637474,1,50000.0,0.0,180.0,BehaviorType.ATTACK,23757.66538062413,23390.4295082137,1,BOTH_SURVIVED,True,33590.0,27.4,True,23668.889,44.2,0.2,0.2,81.69999999999963,81.69999999999963,4.699999999999999,0.0,61.1000000000006,61.1000000000006,0.0,4.699999999999999
47,58.7,50000.0,0.0,180.0,BehaviorType.ATTACK,45153.703243543336,13640.454974016253,1,50000.0,0.0,180.0,BehaviorType.ATTACK,31537.38047881733,22209.706204442704,0,VIPER_WIN,True,45050.0,8.3,True,31464.047,32.4,0.2,0.2,0.0,0.0,0.0,0.0,58.60000000000056,58.50000000000056,0.0,0.0
48,128.2,50000.0,0.0,180.0,BehaviorType.ATTACK,29159.421026137883,26646.72363409417,1,50000.0,0.0,180.0,BehaviorType.ATTACK,45301.143227108616,41427.81955358662,1,BOTH_SURVIVED,True,29103.856,37.5,True,45230.0,8.0,0.2,0.2,68.50000000000038,68.50000000000038,0.0,10.499999999999979,49.10000000000043,49.10000000000043,10.499999999999979,0.0
49,55.2,50000.0,0.0,180.0,BehaviorType.ATTACK,25130.58816972323,26098.7977337587,0,50000.0,0.0,180.0,BehaviorType.ATTACK,48601.66258804625,8097.9049065997015,1,COBRA_WIN,True,25079.376,47.7,True,48530.0,2.5,0.2,0.2,0.0,0.0,0.0,0.0,55.00000000000051,55.10000000000051,0.0,0.0
50,85.2,50000.0,0.0,180.0,BehaviorType.ATTACK,35542.69519785064,3436.051365013665,1,50000.0,0.0,180.0,BehaviorType.ATTACK,22084.74905652494,48008.56445582283,0,VIPER_WIN,True,35450.0,24.3,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,34.50000000000022,50.50000000000045,50.50000000000045,34.60000000000022,0.0
51,85.1,50000.0,0.0,180.0,BehaviorType.ATTACK,34748.57091204538,11749.27417639281,1,50000.0,0.0,180.0,BehaviorType.ATTACK,31244.90354732523,49318.34530033582,0,VIPER_WIN,True,34670.0,25.6,True,31131.343,31.5,0.2,0.2,0.0,0.0,0.0,33.1000000000002,51.800000000000466,51.800000000000466,33.2000000000002,0.0
52,153.2,50000.0,0.0,180.0,BehaviorType.ATTACK,30310.36356366805,16034.751003813019,1,50000.0,0.0,180.0,BehaviorType.ATTACK,24177.151760337998,27384.472940313703,1,BOTH_SURVIVED,True,30230.0,33.0,True,24064.145,43.3,0.2,0.2,59.70000000000058,59.70000000000058,0.0,32.60000000000019,60.800000000000594,60.800000000000594,32.60000000000019,0.0
53,155.2,50000.0,0.0,180.0,BehaviorType.ATTACK,24937.196386261447,15770.431863934215,1,50000.0,0.0,180.0,BehaviorType.ATTACK,29134.518711929704,22721.047553434288,1,BOTH_SURVIVED,True,24831.846,42.0,True,29030.0,35.0,0.2,0.2,89.3999999999992,89.3999999999992,0.0,5.999999999999995,59.70000000000058,59.70000000000058,5.999999999999995,0.0
54,137.3,50000.0,0.0,180.0,BehaviorType.ATTACK,34749.07482495144,35507.24845140564,1,50000.0,0.0,180.0,BehaviorType.ATTACK,39887.68078986883,2693.4351925947954,1,BOTH_SURVIVED,True,34674.867,25.6,True,39770.0,17.1,0.2,0.2,33.0000000000002,33.0000000000002,56.30000000000053,0.0,47.90000000000041,47.90000000000041,0.0,56.30000000000053
55,125.8,50000.0,0.0,180.0,BehaviorType.ATTACK,25710.395589082094,26217.304192254003,1,50000.0,0.0,180.0,BehaviorType.ATTACK,46768.273227266385,24858.61964116484,1,BOTH_SURVIVED,True,25635.128,45.6,True,46670.0,5.6,0.2,0.2,61.0000000000006,61.0000000000006,0.0,3.900000000000002,60.800000000000594,60.800000000000594,3.900000000000002,0.0
56,140.5,50000.0,0.0,180.0,BehaviorType.ATTACK,37932.63852359492,18851.284347463483,1,50000.0,0.0,180.0,BehaviorType.ATTACK,28719.577155995066,4366.857656147466,1,BOTH_SURVIVED,True,37850.0,20.3,True,28653.494,35.8,0.2,0.2,60.40000000000059,60.40000000000059,10.499999999999979,0.0,69.50000000000033,69.50000000000033,0.0,10.499999999999979
57,58.4,50000.0,0.0,180.0,BehaviorType.ATTACK,48498.59096480554,7668.100842586506,1,50000.0,0.0,180.0,BehaviorType.ATTACK,46809.1119623891,618.7093862754567,0,VIPER_WIN,True,48410.0,2.7,True,46730.016,5.5,0.2,0.2,0.0,0.0,0.0,0.0,58.30000000000056,58.20000000000056,0.0,0.0
58,130.4,50000.0,0.0,180.0,BehaviorType.ATTACK,43992.023836421926,20342.084679137788,1,50000.0,0.0,180.0,BehaviorType.ATTACK,29214.04111871226,46574.83167859832,1,BOTH_SURVIVED,True,43910.0,10.2,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,93.89999999999894,36.40000000000025,36.40000000000025,93.89999999999894,0.0
59,88.4,50000.0,0.0,180.0,BehaviorType.ATTACK,22740.786397568038,42978.50606147001,0,50000.0,0.0,180.0,BehaviorType.ATTACK,39326.644478269154,2670.764326707342,1,COBRA_WIN,False,-1.0,-1.0,True,39230.0,18.0,0.2,0.2,0.0,0.0,45.90000000000038,0.0,42.30000000000033,42.30000000000033,0.0,46.000000000000384
60,148.6,50000.0,0.0,180.0,BehaviorType.ATTACK,33108.00775888805,3666.4178750021592,1,50000.0,0.0,180.0,BehaviorType.ATTACK,21550.582699310955,2758.4030121505066,1,BOTH_SURVIVED,True,32990.0,28.4,True,21481.805,48.2,0.2,0.2,65.90000000000053,65.90000000000053,6.699999999999992,0.0,75.89999999999996,75.89999999999996,0.0,6.699999999999992
61,64.2,50000.0,0.0,180.0,BehaviorType.ATTACK,44432.57458755271,24062.615470950033,0,50000.0,0.0,180.0,BehaviorType.ATTACK,42161.05822273576,21326.26641562509,1,COBRA_WIN,True,44330.0,9.5,True,42050.08,13.3,0.2,0.2,0.0,0.0,0.0,0.0,64.00000000000064,64.10000000000063,0.0,0.0
62,99.1,50000.0,0.0,180.0,BehaviorType.ATTACK,39246.387434411445,42106.47257868198,0,50000.0,0.0,180.0,BehaviorType.ATTACK,23407.49978749565,17738.276851165712,1,COBRA_WIN,True,39170.0,18.1,True,23341.645,47.0,0.2,0.2,0.0,0.0,40.80000000000031,0.0,58.100000000000556,58.100000000000556,0.0,40.90000000000031
63,59.4,50000.0,0.0,180.0,BehaviorType.ATTACK,46504.75628206472,7588.100689762722,0,50000.0,0.0,180.0,BehaviorType.ATTACK,47443.28651495648,5197.9253565186345,1,COBRA_WIN,True,46430.001,6.0,True,47330.0,4.5,0.2,0.2,0.0,0.0,0.0,0.0,59.20000000000057,59.30000000000057,0.0,0.0
64,92.7,50000.0,0.0,180.0,BehaviorType.ATTACK,25654.14477713654,10132.736532260806,1,50000.0,0.0,180.0,BehaviorType.ATTACK,31397.971608031898,33282.63218629993,0,VIPER_WIN,True,25559.137,40.8,True,31310.0,31.2,0.2,0.2,0.0,0.0,0.0,36.40000000000025,56.10000000000053,56.10000000000053,36.50000000000025,0.0
65,75.6,50000.0,0.0,180.0,BehaviorType.ATTACK,45308.11916349863,23814.31965480973,1,50000.0,0.0,180.0,BehaviorType.ATTACK,32732.587627742643,38737.59045772504,0,VIPER_WIN,True,45230.0,8.0,True,32673.064,30.0,0.2,0.2,0.0,0.0,0.0,32.9000000000002,42.500000000000334,42.500000000000334,33.0000000000002,0.0
66,131.2,50000.0,0.0,180.0,BehaviorType.ATTACK,43543.99859156899,11778.309845549695,1,50000.0,0.0,180.0,BehaviorType.ATTACK,27315.500233519815,46530.63547131583,1,BOTH_SURVIVED,True,43430.0,11.0,False,-1.0,-1.0,0.2,0.2,0.0,0.0,0.0,93.89999999999894,37.20000000000026,37.20000000000026,93.89999999999894,0.0
67,151.6,50000.0,0.0,180.0,BehaviorType.ATTACK,31278.20805642241,24680.25900673596,1,50000.0,0.0,180.0,BehaviorType.ATTACK,30585.841240469177,30251.15607662844,1,BOTH_SURVIVED,True,31190.0,31.4,True,30470.0,32.6,0.2,0.2,95.29999999999886,95.29999999999886,0.30000000000000004,0.0,55.900000000000524,55.900000000000524,0.0,0.30000000000000004
68,135.3,50000.0,0.0,180.0,BehaviorType.ATTACK,41057.00857467897,28774.683385068183,1,50000.0,0.0,180.0,BehaviorType.ATTACK,37210.091667967135,31809.85439875917,1,BOTH_SURVIVED,True,40970.0,15.1,True,37131.156,21.5,0.2,0.2,89.2999999999992,89.2999999999992,3.5000000000000018,0.0,42.40000000000033,42.40000000000033,0.0,3.5000000000000018
69,142.7,50000.0,0.0,180.0,BehaviorType.ATTACK,36606.85209750802,48509.79796325126,1,50000.0,0.0,180.0,BehaviorType.ATTACK,20445.994738853522,31151.107476923746,1,BOTH_SURVIVED,True,36530.0,22.5,False,-1.0,-1.0,0.2,0.2,48.300000000000416,48.300000000000416,0.0,39.60000000000029,54.70000000000051,54.70000000000051,39.60000000000029,0.0
70,55.2,50000.0,0.0,180.0,BehaviorType.ATTACK,29897.214378672623,9197.196213470554,0,50000.0,0.0,180.0,BehaviorType.ATTACK,48904.38915688175,14170.44684472683,1,COBRA_WIN,True,29835.718,37.6,True,48830.0,2.0,0.2,0.2,0.0,0.0,0.0,0.0,55.00000000000051,55.10000000000051,0.0,0.0
71,128.4,50000.0,0.0,180.0,BehaviorType.ATTACK,23949.089562939305,47861.28059530517,1,50000.0,0.0,180.0,BehaviorType.ATTACK,45183.864342543406,24658.740746531475,1,BOTH_SURVIVED,False,-1.0,-1.0,True,45110.0,8.2,0.2,0.2,0.0,0.0,95.59999999999884,0.0,32.700000000000195,32.700000000000195,0.0,95.59999999999884
