,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_loo,p_loo,se,warning,n_data_points,n_samples,scale,k_count_good,k_count_ok,k_count_bad,k_count_verybad,elpd_loo_y0,elpd_loo_y1,elpd_loo_y2,elpd_loo_y3,elpd_loo_y4
10,0,0,2,1,0,13105.419721669536,18.929895850986213,337.6994110115069,True,2945,300,log,2818,0,0,127,-322.75329,6746.38232,6748.76316,-39.04587,-27.9266
11,0,0,2,1,0,13064.490843139676,15.53623134843292,337.90348899570495,True,2945,300,log,2853,0,0,92,-349.26245,6738.83096,6743.78609,-35.1627,-33.70105
12,0,0,2,1,0,13091.799740235658,15.726621906344008,337.79124829009305,True,2945,300,log,2807,1,0,137,-333.92718,6745.5939,6742.9286,-32.18561,-30.60997
13,0,0,2,1,0,13091.37310851707,16.68324769701394,337.55906195098805,True,2945,300,log,2821,0,0,124,-326.24196,6739.32352,6744.64443,-32.56488,-33.788
14,0,0,2,1,0,13081.339591064541,18.62235828609846,337.88486508159633,True,2945,300,log,2740,0,0,205,-339.42918,6739.24117,6742.36006,-30.87723,-29.95523
15,0,0,2,1,0,13087.782333100764,13.335207285161232,338.17288913284483,True,2945,300,log,2767,0,0,178,-340.42529,6743.05501,6744.94459,-32.45765,-27.33432
16,0,0,2,1,0,13096.145429617474,15.921597347867646,337.9621303792193,True,2945,300,log,2753,1,0,191,-333.09657,6744.52484,6747.34907,-30.93036,-31.70155
17,0,0,2,1,0,13055.340293986745,17.18994764805757,336.9978504852978,True,2945,300,log,2828,0,0,117,-336.23594,6732.42266,6728.24512,-32.32182,-36.76972
18,0,0,2,1,0,13131.07295924945,16.54664064561439,337.84573666779437,True,2945,300,log,2790,0,0,155,-316.53752,6752.90985,6754.09656,-33.72851,-25.66742
19,0,0,2,1,0,13122.355170005685,21.10211547858853,337.6627099892071,True,2945,300,log,2874,0,0,71,-303.043,6750.02049,6749.19421,-35.82262,-37.9939
