,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4
10,0,0,2,1,1,8848.186878424272,12.68372455448269,282.71451081689605,False,1960,300,log,-251.93041,4579.98486,4579.55456,-30.30761,-29.11453
11,0,0,2,1,1,8832.15490846999,10.253405993047597,283.03589582228034,False,1960,300,log,-265.21791,4576.00956,4579.3895,-27.91236,-30.11388
12,0,0,2,1,1,8852.289778132845,10.031611339380653,283.14436552007555,False,1960,300,log,-258.17122,4585.14266,4578.3663,-24.83042,-28.21754
13,0,0,2,1,1,8848.304215501368,10.858608092635059,283.0358514993826,False,1960,300,log,-255.64364,4578.92614,4580.63987,-25.78921,-29.82894
14,0,0,2,1,1,8843.17355285204,12.44157521795267,283.45601732145644,False,1960,300,log,-265.314,4582.39098,4580.71922,-26.33745,-28.2852
15,0,0,2,1,1,8828.688949494499,9.026644248608772,283.1680305740754,False,1960,300,log,-268.88444,4577.38925,4574.68633,-27.31732,-27.18487
16,0,0,2,1,1,8838.852150853625,10.551631918338067,283.07536165267027,False,1960,300,log,-260.42803,4577.60802,4578.50808,-26.65498,-30.18094
17,0,0,2,1,1,8825.986614779826,11.266498913530906,283.15732176307034,False,1960,300,log,-269.79056,4577.26781,4581.59163,-25.7407,-37.34157
18,0,0,2,1,1,8802.698110351677,12.203488247238683,283.3220643896059,False,1960,300,log,-282.43605,4572.68668,4570.80419,-27.22634,-31.13037
19,0,0,2,1,1,8798.087044104868,15.287718525420743,283.3935313186483,False,1960,300,log,-279.5703,4574.0466,4569.22723,-28.83766,-36.77882
