,test_id,kcid,lmc_prior_code,lengthscale_prior_code,y1,y2
10,0.0,0.0,2.0,1.0,6.353017807006836,6.349879741668701
11,0.0,0.0,2.0,1.0,6.366684436798096,6.373083114624023
12,0.0,0.0,2.0,1.0,6.3514628410339355,6.3764777183532715
13,0.0,0.0,2.0,1.0,6.35823917388916,6.355635166168213
14,0.0,0.0,2.0,1.0,6.353468418121338,6.347464561462402
15,0.0,0.0,2.0,1.0,6.3715620040893555,6.3660149574279785
16,0.0,0.0,2.0,1.0,6.343321323394775,6.353437900543213
17,0.0,0.0,2.0,1.0,6.3710408210754395,6.402129650115967
18,0.0,0.0,2.0,1.0,6.360917091369629,6.359663486480713
19,0.0,0.0,2.0,1.0,6.351423740386963,6.361804008483887
