,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4
10,0,0,2,1,0,13105.666284047289,18.683333473233347,337.7038793734779,False,2945,300,log,-322.73096,6746.49091,6748.86867,-39.04124,-27.9211
11,0,0,2,1,0,13064.692361273417,15.334713214694574,337.90697372513154,False,2945,300,log,-349.24049,6738.92746,6743.85976,-35.15891,-33.69546
12,0,0,2,1,0,13092.00542003864,15.520942103362176,337.79431080659367,False,2945,300,log,-333.90728,6745.66243,6743.02382,-32.1791,-30.59445
13,0,0,2,1,0,13091.586908653073,16.469447561010092,337.5625751042269,False,2945,300,log,-326.21946,6739.43466,6744.71327,-32.55877,-33.78279
14,0,0,2,1,0,13081.58314993384,18.37879941679958,337.8892492671122,False,2945,300,log,-339.41446,6739.34251,6742.46939,-30.86569,-29.94859
15,0,0,2,1,0,13087.957262531154,13.16027785477117,338.17582592554356,False,2945,300,log,-340.41089,6743.13101,6745.01526,-32.45098,-27.32712
16,0,0,2,1,0,13096.349653259556,15.717373705786772,337.96502589670774,False,2945,300,log,-333.06686,6744.61022,6747.42372,-30.92435,-31.69308
17,0,0,2,1,0,13055.567010792885,16.96323084191623,337.00170731892575,False,2945,300,log,-336.21241,6732.53808,6728.31419,-32.31499,-36.75786
18,0,0,2,1,0,13131.280382096225,16.339217798839158,337.8486919739274,False,2945,300,log,-316.51081,6752.98881,6754.18614,-33.72241,-25.66135
19,0,0,2,1,0,13122.625034673838,20.832250810433855,337.66656367418136,False,2945,300,log,-302.99639,6750.13283,6749.29432,-35.81696,-37.98877
