,test_id,kcid,lmc_prior_code,lengthscale_prior_code,y0,y1,y2,y3,y4,total_nlpd
10,0.0,0.0,2.0,1.0,0.6408182488204468,-11.690623325616325,-11.689091165422582,0.07691554657110346,0.07365867359391882,-22.588322022053436
11,0.0,0.0,2.0,1.0,0.6749132087299613,-11.679485940989995,-11.68675134008839,0.07090853266183043,0.07618734968622347,-22.544228190000368
12,0.0,0.0,2.0,1.0,0.6570592644587666,-11.700923742400548,-11.685104539443037,0.06285509987539735,0.07081119160902853,-22.595302725900396
13,0.0,0.0,2.0,1.0,0.6504631175480935,-11.688002162506791,-11.689714927231375,0.06536422314234552,0.07568472520834518,-22.58620502383938
14,0.0,0.0,2.0,1.0,0.6757348875508828,-11.696503902868349,-11.692234635612591,0.06630734979598117,0.07143792285940026,-22.575258378274675
15,0.0,0.0,2.0,1.0,0.6847801952874984,-11.68180805103714,-11.674492423765514,0.06914184766573649,0.06857731335770588,-22.533801118491713
16,0.0,0.0,2.0,1.0,0.6620610647486384,-11.682790117657103,-11.684483007622415,0.06752220885547545,0.07599707476022073,-22.561692776915184
17,0.0,0.0,2.0,1.0,0.6863391942931276,-11.683578776867211,-11.69163674163575,0.06500769871865493,0.0939962558679411,-22.529872369623234
18,0.0,0.0,2.0,1.0,0.7178925459107168,-11.670454879155775,-11.666528735671726,0.06892720578676052,0.07858154701275424,-22.47158231611727
19,0.0,0.0,2.0,1.0,0.7084225245762844,-11.67580416705738,-11.66283936830605,0.07312619987552998,0.09327135457055526,-22.46382345634106
