,test_id,kcid,lmc_prior_code,lengthscale_prior_code,input,test_data,elpd_loo,p_loo,se,warning,n_data_points,n_samples,scale,k_count_good,k_count_ok,k_count_bad,k_count_verybad,elpd_loo_y0,elpd_loo_y1,elpd_loo_y2,elpd_loo_y3,elpd_loo_y4
30,0,0,2,1,3,1,8206.293738293256,3.669284849522228,280.0678835999915,False,1960,300,log,1960,0,0,0,-345.3715,4433.7699,4434.15418,-172.31414,-143.9447
31,0,0,2,1,3,1,8209.543590568319,3.4400077068385144,280.1621404584712,False,1960,300,log,1960,0,0,0,-343.40204,4434.70266,4434.92693,-172.4118,-144.27216
32,0,0,2,1,3,1,8202.379605995891,5.091080688929651,280.0706555003792,False,1960,300,log,1960,0,0,0,-346.53397,4433.43651,4432.69285,-172.58771,-144.62808
33,0,0,2,1,3,1,8204.663796065308,3.256201191483342,280.0325237522453,False,1960,300,log,1960,0,0,0,-345.28359,4433.43138,4433.47304,-172.06905,-144.88799
34,0,0,2,1,3,1,8207.701210297982,3.320219898425421,280.1516379754854,False,1960,300,log,1960,0,0,0,-344.67154,4433.83469,4434.96524,-172.11173,-144.31545
35,0,0,2,1,3,1,8209.128714441133,3.5722873317317863,280.191388701483,False,1960,300,log,1960,0,0,0,-342.83516,4435.02567,4435.04596,-172.88823,-145.21952
36,0,0,2,1,3,1,8203.024008633212,3.4142045404551027,280.0295148182386,False,1960,300,log,1960,0,0,0,-346.46991,4433.17391,4433.0181,-172.33279,-144.36531
37,0,0,2,1,3,1,8208.069091869158,3.5579874694540194,280.12021863935195,False,1960,300,log,1960,0,0,0,-344.54656,4434.15602,4434.62821,-172.32902,-143.83955
38,0,0,2,1,3,1,8210.200551961243,3.3528217747189046,280.18432704145283,False,1960,300,log,1960,0,0,0,-342.75462,4435.17416,4434.88365,-172.57404,-144.52861
39,0,0,2,1,3,1,8207.076501875452,3.324750395395313,280.14376765081374,False,1960,300,log,1960,0,0,0,-344.75948,4434.4069,4434.11474,-172.37812,-144.30753
40,0,1,2,1,0,1,8157.886363395108,3.728006638248189,277.26182842724234,False,1960,300,log,1960,0,0,0,-368.50495,4390.73144,4390.79792,-122.18577,-132.95228
41,0,1,2,1,0,1,8156.462207716617,3.452628538787394,277.3354021277464,False,1960,300,log,1960,0,0,0,-371.38206,4390.86902,4391.11166,-122.46324,-131.67317
42,0,1,2,1,0,1,8162.18004845016,2.9988473453267943,277.2575360878211,False,1960,300,log,1960,0,0,0,-367.84532,4391.80744,4391.27172,-121.73837,-131.31541
43,0,1,2,1,0,1,8160.478339333058,2.456886834179386,277.1997998625658,False,1960,300,log,1960,0,0,0,-367.51763,4391.07471,4390.80398,-121.86982,-132.0129
44,0,1,2,1,0,1,8159.201581658943,2.80580533621378,277.15966102491365,False,1960,300,log,1960,0,0,0,-369.45359,4390.26818,4390.3041,-121.52131,-130.3958
45,0,1,2,1,0,1,8160.358218186442,3.307826230651699,277.2582536902746,False,1960,300,log,1960,0,0,0,-368.88489,4391.16885,4391.01993,-121.02837,-131.91731
46,0,1,2,1,0,1,8157.9365979400345,2.988801110184795,277.16841115814884,False,1960,300,log,1960,0,0,0,-368.50942,4390.04452,4390.25553,-121.00873,-132.8453
47,0,1,2,1,0,1,8156.948104853966,2.8057610156165538,277.22776630681005,False,1960,300,log,1960,0,0,0,-369.62376,4390.23994,4390.32616,-122.06793,-131.9263
48,0,1,2,1,0,1,8119.169443205839,3.3042121849885007,277.32929591919543,False,1960,300,log,1960,0,0,0,-374.03582,4387.13696,4385.19008,-142.50511,-136.61667
49,0,1,2,1,0,1,8156.0863805722765,3.2566693274366116,277.25593039069497,False,1960,300,log,1960,0,0,0,-371.27947,4390.26509,4390.7427,-120.39934,-133.24261
50,0,1,2,1,1,1,8207.881914028361,3.565057643574619,280.79179904335007,False,1960,300,log,1960,0,0,0,-346.69788,4440.83273,4440.85899,-161.24111,-165.87081
51,0,1,2,1,1,1,8207.471513231885,3.011822094907984,280.77709493608444,False,1960,300,log,1960,0,0,0,-347.14635,4440.24671,4441.46444,-161.40182,-165.69147
52,0,1,2,1,1,1,8207.148168157953,3.189166298485361,281.0622151653483,False,1960,300,log,1960,0,0,0,-348.51106,4442.05286,4442.13277,-162.47625,-166.05015
53,0,1,2,1,1,1,8206.025408957792,3.2728577617435803,280.77265293372545,False,1960,300,log,1960,0,0,0,-347.92847,4440.22216,4440.92413,-161.67271,-165.5197
54,0,1,2,1,1,1,8205.07629704729,3.9549246641581703,280.66769306471053,False,1960,300,log,1959,1,0,0,-346.88707,4439.10745,4439.82318,-160.97494,-165.99233
55,0,1,2,1,1,1,8206.415939224487,3.2289489814411354,280.97114018758907,False,1960,300,log,1960,0,0,0,-347.96735,4441.43588,4441.05815,-162.28431,-165.82644
56,0,1,2,1,1,1,8205.382806169973,3.7820225126488367,280.9422265955508,False,1960,300,log,1960,0,0,0,-345.51621,4441.11897,4440.13427,-162.93974,-167.41449
57,0,1,2,1,1,1,8206.524227484879,3.2822089112614776,280.83530579800856,False,1960,300,log,1960,0,0,0,-347.68257,4441.03515,4440.8402,-161.96988,-165.69867
58,0,1,2,1,1,1,8207.689601246482,3.1363532307350397,280.84695941875833,False,1960,300,log,1960,0,0,0,-346.47467,4440.91813,4440.80322,-161.54118,-166.0159
59,0,1,2,1,1,1,8204.424200476937,3.5929989035939798,280.6817426980834,False,1960,300,log,1960,0,0,0,-347.86819,4438.53928,4440.41951,-160.84899,-165.81742
60,0,1,2,1,2,1,8141.7191504703615,3.516343202493772,277.27319239978743,False,1960,300,log,1960,0,0,0,-373.52355,4386.81259,4386.79048,-139.35744,-119.00293
61,0,1,2,1,2,1,8143.614166699359,2.799013301978448,277.26284309618984,False,1960,300,log,1960,0,0,0,-371.83707,4387.55305,4387.47324,-140.22889,-119.34617
62,0,1,2,1,2,1,8142.9474266422985,2.7163730705888156,277.28036116946464,False,1960,300,log,1960,0,0,0,-371.42203,4387.31139,4387.50183,-141.69805,-118.74572
63,0,1,2,1,2,1,8127.988698708686,3.2842087218887173,277.1762670487653,False,1960,300,log,1960,0,0,0,-372.16873,4383.45071,4385.48882,-150.4695,-118.3126
64,0,1,2,1,2,1,8141.84677306865,3.0119065103117464,277.2355519007878,False,1960,300,log,1960,0,0,0,-371.48166,4387.48449,4386.28258,-141.77651,-118.66213
65,0,1,2,1,2,1,8139.972761816494,4.202027321724017,277.2254729795786,False,1960,300,log,1960,0,0,0,-372.27591,4386.17839,4387.19804,-140.99223,-120.13553
66,0,1,2,1,2,1,8139.196785023829,4.550282729983337,277.1680131667316,False,1960,300,log,1960,0,0,0,-371.07868,4386.57149,4386.91589,-143.51683,-119.69509
67,0,1,2,1,2,1,8144.23482448915,2.590563678700164,277.27538610251935,False,1960,300,log,1960,0,0,0,-372.08268,4387.59377,4387.58953,-139.83439,-119.03141
68,0,1,2,1,2,1,8145.590730936314,3.166706783855261,277.2193734376271,False,1960,300,log,1960,0,0,0,-372.07687,4387.47447,4388.47459,-138.36414,-119.91733
69,0,1,2,1,2,1,8145.322748566232,3.4326864116337674,277.21160894434865,False,1960,300,log,1960,0,0,0,-372.4851,4387.77508,4388.22189,-138.21198,-119.97714
70,0,1,2,1,3,1,8210.130755687826,3.534279916602827,280.1339191257952,False,1960,300,log,1960,0,0,0,-342.69653,4435.25632,4434.44782,-172.44209,-144.43475
71,0,1,2,1,3,1,8206.04117515419,3.9337597425565036,280.1272231221594,False,1960,300,log,1960,0,0,0,-344.60804,4433.98854,4433.99385,-172.85537,-144.4778
72,0,1,2,1,3,1,8207.547146843068,3.5193498296011967,280.15871766527414,False,1960,300,log,1960,0,0,0,-342.96218,4434.24517,4434.76235,-172.93071,-145.56748
73,0,1,2,1,3,1,8207.241507148601,3.795643715535334,280.1891868928271,False,1960,300,log,1960,0,0,0,-344.37865,4434.58213,4434.23171,-172.3049,-144.88878
74,0,1,2,1,3,1,8202.603480069607,3.1402879365741683,280.0530301002543,False,1960,300,log,1960,0,0,0,-346.50453,4433.07997,4433.08056,-172.4359,-144.61663
75,0,1,2,1,3,1,8207.120545485965,3.3914640091661568,280.1574060055643,False,1960,300,log,1960,0,0,0,-343.89595,4434.34284,4434.17178,-172.41437,-145.08374
76,0,1,2,1,3,1,8204.102679568236,3.1017293311688263,280.0244248170233,False,1960,300,log,1960,0,0,0,-345.86004,4433.29058,4433.13485,-172.56747,-143.89525
77,0,1,2,1,3,1,8208.913477666396,3.6986414848179265,280.1784830661381,False,1960,300,log,1960,0,0,0,-343.33053,4434.8546,4434.62858,-172.41091,-144.82826
78,0,1,2,1,3,1,8208.312909524535,3.934839919085789,280.1387360515673,False,1960,300,log,1960,0,0,0,-343.57557,4434.46886,4434.34998,-172.29661,-144.63375
79,0,1,2,1,3,1,8210.49566700864,3.23332407313319,280.1624230298363,False,1960,300,log,1960,0,0,0,-343.04969,4435.08058,4434.78633,-172.47125,-143.8503
80,0,2,2,1,0,1,8151.451659940741,4.398245500776284,277.28704091908395,False,1960,300,log,1960,0,0,0,-370.77065,4389.80128,4389.73951,-124.01534,-133.30315
81,0,2,2,1,0,1,8160.204791149312,3.041958929316934,277.24970742720325,False,1960,300,log,1960,0,0,0,-369.39103,4391.26796,4391.15067,-121.08821,-131.7346
82,0,2,2,1,0,1,8159.270117452263,3.4463105708118746,277.2887018691042,False,1960,300,log,1960,0,0,0,-369.33496,4391.07605,4391.10562,-122.88517,-130.69143
83,0,2,2,1,0,1,8161.05333656049,2.83533624462234,277.2812134474695,False,1960,300,log,1960,0,0,0,-368.90563,4391.00622,4391.41003,-121.8672,-130.59008
84,0,2,2,1,0,1,8161.631528575619,3.358779046269774,277.2264428941585,False,1960,300,log,1960,0,0,0,-369.00521,4391.21553,4391.00615,-121.2385,-130.34644
85,0,2,2,1,0,1,8160.375706521347,3.79630179857395,277.1687779503949,False,1960,300,log,1960,0,0,0,-371.05951,4390.69852,4390.25659,-121.25248,-128.26742
86,0,2,2,1,0,1,8155.155329510144,3.837704224202753,277.2675763188658,False,1960,300,log,1960,0,0,0,-370.8757,4390.33235,4390.18079,-123.56164,-130.92047
87,0,2,2,1,0,1,8155.770656960529,4.0626112772715715,277.21359783081977,False,1960,300,log,1960,0,0,0,-368.08478,4390.02231,4390.26182,-124.42407,-132.00462
88,0,2,2,1,0,1,8158.232504302029,3.6053818801692614,277.23454133401026,False,1960,300,log,1960,0,0,0,-368.78967,4390.68483,4390.35173,-121.76182,-132.25256
89,0,2,2,1,0,1,8155.956770420462,3.2488235140353936,277.23814334767314,False,1960,300,log,1960,0,0,0,-369.63171,4390.08545,4390.43116,-121.43097,-133.49716
90,0,2,2,1,1,1,8205.39395821658,3.2501038362861436,280.8611937488386,False,1960,300,log,1960,0,0,0,-347.92754,4440.74962,4440.79166,-162.80193,-165.41786
91,0,2,2,1,1,1,8207.654720857015,3.3534876531903137,281.0636069666115,False,1960,300,log,1960,0,0,0,-349.50976,4442.40587,4442.3956,-162.02014,-165.61685
92,0,2,2,1,1,1,8202.341802174447,3.6750094787294074,280.4993311179251,False,1960,300,log,1960,0,0,0,-347.03631,4437.34252,4438.70638,-160.36994,-166.30084
93,0,2,2,1,1,1,8202.835156960316,3.6885595479488984,280.5808545134411,False,1960,300,log,1960,0,0,0,-348.07715,4439.21362,4438.2854,-161.14134,-165.44537
94,0,2,2,1,1,1,8208.828420256908,3.779698287125939,281.0388122187626,False,1960,300,log,1960,0,0,0,-348.8336,4442.36386,4442.37791,-161.32541,-165.75434
95,0,2,2,1,1,1,8205.405829429634,3.4944873981166893,280.72127333069403,False,1960,300,log,1960,0,0,0,-346.99092,4440.22268,4439.89081,-162.2424,-165.47433
96,0,2,2,1,1,1,8193.120557118036,4.320398225851022,280.76330546471564,False,1960,300,log,1960,0,0,0,-351.96995,4436.45453,4436.5259,-161.64071,-166.24922
97,0,2,2,1,1,1,8202.436823266748,3.601603442151827,280.586322337581,False,1960,300,log,1960,0,0,0,-347.89986,4438.23787,4438.97785,-161.22934,-165.6497
98,0,2,2,1,1,1,8206.192614949468,3.3851664153789898,280.93680294856136,False,1960,300,log,1960,0,0,0,-347.79796,4441.16761,4441.01897,-162.4323,-165.76371
99,0,2,2,1,1,1,8205.753106116781,3.5975077035564027,280.98517071652805,False,1960,300,log,1960,0,0,0,-348.63459,4441.21392,4441.51539,-161.92096,-166.42065
100,0,2,2,1,2,1,8144.1955788672285,5.231278283449683,277.47065467200935,False,1960,300,log,1960,0,0,0,-371.99333,4389.50803,4389.03991,-138.87128,-123.48775
101,0,2,2,1,2,1,8146.236678161782,3.761485757559967,277.2943407834158,False,1960,300,log,1960,0,0,0,-372.55208,4388.43538,4388.02964,-138.22381,-119.45245
102,0,2,2,1,2,1,8145.790344302503,3.3132778227636663,277.26878684329625,False,1960,300,log,1960,0,0,0,-372.82255,4388.4573,4387.82521,-137.79813,-119.87148
103,0,2,2,1,2,1,8142.236923606669,3.252732770048169,277.305230235214,False,1960,300,log,1960,0,0,0,-372.68388,4387.45536,4387.14603,-140.18881,-119.49178
104,0,2,2,1,2,1,8144.798257505306,3.3368400953650053,277.24788495851226,False,1960,300,log,1960,0,0,0,-371.09514,4388.21116,4387.90276,-140.30411,-119.91641
105,0,2,2,1,2,1,8122.21112981589,3.5644292362876513,277.31412885322504,False,1960,300,log,1960,0,0,0,-374.48525,4387.62964,4381.65864,-151.87854,-120.71336
106,0,2,2,1,2,1,8144.631843866351,4.081136912742295,277.2069385143862,False,1960,300,log,1960,0,0,0,-372.40449,4387.75062,4387.67617,-138.59116,-119.7993
107,0,2,2,1,2,1,8145.719309433054,3.1057100879652353,277.22890156640165,False,1960,300,log,1960,0,0,0,-371.05815,4387.98388,4387.06733,-138.1205,-120.15326
108,0,2,2,1,2,1,8143.776053470478,3.764982645075179,277.2428976352873,False,1960,300,log,1960,0,0,0,-371.31345,4387.70452,4387.98298,-140.48511,-120.11288
109,0,2,2,1,2,1,8145.978071455093,2.9719139729268136,277.2270377721443,False,1960,300,log,1960,0,0,0,-371.26452,4387.54086,4387.47462,-138.41384,-119.35904
110,0,2,2,1,3,1,8202.87342521417,4.80121842968947,280.19402813040443,False,1960,300,log,1960,0,0,0,-349.21111,4434.8388,4434.23617,-172.03734,-144.95309
111,0,2,2,1,3,1,8205.96498867025,4.405162452843797,280.1616354417776,False,1960,300,log,1960,0,0,0,-344.10769,4433.68213,4434.07585,-172.59375,-145.09156
112,0,2,2,1,3,1,8207.240831283609,3.716719387082776,280.1844588141103,False,1960,300,log,1960,0,0,0,-345.39875,4434.33019,4434.61034,-172.14361,-144.15734
113,0,2,2,1,3,1,8205.091585153328,4.0275824851232755,280.1411982028854,False,1960,300,log,1960,0,0,0,-344.64772,4433.92846,4434.38333,-172.7235,-145.84898
114,0,2,2,1,3,1,8207.041632856464,3.2754434006328665,280.13850600324616,False,1960,300,log,1960,0,0,0,-343.81463,4434.24418,4433.96657,-172.45722,-144.89726
115,0,2,2,1,3,1,8201.81239205411,4.176149958009773,280.2790769174934,False,1960,300,log,1960,0,0,0,-344.32911,4434.69561,4434.01601,-172.48956,-150.08056
116,0,2,2,1,3,1,8206.183442251004,3.58763196741711,280.2195181075278,False,1960,300,log,1960,0,0,0,-345.1687,4435.31389,4433.75231,-172.4037,-145.31036
117,0,2,2,1,3,1,8207.031687466293,3.7213806366635254,280.18609169697993,False,1960,300,log,1960,0,0,0,-344.53494,4434.23093,4434.84234,-172.14709,-145.35954
118,0,2,2,1,3,1,8206.875152172444,3.6127985251241626,279.9982340254549,False,1960,300,log,1960,0,0,0,-344.32624,4433.82451,4433.58267,-172.64295,-143.56284
119,0,2,2,1,3,1,8205.710782131504,3.42103434091041,280.1436825305059,False,1960,300,log,1960,0,0,0,-344.40452,4434.14159,4434.00126,-172.50927,-145.51828
120,0,3,2,1,0,1,8152.997581255789,4.485309084990149,277.30385814313223,False,1960,300,log,1960,0,0,0,-371.30346,4389.88218,4390.08352,-123.43445,-132.23021
121,0,3,2,1,0,1,8159.468423386263,3.4294506169262604,277.25651988952245,False,1960,300,log,1960,0,0,0,-369.13431,4391.25256,4390.39088,-122.04747,-130.99324
122,0,3,2,1,0,1,8157.108453635514,4.079103050585218,277.2859029876235,False,1960,300,log,1960,0,0,0,-370.67701,4390.91577,4390.93409,-123.48119,-130.5832
123,0,3,2,1,0,1,8156.172644130604,3.894289520832899,277.2421887449544,False,1960,300,log,1960,0,0,0,-370.29478,4390.40996,4390.39783,-123.7538,-130.58656
124,0,3,2,1,0,1,8156.608857534509,3.800503962052062,277.28449711694054,False,1960,300,log,1960,0,0,0,-371.05374,4390.79072,4390.65966,-123.37778,-130.41
125,0,3,2,1,0,1,8159.206660301188,3.623381447105203,277.29623878875907,False,1960,300,log,1960,0,0,0,-369.66599,4390.56355,4390.8099,-122.06223,-130.43857
126,0,3,2,1,0,1,8159.164417855633,3.581698618115297,277.30869400206996,False,1960,300,log,1960,0,0,0,-370.47438,4391.00522,4391.32826,-121.01318,-131.68151
127,0,3,2,1,0,1,8155.566921419577,3.236627418349599,277.2133595988847,False,1960,300,log,1960,0,0,0,-370.1428,4390.28134,4389.99287,-121.59937,-132.96513
128,0,3,2,1,0,1,8160.250914238796,3.268886758057306,277.16921662903945,False,1960,300,log,1960,0,0,0,-369.01334,4390.35003,4390.06036,-121.42684,-129.71929
129,0,3,2,1,0,1,8154.37589896302,3.9367993404239314,277.29971347052214,False,1960,300,log,1960,0,0,0,-371.88737,4390.28679,4390.02293,-123.20833,-130.83812
130,0,3,2,1,1,1,8204.782013541308,3.9362160518176097,280.86152277640775,False,1960,300,log,1960,0,0,0,-347.08837,4439.76162,4440.26164,-161.791,-166.36187
131,0,3,2,1,1,1,8203.9791223605,4.0429606188899925,280.94648056205733,False,1960,300,log,1960,0,0,0,-347.40073,4440.06076,4440.15811,-162.56099,-166.27802
132,0,3,2,1,1,1,8205.334011413775,3.632342639126364,281.10708395168274,False,1960,300,log,1960,0,0,0,-348.10884,4441.92589,4441.22564,-162.1291,-167.57958
133,0,3,2,1,1,1,8202.953529020324,3.7998357331598527,280.89965120366725,False,1960,300,log,1960,0,0,0,-348.45484,4440.15289,4440.10454,-162.89684,-165.95222
134,0,3,2,1,1,1,8204.810557066474,4.438066199334571,280.92248912178087,False,1960,300,log,1960,0,0,0,-348.36196,4440.70172,4440.69118,-162.22648,-165.9939
135,0,3,2,1,1,1,8206.477328793211,3.6322079460042005,281.06523338323905,False,1960,300,log,1960,0,0,0,-349.13502,4442.2612,4442.03346,-162.24352,-166.43879
136,0,3,2,1,1,1,8205.302172312315,3.902693156780515,280.87483124631564,False,1960,300,log,1960,0,0,0,-347.87409,4440.85995,4440.39339,-161.69487,-166.38221
137,0,3,2,1,1,1,8206.336874108547,3.5934741716919234,280.8284668085205,False,1960,300,log,1960,0,0,0,-347.73999,4440.62959,4440.47063,-160.78792,-166.23543
138,0,3,2,1,1,1,8203.673718358883,3.855820830178345,280.74338782782644,False,1960,300,log,1960,0,0,0,-348.6096,4439.72331,4440.19239,-161.9361,-165.69628
139,0,3,2,1,1,1,8205.098889187679,3.624653967584891,281.01599978929085,False,1960,300,log,1960,0,0,0,-349.21233,4441.29145,4441.12615,-162.11977,-165.98661
140,0,3,2,1,2,1,8144.752010255555,3.859837360023448,277.25405517417096,False,1960,300,log,1960,0,0,0,-372.23145,4387.73337,4388.47881,-139.31732,-119.9114
141,0,3,2,1,2,1,8145.216421301526,3.6534368981465377,277.2142601544774,False,1960,300,log,1960,0,0,0,-371.83706,4388.08392,4388.02367,-138.84943,-120.20468
142,0,3,2,1,2,1,8145.898140486162,2.8239615508673523,277.2319680908082,False,1960,300,log,1960,0,0,0,-371.21112,4387.75334,4387.4231,-138.61918,-119.44799
143,0,3,2,1,2,1,8144.40700834928,3.5308249819145203,277.2904590842476,False,1960,300,log,1960,0,0,0,-373.02751,4387.81396,4388.19352,-137.94371,-120.62925
144,0,3,2,1,2,1,8142.844349859678,3.3798007479281296,277.28189364651746,False,1960,300,log,1960,0,0,0,-371.66272,4387.01888,4386.95311,-141.46306,-118.00186
145,0,3,2,1,2,1,8147.5756073193115,2.9354875192766485,277.2501616829418,False,1960,300,log,1960,0,0,0,-371.42382,4388.03835,4388.79,-138.8201,-119.00883
146,0,3,2,1,2,1,8145.354769675263,3.292255899495103,277.2493127868387,False,1960,300,log,1960,0,0,0,-372.6427,4387.98328,4387.97375,-139.04215,-118.91741
147,0,3,2,1,2,1,8144.657626487813,3.3797963511078706,277.17456622814524,False,1960,300,log,1960,0,0,0,-371.42736,4387.47451,4387.50131,-139.57753,-119.3133
148,0,3,2,1,2,1,8145.981929888035,3.0442081566252455,277.2903066340643,False,1960,300,log,1960,0,0,0,-372.54964,4388.18787,4387.76166,-137.95253,-119.46543
149,0,3,2,1,2,1,8144.5223410065955,3.0435145568553708,277.2598441779861,False,1960,300,log,1960,0,0,0,-371.73782,4387.93432,4387.67591,-140.07083,-119.27924
150,0,3,2,1,3,1,8207.607982341535,3.7565174081973964,280.2428597979093,False,1960,300,log,1960,0,0,0,-343.44553,4434.6608,4434.77091,-172.4753,-145.9029
151,0,3,2,1,3,1,8210.689794561236,3.7748340376929264,280.1653631048368,False,1960,300,log,1960,0,0,0,-343.45702,4435.88855,4435.21075,-172.76291,-144.18958
152,0,3,2,1,3,1,8207.183117806213,4.587987520244496,280.0706857200413,False,1960,300,log,1960,0,0,0,-343.50593,4433.88439,4433.56902,-172.75575,-144.00861
153,0,3,2,1,3,1,8210.441306098148,3.7053846240414714,280.04364872868064,False,1960,300,log,1960,0,0,0,-342.60104,4434.89082,4435.08514,-172.16907,-144.76454
154,0,3,2,1,3,1,8209.675784294988,3.4914248018303624,280.2276956111732,False,1960,300,log,1960,0,0,0,-343.4915,4435.30768,4435.17671,-172.76502,-144.55208
155,0,3,2,1,3,1,8209.599366959701,3.0422896226882585,280.1666184285754,False,1960,300,log,1960,0,0,0,-343.25647,4434.8226,4434.85165,-172.44567,-144.37274
156,0,3,2,1,3,1,8207.802519877223,3.508592000183853,280.16656988428184,False,1960,300,log,1960,0,0,0,-344.45046,4434.61096,4434.61206,-172.57888,-144.39116
157,0,3,2,1,3,1,8205.842562546335,3.6690153539202583,280.1102106476097,False,1960,300,log,1960,0,0,0,-343.97093,4433.77377,4433.67039,-172.8649,-144.76577
