,test_id,kcid,lmc_prior_code,lengthscale_prior_code,input,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4
139,0,3,2,1,1,1,8205.144753839875,3.5787893153877017,281.0167553013584,False,1960,300,log,-349.2067,4441.30761,4441.14505,-162.116,-165.9852
140,0,3,2,1,2,1,8144.8005352206,3.811312394978294,277.2540827111189,False,1960,300,log,-372.22607,4387.74425,4388.48967,-139.30946,-119.89785
141,0,3,2,1,2,1,8145.262641538476,3.6072166611965994,277.2143178801727,False,1960,300,log,-371.83263,4388.09392,4388.03427,-138.84574,-120.18717
142,0,3,2,1,2,1,8145.933833096749,2.7882689402802345,277.2322685402879,False,1960,300,log,-371.20682,4387.76376,4387.43425,-138.61725,-119.4401
143,0,3,2,1,2,1,8144.451766882476,3.486066448718048,277.29061454025896,False,1960,300,log,-373.02174,4387.82522,4388.20423,-137.93986,-120.61609
144,0,3,2,1,2,1,8142.887523893147,3.336626714459008,277.28227584305927,False,1960,300,log,-371.65728,4387.03259,4386.96549,-141.45637,-117.99691
145,0,3,2,1,2,1,8147.612846441111,2.8982483974755104,277.2504607397768,False,1960,300,log,-371.41843,4388.049,4388.8013,-138.81554,-119.00348
146,0,3,2,1,2,1,8145.396363505337,3.250662069421405,277.2495607049298,False,1960,300,log,-372.63735,4387.99446,4387.98499,-139.03272,-118.91302
147,0,3,2,1,2,1,8144.699744034813,3.337678804108074,277.1747841172163,False,1960,300,log,-371.42153,4387.48649,4387.51233,-139.57076,-119.30678
148,0,3,2,1,2,1,8146.019946163439,3.0061918812208397,277.2905936840236,False,1960,300,log,-372.54472,4388.19866,4387.77299,-137.94729,-119.45968
149,0,3,2,1,2,1,8144.559837683239,3.006017880210319,277.26005627855903,False,1960,300,log,-371.73169,4387.94443,4387.68619,-140.06479,-119.27431
150,0,3,2,1,3,1,8207.654698344058,3.709801405672745,280.24342671481753,False,1960,300,log,-343.4389,4434.67678,4434.78685,-172.47188,-145.89814
151,0,3,2,1,3,1,8210.737516880788,3.727111718139252,280.16609540555163,False,1960,300,log,-343.44841,4435.90569,4435.22795,-172.76047,-144.18725
152,0,3,2,1,3,1,8207.240850187272,4.530255139185675,280.07154765764363,False,1960,300,log,-343.49446,4433.90411,4433.59015,-172.75266,-144.00629
153,0,3,2,1,3,1,8210.487752377478,3.658938344711613,280.04442176416626,False,1960,300,log,-342.59456,4434.90786,4435.10326,-172.16672,-144.76209
154,0,3,2,1,3,1,8209.719780712006,3.4474283848124103,280.22837921768,False,1960,300,log,-343.48351,4435.3237,4435.1932,-172.76296,-144.55065
155,0,3,2,1,3,1,8209.6373104871,3.0043460952882297,280.16728583284925,False,1960,300,log,-343.25161,4434.83725,4434.86677,-172.44434,-144.37076
156,0,3,2,1,3,1,8207.847121578516,3.463990298890054,280.16732724457046,False,1960,300,log,-344.44398,4434.62915,4434.62793,-172.57694,-144.38904
157,0,3,2,1,3,1,8205.888227336942,3.623350563310874,280.1109685543281,False,1960,300,log,-343.96435,4433.79114,4433.68742,-172.86259,-144.76339
158,0,3,2,1,3,1,8210.130865496954,3.46591262876738,280.18983924999037,False,1960,300,log,-342.87677,4435.22731,4434.97739,-172.7717,-144.42536
159,0,3,2,1,3,1,8202.687920797714,3.938014102212523,280.17934344901494,False,1960,300,log,-345.91706,4433.80619,4433.82694,-172.29042,-146.73772
160,0,4,2,1,0,1,8160.178755981284,3.118072168367285,277.24727946237203,False,1960,300,log,-367.9061,4391.055,4390.33077,-122.04194,-131.25897
161,0,4,2,1,0,1,8159.954150566781,3.2905066505117633,277.3028630236928,False,1960,300,log,-369.76333,4391.32219,4391.15441,-122.19645,-130.56266
162,0,4,2,1,0,1,8156.485892461337,3.247812634538902,277.2493258848175,False,1960,300,log,-372.83788,4390.46638,4390.52614,-119.82683,-131.84192
163,0,4,2,1,0,1,8155.929871114649,3.471238592353682,277.1743016356461,False,1960,300,log,-369.51247,4389.69393,4389.96372,-120.96341,-133.2519
164,0,4,2,1,0,1,8161.100209546175,3.112535918711843,277.2943461143796,False,1960,300,log,-369.85054,4391.37342,4391.00239,-121.36377,-130.06129
165,0,4,2,1,0,1,8157.392426523246,3.3360769008914675,277.2780270008594,False,1960,300,log,-371.53027,4391.01899,4390.43458,-121.31519,-131.21569
166,0,4,2,1,0,1,8159.059506905579,3.34084272483373,277.23814372384595,False,1960,300,log,-369.74931,4390.61952,4390.83511,-121.29958,-131.34624
167,0,4,2,1,0,1,8154.63316931133,3.551341468616876,277.16856767541987,False,1960,300,log,-370.10644,4389.62988,4389.43574,-121.53584,-132.79016
168,0,4,2,1,0,1,8158.888724012129,3.125386583499956,277.2872124911121,False,1960,300,log,-368.60435,4391.25179,4390.45253,-121.02013,-133.19111
169,0,4,2,1,0,1,8160.477331655101,3.235559987510908,277.29017784730297,False,1960,300,log,-368.84695,4391.28439,4391.32861,-122.53381,-130.75491
170,0,4,2,1,1,1,8198.030323665324,3.4791187043047604,280.8118374919533,False,1960,300,log,-350.9314,4437.66208,4437.29087,-160.35372,-165.63752
171,0,4,2,1,1,1,8206.181495321282,3.663308601508911,281.07360386823865,False,1960,300,log,-348.501,4442.03388,4441.77812,-162.4634,-166.6661
