,test_id,kcid,lmc_prior_code,lengthscale_prior_code,input,y0,y1,y2,y3,y4,total_nlpd
36,0.0,0.0,2.0,1.0,3.0,0.8832811226138249,-11.31079358728159,-11.31045179102291,0.43943717872742943,0.36801940799374006,-20.930507668969508
37,0.0,0.0,2.0,1.0,3.0,0.8783220839632206,-11.313401856730584,-11.314503458892407,0.4394113352297343,0.3666099140287827,-20.943561982401253
38,0.0,0.0,2.0,1.0,3.0,0.8737603577185853,-11.315891701875088,-11.31512804093815,0.44006372317893516,0.368461775377038,-20.948733886538683
39,0.0,0.0,2.0,1.0,3.0,0.8788123433905191,-11.313897926989867,-11.313096938567098,0.439542890031803,0.36791354254426656,-20.940726089590378
40,0.0,1.0,2.0,1.0,0.0,0.9393855514093524,-11.202180493770001,-11.202147765082568,0.31048173794514167,0.3386969888074697,-20.815763980690605
41,0.0,1.0,2.0,1.0,0.0,0.9466695295958494,-11.202245127254603,-11.202837630421126,0.311357616212399,0.33528495225674265,-20.811770659610737
42,0.0,1.0,2.0,1.0,0.0,0.937798368154081,-11.204656396045976,-11.203212842957504,0.3097923149467969,0.3345100909544984,-20.8257684649481
43,0.0,1.0,2.0,1.0,0.0,0.9371205629540138,-11.202751884967292,-11.202032362778171,0.3104661015442376,0.336471993481888,-20.820725589765324
44,0.0,1.0,2.0,1.0,0.0,0.9418947492843988,-11.200826493205668,-11.200792269309362,0.30949032856807485,0.33231358203381617,-20.81792010262874
45,0.0,1.0,2.0,1.0,0.0,0.9403956974079819,-11.203355655945888,-11.20277798450723,0.3080448906061144,0.33616788785526097,-20.821525164583758
46,0.0,1.0,2.0,1.0,0.0,0.9394371853211299,-11.200263311157421,-11.200728111777988,0.30802799324586283,0.3385949057335831,-20.814931338634835
47,0.0,1.0,2.0,1.0,0.0,0.9423553937116042,-11.200638698489488,-11.200813489677953,0.31099965147933295,0.3359253453612626,-20.812171797615246
48,0.0,1.0,2.0,1.0,0.0,0.9533728347019274,-11.192996014198478,-11.188093585396299,0.3631656873465649,0.348105811880043,-20.71644526566624
49,0.0,1.0,2.0,1.0,0.0,0.9463022201888416,-11.200772543237324,-11.202223590685398,0.30664169218178344,0.3394929832535705,-20.810559238298524
50,0.0,1.0,2.0,1.0,1.0,0.8838330232286129,-11.330404796198923,-11.330371009893968,0.4109280833524025,0.4229187256643916,-20.943095973847484
51,0.0,1.0,2.0,1.0,1.0,0.8849670470764442,-11.328663182939803,-11.331732166389218,0.4115366237038164,0.42256344451594363,-20.941328234032817
52,0.0,1.0,2.0,1.0,1.0,0.8883771160584526,-11.33326602200667,-11.33349269542159,0.41422183627671355,0.4234276706872343,-20.94073209440586
53,0.0,1.0,2.0,1.0,1.0,0.8868011088527383,-11.328641502289544,-11.330438114177612,0.41219653479514173,0.42210532674730633,-20.937976646071967
54,0.0,1.0,2.0,1.0,1.0,0.8839029781915704,-11.326021403504066,-11.32790458982899,0.41035156998542605,0.4232269646000548,-20.936444480556005
55,0.0,1.0,2.0,1.0,1.0,0.8870607052261935,-11.331729188699299,-11.330846916072224,0.41370991718885647,0.4228869592458593,-20.938918523110612
56,0.0,1.0,2.0,1.0,1.0,0.8805102447207485,-11.331161694441523,-11.32856290202968,0.41536922521710234,0.42684628313337614,-20.936998843399977
57,0.0,1.0,2.0,1.0,1.0,0.8862873947473408,-11.330747002014498,-11.330258249571534,0.4129224871315987,0.42253402530988615,-20.939261344397206
58,0.0,1.0,2.0,1.0,1.0,0.8832721488177776,-11.330411567173035,-11.330065683507595,0.4118316975654717,0.42332782644765815,-20.942045577849726
59,0.0,1.0,2.0,1.0,1.0,0.8864985625957753,-11.324407589431523,-11.329325243023787,0.41011608405377664,0.4228100241715608,-20.9343081616342
60,0.0,1.0,2.0,1.0,2.0,0.951823862808294,-11.192014507063393,-11.192031534119527,0.35495190125805043,0.30302523604012094,-20.774245041076455
61,0.0,1.0,2.0,1.0,2.0,0.9479918544633048,-11.193814097861855,-11.193625041335617,0.35729054875761357,0.30400938566935487,-20.778147350307194
62,0.0,1.0,2.0,1.0,2.0,0.9469028346929826,-11.193288258987218,-11.19361653488104,0.36112739384074566,0.30253399984890494,-20.776340565485626
63,0.0,1.0,2.0,1.0,2.0,0.9487603748746875,-11.183629974183583,-11.18875766366112,0.3836246133882071,0.3010803055496499,-20.738922344032158
64,0.0,1.0,2.0,1.0,2.0,0.9471381809425597,-11.193765531855375,-11.190654712461289,0.3610806366679164,0.3022862490818802,-20.773915177624307
65,0.0,1.0,2.0,1.0,2.0,0.9488649461884685,-11.190502033651281,-11.193251890422534,0.3593442208650538,0.304856121197179,-20.770688635823113
66,0.0,1.0,2.0,1.0,2.0,0.945949141393308,-11.191523801911444,-11.192349232414951,0.36561731261693786,0.30313650562335925,-20.769170074692788
67,0.0,1.0,2.0,1.0,2.0,0.9487918995635038,-11.193929369052253,-11.193873297211265,0.35636228846545454,0.3031872897372711,-20.77946118849729
68,0.0,1.0,2.0,1.0,2.0,0.9486153959933997,-11.193596875659463,-11.196164264585695,0.3524946122183417,0.3049808712157248,-20.78367026081769
69,0.0,1.0,2.0,1.0,2.0,0.9495858590213619,-11.19442918628657,-11.195514480621636,0.3520930856246292,0.3049325903880645,-20.78333213187415
70,0.0,1.0,2.0,1.0,3.0,0.8735402319752643,-11.316092358061246,-11.314043132455982,0.43961366451934586,0.36819080624390443,-20.948790787778712
71,0.0,1.0,2.0,1.0,3.0,0.8782871296662255,-11.313130487957778,-11.313039614156802,0.44076016653962685,0.36824585171017266,-20.938876954198555
72,0.0,1.0,2.0,1.0,3.0,0.8740740843532848,-11.313545986799156,-11.31483508286022,0.44097718591941204,0.3711497508743651,-20.942180048512313
73,0.0,1.0,2.0,1.0,3.0,0.8776279217268333,-11.314508114400365,-11.313618363993509,0.4393811440212512,0.36935722841852703,-20.941760184227263
74,0.0,1.0,2.0,1.0,3.0,0.8832766689296786,-11.31041671478424,-11.310360569187573,0.43968385635944857,0.36874156656637025,-20.92907519211632
75,0.0,1.0,2.0,1.0,3.0,0.876671987514512,-11.313792656651971,-11.313358863154235,0.4396906516109878,0.36986402788852046,-20.940924852792183
76,0.0,1.0,2.0,1.0,3.0,0.8817866514765081,-11.311003662039633,-11.310576509010223,0.4400655228496358,0.3668726205389604,-20.93285537618475
77,0.0,1.0,2.0,1.0,3.0,0.8749365339970508,-11.315158973401095,-11.314562861992387,0.43966151618892896,0.3692279800111555,-20.945895805196347
78,0.0,1.0,2.0,1.0,3.0,0.8757367972152776,-11.314354961449597,-11.313959964801665,0.4393503221119342,0.3685551438905729,-20.94467266303348
79,0.0,1.0,2.0,1.0,3.0,0.8745710403340407,-11.315605436928417,-11.314847965366175,0.4398299727762485,0.3667197849105119,-20.949332604273792
80,0.0,2.0,2.0,1.0,0.0,0.9450293431780775,-11.199494523669586,-11.19933822602642,0.3145264502477909,0.3390501285133726,-20.800226827756767
81,0.0,2.0,2.0,1.0,0.0,0.941752111125408,-11.203418542361584,-11.203090888930827,0.30833481009681823,0.3356368009321921,-20.820785709137994
82,0.0,2.0,2.0,1.0,0.0,0.941473819843563,-11.202860220094928,-11.20298399536788,0.3125670940126886,0.33287554822712123,-20.818927753379434
83,0.0,2.0,2.0,1.0,0.0,0.9405154415250433,-11.20262540188371,-11.203622226861059,0.3102498134711552,0.3327994209428655,-20.822682952805703
84,0.0,2.0,2.0,1.0,0.0,0.9407963326289541,-11.203164712961028,-11.202658581981042,0.3082216878597166,0.33196545747320555,-20.824839816980194
85,0.0,2.0,2.0,1.0,0.0,0.9459494264727952,-11.201993635081921,-11.201119329479276,0.30816266947905024,0.32679652685235167,-20.822204341757
86,0.0,2.0,2.0,1.0,0.0,0.9453792655538944,-11.20099881653072,-11.200453346254063,0.3136599558898512,0.3334719921705305,-20.80894094917051
87,0.0,2.0,2.0,1.0,0.0,0.9382804405562529,-11.200253540845145,-11.20073697087716,0.31549075532729837,0.3364107561670145,-20.810808559671734
88,0.0,2.0,2.0,1.0,0.0,0.9399392084625303,-11.20197035135866,-11.20109589633082,0.3099812512893367,0.3366603071680336,-20.81648548076958
89,0.0,2.0,2.0,1.0,0.0,0.9424454215452784,-11.200336242529001,-11.20121381635163,0.30854347193227305,0.3403407071729458,-20.810220458230138
90,0.0,2.0,2.0,1.0,1.0,0.8868636851519549,-11.329993454890998,-11.330111408643171,0.41507537914031395,0.4218291642042954,-20.936336635037602
91,0.0,2.0,2.0,1.0,1.0,0.8907322290220431,-11.334226432876523,-11.334175022706694,0.4130619699285575,0.42237001853310785,-20.94223723809951
92,0.0,2.0,2.0,1.0,1.0,0.884497339437608,-11.321523101183834,-11.32492968848368,0.40887265876284007,0.423981467583185,-20.92910132388388
93,0.0,2.0,2.0,1.0,1.0,0.8868823632516828,-11.326165777006928,-11.32383296490932,0.4108588232126936,0.4218786801790603,-20.93037887527281
94,0.0,2.0,2.0,1.0,1.0,0.8888997095747262,-11.334395459720067,-11.334262393137225,0.41129873554070234,0.42267276946455246,-20.945786638277312
95,0.0,2.0,2.0,1.0,1.0,0.8843563307330113,-11.328709456730051,-11.327900931721643,0.41360029975094886,0.4219703451801903,-20.93668341278754
96,0.0,2.0,2.0,1.0,1.0,0.8969974595171456,-11.319434121547102,-11.319798493125813,0.41198019386617607,0.42383421046082814,-20.906420750828765
97,0.0,2.0,2.0,1.0,1.0,0.8865953033478285,-11.323660418727771,-11.325639461404611,0.4110715948457063,0.42238220232076384,-20.929250779618084
98,0.0,2.0,2.0,1.0,1.0,0.8865675990460885,-11.331133198750262,-11.330727019910098,0.4140123639584893,0.42273159173976144,-20.93854866391602
99,0.0,2.0,2.0,1.0,1.0,0.8885595001918929,-11.33128173641607,-11.332005118987187,0.4127517977317947,0.424270983859073,-20.937704573620497
100,0.0,2.0,2.0,1.0,2.0,0.947997889456903,-11.19885319537857,-11.197814539545249,0.3532589639785824,0.3126062741364229,-20.78280460735191
101,0.0,2.0,2.0,1.0,2.0,0.9494546866305427,-11.196034496029219,-11.195177391917527,0.3518065691865031,0.30386168022563625,-20.786088951904063
102,0.0,2.0,2.0,1.0,2.0,0.9500832527764396,-11.196081468191277,-11.194534328324455,0.35113773070974574,0.30502786829325584,-20.784366944736295
103,0.0,2.0,2.0,1.0,2.0,0.9500436575609404,-11.193657469960296,-11.1929665234097,0.357091937487329,0.3042661540564502,-20.775222244265276
104,0.0,2.0,2.0,1.0,2.0,0.9460844394453123,-11.195588717862051,-11.194728479888164,0.35737489761935937,0.3049927840220285,-20.781865076663514
105,0.0,2.0,2.0,1.0,2.0,0.9542657639816099,-11.194126563887206,-11.178937558073576,0.38719691483050483,0.3070613585206677,-20.724540084628
106,0.0,2.0,2.0,1.0,2.0,0.9492175461128861,-11.194402216210657,-11.194136639545565,0.35248803443036225,0.30442145772314344,-20.78241181748983
107,0.0,2.0,2.0,1.0,2.0,0.9460396438249115,-11.194898610715153,-11.192608236135268,0.3520315385265886,0.30551814914421954,-20.783917515354702
108,0.0,2.0,2.0,1.0,2.0,0.9466898036864745,-11.194184102943154,-11.194906099410284,0.35795126109600595,0.304622832835176,-20.77982630473578
109,0.0,2.0,2.0,1.0,2.0,0.9466281692856023,-11.193915003607062,-11.193768946759555,0.35264799076752074,0.3040043271840059,-20.784403463129483
110,0.0,2.0,2.0,1.0,3.0,0.8891969305287007,-11.315406291334808,-11.31387510415648,0.4386656375632932,0.36949547731102167,-20.93192335008827
111,0.0,2.0,2.0,1.0,3.0,0.8769275070493724,-11.312608667445831,-11.313391446021138,0.4400525575333915,0.3697230629156008,-20.939296985968607
112,0.0,2.0,2.0,1.0,3.0,0.8805641782891993,-11.31407213840355,-11.314571041079605,0.4389985777715183,0.36742230492080147,-20.941658118501635
113,0.0,2.0,2.0,1.0,3.0,0.8779001293397275,-11.312736118845388,-11.313896454094218,0.44030065758204484,0.3718586070400656,-20.936573178977767
114,0.0,2.0,2.0,1.0,3.0,0.8765575964216675,-11.313479414334914,-11.312793171758555,0.4397996861066948,0.36934193501622753,-20.94057336854888
115,0.0,2.0,2.0,1.0,3.0,0.8771149480043828,-11.3148618944486,-11.313176833816936,0.4398269280656336,0.3826936743687838,-20.928403177826734
116,0.0,2.0,2.0,1.0,3.0,0.8799026670519795,-11.316196316622554,-11.312464715769503,0.4396215705012864,0.37034557710129284,-20.938791217737496
117,0.0,2.0,2.0,1.0,3.0,0.8780621379421276,-11.313596372600315,-11.31509761189117,0.43894040877911816,0.3705653832518958,-20.941126054518346
118,0.0,2.0,2.0,1.0,3.0,0.877618772739253,-11.312526463335063,-11.31195965618098,0.44026885440338687,0.3660090231035082,-20.94058946926989
119,0.0,2.0,2.0,1.0,3.0,0.8779231799333072,-11.313284678252376,-11.312892122763355,0.4398819860843878,0.3710027696861613,-20.93736886531188
120,0.0,3.0,2.0,1.0,0.0,0.9463546881880485,-11.199803189635276,-11.200308528283015,0.31278321229835465,0.33669523212405356,-20.80427858530783
121,0.0,3.0,2.0,1.0,0.0,0.9410429061949254,-11.20337296353311,-11.20128842983927,0.3108545422579853,0.33335261484269807,-20.819411330076772
122,0.0,3.0,2.0,1.0,0.0,0.9446463473566941,-11.20245405478137,-11.202464098261329,0.31393123988980104,0.3321077543234269,-20.814232811472777
123,0.0,3.0,2.0,1.0,0.0,0.9440276171348128,-11.201170752729688,-11.201120196516012,0.3142252338883104,0.33242480517939743,-20.81161329304318
124,0.0,3.0,2.0,1.0,0.0,0.9454948717553396,-11.202113921009763,-11.201729088539167,0.31376428536815154,0.3319867830690948,-20.812597069356347
125,0.0,3.0,2.0,1.0,0.0,0.9424721288442814,-11.201735714511807,-11.202390855566986,0.31040116917998023,0.3322556935864746,-20.818997578468057
126,0.0,3.0,2.0,1.0,0.0,0.9442686781707872,-11.202648886158354,-11.203487127771995,0.30793322795747197,0.335101512290706,-20.818832595511385
127,0.0,3.0,2.0,1.0,0.0,0.9435682909585992,-11.200865052545153,-11.200072347821832,0.3094017936690369,0.3387588482655701,-20.80920846747378
128,0.0,3.0,2.0,1.0,0.0,0.9407952321412003,-11.20101521858958,-11.200506023959239,0.3090717259937934,0.33045675370317756,-20.82119753071065
129,0.0,3.0,2.0,1.0,0.0,0.94772032315431,-11.20076238394189,-11.200109662166257,0.3130223300854186,0.3330526463484589,-20.80707674651996
130,0.0,3.0,2.0,1.0,1.0,0.8845782500986947,-11.327726875320582,-11.328937517639732,0.41234008488505064,0.42408115331989515,-20.93566490465667
131,0.0,3.0,2.0,1.0,1.0,0.8854558256876711,-11.328565507770396,-11.328763276922459,0.4141521760815957,0.42396404456372566,-20.93375673835986
132,0.0,3.0,2.0,1.0,1.0,0.8872445905076808,-11.333159824342145,-11.33126144159408,0.41327943549953955,0.42721643441860396,-20.9366808055104
133,0.0,3.0,2.0,1.0,1.0,0.8880835290613021,-11.328670958641435,-11.328493443009805,0.4151128576730606,0.42314405410518857,-20.930823960811686
134,0.0,3.0,2.0,1.0,1.0,0.8876504443656831,-11.330400319006168,-11.330067305881151,0.41333616509989257,0.4230897035691761,-20.936391311852567
135,0.0,3.0,2.0,1.0,1.0,0.8897899539920748,-11.334015880036516,-11.33330921138225,0.41357296786296377,0.42436616686825346,-20.93959600269547
136,0.0,3.0,2.0,1.0,1.0,0.8866018698237785,-11.330496401616506,-11.32930806169299,0.4121224654229915,0.42412914551585457,-20.93695098254687
137,0.0,3.0,2.0,1.0,1.0,0.8862985603840781,-11.32983531282467,-11.329426351165285,0.4098872693412665,0.4238890976380227,-20.93918673662659
138,0.0,3.0,2.0,1.0,1.0,0.8882920642131243,-11.327655556250592,-11.328718422931068,0.4128432757004804,0.4225033085062137,-20.93273533076184
139,0.0,3.0,2.0,1.0,1.0,0.8902593291054169,-11.331493676179122,-11.33130906011377,0.413190836501973,0.42328133010470187,-20.9360712405808
140,0.0,3.0,2.0,1.0,2.0,0.9489251232872001,-11.194288625084624,-11.196181725839368,0.35456387501054754,0.30455301353870556,-20.78242833908754
141,0.0,3.0,2.0,1.0,2.0,0.9480729890488037,-11.195144728912789,-11.195022578271878,0.3537967649197363,0.3049454427703862,-20.783352110445744
142,0.0,3.0,2.0,1.0,2.0,0.9464971842120091,-11.194317590188819,-11.193534265095685,0.3534144644856989,0.3039329745637704,-20.784007232023026
143,0.0,3.0,2.0,1.0,2.0,0.9509945803900965,-11.194518881233373,-11.195451806171413,0.3514830320831792,0.3063699759006125,-20.781123099030896
144,0.0,3.0,2.0,1.0,2.0,0.9475220697677258,-11.192722734265587,-11.192451084600824,0.3601683040396061,0.3005428694654316,-20.776940575593645
145,0.0,3.0,2.0,1.0,2.0,0.9469550472310408,-11.195048075058834,-11.197060638933765,0.3536935202865846,0.30302821353588544,-20.788431932939087
146,0.0,3.0,2.0,1.0,2.0,0.9500427534436288,-11.194959262706796,-11.194947102645628,0.3537263764513516,0.3029080328977406,-20.783229202559703
147,0.0,3.0,2.0,1.0,2.0,0.9469065130263771,-11.193759665971712,-11.193738275916399,0.35535267293865025,0.30367770329324867,-20.781561052629833
148,0.0,3.0,2.0,1.0,2.0,0.9498322489016316,-11.195477061713634,-11.19439841336539,0.3513623751216445,0.3041754047708292,-20.784505446284914
149,0.0,3.0,2.0,1.0,2.0,0.9476418302253801,-11.194762488599537,-11.194117173033508,0.35669902321873437,0.3037583165675807,-20.780780491621346
150,0.0,3.0,2.0,1.0,3.0,0.8754271335626135,-11.314567564000079,-11.314832474897509,0.43961930050622344,0.37171331415972897,-20.942640290669026
151,0.0,3.0,2.0,1.0,3.0,0.8752609658945782,-11.317719767912717,-11.316110338005078,0.4404668308077317,0.3675732604226059,-20.95052904879288
152,0.0,3.0,2.0,1.0,3.0,0.8750675491426064,-11.312972643091566,-11.312229993327135,0.4403665656665479,0.3671290285337311,-20.942639493075813
153,0.0,3.0,2.0,1.0,3.0,0.8732519769060368,-11.31524252758545,-11.315797913058274,0.4389391261166227,0.3690419418405944,-20.94980739578047
154,0.0,3.0,2.0,1.0,3.0,0.8753687110563524,-11.3161778163991,-11.315870359519712,0.44049799201433504,0.3686066080535109,-20.94757486479461
155,0.0,3.0,2.0,1.0,3.0,0.8751349739573238,-11.314826475507548,-11.31496129951104,0.43976519634300953,0.3680921079800306,-20.946795496738225
156,0.0,3.0,2.0,1.0,3.0,0.878015344576264,-11.314587655444535,-11.314423258929027,0.4400556894632525,0.36812150390673,-20.942818376427315
157,0.0,3.0,2.0,1.0,3.0,0.8767767907547301,-11.312404835499873,-11.312188981957988,0.44074646286450986,0.3690456632070788,-20.938024900631543
158,0.0,3.0,2.0,1.0,3.0,0.8740183217235569,-11.315987174474463,-11.31541272608196,0.44052972838174886,0.36820339473759517,-20.94864845571352
159,0.0,3.0,2.0,1.0,3.0,0.8815587773184185,-11.312514175805106,-11.312634981513833,0.4393327709929828,0.37399501097407567,-20.930262598033462
160,0.0,4.0,2.0,1.0,0.0,0.9379150874304528,-11.202847136980822,-11.201031320022077,0.3107507878573565,0.3344421113643468,-20.820770470350745
161,0.0,4.0,2.0,1.0,0.0,0.9427510879508086,-11.20345607499687,-11.202992042011145,0.3107940108895474,0.33248320753937427,-20.820419810628284
162,0.0,4.0,2.0,1.0,0.0,0.9504950191683713,-11.201204744605791,-11.201390154280631,0.30474997812010535,0.3358351924056449,-20.811514709192295
163,0.0,4.0,2.0,1.0,0.0,0.9419557996778464,-11.199287551463057,-11.199956973466744,0.3076113886788784,0.339296192261822,-20.810381144311254
164,0.0,4.0,2.0,1.0,0.0,0.9427417457580162,-11.203571832532786,-11.202690383175604,0.3090356318436083,0.3313732353020238,-20.82311160280474
165,0.0,4.0,2.0,1.0,0.0,0.9472658313932467,-11.202845413182057,-11.201336687008538,0.3087876072353187,0.3341870003137122,-20.813941661248318
166,0.0,4.0,2.0,1.0,0.0,0.9426516786390016,-11.201761788563664,-11.202206350204087,0.30850512173254163,0.3346104980119495,-20.81820084038426
167,0.0,4.0,2.0,1.0,0.0,0.9435280175851721,-11.199187138311716,-11.198816919055115,0.30882752697503874,0.33847115180080956,-20.80717736100581
168,0.0,4.0,2.0,1.0,0.0,0.9397357380699342,-11.203322312608869,-11.201322171120417,0.3081047484983506,0.33931695657522304,-20.817487040585775
169,0.0,4.0,2.0,1.0,0.0,0.940020135759699,-11.203341492430694,-11.203398176995265,0.31216483637714104,0.3328753973067153,-20.8216792999824
170,0.0,4.0,2.0,1.0,1.0,0.8946963997661661,-11.322144949521338,-11.321277530659623,0.4086096556109636,0.4223232999656882,-20.917793124838145
171,0.0,4.0,2.0,1.0,1.0,0.8881734540166497,-11.333322933421654,-11.332642278484746,0.41402409727591705,0.42494555011569035,-20.938822110498144
172,0.0,4.0,2.0,1.0,1.0,0.8853553172236397,-11.328062187562994,-11.32776970791168,0.41005475192748925,0.4223106936825325,-20.938111132641012
173,0.0,4.0,2.0,1.0,1.0,0.8951181496051299,-11.327204966528885,-11.326387177721985,0.41011824824492493,0.4234551001945194,-20.924900646206297
174,0.0,4.0,2.0,1.0,1.0,0.8851190867097605,-11.331043745283367,-11.332035487938901,0.4109365016984798,0.4235381304347875,-20.943485514379237
175,0.0,4.0,2.0,1.0,1.0,0.8972523669498104,-11.32274563411466,-11.323241056301155,0.410414004541433,0.4231604024554368,-20.915159916469133
176,0.0,4.0,2.0,1.0,1.0,0.8864717034057898,-11.331840384659312,-11.332754668123059,0.41175849677488,0.422798563174802,-20.9435662894269
177,0.0,4.0,2.0,1.0,1.0,0.8869096685418871,-11.324583868651972,-11.326180089379653,0.41187093186017987,0.4217400672714397,-20.930243290358117
178,0.0,4.0,2.0,1.0,1.0,0.8890751814989207,-11.33381870242203,-11.332998054891217,0.4119531053572665,0.4241172421945981,-20.94167122826246
179,0.0,4.0,2.0,1.0,1.0,0.8939074679935465,-11.329139852094,-11.327500773023585,0.4102317834672753,0.42386112905082096,-20.928640244605944
180,0.0,4.0,2.0,1.0,2.0,0.9559337157669926,-11.197647023821363,-11.192916080197511,0.3519995714997442,0.31025921280144697,-20.77237060395069
181,0.0,4.0,2.0,1.0,2.0,0.941513798050329,-11.193960674514575,-11.19402633741194,0.3536161919399703,0.30933816725220475,-20.78351885468401
182,0.0,4.0,2.0,1.0,2.0,0.9514080737921454,-11.196756405137021,-11.19615964834382,0.3522853890534009,0.3082110420351359,-20.78101154860016
