,test_id,kcid,lmc_prior_code,lengthscale_prior_code,input,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4
34,0,0,2,1,3,0,12091.09906431096,4.69368557280947,336.24091884698976,False,2945,300,log,-523.32395,6524.48013,6527.94607,-229.40879,-208.5944
35,0,0,2,1,3,0,12102.130483664285,5.148589969212036,336.2790103158041,False,2945,300,log,-520.27251,6528.72205,6531.06838,-228.83317,-208.55427
36,0,0,2,1,3,0,12092.624105543076,4.7882813422471315,336.41271711768985,False,2945,300,log,-525.66695,6527.47012,6530.01231,-230.62211,-208.56926
37,0,0,2,1,3,0,12097.550433543003,5.051616250732789,336.4635874007443,False,2945,300,log,-523.29229,6528.40419,6531.44296,-230.00174,-209.00269
38,0,0,2,1,3,0,12103.898350272242,4.8128409972063375,336.3388543088292,False,2945,300,log,-519.87587,6529.33384,6532.00051,-228.98963,-208.5705
39,0,0,2,1,3,0,12098.98897981736,4.729657753338472,336.51521846623234,False,2945,300,log,-523.02974,6529.18673,6532.05733,-230.22624,-208.99911
40,0,1,2,1,0,0,12026.371094443928,4.824448656560447,331.64719804049446,False,2945,300,log,-545.59636,6448.93761,6450.45342,-145.75586,-181.66772
41,0,1,2,1,0,0,12029.94461835717,4.615761533962235,331.5959001000359,False,2945,300,log,-543.2091,6448.6756,6451.10117,-145.0496,-181.57345
42,0,1,2,1,0,0,12026.787198529359,4.194105099036985,331.68992381743664,False,2945,300,log,-544.82136,6448.67251,6451.66252,-147.9384,-180.78807
43,0,1,2,1,0,0,12025.867048554697,3.3885262569343317,331.6373274513165,False,2945,300,log,-544.64858,6448.47677,6450.82001,-147.74781,-181.03334
44,0,1,2,1,0,0,12021.128536187087,3.7894303585934037,331.66614624712446,False,2945,300,log,-547.81723,6447.54912,6450.26812,-148.26596,-180.60551
45,0,1,2,1,0,0,12023.842370010447,4.441018089417009,331.6681951792548,False,2945,300,log,-546.04274,6447.79527,6450.88876,-147.63452,-181.1644
46,0,1,2,1,0,0,12022.292560041315,4.080057384682192,331.6110696357432,False,2945,300,log,-545.67308,6447.04328,6450.53344,-147.67949,-181.93159
47,0,1,2,1,0,0,12021.755521956322,3.975806297263338,331.68344017154624,False,2945,300,log,-547.20391,6447.81415,6450.41192,-148.10284,-181.1638
48,0,1,2,1,0,0,11957.023392977026,4.650496363277998,332.1257980211392,False,2945,300,log,-557.35076,6443.5763,6443.15384,-186.16842,-186.18756
49,0,1,2,1,0,0,12012.176497893945,4.604493457164525,331.81535769108973,False,2945,300,log,-552.17761,6447.46007,6450.10169,-150.50381,-182.70385
50,0,1,2,1,1,0,12134.260575716944,5.205418009834894,335.96187961240577,False,2945,300,log,-500.08792,6533.30555,6535.71365,-214.478,-220.19271
51,0,1,2,1,1,0,12138.689824731675,4.5101662040104875,335.91590874548217,False,2945,300,log,-497.62859,6533.69894,6536.57958,-213.86236,-220.09774
52,0,1,2,1,1,0,12139.023360449984,4.697736386104513,336.071130887246,False,2945,300,log,-498.2496,6534.48056,6536.73822,-214.09507,-219.85075
53,0,1,2,1,1,0,12136.986776776645,4.779049396057353,335.86115353378125,False,2945,300,log,-497.0742,6532.54989,6535.70055,-213.81659,-220.37287
54,0,1,2,1,1,0,12134.111230786788,5.589925547286766,335.9175164157719,False,2945,300,log,-499.98481,6533.06024,6535.65819,-214.26146,-220.36092
55,0,1,2,1,1,0,12138.623440869898,4.736058850272794,335.99771106102537,False,2945,300,log,-497.97993,6534.00647,6536.2724,-213.68257,-219.99293
56,0,1,2,1,1,0,12149.964854697622,5.360179559737112,335.9760278856116,False,2945,300,log,-488.09321,6535.83218,6536.48629,-214.19684,-220.06357
57,0,1,2,1,1,0,12138.66155024925,4.874955066411307,335.91995874365574,False,2945,300,log,-496.87542,6533.82064,6536.04927,-213.97018,-220.36275
58,0,1,2,1,1,0,12137.216436054057,4.687660360827765,336.0688594171237,False,2945,300,log,-500.34231,6534.82017,6537.07225,-214.31025,-220.02343
59,0,1,2,1,1,0,12128.182216202538,5.363927191668612,335.81480078546286,False,2945,300,log,-500.21395,6528.77036,6534.05157,-214.03926,-220.38651
60,0,1,2,1,2,0,11998.364445722447,4.8228037239745625,332.30255753872973,False,2945,300,log,-552.74631,6449.1207,6451.69058,-200.14416,-149.55636
61,0,1,2,1,2,0,11999.57013149388,3.94159698268893,332.1151551453636,False,2945,300,log,-547.94358,6448.04178,6450.55361,-200.57442,-150.50726
62,0,1,2,1,2,0,12002.902124896573,3.814695394489472,332.11426909038016,False,2945,300,log,-546.63843,6448.42098,6451.36369,-201.83938,-148.40473
63,0,1,2,1,2,0,11981.896311799916,4.557093909760841,332.18843547407226,False,2945,300,log,-552.37917,6445.65581,6448.54896,-208.92944,-150.99985
64,0,1,2,1,2,0,12000.528535478064,4.2168733477167555,332.1101639040902,False,2945,300,log,-547.18005,6448.84867,6449.92358,-201.65134,-149.41232
65,0,1,2,1,2,0,11994.594535912194,5.782913381327573,332.17190283849413,False,2945,300,log,-549.75592,6447.79891,6449.86533,-200.86037,-152.45341
66,0,1,2,1,2,0,11996.045819921414,6.089177872437414,332.02040364496526,False,2945,300,log,-547.07656,6446.70311,6449.47677,-203.8856,-149.1719
67,0,1,2,1,2,0,12004.937059530967,3.637511473088606,332.1519978886616,False,2945,300,log,-547.82021,6449.42086,6451.90791,-200.53538,-148.03612
68,0,1,2,1,2,0,12002.391035103683,4.395397917679116,332.0256327897705,False,2945,300,log,-546.94469,6447.94131,6450.72549,-200.47848,-148.8526
69,0,1,2,1,2,0,12000.426540389197,4.775660435524687,332.0419853164745,False,2945,300,log,-548.00253,6447.76826,6450.57756,-200.38094,-149.5358
70,0,1,2,1,3,0,12104.35951932293,5.031694354865817,336.3232629877703,False,2945,300,log,-519.62323,6529.2256,6532.31075,-229.01777,-208.53582
71,0,1,2,1,3,0,12105.361395735428,5.569552867819178,336.5242036504942,False,2945,300,log,-519.68961,6530.94016,6533.61623,-230.34271,-209.16267
72,0,1,2,1,3,0,12100.984227689638,4.961024547279786,336.281304440157,False,2945,300,log,-520.16424,6527.78979,6531.04941,-229.02569,-208.66505
73,0,1,2,1,3,0,12099.813807889597,5.423700782263589,336.38183914826317,False,2945,300,log,-522.21579,6528.65871,6531.14971,-229.16342,-208.6154
74,0,1,2,1,3,0,12085.765446719795,4.490449263766482,336.1350381751716,False,2945,300,log,-525.45978,6523.52114,6526.07838,-229.80896,-208.56533
75,0,1,2,1,3,0,12104.125147568411,4.757716331818326,336.5058460536953,False,2945,300,log,-521.24267,6530.58784,6533.07497,-229.46596,-208.82903
76,0,1,2,1,3,0,12087.99179735822,4.3574836870753,336.1787337554385,False,2945,300,log,-525.41792,6524.67581,6527.08596,-229.715,-208.63706
77,0,1,2,1,3,0,12102.807640189014,5.309376191614854,336.3495154554258,False,2945,300,log,-520.4963,6529.36794,6531.62539,-229.13009,-208.5593
78,0,1,2,1,3,0,12101.24157657967,5.583638539170388,336.418049908439,False,2945,300,log,-521.30143,6529.17518,6532.03554,-229.66648,-209.00123
79,0,1,2,1,3,0,12102.630116348615,4.629626569900866,336.3636820039761,False,2945,300,log,-520.81626,6529.71791,6531.49762,-229.09385,-208.6753
80,0,2,2,1,0,0,12027.780685294463,5.547395509090555,331.511440521998,False,2945,300,log,-542.87073,6447.28615,6449.7986,-143.71063,-182.7227
81,0,2,2,1,0,0,12024.20990041581,4.072608673936169,331.69165699370393,False,2945,300,log,-546.92467,6448.55474,6450.76199,-147.69345,-180.48871
82,0,2,2,1,0,0,12027.240893394188,4.5695733402974295,331.7126535416162,False,2945,300,log,-544.92857,6448.93543,6451.44457,-147.63655,-180.57398
83,0,2,2,1,0,0,12025.85185980118,3.7926543331887643,331.7177843761989,False,2945,300,log,-546.31164,6448.84883,6451.51534,-148.15569,-180.04498
84,0,2,2,1,0,0,12029.361270527475,4.545154636854445,331.5977354295145,False,2945,300,log,-544.59883,6448.67629,6450.95394,-145.70179,-179.96835
85,0,2,2,1,0,0,12024.651656464774,4.942158523278264,331.61929305631196,False,2945,300,log,-546.76266,6448.42114,6450.43912,-147.93387,-179.51208
86,0,2,2,1,0,0,12028.453110735078,4.856959554588343,331.59424683128424,False,2945,300,log,-543.49289,6448.33072,6450.43015,-145.7803,-181.03457
87,0,2,2,1,0,0,12024.658105384975,4.861254586344516,331.6049954421915,False,2945,300,log,-544.66183,6447.7339,6450.36104,-147.57948,-181.19553
88,0,2,2,1,0,0,12028.206582484161,4.836783503188634,331.65700732112293,False,2945,300,log,-543.26163,6448.84505,6451.28928,-147.10203,-181.56409
89,0,2,2,1,0,0,12024.99563978288,4.214355677607035,331.5832465576571,False,2945,300,log,-544.89562,6447.64751,6450.21683,-145.89585,-182.07722
90,0,2,2,1,1,0,12141.328756797335,4.801104809562969,335.9198851478922,False,2945,300,log,-495.77315,6534.49132,6536.65305,-213.6045,-220.43796
91,0,2,2,1,1,0,12142.095947247515,4.91789089459567,336.0263040682687,False,2945,300,log,-495.09322,6534.71921,6536.70114,-213.75939,-220.47179
92,0,2,2,1,1,0,12132.481676828203,5.398823020579366,335.74027125151883,False,2945,300,log,-497.71864,6532.10987,6534.1759,-214.21034,-221.87511
93,0,2,2,1,1,0,12131.073908506318,5.463249458323206,335.7416921780457,False,2945,300,log,-498.07456,6531.45851,6532.89207,-214.21692,-220.9852
94,0,2,2,1,1,0,12139.663625506331,5.681355252165322,336.0285568856326,False,2945,300,log,-496.93286,6534.19475,6536.4849,-213.88677,-220.19639
95,0,2,2,1,1,0,12136.605000915999,5.206127050945733,335.8327999668891,False,2945,300,log,-497.47395,6533.22003,6535.59909,-214.395,-220.34517
96,0,2,2,1,1,0,12112.160788677873,6.230640874344438,335.87407559657964,False,2945,300,log,-507.8557,6526.7902,6529.07569,-215.47862,-220.37077
97,0,2,2,1,1,0,12131.141936692473,5.291405483895143,335.75140973378666,False,2945,300,log,-497.92948,6530.80353,6533.42014,-214.22486,-220.92738
98,0,2,2,1,1,0,12137.752754147063,4.961492672079535,336.0218219712238,False,2945,300,log,-499.23648,6534.34569,6536.35841,-213.69365,-220.02122
99,0,2,2,1,1,0,12133.511246513845,5.205209926036829,336.0417713863571,False,2945,300,log,-501.15385,6533.20973,6535.99735,-214.5536,-219.98839
100,0,2,2,1,2,0,12016.677567837643,6.935484402225361,332.0707972673949,False,2945,300,log,-544.49007,6450.97342,6453.11693,-198.64637,-144.27634
101,0,2,2,1,2,0,12012.068870432071,5.175375386676096,332.0521094555671,False,2945,300,log,-545.23698,6450.40097,6452.82934,-199.83722,-146.08724
102,0,2,2,1,2,0,12001.713339489812,4.671423329337351,332.11418686292325,False,2945,300,log,-547.07119,6448.70339,6451.12755,-199.49434,-151.55207
103,0,2,2,1,2,0,12001.880515410885,4.576838529403748,332.1340509301048,False,2945,300,log,-546.17667,6448.62332,6450.83031,-200.50307,-150.89337
104,0,2,2,1,2,0,12000.714023967883,4.696191844177665,332.04975480234367,False,2945,300,log,-547.05052,6447.99299,6450.28937,-200.77576,-149.74206
105,0,2,2,1,2,0,11981.582308813477,4.878800008329507,332.3032847997474,False,2945,300,log,-550.58017,6448.85696,6447.76216,-208.72696,-155.72969
106,0,2,2,1,2,0,12001.522060519776,5.661070812061283,332.05299189620774,False,2945,300,log,-547.25512,6448.10917,6450.52721,-200.57554,-149.28365
107,0,2,2,1,2,0,12006.51221410981,4.315885387319494,332.1577688170802,False,2945,300,log,-547.53203,6450.07468,6452.34316,-199.89867,-148.47493
108,0,2,2,1,2,0,12001.296719757254,5.08451569087133,332.12374585995957,False,2945,300,log,-547.3728,6448.70927,6451.36658,-201.50659,-149.89974
109,0,2,2,1,2,0,12004.913429065677,4.129661768701316,332.18039294930935,False,2945,300,log,-547.96447,6449.58217,6451.90422,-199.69043,-148.91806
110,0,2,2,1,3,0,12122.77245039353,6.85304069877614,336.5231900639984,False,2945,300,log,-508.91188,6533.763,6536.21399,-229.40489,-208.88778
111,0,2,2,1,3,0,12103.437174030689,6.413900132719604,336.4262427682326,False,2945,300,log,-519.92721,6529.4069,6532.32947,-229.47873,-208.89325
112,0,2,2,1,3,0,12103.410554980575,5.3341794941700105,336.53681997185555,False,2945,300,log,-521.63936,6530.50446,6532.75979,-229.32752,-208.88681
113,0,2,2,1,3,0,12092.39055096655,5.742699341926633,336.1213705991247,False,2945,300,log,-522.54251,6524.90548,6527.91311,-228.99634,-208.88919
114,0,2,2,1,3,0,12103.043015490415,4.667821815786155,336.51927394817943,False,2945,300,log,-521.22775,6530.3302,6532.94011,-229.98955,-209.01
115,0,2,2,1,3,0,12099.96573979158,5.915393513329446,336.31293353265295,False,2945,300,log,-520.79845,6528.81602,6530.71057,-228.86763,-209.89477
116,0,2,2,1,3,0,12098.848884091894,5.131587334459628,336.5156865091007,False,2945,300,log,-524.75274,6529.81407,6532.38392,-229.67336,-208.923
117,0,2,2,1,3,0,12106.282235489685,5.274910052261768,336.48743059991574,False,2945,300,log,-520.41432,6530.52507,6533.48787,-228.75126,-208.56512
118,0,2,2,1,3,0,12112.98812333063,5.043098714330879,336.3925188181066,False,2945,300,log,-515.78511,6532.30796,6534.78794,-229.407,-208.91568
119,0,2,2,1,3,0,12102.689704980334,4.79363674146758,336.5587896267921,False,2945,300,log,-522.69348,6530.9874,6533.46264,-230.08617,-208.98069
120,0,3,2,1,0,0,12031.210288724798,5.513557272645176,331.654208771221,False,2945,300,log,-543.02591,6449.68927,6452.14667,-145.19317,-182.40658
121,0,3,2,1,0,0,12026.749470215382,4.742206283161967,331.7201816410392,False,2945,300,log,-545.36955,6448.74334,6451.73148,-147.77715,-180.57866
122,0,3,2,1,0,0,12026.203981354713,5.247272660408948,331.6892381780593,False,2945,300,log,-545.25535,6448.76966,6451.11531,-147.282,-181.14365
123,0,3,2,1,0,0,12027.160619779832,4.953412778571313,331.6302805531808,False,2945,300,log,-544.16683,6448.45229,6450.56442,-146.39007,-181.2992
124,0,3,2,1,0,0,12025.371528651485,4.847908245112396,331.7186730369461,False,2945,300,log,-546.41257,6448.86216,6451.08917,-147.41021,-180.75703
125,0,3,2,1,0,0,12027.977938874894,4.693575612105382,331.6651147525134,False,2945,300,log,-545.57477,6448.71288,6451.17251,-146.16478,-180.1679
126,0,3,2,1,0,0,12027.519010082926,4.960850208510666,331.6821110370713,False,2945,300,log,-545.37904,6448.66475,6451.62185,-145.68723,-181.70131
127,0,3,2,1,0,0,12024.979374458671,4.315018062885766,331.5716728158499,False,2945,300,log,-545.07026,6447.3821,6450.19266,-145.63986,-181.88527
128,0,3,2,1,0,0,12026.977372329193,4.462316519528475,331.6191486997126,False,2945,300,log,-546.11996,6448.86929,6451.2294,-147.37046,-179.63091
129,0,3,2,1,0,0,12030.774029109052,5.123330227387108,331.6647318716633,False,2945,300,log,-544.65939,6449.94531,6452.22224,-145.69183,-181.0423
130,0,3,2,1,1,0,12141.528743914803,5.654780752016372,336.1074479828968,False,2945,300,log,-497.59697,6535.55047,6537.81044,-214.33179,-219.9034
131,0,3,2,1,1,0,12147.71972496774,5.909330510004515,336.000211826694,False,2945,300,log,-493.97072,6535.71793,6537.55138,-211.42591,-220.15295
132,0,3,2,1,1,0,12140.315446116365,5.230847350384106,336.054767459399,False,2945,300,log,-497.45803,6534.63965,6536.19929,-213.14997,-219.9155
133,0,3,2,1,1,0,12142.998659770137,5.583706522678512,336.0205653321801,False,2945,300,log,-497.65127,6535.5553,6537.80153,-212.58279,-220.12411
134,0,3,2,1,1,0,12133.462427736496,6.632407985156839,335.9706970754838,False,2945,300,log,-500.00719,6532.95115,6535.05106,-214.33764,-220.19495
135,0,3,2,1,1,0,12138.243230596549,5.354060407487716,336.08716754376576,False,2945,300,log,-500.04826,6535.08028,6537.14185,-214.14578,-219.78485
136,0,3,2,1,1,0,12135.42926333716,5.712021625764967,336.0205010514609,False,2945,300,log,-500.69734,6534.02201,6536.44947,-214.44892,-219.89596
137,0,3,2,1,1,0,12137.066748861305,5.186991432162614,335.9509954348879,False,2945,300,log,-500.08179,6534.37343,6536.60127,-214.01439,-219.81177
138,0,3,2,1,1,0,12134.98520606996,5.61324546886823,335.8604761912434,False,2945,300,log,-498.40099,6532.55284,6535.36082,-214.11382,-220.41365
139,0,3,2,1,1,0,12131.900661814696,5.343878899121708,336.069515165322,False,2945,300,log,-502.56546,6533.48047,6535.34294,-214.45513,-219.90217
140,0,3,2,1,2,0,12006.63163533728,5.194885994999185,332.014312682692,False,2945,300,log,-546.61284,6448.37818,6451.51814,-201.47809,-145.17376
141,0,3,2,1,2,0,12002.291923559933,5.03775079860676,332.033005555334,False,2945,300,log,-547.50288,6448.17779,6450.60017,-200.7594,-148.22376
142,0,3,2,1,2,0,12007.64802620262,3.9567275985625785,332.11651995398205,False,2945,300,log,-546.64963,6449.3746,6452.01403,-200.12023,-146.97075
143,0,3,2,1,2,0,12003.82523294275,4.876176954168518,332.1983122221179,False,2945,300,log,-549.79848,6449.69862,6452.54359,-199.95639,-148.6621
144,0,3,2,1,2,0,11999.84378279216,4.716325861352363,332.1281580796154,False,2945,300,log,-547.10098,6447.65932,6450.68514,-201.46139,-149.93831
145,0,3,2,1,2,0,12005.459707393344,4.029798616920946,332.1297073642729,False,2945,300,log,-547.80465,6449.48352,6452.36979,-200.53831,-148.05064
146,0,3,2,1,2,0,12001.323781741397,4.609122825970349,332.0991133156326,False,2945,300,log,-547.42771,6448.59042,6450.7057,-200.87556,-149.66907
147,0,3,2,1,2,0,11998.08141754182,4.7458905372490605,332.03548468481716,False,2945,300,log,-548.89453,6447.33694,6449.69034,-200.75805,-149.29329
148,0,3,2,1,2,0,12005.579714471307,4.282629789516156,332.2217546413159,False,2945,300,log,-548.69054,6450.03666,6452.40591,-199.51249,-148.65982
149,0,3,2,1,2,0,12003.870963197998,4.332930089331865,332.03320612630523,False,2945,300,log,-545.70105,6448.37901,6450.84072,-200.8986,-148.74912
150,0,3,2,1,3,0,12107.156632086579,5.277384324983483,336.45489634022243,False,2945,300,log,-518.83427,6530.88461,6532.92023,-229.09351,-208.72041
151,0,3,2,1,3,0,12108.098927417006,5.344432236715514,336.406067666085,False,2945,300,log,-518.61793,6531.30903,6533.79754,-229.72069,-208.66902
152,0,3,2,1,3,0,12101.337509973622,6.592615718590594,336.3277718154581,False,2945,300,log,-520.60319,6528.76391,6531.29835,-229.39119,-208.73037
153,0,3,2,1,3,0,12112.94773957879,5.222097412288553,336.3805761971931,False,2945,300,log,-516.76614,6532.51839,6534.81134,-228.83965,-208.77621
154,0,3,2,1,3,0,12104.74948930517,4.961160937446151,336.45279077867406,False,2945,300,log,-520.96295,6530.64592,6533.05602,-229.40091,-208.58859
155,0,3,2,1,3,0,12105.032585274614,4.285995648682629,336.4767227905952,False,2945,300,log,-520.85511,6530.73549,6533.30222,-229.36204,-208.78797
156,0,3,2,1,3,0,12100.642913546939,4.892989838789677,336.49548806258343,False,2945,300,log,-523.40899,6529.86523,6532.65754,-229.57042,-208.90043
157,0,3,2,1,3,0,12108.979019263437,5.13685793955573,336.5081675178306,False,2945,300,log,-518.38731,6531.08838,6534.43544,-229.35864,-208.79885
158,0,3,2,1,3,0,12104.827669187973,5.019729535671623,336.4267733051141,False,2945,300,log,-520.2694,6530.49617,6532.61452,-229.3548,-208.65882
159,0,3,2,1,3,0,12096.608744281615,5.667600383803665,336.56048919459704,False,2945,300,log,-525.4784,6529.58075,6532.06914,-230.24719,-209.31556
160,0,4,2,1,0,0,12026.3792246697,4.1969727013953495,331.714107990809,False,2945,300,log,-545.5773,6449.10617,6451.76981,-148.64996,-180.26949
161,0,4,2,1,0,0,12024.87790401612,4.3597303593110635,331.75024834433356,False,2945,300,log,-547.33408,6449.12795,6451.64039,-148.30283,-180.25353
162,0,4,2,1,0,0,12018.98400770612,4.4660869449988,331.6884523973795,False,2945,300,log,-550.47257,6447.62336,6450.33403,-146.6376,-181.86322
163,0,4,2,1,0,0,12023.661025239133,4.871824832483428,331.5471695861048,False,2945,300,log,-544.93798,6447.1574,6449.84002,-145.90354,-182.49487
164,0,4,2,1,0,0,12026.960128598084,4.324825763196165,331.726484668917,False,2945,300,log,-547.14269,6449.18407,6451.86255,-147.21281,-179.731
165,0,4,2,1,0,0,12025.786477616759,4.624655104275103,331.6727974199814,False,2945,300,log,-547.72639,6448.52768,6451.40511,-145.62676,-180.79316
166,0,4,2,1,0,0,12025.186297402504,4.73464123758353,331.63101122214175,False,2945,300,log,-546.32586,6448.18449,6450.57426,-146.43806,-180.80853
167,0,4,2,1,0,0,12019.435978901558,4.67398573039108,331.620070317087,False,2945,300,log,-547.90753,6446.83036,6449.56884,-147.04661,-182.00908
168,0,4,2,1,0,0,12025.071835617275,4.333804688321333,331.7069470750238,False,2945,300,log,-545.72424,6448.58757,6451.64913,-147.59779,-181.84283
169,0,4,2,1,0,0,12027.416887652775,4.515134643233528,331.7296021189597,False,2945,300,log,-545.4934,6449.21271,6451.81293,-147.79553,-180.31983
170,0,4,2,1,1,0,12115.98111767381,5.278413789622134,335.8939352725182,False,2945,300,log,-506.29743,6527.52279,6529.08552,-214.2333,-220.09646
171,0,4,2,1,1,0,12134.911578472787,5.478671005970488,336.0724472289881,False,2945,300,log,-500.5313,6533.99944,6535.85565,-214.55983,-219.85238
172,0,4,2,1,1,0,12136.373345145445,5.0304054469853305,335.8351210969283,False,2945,300,log,-497.31841,6533.12072,6535.25907,-213.91642,-220.77162
173,0,4,2,1,1,0,12120.293639058866,4.537768167042888,336.0181621862057,False,2945,300,log,-506.49842,6529.47736,6531.21908,-213.95672,-219.94766
174,0,4,2,1,1,0,12133.395301598506,4.562046961895313,335.9794373530334,False,2945,300,log,-500.69065,6533.2151,6535.48927,-214.71858,-219.89984
175,0,4,2,1,1,0,12117.24032474893,5.165863965181531,335.90317124318733,False,2945,300,log,-506.81432,6528.00701,6530.29904,-214.12361,-220.1278
176,0,4,2,1,1,0,12138.093041582733,4.907549891203065,335.9807683670919,False,2945,300,log,-498.34948,6534.12195,6536.4827,-214.13297,-220.02916
177,0,4,2,1,1,0,12131.430402971873,5.777087318229548,335.75863537058433,False,2945,300,log,-498.50214,6530.8876,6534.03756,-214.10899,-220.88361
