,test_id,kcid,lmc_prior_code,lengthscale_prior_code,input,y1,y2
135,0.0,3.0,2.0,1.0,1.0,6.95578670501709,6.953118801116943
136,0.0,3.0,2.0,1.0,1.0,6.947839736938477,6.957932472229004
137,0.0,3.0,2.0,1.0,1.0,6.959477424621582,6.963755130767822
138,0.0,3.0,2.0,1.0,1.0,6.964328289031982,6.955759525299072
139,0.0,3.0,2.0,1.0,1.0,6.965395450592041,6.963228225708008
140,0.0,3.0,2.0,1.0,2.0,7.196421146392822,7.1824774742126465
141,0.0,3.0,2.0,1.0,2.0,7.182989120483398,7.183895111083984
142,0.0,3.0,2.0,1.0,2.0,7.178053855895996,7.173160552978516
143,0.0,3.0,2.0,1.0,2.0,7.179111003875732,7.174854278564453
144,0.0,3.0,2.0,1.0,2.0,7.177017688751221,7.174861431121826
145,0.0,3.0,2.0,1.0,2.0,7.1814351081848145,7.175765037536621
146,0.0,3.0,2.0,1.0,2.0,7.174047470092773,7.178018569946289
147,0.0,3.0,2.0,1.0,2.0,7.1743340492248535,7.18411111831665
148,0.0,3.0,2.0,1.0,2.0,7.177600860595703,7.177431583404541
149,0.0,3.0,2.0,1.0,2.0,7.182952880859375,7.176361560821533
150,0.0,3.0,2.0,1.0,3.0,6.9912333488464355,6.970249652862549
151,0.0,3.0,2.0,1.0,3.0,6.973768711090088,6.988370418548584
152,0.0,3.0,2.0,1.0,3.0,6.983213424682617,6.987599849700928
153,0.0,3.0,2.0,1.0,3.0,6.989074230194092,6.976020812988281
154,0.0,3.0,2.0,1.0,3.0,6.980253219604492,6.983510971069336
155,0.0,3.0,2.0,1.0,3.0,6.974798679351807,6.980712890625
156,0.0,3.0,2.0,1.0,3.0,6.970760345458984,6.982105255126953
157,0.0,3.0,2.0,1.0,3.0,6.979124069213867,6.984930515289307
158,0.0,3.0,2.0,1.0,3.0,6.97963809967041,6.985823154449463
159,0.0,3.0,2.0,1.0,3.0,6.979945659637451,6.983534336090088
160,0.0,4.0,2.0,1.0,0.0,7.170010089874268,7.179150581359863
161,0.0,4.0,2.0,1.0,0.0,7.166162014007568,7.173582553863525
162,0.0,4.0,2.0,1.0,0.0,7.170442581176758,7.169189929962158
163,0.0,4.0,2.0,1.0,0.0,7.178351402282715,7.178276062011719
164,0.0,4.0,2.0,1.0,0.0,7.180479526519775,7.171195983886719
165,0.0,4.0,2.0,1.0,0.0,7.175728797912598,7.176985740661621
166,0.0,4.0,2.0,1.0,0.0,7.187158584594727,7.176885604858398
167,0.0,4.0,2.0,1.0,0.0,7.183127403259277,7.181907653808594
168,0.0,4.0,2.0,1.0,0.0,7.177427768707275,7.175466060638428
169,0.0,4.0,2.0,1.0,0.0,7.182765007019043,7.179709434509277
170,0.0,4.0,2.0,1.0,1.0,6.978036880493164,6.987926483154297
171,0.0,4.0,2.0,1.0,1.0,6.9557108879089355,6.959066390991211
172,0.0,4.0,2.0,1.0,1.0,6.96030330657959,6.9653730392456055
173,0.0,4.0,2.0,1.0,1.0,6.970785140991211,6.981223106384277
174,0.0,4.0,2.0,1.0,1.0,6.965152740478516,6.967405319213867
175,0.0,4.0,2.0,1.0,1.0,6.981481552124023,6.972290515899658
176,0.0,4.0,2.0,1.0,1.0,6.957094669342041,6.959733009338379
177,0.0,4.0,2.0,1.0,1.0,6.9741010665893555,6.966761589050293
178,0.0,4.0,2.0,1.0,1.0,6.96297550201416,6.962599277496338
179,0.0,4.0,2.0,1.0,1.0,6.974519729614258,6.9727983474731445
180,0.0,4.0,2.0,1.0,2.0,7.174758434295654,7.184576034545898
181,0.0,4.0,2.0,1.0,2.0,7.176183700561523,7.1837382316589355
182,0.0,4.0,2.0,1.0,2.0,7.172948837280273,7.17584228515625
183,0.0,4.0,2.0,1.0,2.0,7.17935848236084,7.173150539398193
184,0.0,4.0,2.0,1.0,2.0,7.176421642303467,7.17141580581665
185,0.0,4.0,2.0,1.0,2.0,7.168638229370117,7.168514251708984
186,0.0,4.0,2.0,1.0,2.0,7.189115047454834,7.174860954284668
187,0.0,4.0,2.0,1.0,2.0,7.181038856506348,7.1820549964904785
188,0.0,4.0,2.0,1.0,2.0,7.181498050689697,7.170699119567871
189,0.0,4.0,2.0,1.0,2.0,7.178460121154785,7.1792402267456055
190,0.0,4.0,2.0,1.0,3.0,6.982084274291992,6.977352142333984
191,0.0,4.0,2.0,1.0,3.0,6.987527847290039,6.990486145019531
192,0.0,4.0,2.0,1.0,3.0,6.987863540649414,6.983593463897705
193,0.0,4.0,2.0,1.0,3.0,6.978877544403076,6.975878715515137
194,0.0,4.0,2.0,1.0,3.0,6.987355709075928,6.972949981689453
195,0.0,4.0,2.0,1.0,3.0,6.990621566772461,6.980426788330078
196,0.0,4.0,2.0,1.0,3.0,6.9837117195129395,6.981207370758057
197,0.0,4.0,2.0,1.0,3.0,6.992111682891846,6.981874942779541
198,0.0,4.0,2.0,1.0,3.0,6.987809181213379,6.97733736038208
199,0.0,4.0,2.0,1.0,3.0,6.9748358726501465,6.983501434326172
200,0.0,5.0,2.0,1.0,0.0,7.174332618713379,7.164505481719971
201,0.0,5.0,2.0,1.0,0.0,7.173698425292969,7.171517372131348
202,0.0,5.0,2.0,1.0,0.0,7.1793131828308105,7.178176403045654
203,0.0,5.0,2.0,1.0,0.0,7.181960582733154,7.177973747253418
204,0.0,5.0,2.0,1.0,0.0,7.1783552169799805,7.180957794189453
205,0.0,5.0,2.0,1.0,0.0,7.180100917816162,7.1722235679626465
206,0.0,5.0,2.0,1.0,0.0,7.177175045013428,7.176943302154541
207,0.0,5.0,2.0,1.0,0.0,7.179122447967529,7.184199333190918
208,0.0,5.0,2.0,1.0,0.0,7.174983501434326,7.182530403137207
209,0.0,5.0,2.0,1.0,0.0,7.174820423126221,7.17099666595459
210,0.0,5.0,2.0,1.0,1.0,6.947633266448975,6.959535121917725
211,0.0,5.0,2.0,1.0,1.0,6.949206352233887,6.955936431884766
212,0.0,5.0,2.0,1.0,1.0,6.955857753753662,6.956059455871582
213,0.0,5.0,2.0,1.0,1.0,6.959873676300049,6.96389627456665
214,0.0,5.0,2.0,1.0,1.0,6.970534801483154,6.968001365661621
215,0.0,5.0,2.0,1.0,1.0,6.94987154006958,6.965059280395508
216,0.0,5.0,2.0,1.0,1.0,6.964453220367432,6.965773105621338
217,0.0,5.0,2.0,1.0,1.0,6.962204456329346,6.961776256561279
218,0.0,5.0,2.0,1.0,1.0,6.9637861251831055,6.957874298095703
219,0.0,5.0,2.0,1.0,1.0,6.9545159339904785,6.949271202087402
220,0.0,5.0,2.0,1.0,2.0,7.185186862945557,7.192547798156738
221,0.0,5.0,2.0,1.0,2.0,7.169185638427734,7.172152042388916
222,0.0,5.0,2.0,1.0,2.0,7.177587985992432,7.176022052764893
223,0.0,5.0,2.0,1.0,2.0,7.187625885009766,7.194055557250977
224,0.0,5.0,2.0,1.0,2.0,7.172384262084961,7.178338527679443
225,0.0,5.0,2.0,1.0,2.0,7.175976753234863,7.181366443634033
226,0.0,5.0,2.0,1.0,2.0,7.181149959564209,7.1853861808776855
227,0.0,5.0,2.0,1.0,2.0,7.173290729522705,7.182065963745117
228,0.0,5.0,2.0,1.0,2.0,7.175646781921387,7.182121276855469
229,0.0,5.0,2.0,1.0,2.0,7.177420616149902,7.174356460571289
230,0.0,5.0,2.0,1.0,3.0,6.980920791625977,6.9872822761535645
231,0.0,5.0,2.0,1.0,3.0,6.978572845458984,6.978796005249023
232,0.0,5.0,2.0,1.0,3.0,6.992219924926758,6.990969181060791
233,0.0,5.0,2.0,1.0,3.0,6.977325916290283,6.986972808837891
234,0.0,5.0,2.0,1.0,3.0,6.989295959472656,6.981117248535156
235,0.0,5.0,2.0,1.0,3.0,6.988330364227295,6.985855579376221
236,0.0,5.0,2.0,1.0,3.0,6.974874496459961,6.978184223175049
237,0.0,5.0,2.0,1.0,3.0,6.973768711090088,6.972823143005371
238,0.0,5.0,2.0,1.0,3.0,6.983402252197266,6.984623908996582
239,0.0,5.0,2.0,1.0,3.0,6.983617782592773,6.986420154571533
240,0.0,6.0,2.0,1.0,0.0,7.171880722045898,7.1764702796936035
241,0.0,6.0,2.0,1.0,0.0,7.17816162109375,7.182865619659424
242,0.0,6.0,2.0,1.0,0.0,7.182479381561279,7.180427551269531
243,0.0,6.0,2.0,1.0,0.0,7.1691999435424805,7.173549175262451
244,0.0,6.0,2.0,1.0,0.0,7.1785888671875,7.178286075592041
245,0.0,6.0,2.0,1.0,0.0,7.172606945037842,7.172574996948242
246,0.0,6.0,2.0,1.0,0.0,7.171372413635254,7.179042339324951
247,0.0,6.0,2.0,1.0,0.0,7.177363395690918,7.1748247146606445
248,0.0,6.0,2.0,1.0,0.0,7.1699018478393555,7.182801723480225
249,0.0,6.0,2.0,1.0,0.0,7.1653571128845215,7.172641277313232
250,0.0,6.0,2.0,1.0,1.0,6.95693302154541,6.9558539390563965
251,0.0,6.0,2.0,1.0,1.0,6.955265998840332,6.959619522094727
252,0.0,6.0,2.0,1.0,1.0,6.953911781311035,6.957143783569336
253,0.0,6.0,2.0,1.0,1.0,6.957775115966797,6.955732822418213
254,0.0,6.0,2.0,1.0,1.0,6.9549665451049805,6.954059600830078
255,0.0,6.0,2.0,1.0,1.0,6.960687160491943,6.956300258636475
256,0.0,6.0,2.0,1.0,1.0,6.949617385864258,6.9456353187561035
257,0.0,6.0,2.0,1.0,1.0,6.95890474319458,6.964107990264893
258,0.0,6.0,2.0,1.0,1.0,6.95095157623291,6.957738876342773
259,0.0,6.0,2.0,1.0,1.0,6.9585185050964355,6.970466613769531
260,0.0,6.0,2.0,1.0,2.0,7.180863380432129,7.175441265106201
261,0.0,6.0,2.0,1.0,2.0,7.182612419128418,7.16939640045166
262,0.0,6.0,2.0,1.0,2.0,7.180790901184082,7.17960786819458
263,0.0,6.0,2.0,1.0,2.0,7.175477504730225,7.176920413970947
264,0.0,6.0,2.0,1.0,2.0,7.179110050201416,7.1825151443481445
265,0.0,6.0,2.0,1.0,2.0,7.175675392150879,7.176351547241211
266,0.0,6.0,2.0,1.0,2.0,7.171889781951904,7.185866355895996
267,0.0,6.0,2.0,1.0,2.0,7.177424430847168,7.179844379425049
268,0.0,6.0,2.0,1.0,2.0,7.171358585357666,7.182738780975342
269,0.0,6.0,2.0,1.0,2.0,7.174531936645508,7.178881645202637
270,0.0,6.0,2.0,1.0,3.0,6.983241081237793,6.983713150024414
271,0.0,6.0,2.0,1.0,3.0,6.979146480560303,6.980477333068848
272,0.0,6.0,2.0,1.0,3.0,6.9854936599731445,6.977287292480469
273,0.0,6.0,2.0,1.0,3.0,6.981222152709961,6.983281135559082
274,0.0,6.0,2.0,1.0,3.0,6.982653617858887,6.978799819946289
275,0.0,6.0,2.0,1.0,3.0,6.984431743621826,6.98323917388916
276,0.0,6.0,2.0,1.0,3.0,6.976863384246826,6.983383655548096
277,0.0,6.0,2.0,1.0,3.0,6.975724220275879,6.981416702270508
278,0.0,6.0,2.0,1.0,3.0,6.978809356689453,6.969789028167725
279,0.0,6.0,2.0,1.0,3.0,6.994024753570557,6.985013484954834
280,0.0,7.0,2.0,1.0,0.0,7.183750629425049,7.178194046020508
281,0.0,7.0,2.0,1.0,0.0,7.176455974578857,7.175116062164307
282,0.0,7.0,2.0,1.0,0.0,7.182444095611572,7.17779541015625
283,0.0,7.0,2.0,1.0,0.0,7.169947624206543,7.177721977233887
284,0.0,7.0,2.0,1.0,0.0,7.179117202758789,7.180046081542969
285,0.0,7.0,2.0,1.0,0.0,7.1766743659973145,7.176170349121094
286,0.0,7.0,2.0,1.0,0.0,7.175167083740234,7.176218032836914
287,0.0,7.0,2.0,1.0,0.0,7.1771240234375,7.1771135330200195
288,0.0,7.0,2.0,1.0,0.0,7.1789140701293945,7.177093982696533
289,0.0,7.0,2.0,1.0,0.0,7.170113563537598,7.173274517059326
290,0.0,7.0,2.0,1.0,1.0,6.9580864906311035,6.952329635620117
291,0.0,7.0,2.0,1.0,1.0,6.9465556144714355,6.960240364074707
292,0.0,7.0,2.0,1.0,1.0,6.947031497955322,6.955175876617432
293,0.0,7.0,2.0,1.0,1.0,6.963433742523193,6.946625232696533
294,0.0,7.0,2.0,1.0,1.0,6.956161975860596,6.958166122436523
295,0.0,7.0,2.0,1.0,1.0,6.95199728012085,6.953972816467285
296,0.0,7.0,2.0,1.0,1.0,6.966013431549072,6.9679951667785645
297,0.0,7.0,2.0,1.0,1.0,6.9652323722839355,6.962939739227295
298,0.0,7.0,2.0,1.0,1.0,6.980452060699463,6.981048583984375
299,0.0,7.0,2.0,1.0,1.0,6.981734275817871,6.984684944152832
300,0.0,7.0,2.0,1.0,2.0,7.179018020629883,7.179717540740967
301,0.0,7.0,2.0,1.0,2.0,7.17437744140625,7.175878524780273
302,0.0,7.0,2.0,1.0,2.0,7.181758403778076,7.174206733703613
303,0.0,7.0,2.0,1.0,2.0,7.176179885864258,7.178407669067383
304,0.0,7.0,2.0,1.0,2.0,7.169628143310547,7.172452449798584
305,0.0,7.0,2.0,1.0,2.0,7.176649570465088,7.173895835876465
306,0.0,7.0,2.0,1.0,2.0,7.178349494934082,7.183793067932129
307,0.0,7.0,2.0,1.0,2.0,7.186823844909668,7.179025650024414
308,0.0,7.0,2.0,1.0,2.0,7.171567916870117,7.18166446685791
309,0.0,7.0,2.0,1.0,2.0,7.1810126304626465,7.173527717590332
310,0.0,7.0,2.0,1.0,3.0,6.97786808013916,6.974804878234863
311,0.0,7.0,2.0,1.0,3.0,6.983392238616943,6.978120803833008
312,0.0,7.0,2.0,1.0,3.0,6.981416702270508,6.977695465087891
313,0.0,7.0,2.0,1.0,3.0,6.987270355224609,6.987253665924072
314,0.0,7.0,2.0,1.0,3.0,6.981382846832275,6.995969772338867
315,0.0,7.0,2.0,1.0,3.0,6.984793663024902,6.9814043045043945
316,0.0,7.0,2.0,1.0,3.0,6.992486476898193,6.992077350616455
317,0.0,7.0,2.0,1.0,3.0,6.977840423583984,6.985117435455322
318,0.0,7.0,2.0,1.0,3.0,6.975472450256348,6.986750602722168
319,0.0,7.0,2.0,1.0,3.0,6.988906383514404,6.979264736175537
320,0.0,8.0,2.0,1.0,0.0,7.180331707000732,7.176599502563477
321,0.0,8.0,2.0,1.0,0.0,7.181209564208984,7.181601524353027
322,0.0,8.0,2.0,1.0,0.0,7.186269760131836,7.168717384338379
323,0.0,8.0,2.0,1.0,0.0,7.170980453491211,7.186948299407959
324,0.0,8.0,2.0,1.0,0.0,7.1799635887146,7.1771368980407715
325,0.0,8.0,2.0,1.0,0.0,7.17482852935791,7.175591945648193
326,0.0,8.0,2.0,1.0,0.0,7.18026065826416,7.177826404571533
327,0.0,8.0,2.0,1.0,0.0,7.181488513946533,7.184601306915283
328,0.0,8.0,2.0,1.0,0.0,7.178890228271484,7.182389736175537
329,0.0,8.0,2.0,1.0,0.0,7.16888427734375,7.17898416519165
330,0.0,8.0,2.0,1.0,1.0,6.968005657196045,6.9578070640563965
331,0.0,8.0,2.0,1.0,1.0,6.952389240264893,6.952663898468018
332,0.0,8.0,2.0,1.0,1.0,6.9627180099487305,6.969024658203125
333,0.0,8.0,2.0,1.0,1.0,6.960434436798096,6.961684703826904
334,0.0,8.0,2.0,1.0,1.0,6.960927486419678,6.954337120056152
335,0.0,8.0,2.0,1.0,1.0,6.954950332641602,6.962430477142334
336,0.0,8.0,2.0,1.0,1.0,6.957914352416992,6.95072078704834
337,0.0,8.0,2.0,1.0,1.0,6.953638076782227,6.961029529571533
338,0.0,8.0,2.0,1.0,1.0,6.959563732147217,6.974827766418457
339,0.0,8.0,2.0,1.0,1.0,6.9596638679504395,6.953043460845947
340,0.0,8.0,2.0,1.0,2.0,7.177286148071289,7.178959846496582
341,0.0,8.0,2.0,1.0,2.0,7.17751932144165,7.182284832000732
342,0.0,8.0,2.0,1.0,2.0,7.170248031616211,7.174062252044678
343,0.0,8.0,2.0,1.0,2.0,7.17008113861084,7.179337501525879
344,0.0,8.0,2.0,1.0,2.0,7.187477111816406,7.183343410491943
345,0.0,8.0,2.0,1.0,2.0,7.1753716468811035,7.184319972991943
346,0.0,8.0,2.0,1.0,2.0,7.185040473937988,7.189707279205322
347,0.0,8.0,2.0,1.0,2.0,7.178094387054443,7.173776626586914
348,0.0,8.0,2.0,1.0,2.0,7.178040027618408,7.1880927085876465
349,0.0,8.0,2.0,1.0,2.0,7.183219909667969,7.183258533477783
350,0.0,8.0,2.0,1.0,3.0,6.968222618103027,6.976319789886475
351,0.0,8.0,2.0,1.0,3.0,6.9757399559021,6.978792190551758
352,0.0,8.0,2.0,1.0,3.0,6.974605560302734,6.978668212890625
353,0.0,8.0,2.0,1.0,3.0,6.9779253005981445,6.992305755615234
354,0.0,8.0,2.0,1.0,3.0,6.979656219482422,6.979424953460693
355,0.0,8.0,2.0,1.0,3.0,6.9780497550964355,6.987353801727295
356,0.0,8.0,2.0,1.0,3.0,6.977247714996338,6.975734233856201
357,0.0,8.0,2.0,1.0,3.0,6.990036487579346,6.9776201248168945
358,0.0,8.0,2.0,1.0,3.0,6.9826130867004395,6.983191013336182
359,0.0,8.0,2.0,1.0,3.0,6.973514556884766,6.986384391784668
