,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4
0,0,0,2,1,0,10885.153737102359,13.940759833596815,307.8006246355942,True,2455,300,log,-283.90572,5602.20717,5601.6269,-17.64314,-17.13146
0,3,0,0,1,0,12216.914699953553,415.50671999881774,337.182443617674,True,2455,300,log,-142.30738,6194.49477,6202.55514,-17.49742,-20.33041
0,0,0,2,1,0,10857.772406965201,16.93020201406674,307.6198601237554,False,2455,300,log,-288.37065,5589.45714,5598.78539,-20.25412,-21.84535
0,3,0,0,1,0,12289.166630732048,517.6791248203465,344.2372085412588,True,2455,300,log,-157.41936,6265.20986,6224.68793,-24.0098,-19.30199
0,0,0,2,1,0,10876.966630406489,12.620357110904434,307.65708114907676,False,2455,300,log,-282.63708,5598.11467,5597.26372,-16.91011,-18.86456
0,3,0,0,1,0,12138.984249426077,424.49491599551885,344.55888006150656,True,2455,300,log,-175.43663,6191.8528,6168.96968,-17.49966,-28.90194
0,0,0,2,1,0,10877.224502397861,16.220571134257945,307.5452363773416,False,2455,300,log,-282.88687,5596.21593,5597.05649,-14.5062,-18.65484
0,3,0,0,1,0,12133.999272958825,408.0922364653702,338.32497381762533,True,2455,300,log,-178.62816,6179.72136,6173.81732,-13.94456,-26.96669
0,0,0,2,1,0,10888.476675587815,14.851829522398702,307.6890242270086,False,2455,300,log,-279.37552,5602.11354,5602.79154,-17.53566,-19.51722
0,3,0,0,1,0,12085.719791239035,391.05184745722545,336.9434614521951,True,2455,300,log,-168.49381,6145.25763,6156.93601,-31.29035,-16.68969
0,0,0,2,1,0,10892.218944198394,14.605622881782587,307.83545173197854,True,2455,300,log,-282.43604,5600.22381,5605.16696,-14.28527,-16.45052
0,3,0,0,1,0,12164.564885721404,377.1493014565982,337.1867898632903,True,2455,300,log,-165.18796,6189.74477,6173.8505,-17.24422,-16.5982
0,0,0,2,1,0,10894.916187301827,13.549339030662058,307.8735535436494,False,2455,300,log,-281.84306,5603.3462,5606.93558,-14.11536,-19.40717
0,3,0,0,1,0,12114.829622898005,340.5896471970784,334.0169655057434,True,2455,300,log,-160.10839,6161.39992,6163.56747,-24.69335,-25.33603
0,0,0,2,1,0,10888.570994906855,15.189223083430267,307.8222896138676,True,2455,300,log,-283.3083,5600.93512,5605.76961,-17.04106,-17.78438
0,3,0,0,1,0,12189.344560795507,386.3258747960001,334.095763877096,True,2455,300,log,-151.91378,6192.29671,6186.16336,-13.70229,-23.49944
0,0,0,2,1,0,10878.156298748889,15.865055736128753,307.7122363716985,True,2455,300,log,-283.6979,5597.46303,5601.81654,-18.35736,-19.06802
0,3,0,0,1,0,12175.71267917148,350.0855401462662,339.9632802678136,True,2455,300,log,-180.18673,6203.79706,6203.38544,-22.47367,-28.80943
0,0,0,2,1,0,10889.248260151116,14.310484255630866,307.9095214805092,False,2455,300,log,-284.0992,5605.37854,5603.68703,-17.14799,-18.57011
0,3,0,0,1,0,12204.944431753276,399.57530654704595,341.17690533953106,True,2455,300,log,-172.04504,6211.29387,6214.95764,-12.88707,-36.37497
