,test_id,kcid,lmc_prior_code,lengthscale_prior_code,y1,y2
0,0.0,0.0,2.0,1.0,6.384844779968262,6.377651691436768
0,3.0,0.0,0.0,1.0,4.543249607086182,4.558443069458008
0,0.0,0.0,2.0,1.0,6.372969150543213,6.397351264953613
0,3.0,0.0,0.0,1.0,4.369723796844482,4.379677772521973
0,0.0,0.0,2.0,1.0,6.383901596069336,6.389869689941406
0,3.0,0.0,0.0,1.0,4.610758304595947,4.623781204223633
0,0.0,0.0,2.0,1.0,6.382265567779541,6.3883161544799805
0,3.0,0.0,0.0,1.0,4.583949565887451,4.591966152191162
0,0.0,0.0,2.0,1.0,6.377636909484863,6.377147674560547
0,3.0,0.0,0.0,1.0,4.707451820373535,4.700761318206787
0,0.0,0.0,2.0,1.0,6.379632472991943,6.378798007965088
0,3.0,0.0,0.0,1.0,4.656404972076416,4.693150043487549
0,0.0,0.0,2.0,1.0,6.383711338043213,6.38234806060791
0,3.0,0.0,0.0,1.0,4.701969146728516,4.708466529846191
0,0.0,0.0,2.0,1.0,6.383701801300049,6.392560005187988
0,3.0,0.0,0.0,1.0,4.706316947937012,4.719259738922119
0,0.0,0.0,2.0,1.0,6.3840413093566895,6.391279697418213
0,3.0,0.0,0.0,1.0,4.579611301422119,4.575982093811035
0,0.0,0.0,2.0,1.0,6.381878852844238,6.37399959564209
0,3.0,0.0,0.0,1.0,4.476542949676514,4.467321872711182
