,test_id,kcid,lmc_prior_code,lengthscale_prior_code,lengthscales
0,0,0,2,1,"[1.3736, 0.2331, 3.158, 2.7387, 1.4665, 3.2772, 0.2021, 0.4621, 0.452, 1.3021, 0.1652, 1.3252, 2.2071, 0.4038, 0.5233, 0.2681, 0.7772, 0.9658, 0.3789, 4.0483, 0.1918, 3.5422, 2.2136, 0.1768]"
0,3,0,0,1,"[0.752, 1.232, 1.4893, 0.3762, 1.8192, 1.0006, 1.3703, 1.2934, 4.7126, 0.197, 0.6366, 2.1358, 0.3317, 2.4649, 0.3073, 1.4378, 0.6121, 0.9629, 0.8528, 0.313, 0.5153, 1.3062, 0.8582, 0.3593]"
0,0,0,2,1,"[0.3874, 0.4299, 2.8979, 1.6831, 1.9959, 3.1414, 0.1362, 0.3197, 0.7145, 2.8814, 0.3996, 1.3893, 1.2947, 0.2726, 0.3146, 1.4295, 0.1845, 2.7957, 0.1878, 2.8933, 0.4008, 1.4407, 2.4027, 0.3571]"
0,3,0,0,1,"[1.2702, 0.9921, 1.6906, 0.6727, 0.6477, 0.3788, 0.6834, 1.0832, 3.5204, 0.5674, 1.0441, 1.7491, 0.4177, 2.0685, 0.548, 2.7257, 0.9145, 0.3422, 0.5487, 0.4017, 0.76, 0.8303, 1.0001, 0.238]"
0,0,0,2,1,"[0.302, 0.4169, 1.5216, 0.9022, 1.7375, 5.3831, 0.1522, 1.0597, 2.0614, 1.4839, 0.2434, 0.4899, 2.3729, 0.3203, 0.3005, 2.4183, 0.2666, 3.1993, 0.1937, 1.8893, 0.6358, 0.849, 2.8664, 0.1869]"
0,3,0,0,1,"[0.4989, 0.7927, 0.6507, 0.4221, 0.9997, 0.3294, 0.8269, 0.4254, 1.5804, 1.334, 0.9664, 2.2218, 0.5514, 0.775, 0.7043, 1.8102, 0.8005, 0.3848, 0.5033, 0.4703, 0.7736, 0.761, 0.8231, 0.2885]"
0,0,0,2,1,"[0.4082, 0.6608, 1.3486, 1.6166, 0.7261, 4.9827, 0.1854, 1.413, 1.4451, 2.4854, 0.2812, 0.9115, 3.0757, 0.6985, 0.5478, 0.9002, 0.4844, 3.1073, 0.1707, 1.4686, 0.4284, 1.7679, 2.0969, 0.3435]"
0,3,0,0,1,"[0.9503, 0.2677, 0.6853, 0.9062, 0.8815, 0.6816, 1.5339, 0.2874, 1.3027, 1.4906, 1.4116, 2.6393, 0.4685, 1.0392, 0.525, 4.6713, 1.0152, 0.4197, 0.4828, 0.9327, 0.6447, 0.9089, 1.5556, 0.282]"
0,0,0,2,1,"[0.5929, 1.7091, 0.729, 1.7972, 0.3243, 4.6767, 0.0889, 0.5528, 3.3307, 3.9587, 0.2486, 0.4594, 2.8817, 0.3194, 0.3729, 1.6193, 0.394, 3.1409, 0.3226, 3.9008, 0.5055, 2.0923, 2.435, 0.1962]"
0,3,0,0,1,"[0.4703, 0.3351, 0.6545, 0.9768, 0.6454, 1.1279, 1.0924, 0.2095, 1.0324, 1.4365, 1.1257, 1.5991, 1.2496, 0.3266, 0.3462, 1.5575, 0.9669, 0.7121, 0.8565, 2.1388, 0.7349, 0.507, 1.5256, 0.3157]"
