,test_id,kcid,lmc_prior_code,lengthscale_prior_code,y0,y1,y2,y3,y4,total_nlpd
0,0.0,0.0,2.0,1.0,0.5632101529731232,-11.699987007431433,-11.69477714743906,0.05677290956116546,0.0469741348925896,-22.727806957443615
0,3.0,0.0,0.0,1.0,0.35606530943614284,-9.304831587936198,-9.835761501458228,0.04670850109813907,0.036881643094760275,-18.700937635765385
0,0.0,0.0,2.0,1.0,0.5655037636043263,-11.695154087906792,-11.705596916647995,0.043325397909336295,0.04534629899398142,-22.746575544047143
0,3.0,0.0,0.0,1.0,0.33484347786424923,-12.732136222328661,-12.737355108682092,0.09113188959042505,0.05371673312142305,-24.989799230434656
0,0.0,0.0,2.0,1.0,0.5745864578672006,-11.705451734909396,-11.700250233770229,0.05929004287145694,0.04117662978095575,-22.73064883816001
0,3.0,0.0,0.0,1.0,0.4014397547228806,-12.466502353566439,-12.512390378872553,0.05189041575433459,0.09179566180529397,-24.43376690015648
0,0.0,0.0,2.0,1.0,0.5675993318719929,-11.69402658601845,-11.692899033475083,0.053577698363293944,0.0389649386076395,-22.72678365065061
0,3.0,0.0,0.0,1.0,0.35765068934401684,-12.292240082138656,-12.310169119712041,0.06184462501303162,0.07411788481217715,-24.108796002681473
0,0.0,0.0,2.0,1.0,0.5625684107679899,-11.696136153762843,-11.693659894927018,0.04950555986366328,0.04336252672556091,-22.73435955133265
0,3.0,0.0,0.0,1.0,0.3690067915187097,-12.63832073132197,-12.618526673881375,0.07076811249016662,0.03865869831004849,-24.778413802884423
0,0.0,0.0,2.0,1.0,0.5664569003245458,-11.685984691305224,-11.690483870906894,0.04926979240111137,0.04077842365247396,-22.719963445833987
0,3.0,0.0,0.0,1.0,0.37288958721825866,-12.598438428744977,-12.625626272847459,0.0678099845195066,0.035834141061642254,-24.74753098879303
0,0.0,0.0,2.0,1.0,0.5681573343252648,-11.689867822334069,-11.693269165545095,0.04998795805754186,0.036097729148693705,-22.728893966347663
0,3.0,0.0,0.0,1.0,0.3570085871758915,-12.582170352385159,-12.586123833377751,0.10549741945121495,0.05550347720522931,-24.650284701930577
0,0.0,0.0,2.0,1.0,0.5666689607754452,-11.690595282275659,-11.692717411287788,0.05449100158615037,0.042428740082897216,-22.719723991118954
0,3.0,0.0,0.0,1.0,0.34506947067156946,-10.648835632212307,-10.646934717432982,0.0466814709724655,0.07522989184410266,-20.82878951615715
0,0.0,0.0,2.0,1.0,0.5571492273539913,-11.685691745852127,-11.694643783600151,0.05572019943590592,0.04434083733956495,-22.723125265322814
0,3.0,0.0,0.0,1.0,0.38296632461645164,-12.14438864199726,-12.133884304712824,0.06738434533781609,0.0706105640051827,-23.757311712750635
0,0.0,0.0,2.0,1.0,0.5596258997122446,-11.693351511681161,-11.687474047737057,0.04994071600743254,0.04081558141534924,-22.730443362283193
0,3.0,0.0,0.0,1.0,0.3371047553926909,-12.089079723189478,-12.085877327911708,0.03350107248791654,0.07777110694156315,-23.726580116279017
