,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_loo,p_loo,se,warning,n_data_points,n_samples,scale,k_count_good,k_count_ok,k_count_bad,k_count_verybad,elpd_loo_y0,elpd_loo_y1,elpd_loo_y2,elpd_loo_y3,elpd_loo_y4
0,0,0,2,1,1,8856.530469727943,16.634077555543627,282.9368034278276,True,1960,300,log,1559,1,0,400,-256.31725,4575.44175,4578.63199,-19.21443,-22.01159
0,3,0,2,1,1,,,,True,1960,300,log,1331,95,51,483,-199.17115,4102.99412,4085.58191,,-27.66561
0,0,0,2,1,1,8848.40100468787,18.364155577795827,282.49741344872973,True,1960,300,log,1582,0,0,378,-254.63073,4573.09677,4575.61788,-20.54211,-25.14081
0,3,0,2,1,1,,,,True,1960,300,log,1392,51,49,468,-156.51045,4357.34616,4412.93683,,
0,0,0,2,1,1,8863.684629788893,16.614082027512268,282.89024236968925,True,1960,300,log,1559,1,0,400,-252.46744,4577.36641,4582.9592,-20.94557,-23.22798
0,3,0,2,1,1,,,,True,1960,300,log,1455,41,32,432,-157.8334,4458.82918,4444.09985,-24.35942,
0,0,0,2,1,1,8848.627046909965,12.831885795934795,283.04627134321805,True,1960,300,log,1507,2,0,451,-256.21461,4578.48939,4575.92621,-23.10581,-26.46814
0,3,0,2,1,1,8443.95311048231,1536.225256544134,391.5252491246628,True,1960,300,log,1657,49,39,215,-181.96365,4345.91559,4337.5436,-29.35131,-28.19112
0,0,0,2,1,1,8852.884541726391,15.932166082493495,283.01276324226376,True,1960,300,log,1560,1,0,399,-254.85206,4573.87017,4578.90679,-19.98179,-25.05858
0,3,0,2,1,1,,,,True,1960,300,log,1411,74,34,441,-176.10873,4739.90856,4728.98604,-23.12378,
0,0,0,2,1,1,8826.966985341833,20.03909546936302,282.9201070092253,True,1960,300,log,1574,1,0,385,-262.56412,4573.66931,4569.44199,-21.39114,-32.18905
0,3,0,2,1,1,7776.7603864993835,2257.187014552901,418.9224112019595,True,1960,300,log,1458,82,40,380,-203.83414,4013.57288,4013.45433,-24.09473,-22.33795
0,0,0,2,1,1,8856.839661317628,17.836507629572225,282.7009805548434,True,1960,300,log,1615,1,0,344,-253.50361,4576.14144,4576.19391,-19.30985,-22.68223
0,3,0,2,1,1,8552.191569155837,1550.0030028936726,531.2124612291803,True,1960,300,log,1555,64,32,309,-149.25582,4355.25305,4387.94268,-25.90905,-15.83929
0,0,0,2,1,1,8840.013979602569,15.53413669541078,283.32636994080116,True,1960,300,log,1508,2,0,450,-257.08102,4578.02334,4574.6674,-24.76377,-30.83197
0,3,0,2,1,1,,,,True,1960,300,log,1556,75,40,289,-174.01801,4712.5101,4716.03474,,
0,0,0,2,1,1,8847.145774345207,14.901413294805025,282.84672721418804,True,1960,300,log,1544,0,0,416,-261.99278,4574.60896,4576.61676,-20.20341,-21.88375
0,3,0,2,1,1,,,,True,1960,300,log,1484,80,52,344,-175.22026,4444.19312,4418.16287,,
0,0,0,2,1,1,8856.88969185662,17.517010286144796,282.84060950366927,True,1960,300,log,1575,1,0,384,-253.40416,4576.13649,4578.8285,-18.40446,-26.26668
0,3,0,2,1,1,8940.605385120394,1087.0551628141748,336.65090468458953,True,1960,300,log,1470,54,31,405,-165.80237,4588.7094,4572.93796,-28.13406,-27.10554
0,0,9,2,1,1,8720.716611125237,40.834782410182015,283.148812994185,True,1960,300,log,1487,6,0,467,-297.1428,4544.76904,4543.8539,-24.04476,-46.71877
0,3,9,2,1,1,,,,True,1960,300,log,1079,183,118,580,-191.51944,3937.24781,3942.21461,,-33.77087
0,0,9,2,1,1,,,,True,1960,300,log,1553,8,0,399,-272.43429,4553.20775,4539.56374,,
0,3,9,2,1,1,,,,True,1960,300,log,1176,131,85,568,-167.83882,3663.90325,3610.35329,,-28.34053
0,0,9,2,1,1,8793.318921286576,29.63342161512628,282.01544989958893,True,1960,300,log,1543,0,0,417,-267.49567,4548.15647,4557.41437,-16.75396,-28.00229
0,3,9,2,1,1,,,,True,1960,300,log,1211,133,92,524,-188.5444,3986.33623,3954.61713,-37.12042,
