,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4
0,0,0,2,1,1,8856.73942158536,16.42512569812672,282.93971852935545,False,1960,300,log,-256.28505,4575.53103,4578.70381,-19.20846,-22.00192
0,3,0,2,1,1,4889.46982428923,5086.852632058713,1436.3215488778894,True,1960,300,log,-199.03247,2658.79621,2480.67719,-23.58492,-27.3862
0,0,0,2,1,1,8848.629834835472,18.135325430194907,282.50104982513517,False,1960,300,log,-254.60081,4573.19062,4575.70195,-20.53289,-25.12903
0,3,0,2,1,1,5958.396545650106,4093.9147151968173,1465.4888649919878,True,1960,300,log,-156.41306,2914.37261,3239.60357,-14.60567,-24.5609
0,0,0,2,1,1,8863.902962326156,16.395749490247635,282.89346261315205,False,1960,300,log,-252.442,4577.47478,4583.0138,-20.93463,-23.20898
0,3,0,2,1,1,6940.438379761283,3034.0994384096684,1082.0812555485593,True,1960,300,log,-157.742,3602.49412,3546.85864,-24.35062,-26.82176
0,0,0,2,1,1,8848.794801076216,12.664131629683133,283.0469549960069,False,1960,300,log,-256.18387,4578.53505,4575.97163,-23.08997,-26.43804
0,3,0,2,1,1,6390.955083165089,3589.2232838613563,1168.8048579209499,True,1960,300,log,-181.89392,3331.32978,3299.01174,-29.33692,-28.1556
0,0,0,2,1,1,8853.086793702432,15.729914106452634,283.0155028108111,False,1960,300,log,-254.82708,4573.95994,4578.9657,-19.96885,-25.04291
0,3,0,2,1,1,9212.715266515315,867.3126625335442,311.1986048543412,True,1960,300,log,-175.9828,4730.21376,4701.41596,-23.09826,-19.83339
0,0,0,2,1,1,8827.219256834604,19.786823976593237,282.92339584199044,True,1960,300,log,-262.53574,4573.75237,4569.53992,-21.37782,-32.15947
0,3,0,2,1,1,4878.554038489494,5155.3933625627915,1385.0742200759273,True,1960,300,log,-203.69832,2637.29227,2491.35096,-24.08672,-22.30414
0,0,0,2,1,1,8857.07024868794,17.605920259260735,282.70531489451923,False,1960,300,log,-253.4816,4576.23982,4576.28706,-19.30207,-22.67296
0,3,0,2,1,1,-623.1943044989002,10725.388876548406,6667.942505903912,True,1960,300,log,-149.19309,-705.75004,273.46167,-25.88744,-15.82541
0,0,0,2,1,1,8840.217297649153,15.330818648827524,283.32835412438726,True,1960,300,log,-257.06396,4578.07886,4574.746,-24.7391,-30.80451
0,3,0,2,1,1,8611.370733078586,1496.1410602819117,557.6623271423666,True,1960,300,log,-173.94597,4418.86527,4438.13003,-25.2462,-46.4324
0,0,0,2,1,1,8847.34223104838,14.704956591631548,282.8500291755907,False,1960,300,log,-261.97425,4574.68381,4576.69729,-20.19085,-21.87376
0,3,0,2,1,1,7629.942914605049,2362.0135630446152,631.5379976385971,True,1960,300,log,-175.11306,4041.4842,3817.51501,-23.23114,-30.7121
0,0,0,2,1,1,8857.115401885178,17.291300257588397,282.84489053344356,False,1960,300,log,-253.38601,4576.25024,4578.90388,-18.39434,-26.25836
0,3,0,2,1,1,8066.847410846311,1960.8131370882584,687.6477258968891,True,1960,300,log,-165.74617,4203.15601,4084.59284,-28.06615,-27.08911
0,0,9,2,1,1,8721.22227090361,40.32912263181046,283.15217634464983,True,1960,300,log,-297.01283,4544.92177,4544.0076,-24.02006,-46.67421
0,3,9,2,1,1,5048.599734960343,5170.486428017065,1458.864007798275,True,1960,300,log,-191.45326,2739.13915,2573.68193,-39.08042,-33.68766
0,0,9,2,1,1,8773.449735234757,42.28166893995922,281.7513434507935,False,1960,300,log,-272.37234,4553.37874,4539.863,-15.76744,-31.65223
0,3,9,2,1,1,-1040.0609085706906,11033.536253424254,3629.1421279290503,True,1960,300,log,-167.69253,-208.10279,-609.50175,-26.38,-28.38384
0,0,9,2,1,1,8793.694610081522,29.257732820179076,282.0213345951659,False,1960,300,log,-267.4401,4548.34328,4557.51487,-16.74221,-27.98124
0,3,9,2,1,1,5138.263519147834,4994.281256017831,999.1708370300676,True,1960,300,log,-188.46841,2829.72245,2564.89201,-36.28748,-31.59505
0,0,9,2,1,1,8799.000401662246,27.823895948064873,282.5624728796569,False,1960,300,log,-270.93587,4564.62901,4554.7426,-16.92818,-32.50716
0,3,9,2,1,1,7425.037472358299,2650.767856696188,702.1825682067241,True,1960,300,log,-179.90752,3883.30423,3773.11575,-27.90518,-23.5698
0,0,9,2,1,1,8831.094427958706,29.596430747362856,282.4010171210624,False,1960,300,log,-255.14404,4564.58215,4569.42423,-18.77743,-28.99048
0,3,9,2,1,1,5540.945892188417,4659.05259244299,1575.580715987903,True,1960,300,log,-178.15074,2832.20574,2937.71298,-31.78107,-19.04102
0,0,9,2,1,1,8800.915133755425,22.801850013708492,283.1798434140118,True,1960,300,log,-273.15315,4565.90339,4564.19504,-21.58094,-34.44921
0,3,9,2,1,1,3951.5235528264484,6060.447129370474,1154.5267123822082,True,1960,300,log,-182.56309,2044.09128,2121.40138,-18.47729,-12.92872
0,0,9,2,1,1,8818.403537142096,33.37861248291905,281.8856328571262,False,1960,300,log,-252.32622,4557.31326,4559.66011,-20.52776,-25.71584
0,3,9,2,1,1,5812.637264392404,4255.316998476991,906.3719641706912,True,1960,300,log,-177.72584,3042.07587,3005.55901,-27.41736,-29.85442
0,0,9,2,1,1,8821.99456513048,26.318001312887304,282.16713062287954,False,1960,300,log,-256.85807,4560.27904,4565.24211,-20.93426,-25.73426
0,3,9,2,1,1,1331.7999587888144,8756.028992914014,2326.182505072214,True,1960,300,log,-191.14313,572.05426,1009.57117,-30.84769,-27.83466
0,0,9,2,1,1,8799.20883015827,27.032868942392682,282.92457104730806,False,1960,300,log,-273.4169,4562.9331,4563.25053,-19.90112,-33.65678
0,3,9,2,1,1,7307.628772531078,2622.490860915908,785.3864351613034,True,1960,300,log,-172.14992,3758.01342,3798.72002,-51.66765,-25.28709
0,0,9,2,1,1,8796.033541018965,28.04765534236983,282.61985171288205,False,1960,300,log,-273.48471,4556.26437,4563.76753,-18.35079,-32.16285
0,3,9,2,1,1,4752.019144423123,5203.370460100492,1353.748475955399,True,1960,300,log,-160.60755,2602.87494,2369.19381,-23.696,-35.74605
