,test_id,kcid,lmc_prior_code,lengthscale_prior_code,lengthscales
0,0,0,2,1,"[0.8267, 2.9833, 3.3032, 1.5516, 2.6069, 0.4787, 0.9794, 1.8057, 0.6228, 0.2926, 0.6742, 1.4741, 3.5687, 2.1813, 3.0153, 1.1765, 0.1721, 2.9555, 2.3397, 1.7883, 0.1097, 2.576, 0.6896, 1.6741, 2.1478, 0.6578, 3.2073, 1.388, 1.1073, 2.7437, 3.3521, 0.3148, 0.129, 3.4653, 1.6958, 1.9893]"
0,3,0,2,1,"[1.1493, 1.056, 0.383, 3.3692, 3.2331, 0.1291, 0.8837, 1.2173, 0.7009, 0.4247, 1.2851, 0.2599, 0.7824, 0.8358, 3.5873, 0.3086, 0.4282, 1.4672, 0.3809, 0.9054, 0.2948, 0.9052, 0.2194, 3.1564, 0.6506, 1.5704, 3.06, 0.204, 0.7382, 0.4517, 0.4433, 1.323, 2.3472, 5.1735, 3.3964, 3.872]"
0,0,0,2,1,"[0.8956, 2.1667, 2.9, 1.4068, 2.5954, 0.6929, 0.5764, 1.7825, 0.8369, 0.1454, 1.5068, 1.6755, 4.3921, 3.7693, 2.2602, 1.7572, 0.172, 2.7343, 1.0884, 1.9632, 0.3263, 1.4555, 2.4723, 0.9906, 2.6623, 0.3159, 3.3336, 2.4781, 1.7955, 2.9832, 4.2653, 0.2789, 0.1854, 3.4428, 3.4, 2.9898]"
0,3,0,2,1,"[2.0739, 0.2715, 0.421, 1.21, 2.8189, 0.1938, 0.9911, 1.506, 1.6631, 1.1467, 0.7209, 0.2563, 0.5945, 1.4278, 5.3471, 0.217, 0.4633, 0.8993, 0.4757, 1.634, 0.4324, 2.6164, 0.2374, 2.3226, 0.6343, 1.3452, 3.1829, 0.2609, 1.0107, 0.5862, 0.9566, 1.2292, 1.8972, 4.0812, 1.6463, 3.4206]"
0,0,0,2,1,"[0.2773, 1.4865, 3.7414, 2.8248, 2.8571, 0.3349, 0.6598, 1.8057, 1.2432, 0.133, 1.8893, 2.2486, 3.956, 2.1694, 3.302, 1.3776, 0.1572, 2.3315, 1.4402, 2.134, 0.4602, 2.2017, 2.8477, 0.4968, 0.9014, 0.1464, 2.0552, 2.181, 2.7769, 3.0212, 2.1426, 0.1809, 0.201, 3.0792, 2.3614, 2.9077]"
0,3,0,2,1,"[1.2732, 0.3421, 0.4837, 0.5902, 2.5081, 0.1246, 1.3694, 2.0453, 0.8631, 1.9467, 2.4438, 0.227, 0.6314, 0.7751, 3.1285, 0.2427, 3.4518, 1.3683, 1.0047, 2.5746, 0.2586, 1.2968, 0.2621, 3.2182, 0.8435, 0.5853, 1.7656, 0.5187, 1.5455, 0.3764, 0.6255, 1.0909, 3.947, 4.9095, 4.2162, 2.1136]"
0,0,0,2,1,"[0.7111, 3.9153, 1.7045, 3.5629, 3.8013, 1.4147, 0.2464, 0.6633, 1.5216, 0.1591, 3.8779, 2.8346, 4.3492, 3.286, 3.1696, 2.0356, 0.1446, 2.8299, 2.4524, 1.1983, 0.8709, 1.3941, 2.7466, 0.3864, 0.2917, 1.5819, 1.5484, 2.9718, 1.3492, 1.013, 2.9542, 1.0453, 0.2012, 0.9847, 1.7039, 3.1945]"
0,3,0,2,1,"[2.6122, 0.3312, 0.4853, 0.743, 4.0726, 0.1117, 1.9851, 1.5732, 1.1331, 1.8883, 0.7587, 0.3108, 1.4393, 1.6691, 4.0382, 0.2738, 1.8139, 0.454, 0.6329, 0.7841, 0.646, 1.6829, 0.4576, 5.6379, 0.4424, 1.082, 1.4455, 0.4457, 0.8968, 0.4706, 0.6153, 0.3944, 2.4966, 3.6825, 4.4246, 0.9233]"
0,0,0,2,1,"[0.9111, 3.8633, 2.5416, 3.1489, 0.9596, 1.7507, 2.8889, 0.4632, 3.3985, 0.1952, 2.3161, 3.1413, 2.9822, 2.1363, 1.9707, 1.8341, 0.2009, 3.4024, 1.8732, 2.5064, 1.0363, 1.684, 1.5511, 0.3021, 0.4448, 0.6359, 1.7269, 2.6314, 2.5858, 1.4156, 3.2295, 0.2174, 0.1971, 1.6212, 1.8496, 4.0339]"
0,3,0,2,1,"[2.9403, 0.3319, 0.4045, 0.6752, 4.5797, 0.1107, 1.3728, 0.7792, 2.4392, 3.072, 1.7592, 1.0958, 0.5684, 3.1798, 3.7438, 0.233, 1.7374, 0.4138, 0.5088, 1.0222, 0.5239, 0.8783, 1.6271, 5.0678, 0.6517, 0.7221, 0.7647, 1.8024, 0.7001, 0.752, 1.0167, 0.2668, 4.9812, 3.2718, 3.1881, 2.9155]"
0,0,9,2,1,"[1.1681, 0.955, 1.2924, 1.1979, 0.6506, 0.9642, 1.01, 1.0141, 2.2578, 1.0251, 1.4418, 0.8343, 1.503, 0.6356, 2.5838, 1.7179, 2.2296, 0.2681, 0.6267, 3.003, 1.1584, 0.3875, 1.7356, 3.0908, 2.6099, 0.7918, 0.2852, 1.5125, 3.5154, 1.1691, 1.1965, 1.6762, 1.4586, 0.6327, 2.6032, 1.3148, 0.2664, 1.5531, 2.9461, 0.3246, 1.4666, 0.7279, 1.4095, 4.264, 0.5058, 1.4732, 2.5311, 1.5258, 1.5889, 0.598, 1.5584, 0.6631, 1.1955, 0.4458, 1.3622, 1.445, 0.551, 0.7406, 0.4514, 2.1338]"
0,3,9,2,1,"[0.8084, 2.349, 0.4661, 1.4591, 3.2482, 4.8279, 2.5177, 2.5122, 1.4553, 1.6531, 0.6064, 2.8522, 2.2917, 2.8189, 1.9783, 5.6601, 0.9351, 0.17, 0.7444, 1.3271, 1.1496, 1.8072, 3.3494, 1.0006, 2.9282, 3.241, 5.6388, 1.4807, 3.369, 0.7713, 1.5643, 2.9368, 5.0119, 1.1275, 3.5042, 4.9817, 1.3326, 1.647, 1.7604, 0.5738, 0.852, 0.6849, 1.4415, 0.955, 2.946, 1.2834, 4.468, 1.3808, 2.8965, 2.5779, 3.4498, 1.4621, 4.7239, 6.7788, 6.5562, 1.8218, 0.6003, 0.8165, 0.387, 0.4754]"
0,0,9,2,1,"[1.8359, 1.8896, 1.2826, 0.9183, 0.7103, 1.2983, 1.5826, 0.7098, 2.4075, 1.1492, 1.9565, 1.6015, 1.9996, 1.5013, 1.4971, 1.3272, 2.2814, 0.8837, 1.7205, 4.1976, 1.498, 0.7783, 0.5257, 2.1192, 2.3536, 1.4188, 0.6356, 1.1361, 3.182, 1.4438, 2.0897, 3.0455, 2.382, 2.8372, 2.2412, 1.3486, 0.3768, 0.7637, 1.0633, 0.8354, 1.6728, 1.7926, 0.7093, 4.8647, 0.6725, 2.6301, 3.9104, 2.5154, 4.1663, 1.2177, 2.064, 1.185, 2.386, 1.765, 1.6482, 1.7244, 1.3843, 1.513, 1.3219, 2.371]"
0,3,9,2,1,"[0.5226, 2.1494, 0.5282, 1.3343, 4.6426, 6.3211, 3.4652, 3.0088, 2.0171, 1.5619, 0.5041, 2.3983, 4.4609, 2.7171, 2.9528, 6.2428, 1.5047, 0.1593, 1.0096, 1.5637, 2.9906, 2.6585, 2.4965, 0.9056, 4.9867, 7.3508, 8.9836, 3.5739, 5.2662, 2.1025, 2.4037, 3.3459, 12.0763, 1.7956, 6.7343, 7.9662, 0.7952, 2.1984, 1.5441, 0.1389, 0.9343, 2.0751, 3.7349, 1.6707, 6.8133, 5.661, 8.8715, 3.9827, 2.4013, 1.4494, 3.0629, 1.4996, 4.1724, 5.6248, 8.6161, 2.4028, 0.7724, 0.7014, 0.4049, 1.2027]"
0,0,9,2,1,"[1.9968, 2.7067, 1.3369, 0.7517, 1.2763, 2.4395, 5.0038, 0.717, 3.7761, 3.6973, 1.8843, 4.158, 1.503, 1.1124, 2.8913, 1.1953, 1.8696, 1.2639, 1.9229, 3.3235, 1.5492, 0.5789, 1.0584, 3.0957, 2.3743, 1.647, 2.1624, 0.9144, 4.3292, 3.1965, 1.2124, 2.1473, 2.351, 4.7448, 1.3429, 1.5666, 0.5273, 1.4115, 0.9942, 1.3714, 1.4431, 1.6009, 2.1989, 6.0089, 1.0232, 2.0664, 3.6443, 2.5202, 3.4436, 2.4117, 1.9, 1.5649, 1.6691, 0.9639, 1.7566, 1.3428, 2.0303, 1.6894, 1.1836, 3.038]"
0,3,9,2,1,"[1.0274, 2.9366, 0.751, 2.5935, 7.1275, 8.0809, 4.3278, 5.7426, 4.3276, 0.3176, 0.7741, 2.8568, 11.0075, 1.4869, 4.1589, 8.6713, 0.9954, 0.1753, 1.0538, 1.1689, 1.2036, 2.243, 2.2465, 0.4004, 5.7247, 7.1327, 8.3138, 3.7981, 2.3273, 2.4572, 2.2407, 1.6389, 9.6645, 3.6372, 7.4548, 10.9633, 0.5931, 1.7934, 1.5844, 0.1712, 0.9276, 2.8815, 1.0007, 1.2807, 6.1803, 6.7603, 6.5517, 3.1437, 2.2943, 1.4687, 1.8928, 0.6433, 6.6609, 10.1105, 10.6593, 2.439, 0.3203, 0.7496, 0.2879, 1.6275]"
0,0,9,2,1,"[2.1302, 2.1698, 1.4283, 1.0785, 1.8032, 1.671, 3.7023, 0.6045, 3.7791, 2.4559, 0.8813, 2.1416, 1.661, 2.3259, 2.2747, 1.2617, 1.4003, 2.1861, 2.5261, 2.8263, 1.5018, 1.2927, 1.0676, 2.2239, 3.531, 1.5819, 1.6491, 0.4257, 1.2922, 2.2517, 1.4334, 3.9624, 1.8702, 2.5865, 1.1871, 1.5109, 0.3828, 1.1682, 0.6004, 2.2966, 1.5041, 3.2229, 1.4742, 5.4412, 2.4776, 1.8837, 2.6247, 2.0064, 2.2422, 3.2481, 2.7277, 2.8804, 2.1865, 4.6051, 2.7898, 1.8605, 3.3948, 1.4257, 1.2519, 1.989]"
0,3,9,2,1,"[1.5203, 4.1018, 1.4986, 2.2137, 7.8535, 9.2275, 6.4656, 4.321, 5.2803, 0.1653, 0.5987, 3.0801, 16.7563, 2.449, 5.6352, 8.7462, 1.6542, 0.2815, 1.5445, 2.1767, 0.9147, 2.18, 1.2769, 0.2673, 7.028, 8.1641, 9.0215, 5.2959, 1.1905, 2.0941, 1.8555, 2.5869, 9.6932, 3.036, 8.8643, 12.1294, 0.699, 3.8137, 1.1225, 0.4418, 1.1592, 2.6551, 1.092, 2.0176, 8.4819, 7.5662, 7.6984, 4.2231, 1.2533, 0.8853, 2.6575, 0.2441, 6.8084, 9.6457, 15.4291, 1.9914, 0.3245, 1.8861, 0.3695, 1.5456]"
0,0,9,2,1,"[1.9828, 3.246, 1.6103, 1.3446, 2.5664, 2.1575, 5.4503, 1.302, 4.9562, 2.4852, 0.6022, 2.0758, 2.0675, 3.1686, 1.5093, 1.4041, 1.8462, 2.4027, 2.6091, 1.7033, 1.1631, 1.3773, 0.8466, 1.325, 3.7906, 1.2892, 1.6722, 3.1099, 5.1149, 1.7816, 1.4787, 3.9041, 2.2101, 3.3879, 0.7399, 1.795, 1.3097, 1.631, 1.5256, 4.0426, 2.1071, 4.121, 0.841, 3.3324, 3.4897, 1.201, 1.9988, 1.238, 1.53, 3.3792, 2.2599, 3.343, 2.4422, 4.1153, 4.5751, 2.34, 4.0082, 0.9171, 0.6687, 2.9417]"
0,3,9,2,1,"[0.8604, 4.4417, 1.8058, 1.4105, 7.8981, 11.0704, 6.5957, 5.0239, 6.2697, 0.1966, 1.0219, 3.3725, 19.2272, 3.2091, 6.376, 12.201, 1.7025, 0.2457, 0.6902, 2.6019, 0.7477, 2.0248, 1.8069, 0.2291, 9.1336, 7.9242, 12.2695, 9.074, 1.3979, 2.8669, 1.8029, 1.2334, 10.8863, 2.7996, 8.0801, 10.7559, 0.3371, 3.6949, 0.6432, 1.8463, 2.0717, 2.8722, 0.7285, 2.1652, 8.3935, 6.8235, 8.2181, 4.893, 0.5954, 1.6626, 2.1744, 0.3005, 7.9084, 14.6647, 16.136, 3.6963, 0.3513, 2.2055, 0.1706, 2.7326]"
0,0,9,2,1,"[0.8313, 2.0766, 1.564, 1.8681, 1.5514, 1.6571, 2.8823, 1.7161, 4.1172, 1.9906, 0.5456, 1.352, 1.581, 2.9738, 3.7303, 1.246, 0.8844, 1.4179, 2.1973, 1.5184, 1.3457, 1.128, 1.243, 0.6397, 2.0498, 1.3985, 2.899, 2.3072, 6.0222, 2.7879, 1.5832, 2.8385, 1.5387, 1.8908, 0.6725, 1.453, 0.4423, 1.0835, 2.0294, 3.6393, 1.4811, 3.5287, 0.6274, 2.2456, 2.4886, 1.5647, 1.5801, 1.3664, 2.0545, 1.3003, 1.1117, 1.3599, 1.4362, 2.3697, 3.6856, 1.7363, 2.9043, 1.6428, 0.6743, 1.3325]"
0,3,9,2,1,"[0.5868, 1.8228, 0.5145, 0.568, 9.5955, 9.0172, 8.4912, 2.9311, 6.1634, 0.1165, 0.7714, 2.9167, 20.5823, 5.6669, 7.7176, 12.6073, 0.7483, 0.3241, 0.6393, 2.4018, 0.7294, 2.8732, 4.8224, 0.1673, 10.8744, 10.8789, 16.2337, 9.6179, 1.5211, 2.2353, 0.8496, 2.5953, 10.2843, 2.6364, 9.6487, 13.0928, 0.4918, 2.2171, 0.4937, 0.9034, 2.3503, 2.3739, 0.413, 2.3555, 9.7167, 5.934, 10.9889, 5.4356, 0.5873, 1.0005, 1.05, 0.2242, 9.5731, 12.4367, 12.7869, 4.9191, 0.6928, 3.152, 0.3751, 4.4559]"
0,0,9,2,1,"[0.3165, 1.4886, 1.6928, 2.4927, 1.6746, 2.1638, 5.6586, 2.3757, 6.2708, 3.438, 0.485, 1.7977, 1.0588, 3.349, 4.022, 1.8745, 1.9005, 1.1502, 1.9249, 2.6984, 2.1347, 3.074, 0.5658, 0.7681, 1.7077, 1.7264, 4.4898, 2.4479, 5.1867, 4.1, 1.1364, 4.1746, 1.2489, 1.7891, 3.359, 1.4914, 1.1164, 1.245, 2.0579, 4.7057, 2.9715, 8.0055, 0.554, 3.1037, 2.7772, 3.0325, 3.2677, 1.4901, 1.3019, 2.2032, 1.8703, 2.547, 2.2275, 2.2713, 3.1523, 0.7089, 3.1739, 1.633, 1.3879, 1.6455]"
0,3,9,2,1,"[0.5132, 1.2332, 1.0806, 0.3836, 10.3141, 12.2023, 10.887, 3.1966, 6.3604, 0.1877, 0.4933, 1.3689, 21.9031, 4.7284, 8.7331, 11.5883, 1.1242, 0.2496, 0.4415, 2.1855, 0.4068, 2.6423, 2.6084, 0.1841, 9.5248, 11.5295, 14.7494, 5.0873, 1.9023, 1.483, 0.5813, 2.4843, 8.8828, 4.8596, 7.3248, 11.3602, 1.0264, 2.5786, 0.8305, 2.5436, 2.0444, 2.6818, 0.5458, 2.0614, 9.6981, 6.9033, 10.7079, 5.0831, 0.6092, 0.7459, 0.4531, 0.2726, 10.0902, 11.319, 11.289, 6.5288, 1.3039, 2.7158, 0.8293, 4.6119]"
0,0,9,2,1,"[0.4119, 1.9323, 1.4047, 4.0156, 3.8201, 2.0458, 5.59, 1.9249, 4.7488, 2.309, 0.7861, 3.3208, 0.6976, 3.8706, 3.7663, 2.073, 5.9042, 1.0069, 1.9896, 3.6367, 1.8391, 4.3359, 0.8452, 0.6733, 3.4439, 2.2672, 4.3944, 1.6884, 4.394, 3.6156, 0.7968, 2.6707, 1.2706, 3.4897, 2.8835, 1.4757, 1.2398, 1.5456, 1.0436, 3.1027, 2.9723, 8.2647, 0.9607, 3.6955, 1.028, 1.6615, 1.3072, 1.6734, 0.9721, 1.6344, 1.4546, 2.33, 1.6595, 3.0113, 3.3083, 1.5011, 3.5251, 1.9739, 2.1698, 1.4239]"
0,3,9,2,1,"[0.6444, 1.8314, 0.329, 0.9469, 10.94, 13.5044, 9.1703, 6.2315, 6.6939, 0.1165, 0.926, 1.5088, 23.5014, 5.1921, 10.693, 14.4596, 1.5909, 0.3599, 0.4483, 2.4047, 0.5508, 2.3873, 3.9252, 0.2048, 11.2533, 12.5991, 16.0766, 6.7985, 0.7414, 0.5208, 0.9569, 0.6733, 7.1056, 2.9603, 11.1045, 10.6461, 0.6605, 3.3741, 0.9935, 2.2968, 2.4464, 2.1633, 0.8394, 2.8148, 12.1644, 7.3315, 14.84, 6.0674, 0.9253, 0.9705, 0.4345, 0.2411, 12.2042, 12.5458, 12.1122, 7.3581, 3.8159, 4.7792, 2.5297, 4.9684]"
0,0,9,2,1,"[0.658, 2.3016, 1.438, 3.9714, 2.4286, 2.4088, 6.0402, 2.6648, 5.0569, 3.2056, 0.992, 3.9035, 0.5902, 3.6983, 4.6051, 1.7946, 5.4765, 0.9645, 1.416, 2.9449, 2.0771, 4.6619, 1.4529, 0.7717, 3.462, 2.6162, 4.9614, 1.9998, 4.2149, 2.8484, 0.8318, 2.4242, 2.2576, 3.4079, 3.6304, 1.4518, 0.3796, 1.2764, 0.6681, 2.8357, 2.6615, 8.2104, 1.6102, 5.8102, 1.6266, 1.3805, 1.2044, 1.3589, 0.6782, 2.9182, 1.9271, 3.8282, 2.2996, 2.4535, 3.75, 2.4172, 5.535, 2.2763, 3.7968, 2.162]"
0,3,9,2,1,"[0.4307, 0.9259, 0.3037, 0.7451, 9.7214, 12.4125, 8.4918, 8.6661, 7.7423, 0.1843, 0.744, 1.495, 24.3891, 6.5035, 11.4456, 15.9089, 1.5466, 0.2341, 0.5156, 3.0527, 0.618, 1.2727, 3.6644, 0.2501, 11.5686, 11.4759, 15.8085, 5.6873, 0.6082, 0.8501, 1.1715, 0.6066, 8.3593, 5.0108, 11.1549, 10.8863, 0.3977, 2.2853, 0.4878, 1.051, 1.088, 1.5468, 0.9663, 1.0343, 11.1072, 7.6572, 13.2994, 3.3928, 1.9333, 3.4175, 0.729, 0.2395, 12.5104, 15.8596, 11.1574, 6.1541, 4.2961, 4.2746, 2.5971, 4.0983]"
0,0,9,2,1,"[1.901, 2.8642, 2.2237, 4.806, 2.8598, 1.4659, 4.535, 3.0245, 6.9469, 3.3395, 0.9426, 3.6023, 1.1386, 5.4421, 3.4146, 1.6677, 2.4921, 1.9318, 3.5973, 1.8356, 1.7963, 3.5306, 1.6295, 1.0935, 1.7994, 2.4664, 5.6759, 2.7296, 6.4387, 1.5379, 0.6514, 2.7339, 2.1842, 4.7554, 3.9157, 1.4472, 0.42, 1.6408, 1.9846, 3.0743, 1.8976, 6.2103, 1.4364, 5.4241, 1.9048, 1.9742, 3.9192, 1.0653, 0.3922, 3.1772, 2.8239, 5.7483, 1.9264, 3.6608, 2.8707, 2.0734, 5.9939, 1.5626, 2.4464, 2.9535]"
0,3,9,2,1,"[0.5224, 0.9628, 0.3233, 0.7827, 10.756, 13.2862, 8.5647, 9.2989, 6.0776, 0.2247, 0.729, 2.0878, 23.0924, 5.4938, 11.8681, 17.9529, 3.1236, 0.2065, 0.4523, 1.7528, 0.5574, 2.424, 3.4178, 0.1766, 10.9089, 12.9592, 15.394, 5.0945, 0.6921, 1.6242, 1.3973, 1.8044, 7.9587, 8.5199, 12.3879, 11.7748, 0.4407, 1.299, 1.4945, 0.5376, 0.8841, 1.0992, 0.597, 0.7901, 11.7927, 7.586, 17.1335, 3.3185, 2.1502, 2.1649, 1.3751, 0.4254, 11.6639, 14.2815, 10.8596, 5.4539, 4.0448, 3.9865, 3.5897, 4.7221]"
