,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4
0,0,0,2,1,0,13161.911062149908,22.708258756081808,337.6356202199953,False,2945,300,log,-309.77152,6750.87515,6756.73789,-18.05573,-17.87473
0,3,0,2,1,0,15086.863896090403,531.8674455414337,378.17264159160663,True,2945,300,log,-162.7025,7632.76256,7636.68265,-10.18497,-9.69385
0,0,0,2,1,0,13169.71017276889,24.835490001152113,337.436409307271,False,2945,300,log,-304.55859,6752.6359,6757.95689,-16.42872,-19.89531
0,3,0,2,1,0,14906.992348372349,565.0680592701156,375.07280245578175,True,2945,300,log,-158.04276,7552.26157,7538.29075,-12.50806,-13.00914
0,0,0,2,1,0,13159.791472122128,21.58362820993223,337.5662261577986,False,2945,300,log,-312.24441,6749.14622,6758.22543,-16.13236,-19.20341
0,3,0,2,1,0,14821.825713945393,514.1936815658021,371.92138375914146,True,2945,300,log,-153.179,7488.42149,7520.15284,-16.37734,-17.19228
0,0,0,2,1,0,13195.754783127632,14.61383749252773,338.06756902682264,False,2945,300,log,-302.65306,6764.8401,6766.05955,-17.26968,-15.22212
0,3,0,2,1,0,14921.723991183917,570.2877683715593,378.0636138762812,True,2945,300,log,-176.54919,7582.22666,7557.54373,-19.71718,-21.78003
0,0,0,2,1,0,13177.346743977643,20.857705152946487,337.79212820239655,False,2945,300,log,-301.567,6755.17698,6761.35499,-17.53623,-20.082
0,3,0,2,1,0,14843.153084388032,487.8149195968024,372.0044226470215,True,2945,300,log,-166.59456,7509.17893,7534.91953,-16.0356,-18.31522
0,0,0,2,1,0,13190.917974283071,23.840491309286126,337.5317775252571,False,2945,300,log,-294.32135,6761.08724,6760.53375,-23.25065,-13.13102
0,3,0,2,1,0,15118.173131561804,609.1976449668866,380.69708097025836,True,2945,300,log,-156.74748,7662.97831,7641.25998,-9.62064,-19.69704
0,0,0,2,1,0,13157.541141474612,24.56434159790018,337.5612328731387,False,2945,300,log,-307.17189,6751.4463,6754.15175,-19.89408,-20.99094
0,3,0,2,1,0,14839.409309731484,514.319901369506,375.09263047622653,True,2945,300,log,-165.54322,7510.90357,7523.79388,-14.18899,-15.55593
0,0,0,2,1,0,13199.950994242346,18.166507037949074,337.7526691234683,False,2945,300,log,-301.3868,6765.48617,6764.22269,-14.19936,-14.17169
0,3,0,2,1,0,14869.624876303213,533.9075122043616,373.106938004108,True,2945,300,log,-149.94342,7531.37459,7533.43993,-15.55154,-29.69469
0,0,0,2,1,0,13147.560385578341,20.268343040145712,337.7040937248084,False,2945,300,log,-321.40149,6752.10576,6752.44737,-16.02672,-19.56454
0,3,0,2,1,0,14781.005762454388,623.8294374336986,376.7865951402469,True,2945,300,log,-182.78757,7530.94724,7475.82641,-19.97853,-23.00179
0,0,0,2,1,0,13157.227182000059,24.20745070100269,337.5995275255704,False,2945,300,log,-306.38932,6748.05554,6756.04843,-20.64971,-19.83776
0,3,0,2,1,0,14816.309819599206,502.5604446259315,374.4592872047764,True,2945,300,log,-182.68168,7532.05796,7510.92558,-23.15399,-20.83805
0,0,9,2,1,0,13345.664379660891,37.100722568388,338.14778371150743,False,2945,300,log,-238.10798,6798.21971,6802.77189,-9.19308,-8.02616
0,3,9,2,1,0,15237.04185930204,780.2524154305304,382.2650572176457,True,2945,300,log,-140.96584,7690.75331,7714.69675,-17.44514,-9.99721
0,0,9,2,1,0,13239.520086556378,50.556420008263586,337.04690241331076,True,2945,300,log,-267.41834,6771.62109,6760.68176,-11.78919,-13.57524
0,3,9,2,1,0,15075.5257459094,698.3395304553857,379.1830784733522,True,2945,300,log,-145.87752,7638.59604,7608.28159,-12.52351,-12.95085
0,0,9,2,1,0,13265.559306279938,33.21921840537608,337.6612068640335,False,2945,300,log,-266.74351,6771.62021,6786.07658,-13.46384,-11.93014
0,3,9,2,1,0,15101.6003243163,719.2444165237862,379.89462563093264,True,2945,300,log,-149.51197,7659.46162,7623.60927,-14.44255,-17.51604
0,0,9,2,1,0,13257.207825245474,31.0501816977496,337.66071971131225,False,2945,300,log,-271.41291,6780.37426,6774.87773,-13.06655,-13.5647
0,3,9,2,1,0,14880.334243136327,674.4447926131488,375.39541658974747,True,2945,300,log,-174.36859,7523.43105,7561.97992,-12.96975,-17.73839
0,0,9,2,1,0,13204.601538455545,37.58707436624897,337.44277649635626,False,2945,300,log,-287.31022,6762.90883,6762.23807,-16.43955,-16.79559
0,3,9,2,1,0,15026.20412074816,649.1602076107454,377.53785022936313,True,2945,300,log,-159.29493,7596.91479,7610.29844,-10.82423,-10.88995
0,0,9,2,1,0,13264.339925328914,25.596980448871587,337.746621852574,True,2945,300,log,-269.34935,6779.01631,6779.79609,-13.63667,-11.48646
0,3,9,2,1,0,14957.16973301162,802.4436255277024,383.37131721053333,True,2945,300,log,-156.17731,7552.4163,7588.90244,-13.22697,-14.74472
0,0,9,2,1,0,13178.153418165643,44.872499963382765,337.3186834623555,False,2945,300,log,-299.22827,6755.49592,6757.19421,-15.43048,-19.87796
0,3,9,2,1,0,15040.141408283765,654.4471116311616,378.6467921673154,True,2945,300,log,-151.21283,7614.92027,7618.0236,-18.39333,-23.19631
0,0,9,2,1,0,13205.731771291854,34.68319056933553,337.42702638832793,False,2945,300,log,-288.79256,6762.25281,6766.63562,-16.99646,-17.36764
0,3,9,2,1,0,15051.501335090685,682.2754354085434,380.5541778739146,True,2945,300,log,-148.38644,7624.66593,7610.32594,-17.44534,-17.65875
0,0,9,2,1,0,13237.43874023858,33.65358734102911,337.8320146094909,False,2945,300,log,-275.79751,6772.78502,6775.8043,-20.42362,-14.92946
0,3,9,2,1,0,14855.641047675399,613.1580696110478,374.8851958531867,True,2945,300,log,-175.06585,7551.9001,7523.95834,-25.83049,-19.32105
0,0,9,2,1,0,13227.154374599217,35.34765143224262,337.444731110681,False,2945,300,log,-275.18879,6763.47968,6771.91988,-17.51629,-15.54011
0,3,9,2,1,0,15009.805226782686,658.561408661719,379.731842046034,True,2945,300,log,-156.11316,7584.53984,7610.47197,-13.32318,-15.77024
