,test_id,kcid,lmc_prior_code,lengthscale_prior_code,weight,y0,y3,y4
0,0,0,2,1,unweighted,0.4968,0.9418,0.8615
1,0,0,2,1,linear,0.7523,0.9418,0.8615
2,0,0,2,1,quadratic,0.8621,0.9418,0.8615
3,0,0,2,1,unweighted,0.4404,0.9029,0.8809
4,0,0,2,1,linear,0.7234,0.9029,0.8809
5,0,0,2,1,quadratic,0.8467,0.9029,0.8809
6,0,0,2,1,unweighted,0.4233,0.9334,0.8731
7,0,0,2,1,linear,0.7149,0.9334,0.8731
8,0,0,2,1,quadratic,0.8398,0.9334,0.8731
9,0,0,2,1,unweighted,0.4523,0.9234,0.8473
10,0,0,2,1,linear,0.719,0.9234,0.8473
11,0,0,2,1,quadratic,0.8365,0.9234,0.8473
12,0,0,2,1,unweighted,0.391,0.9325,0.8656
13,0,0,2,1,linear,0.6931,0.9325,0.8656
14,0,0,2,1,quadratic,0.8241,0.9325,0.8656
15,0,0,2,1,unweighted,0.4693,0.7167,0.7389
16,0,0,2,1,linear,0.7195,0.7167,0.7389
17,0,0,2,1,quadratic,0.8321,0.7167,0.7389
18,0,0,2,1,unweighted,0.38,0.9042,0.8809
19,0,0,2,1,linear,0.6851,0.9042,0.8809
20,0,0,2,1,quadratic,0.8196,0.9042,0.8809
21,0,0,2,1,unweighted,0.4116,0.9223,0.9041
22,0,0,2,1,linear,0.7009,0.9223,0.9041
23,0,0,2,1,quadratic,0.8284,0.9223,0.9041
24,0,0,2,1,unweighted,0.4311,0.9132,0.8828
25,0,0,2,1,linear,0.7116,0.9132,0.8828
26,0,0,2,1,quadratic,0.8327,0.9132,0.8828
27,0,0,2,1,unweighted,0.4234,0.9223,0.9026
28,0,0,2,1,linear,0.7076,0.9223,0.9026
29,0,0,2,1,quadratic,0.8315,0.9223,0.9026
30,1,0,0,1,unweighted,0.4509,0.8572,0.8926
31,1,0,0,1,linear,0.719,0.8572,0.8926
32,1,0,0,1,quadratic,0.8378,0.8572,0.8926
33,1,0,0,1,unweighted,0.4002,0.9154,0.8636
34,1,0,0,1,linear,0.7041,0.9154,0.8636
35,1,0,0,1,quadratic,0.8331,0.9154,0.8636
36,1,0,0,1,unweighted,0.4384,0.912,0.8846
37,1,0,0,1,linear,0.7054,0.912,0.8846
38,1,0,0,1,quadratic,0.8247,0.912,0.8846
39,1,0,0,1,unweighted,0.3942,0.8835,0.8731
40,1,0,0,1,linear,0.6915,0.8835,0.8731
41,1,0,0,1,quadratic,0.8207,0.8835,0.8731
