,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4
0,0,0,2,1,0,13111.768261622947,13.70610427966527,337.93905944607485,False,2945,300,log,-325.71786,6748.63999,6749.72028,-28.98577,-31.88837
1,0,0,2,1,0,13094.629825881957,12.457239007474811,338.418898381755,False,2945,300,log,-332.70972,6750.31543,6750.5645,-36.33221,-37.20818
2,0,0,2,1,0,13112.663684814976,13.250896282067405,337.75152533983044,True,2945,300,log,-334.09653,6745.97786,6748.09709,-26.31997,-20.99476
3,0,0,2,1,0,13061.171038619988,12.813319349929102,337.48503987694966,False,2945,300,log,-339.13354,6733.72181,6737.27647,-31.1185,-39.5752
4,0,0,2,1,0,13060.43340960933,12.31028736024078,337.7163870459235,False,2945,300,log,-350.59635,6734.8193,6734.86214,-31.01591,-27.63578
5,0,0,2,1,0,12972.500829850043,11.332607691453557,339.12581741245,False,2945,300,log,-345.39412,6732.95413,6736.32821,-75.47667,-75.91072
6,0,0,2,1,0,13084.634936897777,14.581194326503766,337.8836339723993,True,2945,300,log,-345.49952,6744.37337,6743.51868,-28.0971,-29.66048
7,0,0,2,1,0,13088.805784849352,11.81440202768717,338.04122959425956,False,2945,300,log,-343.22589,6743.12217,6746.05524,-29.663,-27.48274
8,0,0,2,1,0,13092.413179738202,15.042845352458182,337.9902071836358,True,2945,300,log,-340.61953,6745.52256,6747.01298,-31.85363,-27.6492
9,0,0,2,1,0,13110.782892451763,12.38143079912279,338.27244505247074,False,2945,300,log,-339.93861,6751.84603,6753.65459,-26.38194,-28.39717
10,1,0,0,1,0,13057.089111765294,13.946726947432301,337.7440667739707,False,2945,300,log,-346.33909,6737.35736,6741.33196,-38.07539,-37.18574
11,1,0,0,1,0,13063.91562384151,14.591777960269056,337.46163419781465,False,2945,300,log,-345.14853,6732.41718,6734.6709,-28.03483,-29.9891
12,1,0,0,1,0,13060.230635471173,12.039484904657636,337.50561876238316,False,2945,300,log,-346.96844,6729.6548,6734.04812,-29.73109,-26.77275
13,1,0,0,1,0,13035.527317826974,12.029446133719533,337.2835390117746,False,2945,300,log,-357.38565,6727.48307,6727.65731,-31.94303,-30.28438
14,1,0,0,1,0,13075.248306679938,12.308689409968165,338.08075774469074,False,2945,300,log,-343.04603,6742.42749,6743.30456,-35.75515,-31.68256
15,1,0,0,1,0,13082.998744797445,13.164429249190228,337.3991065230027,True,2945,300,log,-341.49159,6734.46768,6737.87011,-23.76247,-24.08498
16,1,0,0,1,0,13057.977709226274,11.791427787879098,337.7713905663454,False,2945,300,log,-354.99431,6732.55937,6735.62835,-30.56866,-24.64703
17,1,0,0,1,0,13071.79203437213,11.40791727140266,338.1889992196966,True,2945,300,log,-353.01171,6739.92385,6741.23116,-32.03663,-24.31464
18,1,0,0,1,0,13010.894688286742,11.21966508270884,336.7871393198602,False,2945,300,log,-362.01129,6721.53623,6718.83225,-33.49464,-33.96787
19,1,0,0,1,0,13061.05309541196,12.27380478258154,337.1476608381536,False,2945,300,log,-353.45964,6731.10309,6733.85833,-26.75891,-23.68978
20,2,0,0,1,0,13074.351830159496,62.59045826324013,334.8706885683469,True,2945,300,log,-276.79691,6690.89568,6734.41744,-54.90135,-19.26302
21,2,0,0,1,0,13141.41875887572,53.15661799270471,336.7090271720129,True,2945,300,log,-283.9338,6732.58747,6754.01023,-42.64163,-18.6035
22,2,0,0,1,0,13167.834744113341,68.21249181068464,337.1515604853248,True,2945,300,log,-273.15448,6730.15689,6762.82161,-34.70904,-17.28025
