,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_loo,p_loo,se,warning,n_data_points,n_samples,scale,k_count_good,k_count_ok,k_count_bad,k_count_verybad,elpd_loo_y0,elpd_loo_y1,elpd_loo_y2,elpd_loo_y3,elpd_loo_y4
0,0,0,2,1,1,8852.552037745761,9.769253075799497,283.15155068422774,True,1960,300,log,1810,0,0,150,-256.38235,4581.65087,4580.70845,-23.38323,-30.0417
1,0,0,2,1,1,8840.238702767296,8.930346723991534,283.5553068272515,True,1960,300,log,1901,0,0,59,-260.90506,4580.94798,4582.45117,-30.54506,-31.71033
2,0,0,2,1,1,8846.614564246549,10.464244037237222,283.5341841908137,True,1960,300,log,1706,4,0,250,-268.91472,4584.15402,4583.2533,-23.83288,-28.04516
3,0,0,2,1,1,8818.466375064434,8.986519608750314,282.9733074193104,True,1960,300,log,1873,0,0,87,-269.53865,4575.29545,4576.59092,-27.2931,-36.58825
4,0,0,2,1,1,,,,True,1960,300,log,1820,1,0,139,-277.49202,4579.59222,4579.34253,,
5,0,0,2,1,1,8764.278719519694,8.175690091733486,283.808988810659,False,1960,300,log,1960,0,0,0,-266.37528,4569.69905,4572.51081,-59.97753,-51.57834
6,0,0,2,1,1,,,,True,1960,300,log,1755,1,0,204,-274.14374,4585.66434,4586.18696,,-28.01055
7,0,0,2,1,1,8842.767142803752,8.722616211107379,283.4195711314945,True,1960,300,log,1790,1,0,169,-267.87923,4581.71224,4582.4105,-25.43059,-28.04577
8,0,0,2,1,1,8846.836825968121,10.79888045194275,283.4577332626972,True,1960,300,log,1776,2,0,182,-267.92432,4584.35317,4583.5824,-27.30798,-25.86643
9,0,0,2,1,1,8847.512730128801,9.169003798066115,283.4817846408934,True,1960,300,log,1767,1,0,192,-265.66504,4583.20639,4583.32012,-25.24049,-28.10824
10,1,0,0,1,1,8833.241629168631,9.657281687192153,283.1715036219877,True,1960,300,log,1906,0,0,54,-264.20077,4581.46092,4581.58074,-33.38064,-32.21862
11,1,0,0,1,1,8813.600073615373,10.953893582234741,283.61674182546926,True,1960,300,log,1793,0,0,167,-280.17848,4575.02639,4577.7421,-28.12719,-30.86274
