,test_id,kcid,lmc_prior_code,lengthscale_prior_code,time_to_converge,iterations_to_converge
126,0.0,3.0,2.0,1.0,69.317339,948.0
127,0.0,3.0,2.0,1.0,51.051466,703.0
128,0.0,3.0,2.0,1.0,35.379824,481.0
129,0.0,3.0,2.0,1.0,55.920112,765.0
130,1.0,3.0,0.0,1.0,50.857042,694.0
131,1.0,3.0,0.0,1.0,44.496783,579.0
132,1.0,3.0,0.0,1.0,59.051879,765.0
133,1.0,3.0,0.0,1.0,53.789348,703.0
134,1.0,3.0,0.0,1.0,58.297507,765.0
135,1.0,3.0,0.0,1.0,69.832355,917.0
136,1.0,3.0,0.0,1.0,68.674465,905.0
137,1.0,3.0,0.0,1.0,72.110007,948.0
138,1.0,3.0,0.0,1.0,53.236178,703.0
139,1.0,3.0,0.0,1.0,60.444527,805.0
140,2.0,3.0,0.0,1.0,153.708288,2021.0
141,2.0,3.0,0.0,1.0,144.192169,1866.0
142,2.0,3.0,0.0,1.0,134.312355,1775.0
143,2.0,3.0,0.0,1.0,161.502381,2148.0
144,2.0,3.0,0.0,1.0,163.668073,2172.0
145,2.0,3.0,0.0,1.0,151.618393,2044.0
146,2.0,3.0,0.0,1.0,196.536278,2426.0
147,2.0,3.0,0.0,1.0,158.843795,1988.0
148,2.0,3.0,0.0,1.0,163.128361,2031.0
149,2.0,3.0,0.0,1.0,163.386991,1866.0
150,3.0,3.0,2.0,1.0,24.350205,627.0
151,3.0,3.0,2.0,1.0,32.510145,845.0
152,3.0,3.0,2.0,1.0,30.060144,786.0
153,3.0,3.0,2.0,1.0,32.88513,859.0
154,3.0,3.0,2.0,1.0,28.803357,765.0
155,3.0,3.0,2.0,1.0,24.948934,660.0
156,3.0,3.0,2.0,1.0,30.186594,797.0
157,3.0,3.0,2.0,1.0,26.368621,683.0
158,3.0,3.0,2.0,1.0,41.676336,1104.0
159,3.0,3.0,2.0,1.0,22.558034,603.0
160,0.0,4.0,2.0,1.0,52.382284,603.0
161,0.0,4.0,2.0,1.0,59.87002,694.0
162,0.0,4.0,2.0,1.0,60.979562,703.0
163,0.0,4.0,2.0,1.0,66.116519,765.0
164,0.0,4.0,2.0,1.0,66.388764,765.0
165,0.0,4.0,2.0,1.0,79.848703,919.0
166,0.0,4.0,2.0,1.0,60.830619,703.0
167,0.0,4.0,2.0,1.0,61.092821,703.0
168,0.0,4.0,2.0,1.0,60.178499,694.0
169,0.0,4.0,2.0,1.0,61.367071,703.0
170,1.0,4.0,0.0,1.0,65.063237,756.0
171,1.0,4.0,0.0,1.0,82.094915,948.0
172,1.0,4.0,0.0,1.0,57.478079,662.0
173,1.0,4.0,0.0,1.0,63.774365,741.0
174,1.0,4.0,0.0,1.0,65.299575,756.0
175,1.0,4.0,0.0,1.0,39.850031,459.0
176,1.0,4.0,0.0,1.0,64.629073,750.0
177,1.0,4.0,0.0,1.0,61.393881,708.0
178,1.0,4.0,0.0,1.0,52.997422,603.0
179,1.0,4.0,0.0,1.0,81.966316,948.0
180,2.0,4.0,0.0,1.0,204.383951,2172.0
181,2.0,4.0,0.0,1.0,163.85258,1812.0
182,2.0,4.0,0.0,1.0,183.853984,2066.0
183,2.0,4.0,0.0,1.0,2538.584701,1866.0
184,2.0,4.0,0.0,1.0,178.313158,2022.0
185,2.0,4.0,0.0,1.0,234.620285,2631.0
186,2.0,4.0,0.0,1.0,143.358605,1566.0
187,2.0,4.0,0.0,1.0,169.557836,1895.0
188,2.0,4.0,0.0,1.0,170.58976,1845.0
189,2.0,4.0,0.0,1.0,179.411249,1988.0
190,3.0,4.0,2.0,1.0,32.07184,859.0
191,3.0,4.0,2.0,1.0,25.467354,682.0
192,3.0,4.0,2.0,1.0,26.113566,683.0
193,3.0,4.0,2.0,1.0,37.052076,964.0
194,3.0,4.0,2.0,1.0,34.374176,896.0
195,3.0,4.0,2.0,1.0,26.905142,700.0
196,3.0,4.0,2.0,1.0,22.881032,596.0
197,3.0,4.0,2.0,1.0,23.048729,603.0
198,3.0,4.0,2.0,1.0,28.192865,741.0
199,3.0,4.0,2.0,1.0,26.467692,690.0
200,0.0,5.0,2.0,1.0,60.733367,741.0
201,0.0,5.0,2.0,1.0,57.850052,703.0
202,0.0,5.0,2.0,1.0,62.71296,765.0
203,0.0,5.0,2.0,1.0,66.277692,805.0
204,0.0,5.0,2.0,1.0,70.033109,853.0
205,0.0,5.0,2.0,1.0,68.665521,836.0
206,0.0,5.0,2.0,1.0,53.452826,659.0
207,0.0,5.0,2.0,1.0,61.016493,756.0
208,0.0,5.0,2.0,1.0,61.005402,756.0
209,0.0,5.0,2.0,1.0,64.875879,805.0
210,1.0,5.0,0.0,1.0,55.968014,694.0
211,1.0,5.0,0.0,1.0,58.872873,729.0
212,1.0,5.0,0.0,1.0,54.354363,654.0
213,1.0,5.0,0.0,1.0,49.999162,603.0
214,1.0,5.0,0.0,1.0,80.793583,988.0
215,1.0,5.0,0.0,1.0,61.673779,750.0
216,1.0,5.0,0.0,1.0,63.460615,765.0
217,1.0,5.0,0.0,1.0,61.792085,732.0
218,1.0,5.0,0.0,1.0,53.969228,659.0
219,1.0,5.0,0.0,1.0,67.437691,831.0
220,2.0,5.0,0.0,1.0,216.446085,2470.0
221,2.0,5.0,0.0,1.0,193.452585,2161.0
222,2.0,5.0,0.0,1.0,171.592195,1969.0
223,2.0,5.0,0.0,1.0,217.001404,2395.0
224,2.0,5.0,0.0,1.0,195.465849,2150.0
225,2.0,5.0,0.0,1.0,194.661079,2210.0
226,2.0,5.0,0.0,1.0,220.551907,2477.0
227,2.0,5.0,0.0,1.0,171.015545,1992.0
228,2.0,5.0,0.0,1.0,193.042136,2184.0
229,2.0,5.0,0.0,1.0,171.304571,1959.0
230,3.0,5.0,2.0,1.0,24.280381,676.0
231,3.0,5.0,2.0,1.0,26.635745,741.0
232,3.0,5.0,2.0,1.0,33.255789,928.0
233,3.0,5.0,2.0,1.0,32.16655,897.0
234,3.0,5.0,2.0,1.0,32.203357,896.0
235,3.0,5.0,2.0,1.0,28.379498,797.0
236,3.0,5.0,2.0,1.0,23.414644,657.0
237,3.0,5.0,2.0,1.0,19.895816,548.0
238,3.0,5.0,2.0,1.0,26.526224,741.0
239,3.0,5.0,2.0,1.0,26.691899,741.0
240,0.0,6.0,2.0,1.0,78.298946,778.0
241,0.0,6.0,2.0,1.0,75.21032,741.0
242,0.0,6.0,2.0,1.0,77.739808,765.0
243,0.0,6.0,2.0,1.0,61.535883,603.0
244,0.0,6.0,2.0,1.0,51.04565,499.0
245,0.0,6.0,2.0,1.0,46.783966,459.0
246,0.0,6.0,2.0,1.0,78.575715,773.0
247,0.0,6.0,2.0,1.0,84.579748,798.0
248,0.0,6.0,2.0,1.0,75.419071,711.0
249,0.0,6.0,2.0,1.0,78.982433,743.0
250,1.0,6.0,0.0,1.0,69.704882,659.0
251,1.0,6.0,0.0,1.0,74.281189,703.0
252,1.0,6.0,0.0,1.0,86.132696,805.0
253,1.0,6.0,0.0,1.0,81.422566,765.0
254,1.0,6.0,0.0,1.0,78.831897,741.0
255,1.0,6.0,0.0,1.0,81.2676,762.0
256,1.0,6.0,0.0,1.0,74.93404,703.0
257,1.0,6.0,0.0,1.0,81.096044,765.0
258,1.0,6.0,0.0,1.0,74.708929,703.0
259,1.0,6.0,0.0,1.0,85.823465,805.0
260,2.0,6.0,0.0,1.0,242.619602,1969.0
261,2.0,6.0,0.0,1.0,202.664961,1736.0
262,2.0,6.0,0.0,1.0,244.211363,1917.0
263,2.0,6.0,0.0,1.0,253.398632,2049.0
264,2.0,6.0,0.0,1.0,249.147051,1988.0
265,2.0,6.0,0.0,1.0,248.082237,1978.0
266,2.0,6.0,0.0,1.0,267.100541,2228.0
267,2.0,6.0,0.0,1.0,239.553462,2031.0
268,2.0,6.0,0.0,1.0,7836.988634,1938.0
269,2.0,6.0,0.0,1.0,228.895697,1828.0
270,3.0,6.0,2.0,1.0,27.95485,657.0
271,3.0,6.0,2.0,1.0,26.847709,628.0
272,3.0,6.0,2.0,1.0,29.067332,690.0
273,3.0,6.0,2.0,1.0,27.988564,644.0
274,3.0,6.0,2.0,1.0,28.14514,644.0
275,3.0,6.0,2.0,1.0,33.246144,700.0
276,3.0,6.0,2.0,1.0,30.844158,603.0
277,3.0,6.0,2.0,1.0,34.676741,676.0
278,3.0,6.0,2.0,1.0,37.540478,741.0
279,3.0,6.0,2.0,1.0,31.121683,644.0
280,0.0,7.0,2.0,1.0,89.003814,836.0
281,0.0,7.0,2.0,1.0,82.679372,805.0
282,0.0,7.0,2.0,1.0,77.320363,765.0
283,0.0,7.0,2.0,1.0,77.674608,765.0
284,0.0,7.0,2.0,1.0,71.822532,711.0
285,0.0,7.0,2.0,1.0,71.098845,703.0
286,0.0,7.0,2.0,1.0,77.117752,765.0
287,0.0,7.0,2.0,1.0,84.938963,836.0
288,0.0,7.0,2.0,1.0,77.45512,765.0
289,0.0,7.0,2.0,1.0,71.160707,703.0
290,1.0,7.0,0.0,1.0,76.991403,762.0
291,1.0,7.0,0.0,1.0,69.892514,694.0
292,1.0,7.0,0.0,1.0,70.889041,703.0
293,1.0,7.0,0.0,1.0,77.435445,765.0
294,1.0,7.0,0.0,1.0,72.734153,669.0
295,1.0,7.0,0.0,1.0,86.613881,836.0
296,1.0,7.0,0.0,1.0,76.510225,741.0
297,1.0,7.0,0.0,1.0,73.534597,694.0
298,1.0,7.0,0.0,1.0,77.644475,765.0
299,1.0,7.0,0.0,1.0,77.621339,765.0
300,2.0,7.0,0.0,1.0,210.438727,1753.0
301,2.0,7.0,0.0,1.0,243.240588,2020.0
302,2.0,7.0,0.0,1.0,233.811345,1900.0
303,2.0,7.0,0.0,1.0,229.396367,1852.0
304,2.0,7.0,0.0,1.0,270.834384,2237.0
305,2.0,7.0,0.0,1.0,245.180937,2066.0
306,2.0,7.0,0.0,1.0,262.109647,2184.0
307,2.0,7.0,0.0,1.0,289.370801,2274.0
308,2.0,7.0,0.0,1.0,251.102123,2122.0
309,2.0,7.0,0.0,1.0,260.802585,2134.0
310,3.0,7.0,2.0,1.0,34.101107,797.0
311,3.0,7.0,2.0,1.0,30.65828,700.0
312,3.0,7.0,2.0,1.0,32.093858,741.0
313,3.0,7.0,2.0,1.0,33.186889,797.0
314,3.0,7.0,2.0,1.0,26.937732,644.0
315,3.0,7.0,2.0,1.0,36.62083,797.0
316,3.0,7.0,2.0,1.0,41.257441,896.0
317,3.0,7.0,2.0,1.0,36.967696,773.0
318,3.0,7.0,2.0,1.0,30.462494,627.0
319,3.0,7.0,2.0,1.0,30.615843,627.0
320,0.0,8.0,2.0,1.0,119.470928,1096.0
321,0.0,8.0,2.0,1.0,80.375909,765.0
322,0.0,8.0,2.0,1.0,88.079455,836.0
323,0.0,8.0,2.0,1.0,89.61366,845.0
324,0.0,8.0,2.0,1.0,78.625926,703.0
325,0.0,8.0,2.0,1.0,91.078116,836.0
326,0.0,8.0,2.0,1.0,101.187049,948.0
327,0.0,8.0,2.0,1.0,82.473858,765.0
328,0.0,8.0,2.0,1.0,79.912001,765.0
329,0.0,8.0,2.0,1.0,76.173452,743.0
330,1.0,8.0,0.0,1.0,66.113314,659.0
331,1.0,8.0,0.0,1.0,62.368028,603.0
332,1.0,8.0,0.0,1.0,96.359189,960.0
333,1.0,8.0,0.0,1.0,65.895054,659.0
334,1.0,8.0,0.0,1.0,82.260198,818.0
335,1.0,8.0,0.0,1.0,78.398386,765.0
336,1.0,8.0,0.0,1.0,65.475196,659.0
337,1.0,8.0,0.0,1.0,30.610249,292.0
338,1.0,8.0,0.0,1.0,70.596843,694.0
339,1.0,8.0,0.0,1.0,94.69894,960.0
340,2.0,8.0,0.0,1.0,258.616258,2230.0
341,2.0,8.0,0.0,1.0,291.079235,2531.0
342,2.0,8.0,0.0,1.0,247.09771,2124.0
343,2.0,8.0,0.0,1.0,239.790522,2122.0
344,2.0,8.0,0.0,1.0,234.564678,2022.0
345,2.0,8.0,0.0,1.0,203.113973,1674.0
346,2.0,8.0,0.0,1.0,227.723399,1870.0
347,2.0,8.0,0.0,1.0,249.430818,2172.0
348,2.0,8.0,0.0,1.0,230.906281,1938.0
349,2.0,8.0,0.0,1.0,256.557528,2210.0
350,3.0,8.0,2.0,1.0,28.631171,660.0
351,3.0,8.0,2.0,1.0,39.144281,907.0
352,3.0,8.0,2.0,1.0,34.447296,797.0
353,3.0,8.0,2.0,1.0,27.711689,644.0
354,3.0,8.0,2.0,1.0,26.619609,627.0
355,3.0,8.0,2.0,1.0,26.753688,627.0
356,3.0,8.0,2.0,1.0,27.279226,644.0
357,3.0,8.0,2.0,1.0,29.473657,690.0
358,3.0,8.0,2.0,1.0,28.932962,676.0
359,3.0,8.0,2.0,1.0,38.70999,907.0
