,test_id,kcid,lmc_prior_code,lengthscale_prior_code,kernel_structure,n_kernels,active_dims,additive,independent_outputs
18,1,0,0,1,"['SE_1^(0) + SE_2^(0) + SE_3^(0)', 'SE_4^(1) + SE_5^(1) + SE_6^(1)', 'SE_7^(2) + SE_8^(2) + SE_9^(2)', 'SE_10^(3) + SE_11^(3) + SE_12^(3)']",3,,True,False
19,1,0,0,1,"['SE_1^(0) + SE_2^(0) + SE_3^(0)', 'SE_4^(1) + SE_5^(1) + SE_6^(1)', 'SE_7^(2) + SE_8^(2) + SE_9^(2)', 'SE_10^(3) + SE_11^(3) + SE_12^(3)']",3,,True,False
20,2,0,0,1,,3,,True,True
21,2,0,0,1,,3,,True,True
22,2,0,0,1,,3,,True,True
23,2,0,0,1,,3,,True,True
24,2,0,0,1,,3,,True,True
25,2,0,0,1,,3,,True,True
26,2,0,0,1,,3,,True,True
27,2,0,0,1,,3,,True,True
28,2,0,0,1,,3,,True,True
29,2,0,0,1,,3,,True,True
30,3,0,2,1,['SE_1^(0) + SE_2^(0) + SE_3^(0)'],3,,False,False
31,3,0,2,1,['SE_1^(0) + SE_2^(0) + SE_3^(0)'],3,,False,False
32,3,0,2,1,['SE_1^(0) + SE_2^(0) + SE_3^(0)'],3,,False,False
33,3,0,2,1,['SE_1^(0) + SE_2^(0) + SE_3^(0)'],3,,False,False
34,3,0,2,1,['SE_1^(0) + SE_2^(0) + SE_3^(0)'],3,,False,False
35,3,0,2,1,['SE_1^(0) + SE_2^(0) + SE_3^(0)'],3,,False,False
36,3,0,2,1,['SE_1^(0) + SE_2^(0) + SE_3^(0)'],3,,False,False
37,3,0,2,1,['SE_1^(0) + SE_2^(0) + SE_3^(0)'],3,,False,False
38,3,0,2,1,['SE_1^(0) + SE_2^(0) + SE_3^(0)'],3,,False,False
39,3,0,2,1,['SE_1^(0) + SE_2^(0) + SE_3^(0)'],3,,False,False
40,0,1,2,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
41,0,1,2,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
42,0,1,2,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
43,0,1,2,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
44,0,1,2,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
45,0,1,2,1,"['SE_1^(0) + SE_2^(0) + M52_1^(0)', 'SE_3^(1) + SE_4^(1) + M52_2^(1)', 'SE_5^(2) + SE_6^(2) + M52_3^(2)', 'SE_7^(3) + SE_8^(3) + M52_4^(3)']",3,,True,False
