,test_id,kcid,lmc_prior_code,lengthscale_prior_code,weight,y0,y3,y4
46,1,0,0,1,linear,0.6897,0.8835,0.8351
47,1,0,0,1,quadratic,0.8208,0.8835,0.8351
48,1,0,0,1,unweighted,0.4544,0.9234,0.8926
49,1,0,0,1,linear,0.7296,0.9234,0.8926
50,1,0,0,1,quadratic,0.8487,0.9234,0.8926
51,1,0,0,1,unweighted,0.4415,0.9234,0.8846
52,1,0,0,1,linear,0.7143,0.9234,0.8846
53,1,0,0,1,quadratic,0.8352,0.9234,0.8846
54,1,0,0,1,unweighted,0.3758,0.9223,0.8828
55,1,0,0,1,linear,0.6871,0.9223,0.8828
56,1,0,0,1,quadratic,0.8225,0.9223,0.8828
57,1,0,0,1,unweighted,0.391,0.9132,0.8926
58,1,0,0,1,linear,0.6914,0.9132,0.8926
59,1,0,0,1,quadratic,0.8235,0.9132,0.8926
60,2,0,0,1,unweighted,0.4788,0.9004,0.8656
61,2,0,0,1,linear,0.7173,0.9004,0.8656
62,2,0,0,1,quadratic,0.8236,0.9004,0.8656
63,2,0,0,1,unweighted,0.4858,0.9425,0.8381
64,2,0,0,1,linear,0.7207,0.9425,0.8381
65,2,0,0,1,quadratic,0.8265,0.9425,0.8381
66,2,0,0,1,unweighted,0.4768,0.8591,0.8563
67,2,0,0,1,linear,0.714,0.8591,0.8563
68,2,0,0,1,quadratic,0.8209,0.8591,0.8563
69,2,0,0,1,unweighted,0.4961,0.9418,0.8656
70,2,0,0,1,linear,0.7227,0.9418,0.8656
71,2,0,0,1,quadratic,0.8231,0.9418,0.8656
72,2,0,0,1,unweighted,0.4928,0.8803,0.8675
73,2,0,0,1,linear,0.7266,0.8803,0.8675
74,2,0,0,1,quadratic,0.833,0.8803,0.8675
75,2,0,0,1,unweighted,0.4604,0.9325,0.8675
76,2,0,0,1,linear,0.7045,0.9325,0.8675
77,2,0,0,1,quadratic,0.8148,0.9325,0.8675
78,2,0,0,1,unweighted,0.4927,0.9307,0.8563
79,2,0,0,1,linear,0.724,0.9307,0.8563
80,2,0,0,1,quadratic,0.8272,0.9307,0.8563
81,2,0,0,1,unweighted,0.4871,0.8242,0.8563
82,2,0,0,1,linear,0.714,0.8242,0.8563
83,2,0,0,1,quadratic,0.8162,0.8242,0.8563
84,2,0,0,1,unweighted,0.455,0.8979,0.8656
85,2,0,0,1,linear,0.7064,0.8979,0.8656
86,2,0,0,1,quadratic,0.8199,0.8979,0.8656
87,2,0,0,1,unweighted,0.5131,0.8893,0.8584
88,2,0,0,1,linear,0.7463,0.8893,0.8584
89,2,0,0,1,quadratic,0.8503,0.8893,0.8584
90,3,0,2,1,unweighted,-0.1366,0.5074,0.1895
91,3,0,2,1,linear,0.4197,0.5074,0.1895
92,3,0,2,1,quadratic,0.6723,0.5074,0.1895
93,3,0,2,1,unweighted,-0.1058,0.4112,0.0223
94,3,0,2,1,linear,0.4299,0.4112,0.0223
95,3,0,2,1,quadratic,0.6756,0.4112,0.0223
96,3,0,2,1,unweighted,-0.139,0.3798,0.0852
97,3,0,2,1,linear,0.417,0.3798,0.0852
98,3,0,2,1,quadratic,0.6701,0.3798,0.0852
99,3,0,2,1,unweighted,-0.1558,0.5647,0.2471
100,3,0,2,1,linear,0.41,0.5647,0.2471
101,3,0,2,1,quadratic,0.6669,0.5647,0.2471
102,3,0,2,1,unweighted,-0.1732,0.2539,0.2659
103,3,0,2,1,linear,0.3922,0.2539,0.2659
104,3,0,2,1,quadratic,0.6529,0.2539,0.2659
105,3,0,2,1,unweighted,-0.0943,0.4636,0.2157
106,3,0,2,1,linear,0.4457,0.4636,0.2157
107,3,0,2,1,quadratic,0.6888,0.4636,0.2157
108,3,0,2,1,unweighted,-0.1145,0.3029,0.6395
109,3,0,2,1,linear,0.429,0.3029,0.6395
110,3,0,2,1,quadratic,0.6767,0.3029,0.6395
111,3,0,2,1,unweighted,-0.1132,0.7452,0.2599
112,3,0,2,1,linear,0.4325,0.7452,0.2599
113,3,0,2,1,quadratic,0.6799,0.7452,0.2599
114,3,0,2,1,unweighted,-0.1672,0.0942,0.1728
115,3,0,2,1,linear,0.3953,0.0942,0.1728
116,3,0,2,1,quadratic,0.6547,0.0942,0.1728
117,3,0,2,1,unweighted,-0.1604,0.3222,0.5904
118,3,0,2,1,linear,0.4164,0.3222,0.5904
119,3,0,2,1,quadratic,0.6743,0.3222,0.5904
120,0,1,2,1,unweighted,0.4786,0.9334,0.8828
121,0,1,2,1,linear,0.7417,0.9334,0.8828
122,0,1,2,1,quadratic,0.8533,0.9334,0.8828
123,0,1,2,1,unweighted,0.4501,0.9029,0.852
124,0,1,2,1,linear,0.7117,0.9029,0.852
125,0,1,2,1,quadratic,0.8277,0.9029,0.852
126,0,1,2,1,unweighted,0.4297,0.8819,0.8958
127,0,1,2,1,linear,0.7085,0.8819,0.8958
128,0,1,2,1,quadratic,0.831,0.8819,0.8958
129,0,1,2,1,unweighted,0.412,0.9325,0.852
130,0,1,2,1,linear,0.698,0.9325,0.852
131,0,1,2,1,quadratic,0.8243,0.9325,0.852
132,0,1,2,1,unweighted,0.4365,0.9612,0.8731
133,0,1,2,1,linear,0.7174,0.9612,0.8731
134,0,1,2,1,quadratic,0.8395,0.9612,0.8731
135,0,1,2,1,unweighted,0.4193,0.9143,0.8426
136,0,1,2,1,linear,0.7048,0.9143,0.8426
137,0,1,2,1,quadratic,0.8296,0.9143,0.8426
138,0,1,2,1,unweighted,0.4681,0.8925,0.8615
139,0,1,2,1,linear,0.7356,0.8925,0.8615
140,0,1,2,1,quadratic,0.8496,0.8925,0.8615
141,0,1,2,1,unweighted,0.467,0.9325,0.9026
142,0,1,2,1,linear,0.7407,0.9325,0.9026
143,0,1,2,1,quadratic,0.8581,0.9325,0.9026
144,0,1,2,1,unweighted,0.401,0.9223,0.8943
145,0,1,2,1,linear,0.694,0.9223,0.8943
146,0,1,2,1,quadratic,0.8229,0.9223,0.8943
147,0,1,2,1,unweighted,0.4053,0.9524,0.8828
148,0,1,2,1,linear,0.6969,0.9524,0.8828
149,0,1,2,1,quadratic,0.8258,0.9524,0.8828
150,1,1,0,1,unweighted,0.4493,0.9143,0.875
151,1,1,0,1,linear,0.7223,0.9143,0.875
152,1,1,0,1,quadratic,0.8415,0.9143,0.875
153,1,1,0,1,unweighted,0.469,0.9425,0.8656
154,1,1,0,1,linear,0.7281,0.9425,0.8656
155,1,1,0,1,quadratic,0.8439,0.9425,0.8656
156,1,1,0,1,unweighted,0.4357,0.9132,0.8615
157,1,1,0,1,linear,0.7139,0.9132,0.8615
158,1,1,0,1,quadratic,0.834,0.9132,0.8615
159,1,1,0,1,unweighted,0.403,0.9132,0.8402
160,1,1,0,1,linear,0.7079,0.9132,0.8402
161,1,1,0,1,quadratic,0.8395,0.9132,0.8402
162,1,1,0,1,unweighted,0.4623,0.9132,0.8926
163,1,1,0,1,linear,0.7336,0.9132,0.8926
164,1,1,0,1,quadratic,0.8488,0.9132,0.8926
165,1,1,0,1,unweighted,0.4203,0.9425,0.8926
166,1,1,0,1,linear,0.7037,0.9425,0.8926
167,1,1,0,1,quadratic,0.8293,0.9425,0.8926
168,1,1,0,1,unweighted,0.4213,0.9518,0.875
169,1,1,0,1,linear,0.7082,0.9518,0.875
170,1,1,0,1,quadratic,0.8326,0.9518,0.875
171,1,1,0,1,unweighted,0.4829,0.9425,0.852
172,1,1,0,1,linear,0.7344,0.9425,0.852
173,1,1,0,1,quadratic,0.844,0.9425,0.852
174,1,1,0,1,unweighted,0.4847,0.9524,0.8402
175,1,1,0,1,linear,0.7303,0.9524,0.8402
176,1,1,0,1,quadratic,0.8395,0.9524,0.8402
177,1,1,0,1,unweighted,0.4184,0.8939,0.8846
178,1,1,0,1,linear,0.7011,0.8939,0.8846
179,1,1,0,1,quadratic,0.8271,0.8939,0.8846
180,2,1,0,1,unweighted,0.4391,0.9617,0.8768
181,2,1,0,1,linear,0.6822,0.9617,0.8768
182,2,1,0,1,quadratic,0.7902,0.9617,0.8768
183,2,1,0,1,unweighted,0.4666,0.9262,0.8656
184,2,1,0,1,linear,0.7073,0.9262,0.8656
185,2,1,0,1,quadratic,0.8175,0.9262,0.8656
186,2,1,0,1,unweighted,0.4621,0.9342,0.8471
187,2,1,0,1,linear,0.6974,0.9342,0.8471
188,2,1,0,1,quadratic,0.8084,0.9342,0.8471
189,2,1,0,1,unweighted,0.4727,0.9334,0.8768
190,2,1,0,1,linear,0.7086,0.9334,0.8768
191,2,1,0,1,quadratic,0.8174,0.9334,0.8768
192,2,1,0,1,unweighted,0.4814,0.9202,0.8656
193,2,1,0,1,linear,0.705,0.9202,0.8656
194,2,1,0,1,quadratic,0.8086,0.9202,0.8656
195,2,1,0,1,unweighted,0.4669,0.9253,0.8542
196,2,1,0,1,linear,0.6981,0.9253,0.8542
197,2,1,0,1,quadratic,0.806,0.9253,0.8542
198,2,1,0,1,unweighted,0.4343,0.9029,0.8656
199,2,1,0,1,linear,0.691,0.9029,0.8656
200,2,1,0,1,quadratic,0.8083,0.9029,0.8656
201,2,1,0,1,unweighted,0.464,0.9342,0.8768
202,2,1,0,1,linear,0.7022,0.9342,0.8768
203,2,1,0,1,quadratic,0.8117,0.9342,0.8768
204,2,1,0,1,unweighted,0.4648,0.9418,0.8675
205,2,1,0,1,linear,0.7048,0.9418,0.8675
206,2,1,0,1,quadratic,0.8132,0.9418,0.8675
207,2,1,0,1,unweighted,0.4537,0.9316,0.8656
208,2,1,0,1,linear,0.6997,0.9316,0.8656
209,2,1,0,1,quadratic,0.8105,0.9316,0.8656
210,3,1,2,1,unweighted,-0.1324,0.2469,0.4933
211,3,1,2,1,linear,0.4173,0.2469,0.4933
212,3,1,2,1,quadratic,0.6689,0.2469,0.4933
213,3,1,2,1,unweighted,-0.1527,0.2425,0.5983
214,3,1,2,1,linear,0.4144,0.2425,0.5983
215,3,1,2,1,quadratic,0.6706,0.2425,0.5983
216,3,1,2,1,unweighted,-0.1436,0.2113,0.2411
217,3,1,2,1,linear,0.4115,0.2113,0.2411
218,3,1,2,1,quadratic,0.6657,0.2113,0.2411
219,3,1,2,1,unweighted,-0.1262,0.1828,0.1024
220,3,1,2,1,linear,0.4153,0.1828,0.1024
221,3,1,2,1,quadratic,0.6655,0.1828,0.1024
222,3,1,2,1,unweighted,-0.1356,0.2,0.5284
223,3,1,2,1,linear,0.4182,0.2,0.5284
224,3,1,2,1,quadratic,0.6705,0.2,0.5284
225,3,1,2,1,unweighted,-0.1575,0.2597,0.3665
226,3,1,2,1,linear,0.4044,0.2597,0.3665
227,3,1,2,1,quadratic,0.6616,0.2597,0.3665
228,3,1,2,1,unweighted,-0.1586,-0.0569,0.1677
229,3,1,2,1,linear,0.3981,-0.0569,0.1677
230,3,1,2,1,quadratic,0.6556,-0.0569,0.1677
231,3,1,2,1,unweighted,-0.1652,0.2539,0.3733
232,3,1,2,1,linear,0.3961,0.2539,0.3733
233,3,1,2,1,quadratic,0.655,0.2539,0.3733
234,3,1,2,1,unweighted,-0.1216,0.1687,0.3203
235,3,1,2,1,linear,0.4228,0.1687,0.3203
236,3,1,2,1,quadratic,0.6721,0.1687,0.3203
237,3,1,2,1,unweighted,-0.1655,0.28,0.0542
238,3,1,2,1,linear,0.3989,0.28,0.0542
239,3,1,2,1,quadratic,0.6579,0.28,0.0542
240,0,2,2,1,unweighted,0.4507,0.941,0.875
241,0,2,2,1,linear,0.7245,0.941,0.875
242,0,2,2,1,quadratic,0.8444,0.941,0.875
243,0,2,2,1,unweighted,0.4678,0.9425,0.875
244,0,2,2,1,linear,0.7228,0.9425,0.875
245,0,2,2,1,quadratic,0.8358,0.9425,0.875
246,0,2,2,1,unweighted,0.4595,0.9433,0.8308
247,0,2,2,1,linear,0.7219,0.9433,0.8308
248,0,2,2,1,quadratic,0.8367,0.9433,0.8308
249,0,2,2,1,unweighted,0.4303,0.9518,0.8282
250,0,2,2,1,linear,0.7071,0.9518,0.8282
251,0,2,2,1,quadratic,0.8294,0.9518,0.8282
252,0,2,2,1,unweighted,0.4031,0.9325,0.8615
253,0,2,2,1,linear,0.6967,0.9325,0.8615
254,0,2,2,1,quadratic,0.825,0.9325,0.8615
255,0,2,2,1,unweighted,0.3965,0.9617,0.8426
256,0,2,2,1,linear,0.7007,0.9617,0.8426
257,0,2,2,1,quadratic,0.8304,0.9617,0.8426
258,0,2,2,1,unweighted,0.4547,0.9042,0.8615
259,0,2,2,1,linear,0.7265,0.9042,0.8615
260,0,2,2,1,quadratic,0.8435,0.9042,0.8615
261,0,2,2,1,unweighted,0.4246,0.9132,0.852
262,0,2,2,1,linear,0.7115,0.9132,0.852
263,0,2,2,1,quadratic,0.834,0.9132,0.852
264,0,2,2,1,unweighted,0.4003,0.9524,0.8282
265,0,2,2,1,linear,0.688,0.9524,0.8282
266,0,2,2,1,quadratic,0.8136,0.9524,0.8282
267,0,2,2,1,unweighted,0.4097,0.9425,0.8449
268,0,2,2,1,linear,0.7081,0.9425,0.8449
269,0,2,2,1,quadratic,0.835,0.9425,0.8449
270,1,2,0,1,unweighted,0.4282,0.9433,0.8711
271,1,2,0,1,linear,0.7198,0.9433,0.8711
272,1,2,0,1,quadratic,0.8447,0.9433,0.8711
273,1,2,0,1,unweighted,0.3549,0.8763,0.8189
274,1,2,0,1,linear,0.6758,0.8763,0.8189
275,1,2,0,1,quadratic,0.8148,0.8763,0.8189
276,1,2,0,1,unweighted,0.3957,0.9418,0.8636
277,1,2,0,1,linear,0.6929,0.9418,0.8636
278,1,2,0,1,quadratic,0.8228,0.9418,0.8636
279,1,2,0,1,unweighted,0.3827,0.9524,0.8542
280,1,2,0,1,linear,0.6897,0.9524,0.8542
281,1,2,0,1,quadratic,0.8203,0.9524,0.8542
282,1,2,0,1,unweighted,0.4343,0.9425,0.8402
283,1,2,0,1,linear,0.7106,0.9425,0.8402
284,1,2,0,1,quadratic,0.832,0.9425,0.8402
285,1,2,0,1,unweighted,0.4207,0.8966,0.8636
286,1,2,0,1,linear,0.6984,0.8966,0.8636
287,1,2,0,1,quadratic,0.8218,0.8966,0.8636
288,1,2,0,1,unweighted,0.3705,0.891,0.875
289,1,2,0,1,linear,0.6754,0.891,0.875
290,1,2,0,1,quadratic,0.8077,0.891,0.875
291,1,2,0,1,unweighted,0.4144,0.9418,0.8615
292,1,2,0,1,linear,0.7032,0.9418,0.8615
293,1,2,0,1,quadratic,0.8301,0.9418,0.8615
294,1,2,0,1,unweighted,0.3975,0.885,0.8542
295,1,2,0,1,linear,0.6979,0.885,0.8542
296,1,2,0,1,quadratic,0.8275,0.885,0.8542
297,1,2,0,1,unweighted,0.4233,0.9617,0.8308
298,1,2,0,1,linear,0.7116,0.9617,0.8308
299,1,2,0,1,quadratic,0.8365,0.9617,0.8308
300,2,2,0,1,unweighted,0.5122,0.953,0.8974
301,2,2,0,1,linear,0.7354,0.953,0.8974
302,2,2,0,1,quadratic,0.8342,0.953,0.8974
303,2,2,0,1,unweighted,0.482,0.9132,0.875
304,2,2,0,1,linear,0.7085,0.9132,0.875
305,2,2,0,1,quadratic,0.812,0.9132,0.875
306,2,2,0,1,unweighted,0.4584,0.9234,0.8768
307,2,2,0,1,linear,0.7002,0.9234,0.8768
308,2,2,0,1,quadratic,0.8101,0.9234,0.8768
309,2,2,0,1,unweighted,0.4504,0.944,0.875
310,2,2,0,1,linear,0.6915,0.944,0.875
311,2,2,0,1,quadratic,0.8029,0.944,0.875
312,2,2,0,1,unweighted,0.4622,0.885,0.8863
313,2,2,0,1,linear,0.7018,0.885,0.8863
314,2,2,0,1,quadratic,0.8118,0.885,0.8863
315,2,2,0,1,unweighted,0.4544,0.9325,0.8768
316,2,2,0,1,linear,0.6958,0.9325,0.8768
317,2,2,0,1,quadratic,0.8085,0.9325,0.8768
318,2,2,0,1,unweighted,0.4383,0.9334,0.8863
319,2,2,0,1,linear,0.6895,0.9334,0.8863
320,2,2,0,1,quadratic,0.8048,0.9334,0.8863
321,2,2,0,1,unweighted,0.4822,0.9612,0.8656
322,2,2,0,1,linear,0.7123,0.9612,0.8656
323,2,2,0,1,quadratic,0.8178,0.9612,0.8656
324,2,2,0,1,unweighted,0.4432,0.9418,0.8974
325,2,2,0,1,linear,0.6875,0.9418,0.8974
326,2,2,0,1,quadratic,0.8017,0.9418,0.8974
327,2,2,0,1,unweighted,0.4618,0.9325,0.8863
328,2,2,0,1,linear,0.6968,0.9325,0.8863
329,2,2,0,1,quadratic,0.8026,0.9325,0.8863
330,3,2,2,1,unweighted,-0.1269,0.5954,0.3203
331,3,2,2,1,linear,0.4257,0.5954,0.3203
332,3,2,2,1,quadratic,0.6761,0.5954,0.3203
333,3,2,2,1,unweighted,-0.1737,-0.0549,0.3203
334,3,2,2,1,linear,0.3881,-0.0549,0.3203
335,3,2,2,1,quadratic,0.6489,-0.0549,0.3203
336,3,2,2,1,unweighted,-0.1481,0.2425,0.5097
337,3,2,2,1,linear,0.413,0.2425,0.5097
338,3,2,2,1,quadratic,0.6682,0.2425,0.5097
339,3,2,2,1,unweighted,-0.1722,-0.0233,0.2471
340,3,2,2,1,linear,0.3899,-0.0233,0.2471
341,3,2,2,1,quadratic,0.6504,-0.0233,0.2471
342,3,2,2,1,unweighted,-0.1847,0.2423,0.0852
343,3,2,2,1,linear,0.4065,0.2423,0.0852
344,3,2,2,1,quadratic,0.6698,0.2423,0.0852
345,3,2,2,1,unweighted,-0.1616,0.2268,0.1397
346,3,2,2,1,linear,0.3969,0.2268,0.1397
347,3,2,2,1,quadratic,0.655,0.2268,0.1397
348,3,2,2,1,unweighted,-0.1294,0.2978,0.2965
349,3,2,2,1,linear,0.4208,0.2978,0.2965
350,3,2,2,1,quadratic,0.6718,0.2978,0.2965
351,3,2,2,1,unweighted,-0.1453,0.1902,-0.0158
352,3,2,2,1,linear,0.4011,0.1902,-0.0158
353,3,2,2,1,quadratic,0.6556,0.1902,-0.0158
354,3,2,2,1,unweighted,-0.1452,0.5252,0.366
355,3,2,2,1,linear,0.4062,0.5252,0.366
356,3,2,2,1,quadratic,0.6607,0.5252,0.366
357,3,2,2,1,unweighted,-0.1134,0.2918,-0.0799
358,3,2,2,1,linear,0.4206,0.2918,-0.0799
359,3,2,2,1,quadratic,0.668,0.2918,-0.0799
360,0,3,2,1,unweighted,0.3763,0.9234,0.8426
361,0,3,2,1,linear,0.689,0.9234,0.8426
362,0,3,2,1,quadratic,0.8243,0.9234,0.8426
363,0,3,2,1,unweighted,0.4142,0.8953,0.8542
364,0,3,2,1,linear,0.7071,0.8953,0.8542
365,0,3,2,1,quadratic,0.8351,0.8953,0.8542
366,0,3,2,1,unweighted,0.4663,0.8622,0.8377
367,0,3,2,1,linear,0.7252,0.8622,0.8377
368,0,3,2,1,quadratic,0.8406,0.8622,0.8377
369,0,3,2,1,unweighted,0.4366,0.9234,0.8426
370,0,3,2,1,linear,0.7167,0.9234,0.8426
371,0,3,2,1,quadratic,0.8377,0.9234,0.8426
372,0,3,2,1,unweighted,0.4396,0.9132,0.8731
373,0,3,2,1,linear,0.7134,0.9132,0.8731
374,0,3,2,1,quadratic,0.8336,0.9132,0.8731
375,0,3,2,1,unweighted,0.3655,0.8925,0.8711
376,0,3,2,1,linear,0.6885,0.8925,0.8711
377,0,3,2,1,quadratic,0.8273,0.8925,0.8711
378,0,3,2,1,unweighted,0.3855,0.9425,0.9041
379,0,3,2,1,linear,0.6944,0.9425,0.9041
380,0,3,2,1,quadratic,0.8266,0.9425,0.9041
381,0,3,2,1,unweighted,0.3872,0.9213,0.9041
382,0,3,2,1,linear,0.6969,0.9213,0.9041
383,0,3,2,1,quadratic,0.8309,0.9213,0.9041
384,0,3,2,1,unweighted,0.362,0.9425,0.852
385,0,3,2,1,linear,0.6728,0.9425,0.852
386,0,3,2,1,quadratic,0.8102,0.9425,0.852
387,0,3,2,1,unweighted,0.4282,0.9223,0.8636
388,0,3,2,1,linear,0.7086,0.9223,0.8636
389,0,3,2,1,quadratic,0.8294,0.9223,0.8636
390,1,3,0,1,unweighted,0.4191,0.8534,0.8943
391,1,3,0,1,linear,0.712,0.8534,0.8943
392,1,3,0,1,quadratic,0.8367,0.8534,0.8943
393,1,3,0,1,unweighted,0.3498,0.9213,0.8691
394,1,3,0,1,linear,0.6815,0.9213,0.8691
395,1,3,0,1,quadratic,0.8227,0.9213,0.8691
396,1,3,0,1,unweighted,0.4491,0.9243,0.875
397,1,3,0,1,linear,0.715,0.9243,0.875
398,1,3,0,1,quadratic,0.8322,0.9243,0.875
399,1,3,0,1,unweighted,0.4324,0.9425,0.8615
400,1,3,0,1,linear,0.7011,0.9425,0.8615
401,1,3,0,1,quadratic,0.8209,0.9425,0.8615
402,1,3,0,1,unweighted,0.4156,0.9132,0.8615
403,1,3,0,1,linear,0.7111,0.9132,0.8615
404,1,3,0,1,quadratic,0.8398,0.9132,0.8615
405,1,3,0,1,unweighted,0.3545,0.9132,0.8308
406,1,3,0,1,linear,0.669,0.9132,0.8308
407,1,3,0,1,quadratic,0.8058,0.9132,0.8308
408,1,3,0,1,unweighted,0.409,0.8694,0.8593
409,1,3,0,1,linear,0.7102,0.8694,0.8593
410,1,3,0,1,quadratic,0.8383,0.8694,0.8593
411,1,3,0,1,unweighted,0.39,0.9418,0.852
412,1,3,0,1,linear,0.6877,0.9418,0.852
413,1,3,0,1,quadratic,0.8189,0.9418,0.852
414,1,3,0,1,unweighted,0.4361,0.9316,0.8402
415,1,3,0,1,linear,0.6993,0.9316,0.8402
416,1,3,0,1,quadratic,0.8169,0.9316,0.8402
417,1,3,0,1,unweighted,0.4046,0.9054,0.8863
418,1,3,0,1,linear,0.6943,0.9054,0.8863
419,1,3,0,1,quadratic,0.8223,0.9054,0.8863
420,2,3,0,1,unweighted,0.4625,0.8746,0.8768
421,2,3,0,1,linear,0.7062,0.8746,0.8768
422,2,3,0,1,quadratic,0.816,0.8746,0.8768
423,2,3,0,1,unweighted,0.4875,0.8835,0.8768
424,2,3,0,1,linear,0.7232,0.8835,0.8768
425,2,3,0,1,quadratic,0.8286,0.8835,0.8768
426,2,3,0,1,unweighted,0.4512,0.9165,0.8636
427,2,3,0,1,linear,0.6914,0.9165,0.8636
428,2,3,0,1,quadratic,0.8006,0.9165,0.8636
429,2,3,0,1,unweighted,0.4903,0.9165,0.8656
430,2,3,0,1,linear,0.7237,0.9165,0.8656
431,2,3,0,1,quadratic,0.8285,0.9165,0.8656
432,2,3,0,1,unweighted,0.4489,0.9511,0.8656
433,2,3,0,1,linear,0.6955,0.9511,0.8656
434,2,3,0,1,quadratic,0.805,0.9511,0.8656
435,2,3,0,1,unweighted,0.4601,0.8308,0.875
436,2,3,0,1,linear,0.6874,0.8308,0.875
437,2,3,0,1,quadratic,0.7916,0.8308,0.875
438,2,3,0,1,unweighted,0.4707,0.8426,0.875
439,2,3,0,1,linear,0.7023,0.8426,0.875
440,2,3,0,1,quadratic,0.8083,0.8426,0.875
441,2,3,0,1,unweighted,0.4404,0.9054,0.8768
442,2,3,0,1,linear,0.6923,0.9054,0.8768
443,2,3,0,1,quadratic,0.8071,0.9054,0.8768
444,2,3,0,1,unweighted,0.4742,0.9433,0.8656
445,2,3,0,1,linear,0.7196,0.9433,0.8656
446,2,3,0,1,quadratic,0.83,0.9433,0.8656
447,2,3,0,1,unweighted,0.399,0.9334,0.8768
448,2,3,0,1,linear,0.6661,0.9334,0.8768
449,2,3,0,1,quadratic,0.7869,0.9334,0.8768
450,3,3,2,1,unweighted,-0.1456,0.1994,0.2471
451,3,3,2,1,linear,0.4112,0.1994,0.2471
452,3,3,2,1,quadratic,0.6658,0.1994,0.2471
453,3,3,2,1,unweighted,-0.1725,0.2079,0.1153
454,3,3,2,1,linear,0.4115,0.2079,0.1153
455,3,3,2,1,quadratic,0.672,0.2079,0.1153
456,3,3,2,1,unweighted,-0.1598,0.4368,0.2901
457,3,3,2,1,linear,0.4003,0.4368,0.2901
458,3,3,2,1,quadratic,0.658,0.4368,0.2901
459,3,3,2,1,unweighted,-0.1286,0.7423,0.2157
460,3,3,2,1,linear,0.4273,0.7423,0.2157
461,3,3,2,1,quadratic,0.6781,0.7423,0.2157
462,3,3,2,1,unweighted,-0.1415,0.6759,0.3203
463,3,3,2,1,linear,0.4122,0.6759,0.3203
464,3,3,2,1,quadratic,0.6658,0.6759,0.3203
465,3,3,2,1,unweighted,-0.1128,0.2215,0.5284
466,3,3,2,1,linear,0.4286,0.2215,0.5284
467,3,3,2,1,quadratic,0.6759,0.2215,0.5284
468,3,3,2,1,unweighted,-0.1637,0.1791,0.0223
469,3,3,2,1,linear,0.4088,0.1791,0.0223
470,3,3,2,1,quadratic,0.6674,0.1791,0.0223
471,3,3,2,1,unweighted,-0.1293,0.2775,0.0192
472,3,3,2,1,linear,0.4163,0.2775,0.0192
473,3,3,2,1,quadratic,0.6672,0.2775,0.0192
474,3,3,2,1,unweighted,-0.1481,0.2416,0.3807
475,3,3,2,1,linear,0.413,0.2416,0.3807
476,3,3,2,1,quadratic,0.6682,0.2416,0.3807
