,test_id,kcid,lmc_prior_code,lengthscale_prior_code,time_to_converge,iterations_to_converge
55,1.0,1.0,0.0,1.0,37.386919,678.0
56,1.0,1.0,0.0,1.0,30.567887,552.0
57,1.0,1.0,0.0,1.0,45.233255,818.0
58,1.0,1.0,0.0,1.0,40.840538,745.0
59,1.0,1.0,0.0,1.0,37.30783,678.0
60,2.0,1.0,0.0,1.0,129.871383,2231.0
61,2.0,1.0,0.0,1.0,112.837543,1938.0
62,2.0,1.0,0.0,1.0,132.28783,2242.0
63,2.0,1.0,0.0,1.0,120.537183,1988.0
64,2.0,1.0,0.0,1.0,121.350416,2031.0
65,2.0,1.0,0.0,1.0,113.101683,1919.0
66,2.0,1.0,0.0,1.0,121.670979,1878.0
67,2.0,1.0,0.0,1.0,138.708044,2125.0
68,2.0,1.0,0.0,1.0,142.548619,2211.0
69,2.0,1.0,0.0,1.0,121.98336,1938.0
70,3.0,1.0,2.0,1.0,19.570741,663.0
71,3.0,1.0,2.0,1.0,25.86632,846.0
72,3.0,1.0,2.0,1.0,23.758883,798.0
73,3.0,1.0,2.0,1.0,23.773412,798.0
74,3.0,1.0,2.0,1.0,19.50833,663.0
75,3.0,1.0,2.0,1.0,14.399141,487.0
76,3.0,1.0,2.0,1.0,21.097286,717.0
77,3.0,1.0,2.0,1.0,14.314524,487.0
78,3.0,1.0,2.0,1.0,23.302752,798.0
79,3.0,1.0,2.0,1.0,23.62102,798.0
80,0.0,2.0,2.0,1.0,45.022027,852.0
81,0.0,2.0,2.0,1.0,42.055132,745.0
82,0.0,2.0,2.0,1.0,35.717453,678.0
83,0.0,2.0,2.0,1.0,44.8472,852.0
84,0.0,2.0,2.0,1.0,38.479961,745.0
85,0.0,2.0,2.0,1.0,40.423896,745.0
86,0.0,2.0,2.0,1.0,35.230518,678.0
87,0.0,2.0,2.0,1.0,37.036606,728.0
88,0.0,2.0,2.0,1.0,38.18253,745.0
89,0.0,2.0,2.0,1.0,39.010214,745.0
90,1.0,2.0,0.0,1.0,28.39536,552.0
91,1.0,2.0,0.0,1.0,34.287354,678.0
92,1.0,2.0,0.0,1.0,27.988611,552.0
93,1.0,2.0,0.0,1.0,38.152024,745.0
94,1.0,2.0,0.0,1.0,38.243184,745.0
95,1.0,2.0,0.0,1.0,47.362056,927.0
96,1.0,2.0,0.0,1.0,35.057714,678.0
97,1.0,2.0,0.0,1.0,35.738485,678.0
98,1.0,2.0,0.0,1.0,38.462999,752.0
99,1.0,2.0,0.0,1.0,38.244835,745.0
100,2.0,2.0,0.0,1.0,108.01474,2022.0
101,2.0,2.0,0.0,1.0,94.145406,1846.0
102,2.0,2.0,0.0,1.0,119.366754,2293.0
103,2.0,2.0,0.0,1.0,101.438392,2026.0
104,2.0,2.0,0.0,1.0,104.880187,2087.0
105,2.0,2.0,0.0,1.0,100.379728,1998.0
106,2.0,2.0,0.0,1.0,96.329501,1988.0
107,2.0,2.0,0.0,1.0,99.709505,1988.0
108,2.0,2.0,0.0,1.0,100.878815,2031.0
109,2.0,2.0,0.0,1.0,110.085008,2172.0
110,3.0,2.0,2.0,1.0,15.672025,592.0
111,3.0,2.0,2.0,1.0,12.780162,487.0
112,3.0,2.0,2.0,1.0,18.93953,724.0
113,3.0,2.0,2.0,1.0,12.782626,487.0
114,3.0,2.0,2.0,1.0,20.869085,798.0
115,3.0,2.0,2.0,1.0,14.923409,573.0
116,3.0,2.0,2.0,1.0,12.704402,487.0
117,3.0,2.0,2.0,1.0,19.339993,742.0
118,3.0,2.0,2.0,1.0,12.620642,487.0
119,3.0,2.0,2.0,1.0,20.487787,798.0
120,0.0,3.0,2.0,1.0,55.13427,946.0
121,0.0,3.0,2.0,1.0,43.25209,745.0
122,0.0,3.0,2.0,1.0,43.517608,745.0
123,0.0,3.0,2.0,1.0,43.47096,745.0
124,0.0,3.0,2.0,1.0,53.946471,927.0
125,0.0,3.0,2.0,1.0,44.098477,745.0
126,0.0,3.0,2.0,1.0,32.879397,552.0
127,0.0,3.0,2.0,1.0,44.320285,745.0
128,0.0,3.0,2.0,1.0,40.142252,678.0
129,0.0,3.0,2.0,1.0,40.249464,681.0
130,1.0,3.0,0.0,1.0,48.12714,818.0
131,1.0,3.0,0.0,1.0,43.700636,745.0
132,1.0,3.0,0.0,1.0,64.092517,1094.0
133,1.0,3.0,0.0,1.0,39.824262,678.0
134,1.0,3.0,0.0,1.0,50.268075,852.0
135,1.0,3.0,0.0,1.0,48.184141,819.0
136,1.0,3.0,0.0,1.0,39.905348,678.0
137,1.0,3.0,0.0,1.0,41.631234,705.0
138,1.0,3.0,0.0,1.0,43.645648,745.0
139,1.0,3.0,0.0,1.0,43.647257,745.0
140,2.0,3.0,0.0,1.0,115.058305,1810.0
141,2.0,3.0,0.0,1.0,101.999666,1597.0
142,2.0,3.0,0.0,1.0,144.545795,2295.0
143,2.0,3.0,0.0,1.0,109.413271,1760.0
144,2.0,3.0,0.0,1.0,123.512851,1988.0
145,2.0,3.0,0.0,1.0,130.387638,2054.0
146,2.0,3.0,0.0,1.0,150.874825,2329.0
147,2.0,3.0,0.0,1.0,135.837481,2178.0
148,2.0,3.0,0.0,1.0,105.196527,1614.0
149,2.0,3.0,0.0,1.0,123.333149,1878.0
150,3.0,3.0,2.0,1.0,21.802584,745.0
151,3.0,3.0,2.0,1.0,19.553215,663.0
152,3.0,3.0,2.0,1.0,14.225144,487.0
153,3.0,3.0,2.0,1.0,13.995225,487.0
154,3.0,3.0,2.0,1.0,14.130742,487.0
155,3.0,3.0,2.0,1.0,19.830088,687.0
156,3.0,3.0,2.0,1.0,19.250108,663.0
157,3.0,3.0,2.0,1.0,19.092605,663.0
158,3.0,3.0,2.0,1.0,19.21379,663.0
159,3.0,3.0,2.0,1.0,21.402894,745.0
160,0.0,4.0,2.0,1.0,44.99553,819.0
161,0.0,4.0,2.0,1.0,39.112168,705.0
162,0.0,4.0,2.0,1.0,47.219314,852.0
163,0.0,4.0,2.0,1.0,47.925504,863.0
164,0.0,4.0,2.0,1.0,41.566514,745.0
165,0.0,4.0,2.0,1.0,37.302125,678.0
166,0.0,4.0,2.0,1.0,45.33258,814.0
167,0.0,4.0,2.0,1.0,27.671141,498.0
168,0.0,4.0,2.0,1.0,38.902485,699.0
169,0.0,4.0,2.0,1.0,39.122997,705.0
170,1.0,4.0,0.0,1.0,50.268132,914.0
171,1.0,4.0,0.0,1.0,47.592549,863.0
172,1.0,4.0,0.0,1.0,39.214649,705.0
173,1.0,4.0,0.0,1.0,51.012475,927.0
174,1.0,4.0,0.0,1.0,38.826015,699.0
175,1.0,4.0,0.0,1.0,52.597927,914.0
176,1.0,4.0,0.0,1.0,42.189977,745.0
177,1.0,4.0,0.0,1.0,41.194213,699.0
178,1.0,4.0,0.0,1.0,40.484617,678.0
179,1.0,4.0,0.0,1.0,40.67109,687.0
180,2.0,4.0,0.0,1.0,91.13043,1598.0
181,2.0,4.0,0.0,1.0,128.20587,2153.0
182,2.0,4.0,0.0,1.0,118.600435,1940.0
183,2.0,4.0,0.0,1.0,124.508313,2140.0
184,2.0,4.0,0.0,1.0,117.575533,2031.0
185,2.0,4.0,0.0,1.0,115.290113,1972.0
186,2.0,4.0,0.0,1.0,129.15796,2201.0
187,2.0,4.0,0.0,1.0,143.771728,2453.0
188,2.0,4.0,0.0,1.0,125.564121,2148.0
189,2.0,4.0,0.0,1.0,119.503292,1948.0
190,3.0,4.0,2.0,1.0,14.188817,491.0
191,3.0,4.0,2.0,1.0,22.96303,804.0
192,3.0,4.0,2.0,1.0,13.863121,487.0
193,3.0,4.0,2.0,1.0,13.79927,487.0
194,3.0,4.0,2.0,1.0,19.00611,663.0
195,3.0,4.0,2.0,1.0,19.27217,687.0
196,3.0,4.0,2.0,1.0,13.849403,487.0
197,3.0,4.0,2.0,1.0,18.702149,660.0
198,3.0,4.0,2.0,1.0,26.959536,948.0
199,3.0,4.0,2.0,1.0,13.801341,487.0
200,0.0,5.0,2.0,1.0,42.294232,552.0
201,0.0,5.0,2.0,1.0,42.676933,552.0
202,0.0,5.0,2.0,1.0,42.726546,552.0
203,0.0,5.0,2.0,1.0,70.716136,914.0
204,0.0,5.0,2.0,1.0,63.059951,818.0
205,0.0,5.0,2.0,1.0,73.842271,966.0
206,0.0,5.0,2.0,1.0,63.474292,818.0
207,0.0,5.0,2.0,1.0,62.719143,814.0
208,0.0,5.0,2.0,1.0,54.166709,699.0
209,0.0,5.0,2.0,1.0,62.892738,814.0
210,1.0,5.0,0.0,1.0,65.775406,852.0
211,1.0,5.0,0.0,1.0,74.513582,969.0
212,1.0,5.0,0.0,1.0,52.233103,678.0
213,1.0,5.0,0.0,1.0,56.386323,728.0
214,1.0,5.0,0.0,1.0,42.538399,552.0
215,1.0,5.0,0.0,1.0,62.525037,818.0
216,1.0,5.0,0.0,1.0,62.620009,814.0
217,1.0,5.0,0.0,1.0,65.992779,861.0
218,1.0,5.0,0.0,1.0,63.014588,818.0
219,1.0,5.0,0.0,1.0,62.889233,818.0
220,2.0,5.0,0.0,1.0,169.357572,1866.0
221,2.0,5.0,0.0,1.0,168.318913,1877.0
222,2.0,5.0,0.0,1.0,192.215759,2125.0
223,2.0,5.0,0.0,1.0,203.297834,2214.0
224,2.0,5.0,0.0,1.0,177.971275,1988.0
225,2.0,5.0,0.0,1.0,153.630343,1688.0
226,2.0,5.0,0.0,1.0,210.188616,2329.0
227,2.0,5.0,0.0,1.0,180.36762,2050.0
228,2.0,5.0,0.0,1.0,176.781356,1958.0
229,2.0,5.0,0.0,1.0,180.659408,2005.0
230,3.0,5.0,2.0,1.0,22.43003,663.0
231,3.0,5.0,2.0,1.0,22.210831,663.0
232,3.0,5.0,2.0,1.0,16.268281,487.0
233,3.0,5.0,2.0,1.0,17.773544,536.0
234,3.0,5.0,2.0,1.0,16.108239,487.0
235,3.0,5.0,2.0,1.0,28.344793,856.0
236,3.0,5.0,2.0,1.0,16.077108,487.0
237,3.0,5.0,2.0,1.0,20.723041,633.0
238,3.0,5.0,2.0,1.0,23.394707,712.0
239,3.0,5.0,2.0,1.0,22.764769,691.0
240,0.0,6.0,2.0,1.0,58.425485,852.0
241,0.0,6.0,2.0,1.0,46.795168,678.0
242,0.0,6.0,2.0,1.0,46.816033,678.0
243,0.0,6.0,2.0,1.0,47.000277,678.0
244,0.0,6.0,2.0,1.0,46.620048,678.0
245,0.0,6.0,2.0,1.0,50.30653,730.0
246,0.0,6.0,2.0,1.0,50.229217,728.0
247,0.0,6.0,2.0,1.0,56.150638,818.0
248,0.0,6.0,2.0,1.0,56.354463,818.0
249,0.0,6.0,2.0,1.0,63.461113,927.0
250,1.0,6.0,0.0,1.0,51.643755,745.0
251,1.0,6.0,0.0,1.0,51.675461,745.0
252,1.0,6.0,0.0,1.0,47.071417,678.0
253,1.0,6.0,0.0,1.0,59.026096,852.0
254,1.0,6.0,0.0,1.0,56.746311,818.0
255,1.0,6.0,0.0,1.0,48.494476,699.0
256,1.0,6.0,0.0,1.0,51.736155,745.0
257,1.0,6.0,0.0,1.0,48.538177,699.0
258,1.0,6.0,0.0,1.0,38.462145,552.0
259,1.0,6.0,0.0,1.0,59.692182,861.0
260,2.0,6.0,0.0,1.0,146.415178,1884.0
261,2.0,6.0,0.0,1.0,156.273567,1935.0
262,2.0,6.0,0.0,1.0,176.886783,2208.0
263,2.0,6.0,0.0,1.0,189.629676,2296.0
264,2.0,6.0,0.0,1.0,162.176663,2031.0
265,2.0,6.0,0.0,1.0,176.408819,2185.0
266,2.0,6.0,0.0,1.0,131.506824,1603.0
267,2.0,6.0,0.0,1.0,155.8786,1952.0
268,2.0,6.0,0.0,1.0,160.313798,1978.0
269,2.0,6.0,0.0,1.0,156.301312,1935.0
270,3.0,6.0,2.0,1.0,18.162157,547.0
271,3.0,6.0,2.0,1.0,22.260934,687.0
272,3.0,6.0,2.0,1.0,25.651586,798.0
273,3.0,6.0,2.0,1.0,15.685896,487.0
274,3.0,6.0,2.0,1.0,23.029379,724.0
275,3.0,6.0,2.0,1.0,25.573578,798.0
276,3.0,6.0,2.0,1.0,20.452165,635.0
277,3.0,6.0,2.0,1.0,25.700824,798.0
278,3.0,6.0,2.0,1.0,17.470809,536.0
279,3.0,6.0,2.0,1.0,16.444718,487.0
