,test_id,kcid,lmc_prior_code,lengthscale_prior_code,y0,y1,y2,y3,y4,total_nlpd
0,0.0,0.0,2.0,1.0,0.7099137131530209,-11.680383029442254,-11.681788961798155,0.0551843770706027,0.0591013086017005,-22.537972592415084
1,0.0,0.0,2.0,1.0,0.7128928610256741,-11.692452543467079,-11.689446809827064,0.05481738603350955,0.06635098327783366,-22.547838122957128
2,0.0,0.0,2.0,1.0,0.7184132975395642,-11.681880684770695,-11.68400407082775,0.05964313109406165,0.07071094820983524,-22.517117378754982
3,0.0,0.0,2.0,1.0,0.7161474227112066,-11.689390376262924,-11.687819857435162,0.08350703468766192,0.10406087579927864,-22.47349490049994
4,0.0,0.0,2.0,1.0,0.707256353350521,-11.675187729276768,-11.67984328594743,0.09307652927626783,0.06737068087994572,-22.487327451717462
5,0.0,0.0,2.0,1.0,0.7024119354566547,-11.687224437338964,-11.68555469589574,0.06749346844540201,0.07047317908625035,-22.532400550246397
6,0.0,0.0,2.0,1.0,0.701871653277503,-11.675528865290337,-11.675273817469474,0.058156557888620855,0.06623088077997007,-22.524543590813717
7,0.0,0.0,2.0,1.0,0.7039715083934316,-11.675163280234045,-11.671712180676103,0.06354603826957154,0.07283443035910377,-22.506523483888042
8,0.0,0.0,2.0,1.0,0.6850766359614271,-11.69130289885868,-11.692987658117904,0.06679320420576122,0.06343288643118276,-22.568987830378212
9,0.0,0.0,2.0,1.0,0.7048048015929708,-11.68845848601286,-11.691758770026317,0.06282927596367636,0.07982066578645891,-22.53276251269607
10,1.0,0.0,0.0,1.0,0.7030567279706399,-11.684299792136464,-11.67742595802359,0.058288737111000445,0.07133782273089412,-22.529042462347523
11,1.0,0.0,0.0,1.0,0.6855187175392496,-11.694854124399269,-11.69481223319258,0.07213156480978873,0.08046438477708355,-22.55155169046573
12,1.0,0.0,0.0,1.0,0.6936106229629241,-11.690147987798767,-11.687470273712053,0.06455584531776729,0.07608191698344098,-22.54336987624669
13,1.0,0.0,0.0,1.0,0.6922183479994636,-11.677774631745962,-11.677687977588908,0.06911919895615387,0.06891787439779097,-22.52520718798146
14,1.0,0.0,0.0,1.0,0.7144129240538191,-11.674660512026474,-11.674769424017594,0.10121784939041356,0.08647046106574234,-22.447328701534094
15,1.0,0.0,0.0,1.0,0.7051533783589599,-11.678454413349126,-11.683129069744323,0.07915419445896364,0.08795026593833308,-22.489325644337193
16,1.0,0.0,0.0,1.0,0.6780513780498181,-11.678821583511878,-11.676465986265617,0.058198923907157064,0.06462649059656858,-22.554410777223953
17,1.0,0.0,0.0,1.0,0.6740558497052717,-11.692150394738126,-11.691746143159412,0.05327123793707992,0.07557953705239699,-22.58098991320279
18,1.0,0.0,0.0,1.0,0.7034253428258053,-11.688047147628403,-11.684902925385911,0.07170479877192024,0.07887312956320486,-22.518946801853378
19,1.0,0.0,0.0,1.0,0.6962383090278932,-11.688880438095046,-11.682496607469865,0.0650913074983895,0.0672166042457176,-22.54283082479291
20,2.0,0.0,0.0,1.0,0.8032303446623161,-11.680010077543809,-11.6676944370213,0.06663579557686679,0.06944329530969867,-22.408395079016223
21,2.0,0.0,0.0,1.0,0.7877071667315604,-11.597591725993318,-11.684610486241425,0.04755723982282924,0.09952915957306512,-22.347408646107287
22,2.0,0.0,0.0,1.0,0.7984285717840832,-11.630423365932742,-11.668950913775536,0.08167586335727746,0.08595170725272436,-22.333318137314194
23,2.0,0.0,0.0,1.0,0.7941407162670464,-11.414446197028468,-11.673573464017338,0.05130597307574461,0.07386211858697611,-22.16871085311604
24,2.0,0.0,0.0,1.0,0.7915806743160458,-11.644290244940187,-11.649850886389105,0.08863181266128196,0.08878437471572907,-22.325144269636233
25,2.0,0.0,0.0,1.0,0.8057984350136081,-11.475617160608573,-11.659347727485255,0.055588642183963054,0.09130503242358316,-22.182272778472672
26,2.0,0.0,0.0,1.0,0.8153284077325418,-11.472258787293011,-11.657446717303626,0.056937579052846854,0.088012551877915,-22.169426965933333
27,2.0,0.0,0.0,1.0,0.8435402642448946,-11.59249119394085,-11.657959452374858,0.1158439123130191,0.08484154439920696,-22.206224925358587
28,2.0,0.0,0.0,1.0,0.70434813996948,-11.63281878734527,-11.629751641091442,0.09362613855365202,0.09025261637787116,-22.374343533535708
29,2.0,0.0,0.0,1.0,0.7603371002413903,-11.666261689622386,-11.605644632239326,0.07538511152938197,0.09149668424434837,-22.34468742584659
30,3.0,0.0,2.0,1.0,1.0208573121405176,-11.882986377033651,-11.884014270746587,0.24485510925526568,0.3378077809931473,-22.163480445391308
31,3.0,0.0,2.0,1.0,1.0164841076528945,-11.98147078057941,-11.982023935877548,0.22368326264096747,0.32707210333907,-22.396255242824026
32,3.0,0.0,2.0,1.0,1.0137878625591596,-12.01496705797051,-12.015773569755002,0.24447470590031234,0.32810294333434753,-22.44437511593169
33,3.0,0.0,2.0,1.0,0.9990592295671401,-11.841380077778886,-11.839359677788758,0.2609872135600172,0.31497711992799227,-22.105716192512496
34,3.0,0.0,2.0,1.0,1.0541040362113592,-11.917025736835944,-11.915105898597208,0.24987582750755055,0.32669314753159256,-22.20145862418265
35,3.0,0.0,2.0,1.0,1.0248357063410234,-11.884882473067767,-11.892042163801031,0.23544157766247717,0.34049607492352557,-22.176151277941774
36,3.0,0.0,2.0,1.0,1.0093049464780255,-12.021741869136386,-12.030317845870645,0.4013575615751859,0.22439144189019464,-22.417005765063628
37,3.0,0.0,2.0,1.0,0.9787273250657076,-11.933571559026534,-11.939495053952243,0.19811972517092338,0.3244761239094137,-22.371743438832734
38,3.0,0.0,2.0,1.0,1.0287068545605456,-11.97866099565005,-11.980227987020195,0.2660852374969501,0.3243513052288893,-22.339745585383863
39,3.0,0.0,2.0,1.0,0.9989010449909435,-11.962214090969084,-11.963019401601382,0.3725338172381938,0.22087623142763738,-22.33292239891369
40,0.0,1.0,2.0,1.0,0.6899427278854308,-11.685024215984505,-11.683817922258054,0.0522959651366258,0.0762424279077047,-22.5503610173128
41,0.0,1.0,2.0,1.0,0.6960974275467753,-11.68810210045503,-11.68870915775802,0.06845041247486792,0.07522521430872853,-22.53703820388268
42,0.0,1.0,2.0,1.0,0.6777813600475083,-11.692462054681616,-11.694079190926487,0.0708915270990606,0.0701953158722833,-22.567673042589252
43,0.0,1.0,2.0,1.0,0.7075213836285532,-11.682921592727,-11.682542112729177,0.06454884007197133,0.08011954803100779,-22.513273933724648
44,0.0,1.0,2.0,1.0,0.692573478714544,-11.69384545630338,-11.690944071176911,0.05880976479597683,0.07853467633656606,-22.554871607633203
45,0.0,1.0,2.0,1.0,0.7078410362178573,-11.686154387856828,-11.68724075374149,0.07138980770384991,0.08357743186240696,-22.510586865814204
46,0.0,1.0,2.0,1.0,0.7124021773524329,-11.689498122569656,-11.686246430144017,0.06961577806042067,0.0857404414506405,-22.50798615585018
47,0.0,1.0,2.0,1.0,0.6445137111295243,-11.69212632949255,-11.691555560077129,0.06335714438218903,0.08564880118346495,-22.5901622328745
48,0.0,1.0,2.0,1.0,0.6787069353780576,-11.692233348764532,-11.689550775565257,0.05679445168539271,0.07772554664828743,-22.56855719061805
