,test_id,kcid,lmc_prior_code,lengthscale_prior_code,lmc_coeff
74,3,1,2,1,"[-4.1673473e-01 -6.3105069e-02 -5.0194174e-01  1.1937612e+00
  8.4280902e-01 -8.7971437e-01  3.2987845e-01  1.0701869e+00
 -1.1295600e+00  8.2180017e-01  1.0486265e+00  3.1608444e-01
 -8.9563841e-01 -1.1209046e+00  1.2697721e+00 -4.0282984e+00
  3.2288647e-01 -1.0594158e+00  7.3780048e-01 -3.5975549e-01
 -9.1947842e-01  1.6143334e-03  4.2033100e-01 -9.2131364e-01
  9.3336499e-01 -8.3906019e-01 -8.4057361e-01  4.9776849e-01
  7.6995976e-02  9.2993230e-01  8.1385916e-01  3.5415530e+00]"
75,3,1,2,1,"[ 0.24951774  1.9957608  -0.6037787  -0.16462424  0.6997256   0.5284862
 -1.2785109   0.27575335 -0.92033464  0.7976899   0.37378973 -1.1824541
  0.6265257  -0.9224682  -2.8209972  -1.9385334  -1.4826      0.24023615
  0.45442554  0.41033894 -0.9717326  -1.4385134  -0.26358914  1.9436841
  1.7017008  -1.0546746   1.8619751  -0.34663427 -1.5318234   1.7077683
  4.6404066  -1.8015884 ]"
76,3,1,2,1,"[-8.1478113e-01 -6.9934905e-01  7.1410036e-01  4.6480477e-01
 -1.1427611e+00 -1.3702635e+00  4.5385650e-01  9.5504212e-01
  1.6028975e+00 -9.8044533e-01  1.0979947e+00  5.9756982e-01
 -1.2033231e+00  1.5778731e+00  3.2728281e+00  9.6927215e-06
  8.5367048e-01 -2.0527887e+00 -3.6372624e-02 -3.0663410e-01
  1.3522695e-01  7.3626596e-01  1.0264390e+00 -2.0619810e+00
 -6.9546759e-01 -1.7341085e-02 -2.1997244e+00  8.9676422e-01
  5.7405752e-01 -6.6398096e-01 -7.1828032e-01  2.9787328e+00]"
77,3,1,2,1,"[ 1.075684   -1.3515518  -0.00924216 -0.18287577  0.39381254  0.87098026
  0.8214484  -1.7852494  -0.94168234  0.3303952  -1.8451006   0.7667365
  0.8062175  -0.9326219  -2.634533    2.581108    0.62565637  1.3105512
 -0.8736492  -0.48768958  1.1715231   1.2261847  -0.8232765  -0.4914182
 -1.5663834   1.1209425  -0.53626573 -0.8675615   1.1750628  -1.5601627
 -4.788934   -0.9224792 ]"
78,3,1,2,1,"[-1.5994556e-01 -8.9255238e-01  8.5517680e-03  1.3688661e+00
  3.9767909e-01 -1.2698045e+00  8.0142504e-01  7.5363058e-01
 -7.2259098e-01  2.8872091e-01  6.4485252e-01  7.0713085e-01
 -1.3661027e+00 -7.0895869e-01  2.4900274e+00 -2.1397517e+00
  2.3788089e-01 -9.3404764e-01  5.9738845e-01 -1.0223905e+00
 -1.0309250e+00  6.3617647e-01  3.5639510e-01 -1.1621033e+00
  1.3541098e+00 -9.9211556e-01 -1.1242214e+00  3.8494170e-01
  6.6494268e-01  1.3432077e+00  2.7479825e-03  4.5399771e+00]"
79,3,1,2,1,"[ 0.544129   -1.0195813   0.8259278  -1.549321   -1.0525398   1.2798023
  0.02009047 -1.3363014   1.589665   -1.0459497  -1.3299043   0.02103951
  1.281641    1.5848397  -1.223027    3.4644876   0.47236815  2.1812706
 -0.24180841 -0.52131134  0.38022402  1.0376346  -1.2182091   0.09110736
 -0.08781597  0.47409976  0.18660226 -1.1287746   1.1297024  -0.09131514
 -3.1943545  -0.95981103]"
80,0,2,2,1,"[ 3.67588848e-01 -2.45443836e-04  1.34083093e-03  3.58006288e-03
  1.27809346e-01  3.87144476e-01 -7.30668247e-01  3.03462446e-01
  7.52223358e-02  1.44107550e-01  4.51469541e-01 -6.54960573e-01
  3.20100814e-01  2.14467630e-01  1.51179612e+00  2.39077425e+00
 -6.01194859e-01  1.20127571e+00 -2.19333932e-01  2.65945494e-03
 -2.83369310e-02  1.02380500e-03 -7.84426406e-02  1.62211642e-01
  5.99129312e-03 -1.57340690e-02  1.77746296e-01 -6.08212054e-02
  5.62897592e-04  1.82323698e-02  2.74864340e+00 -3.14995074e+00
 -1.80219722e+00 -4.93694544e-01  1.12139571e+00 -4.59813207e-01
 -4.49264526e-01  9.02220368e-01 -5.97652853e-01 -2.49766514e-01
 -3.90685573e-02 -4.81624275e-01 -1.38030410e-01 -4.30061013e-01
  8.30867767e-01  1.04730718e-01 -1.27120507e+00 -2.16265813e-01
  6.88065350e-01 -4.91550654e-01  7.29708016e-01 -1.14478612e+00
  4.88240778e-01  4.85083640e-01 -1.96065739e-01 -2.89096445e-01
 -3.52980793e-01  5.27940869e-01 -3.18737090e-01 -2.32404158e-01
  5.34693599e-01 -4.05810565e-01 -3.26647925e+00 -1.24209046e-01
 -6.45800650e-01  2.89063954e+00 -2.09061384e+00 -3.62522085e-04
  6.38680384e-02 -4.38884981e-02 -1.43291342e+00 -1.74830794e-01
 -2.84053713e-01  2.43342340e-01  3.16120684e-01 -1.40955508e+00
  1.15234554e-01 -1.48324296e-01 -2.74144387e+00 -2.85551047e+00
 -3.85350227e-01  2.17112207e+00 -5.60945213e-01 -1.17080486e+00
  1.23083100e-01  3.82341266e-01 -3.61968391e-02  1.05756059e-01
 -5.51095530e-02 -2.75456905e-03  1.90985128e-02 -1.75911158e-01
  2.55241603e-01 -3.90719883e-02 -4.65131712e+00  3.91759038e+00
 -6.73476219e-01 -3.67103487e-01  4.09481525e-01 -1.61351597e+00
 -9.13943172e-01 -5.23733258e-01 -1.44607568e+00  5.91556907e-01
 -1.02670953e-01 -5.07645965e-01  4.76954907e-01 -3.40491891e-01
 -2.58760989e-01 -8.86425748e-02 -1.06252718e+00 -2.64850807e+00
  2.01472306e+00  2.02175736e+00 -1.59772587e+00 -2.19994843e-01
 -7.31521964e-01  5.60676396e-01  2.52793878e-01 -1.22654676e+00
  5.47504961e-01 -6.88773394e-01 -1.34812427e+00  5.25564671e-01
  5.51924527e-01  5.48004746e-01 -1.28876245e+00  4.99937105e+00]"
81,0,2,2,1,"[ 1.2985229e+00  2.0636690e+00 -1.3751428e+00 -7.8920019e-01
  5.5189067e-01  3.2740700e-01 -6.9264221e-01  2.5775364e-01
  3.7461605e-03  4.3174949e-01  1.5590438e-01 -7.0727938e-01
  2.7501345e-01  7.0873693e-02 -3.2048275e+00 -4.6192405e-01
 -8.4345633e-01  1.2850311e+00 -2.6787397e-01 -3.9558321e-02
 -5.6180600e-02 -5.0342832e-02  3.5414030e-03  1.3791588e-01
 -4.7718533e-03  3.2571639e-04  1.9430733e-01  5.5899572e-02
  3.3651739e-03 -7.7125058e-03  3.7321136e+00 -4.5552645e+00
 -2.9828846e+00 -5.5172380e-02  1.5054948e+00  1.2808354e-01
 -2.7013722e-01  1.2243649e+00 -3.9329383e-01 -1.2480345e-01
 -5.7435852e-02 -2.2667068e-01 -2.2052621e-02 -3.8647979e-01
  1.2587237e+00 -9.0150744e-02 -1.6243501e+00 -8.4538823e-01
  9.1594279e-01 -9.5709139e-01  4.8947036e-01 -1.6287484e+00
  4.0559483e-01  3.5869977e-01 -2.4573220e-01 -2.9357988e-01
 -3.1917900e-01  5.2815390e-01 -1.8864562e-01 -1.0497988e-01
  4.9152479e-01 -2.9929972e-01 -4.1512003e+00 -1.0066783e-02
 -5.3236002e-01 -6.3031621e-02  1.1582811e+00 -1.5499328e+00
  2.9559693e-01  2.7294061e-01 -3.1541333e-01 -1.1343327e-01
 -6.6625319e-02  2.0989443e-01 -1.8198951e-01 -4.1440442e-01
  2.0501584e-01 -9.5907867e-02 -2.6010306e+00  4.8276668e+00
  6.6882469e-02  1.4797035e+00 -1.7127641e+00 -4.2844411e-02
 -3.9478698e-01 -1.4395085e-02  2.7688193e-01  5.5209782e-02
  3.9205886e-02 -3.5859111e-01  7.4673086e-02  3.2823014e-01
 -3.6042917e-04  7.3286682e-02 -3.6931753e+00 -6.7285247e-02
  1.3084422e+00 -1.5921499e+00  1.3995724e+00 -1.7558939e+00
 -4.7607636e-01  5.3091443e-01 -2.6919328e-02 -1.3587951e-02
  2.7188632e-01 -5.1216853e-01 -5.2960534e-02  1.3304132e-01
  5.7054353e-01  4.5258197e-01  9.3115026e-01  2.7279170e+00
  1.0682957e+00  1.5707333e+00 -1.9595836e+00  1.0135592e+00
  5.5383034e-02  3.3359793e-01  6.5215993e-01 -9.0638834e-01
  2.9090777e-01  7.1476465e-03 -9.5238787e-01  5.0975090e-01
  2.5379136e-01  2.0694974e-01 -8.0800235e-01  3.1458888e+00]"
82,0,2,2,1,"[-1.10630862e-01  3.11981940e+00 -1.20691323e+00 -7.51932114e-02
 -1.48151129e-01  6.50780946e-02  3.33271056e-01 -3.81464541e-01
 -9.41092521e-02 -4.07307297e-02 -3.72454107e-01  3.33357394e-01
  8.24524239e-02 -1.13817379e-01 -1.45605206e+00 -3.29697418e+00
  8.72418106e-01  6.10999286e-01 -4.11097318e-01 -1.88183151e-02
 -8.61581787e-02  3.33066881e-02  1.13076791e-01 -4.33580935e-01
 -4.58838232e-02 -6.48805276e-02 -4.70094681e-01  6.98050037e-02
 -2.85284850e-03 -5.65494038e-02 -5.58683872e+00  1.64630747e+00
  8.06807637e-01 -6.13270342e-01  2.85445333e-01 -1.95476329e+00
  5.54107845e-01  5.81119120e-01 -2.36453384e-01 -3.20329875e-01
 -3.94024193e-01  3.76083076e-01 -4.87799227e-01 -4.19169396e-01
  4.01304722e-01 -3.96403790e-01 -2.89184761e+00 -8.94309759e-01
  1.42003036e+00  2.42741919e+00 -1.27467239e+00 -1.10596204e+00
  2.60758936e-01 -5.09965241e-01  1.74895525e-01  8.77045840e-03
 -4.28650677e-02  2.56992340e-01  1.24420924e-02  1.60925388e-01
 -5.17387390e-01 -4.83273156e-02  2.50210142e+00 -9.58691597e-01
  3.40561152e-01 -1.48291218e+00 -2.33427677e-02 -9.90825370e-02
 -2.32766673e-01 -1.55003309e-01  4.54875469e-01 -2.93930024e-01
 -1.43069187e-02 -1.60906762e-01 -1.34853080e-01  6.09518826e-01
 -1.93422101e-02  8.25315434e-03 -1.60373545e+00  3.59978294e+00
 -4.27060574e-01  1.88369441e+00 -2.72549927e-01 -8.78498316e-01
  1.85116604e-02  1.95942387e-01 -2.45708004e-01  4.46246564e-02
 -1.05112651e-02  1.17997356e-01  1.11879371e-01 -1.78727821e-01
  2.72123516e-01 -2.08892804e-02 -3.75658727e+00  1.48651230e+00
  1.33248127e+00  1.46237397e+00 -1.48646438e+00 -5.14282621e-02
 -4.58752155e-01  3.14269125e-01  2.54274189e-01 -1.15021873e+00
  3.78160596e-01 -1.82213083e-01 -8.59010041e-01  5.47862947e-01
  6.02446556e-01  3.83070797e-01 -5.80560327e-01  3.60373688e+00
  2.09426787e-02  9.32754278e-01 -1.90122545e+00  6.27553403e-01
  3.62429162e-03  3.91097099e-01 -6.17477000e-01 -2.19784290e-01
 -1.23162493e-01 -3.07611749e-02  1.19300634e-02 -3.64672422e-01
  5.84049165e-01 -5.41488566e-02 -9.95829344e-01 -1.47439051e+00]"
83,0,2,2,1,"[ 1.09478378e+00 -2.19982505e-01 -6.11841679e-01  1.16256468e-01
 -5.54685950e-01  9.40649867e-01  4.89905417e-01 -6.41073763e-01
 -6.21753812e-01  4.39803332e-01 -1.49205923e+00  7.27654278e-01
 -3.14447358e-02 -3.58141035e-01 -8.80847394e-01 -7.05885887e-01
  6.85077548e-01 -1.43848455e+00  5.83219491e-02 -2.23690137e-01
  3.55729908e-02  8.72419551e-02 -5.78907668e-04 -1.54806718e-01
 -2.42348518e-02  7.49545619e-02 -1.94762960e-01  9.49585997e-03
  4.88357618e-02 -1.03692738e-02 -3.98054767e+00  2.44780898e+00
  1.84824550e+00  6.73399586e-03  2.31574222e-01 -1.26213372e+00
  5.78748167e-01  1.14738204e-01  1.74559932e-02 -1.63205981e-01
 -2.89144069e-01  5.32671809e-01 -1.66407183e-01  7.21149030e-04
  1.04345754e-01 -2.86287069e-01 -1.02758420e+00  6.07010365e-01
  6.50921226e-01  1.38680375e+00 -1.85512543e+00 -1.73687279e-01
  1.64547039e-03 -9.34594095e-01  4.08904672e-01  2.42579341e-01
  1.97940037e-01 -1.08126380e-01  1.65155977e-01  3.25330168e-01
 -1.01729524e+00  2.08539680e-01  3.39449382e+00  9.47713673e-01
  1.51531096e-03  1.30365586e+00 -6.12743944e-03 -6.30858123e-01
  1.00624445e-03  1.90794155e-01 -2.10899487e-02 -1.41854002e-03
 -2.41626538e-02 -4.35256138e-02 -5.21980263e-02 -6.33977652e-02
  1.40801772e-01 -2.27543730e-02 -3.39456248e+00  1.96803021e+00
 -1.27530307e-01  2.78061819e+00 -1.01424742e+00 -5.38854957e-01
  6.16191188e-03  3.64445671e-02 -9.07387495e-01  2.36080796e-01
 -2.15237156e-01  2.87972420e-01  6.78982362e-02 -6.90018952e-01
  7.70437717e-02 -9.17623416e-02 -1.75581849e+00 -2.97272253e+00
  1.31723189e+00  3.25121164e+00 -2.21475506e+00  5.99702559e-02
 -3.72491062e-01  5.64833641e-01  5.55185616e-01 -1.18535125e+00
  1.69353515e-01 -1.05444297e-01 -1.08644497e+00  6.92324042e-01
  5.45960605e-01  1.61452830e-01 -1.49029517e+00  1.47140372e+00
 -6.10367000e-01  2.07903051e+00 -9.92648005e-01  2.65800864e-01
 -6.74928427e-02 -2.53376644e-03 -5.10510691e-02 -4.97573949e-02
 -5.41636109e-01  3.18124384e-01  5.18288799e-02  1.06502697e-01
 -1.49343953e-01 -5.58186412e-01 -2.30821490e+00 -3.25808597e+00]"
84,0,2,2,1,"[-6.71352506e-01  4.39234018e+00 -9.88311887e-01  1.23708479e-01
 -1.66860968e-03 -2.60898799e-01 -8.62098813e-01  2.47867480e-01
 -1.75675288e-01 -1.76294483e-02  2.10627615e-01 -8.17395747e-01
 -2.58691639e-01 -2.20248133e-01 -1.46528089e+00 -4.22713184e+00
 -6.80937409e-01  4.49957192e-01  4.24178056e-02 -1.51380926e-01
  1.66681603e-01  2.85430223e-01  6.48700535e-01  2.74961382e-01
  7.22755343e-02 -1.17708646e-01  2.86683557e-03  3.35211873e-01
 -5.52556897e-03  9.22133699e-02  5.96381950e+00 -2.52971911e+00
  2.73998201e-01 -1.34457767e+00  1.50892675e+00 -6.92436397e-01
 -1.52042825e-02  4.67078120e-01 -6.87887073e-01 -6.07182145e-01
 -3.03736687e-01 -3.47532652e-04 -5.96220613e-01 -6.55764580e-01
  4.83246565e-01 -3.10133159e-01 -3.74983644e+00 -1.69488847e-01
  1.62495971e+00  2.36445833e-02 -1.98276043e-01 -9.28603649e-01
 -1.46720722e-01 -3.60202491e-01  4.08069372e-01 -5.51643550e-01
 -3.87199104e-01  9.78487078e-03 -2.24967375e-01  3.30383927e-01
 -3.14976752e-01 -1.87608793e-01 -6.92657292e-01 -8.29526305e-01
 -4.69457768e-02 -2.15573335e+00  1.84401900e-01  5.38434267e-01
  7.47537017e-02 -1.18646406e-01 -6.44564107e-02  3.14768590e-02
  8.92759487e-03  1.21342413e-01  7.53364041e-02 -2.23646723e-02
 -7.30946362e-02  8.95493478e-03  4.00808382e+00 -3.06404352e+00
  4.68116403e-02  5.99153824e-02 -1.32785022e+00  9.86500263e-01
 -2.23815292e-01 -5.48749626e-01  4.98501509e-01 -2.92879227e-03
  3.83631513e-02 -2.36734867e-01 -2.46852287e-03  5.04543185e-01
 -5.47209084e-01  4.62273061e-02 -2.55686650e-03 -2.81198072e+00
  1.25972509e+00  2.12595677e+00 -1.09037638e+00  1.48501411e-01
 -1.67355850e-01  4.90352511e-01  4.63612705e-01 -7.63315797e-01
  3.35113913e-01  1.10533554e-03 -5.94506562e-01  6.74804628e-01
  6.61467731e-01  3.07952762e-01 -3.06924939e-01  3.60373807e+00
 -4.39226419e-01 -1.45734894e+00  8.59785676e-01  2.23390728e-01
 -1.79009605e-03 -5.44749498e-02 -7.65700042e-01  1.03756809e+00
 -1.78784784e-02  7.23928213e-02  1.10258639e+00  2.52730906e-01
  1.46218389e-01 -4.79717642e-01  1.08532381e+00  5.27288437e-01]"
85,0,2,2,1,"[-3.34550917e-01  2.15778518e+00 -8.45634520e-01  6.42632246e-02
 -8.71551130e-03  2.53990293e-01  4.27606046e-01 -3.77653390e-01
 -1.05618648e-01 -1.91307306e-01 -6.62498772e-01  3.27841461e-01
  1.34174094e-01 -2.68756095e-02 -1.48727155e+00 -4.10285890e-01
 -9.32775736e-01  5.64990938e-01 -4.19617027e-01 -1.74357548e-01
 -7.73658454e-02 -6.19428717e-02  2.03377265e-03  1.20246090e-01
 -5.56855090e-03 -1.40246660e-01  5.72046936e-02 -6.02219254e-02
 -1.23330981e-01 -6.72236225e-03  4.11835337e+00 -3.76220417e+00
  3.77117634e-01  1.36745423e-01 -1.05398691e+00  1.36085939e+00
 -3.93248658e-04 -4.82646048e-01  9.52777803e-01  6.60158515e-01
  4.07262176e-01  3.74752060e-02  6.16017818e-01  9.39024389e-01
 -4.81488526e-01  4.31920141e-01  4.70772982e+00  4.07742172e-01
  1.36144936e+00 -2.64944148e+00  1.81557834e+00 -1.02120960e+00
 -3.65144342e-01 -1.98974349e-02  1.26501337e-01 -8.04588199e-01
  7.27797719e-03 -9.58201941e-03 -7.24376023e-01  3.00217748e-01
  2.25769475e-01  7.00748786e-02 -7.98999565e-04  1.46078775e-02
 -2.55257994e-01 -1.81186390e+00  1.47265685e+00 -1.88822135e-01
  2.57735491e-01  1.63602009e-01 -2.99864084e-01 -5.53941019e-02
 -6.64113909e-02  3.00587952e-01  3.75722302e-04 -2.68098295e-01
  2.30706081e-01 -6.49867654e-02  2.99037075e+00 -1.30499396e-02
  3.19324195e-01  1.03564709e-01 -7.66113818e-01  1.26014233e+00
 -3.17002356e-01 -5.80750644e-01 -2.01627216e-03 -1.40574709e-01
  7.23737478e-02 -1.42816857e-01  2.05688048e-02  1.73502848e-01
 -4.25252736e-01  6.95648417e-02  3.16619492e+00 -5.27117777e+00
  9.70458567e-01  9.46686149e-01 -1.40985787e+00 -9.26119089e-02
 -5.09480178e-01  1.65670708e-01  1.94489196e-01 -1.18988025e+00
  3.40895742e-01 -5.46451569e-01 -1.21610212e+00  1.70207217e-01
  1.32911429e-01  3.39852720e-01 -4.37115788e-01  4.08311653e+00
 -1.17983207e-01 -2.43411493e+00  1.30221105e+00  4.09165621e-01
 -3.22749883e-01 -2.98313797e-02  2.36532599e-01 -5.18844485e-01
  5.62239401e-02 -1.20005153e-01 -1.50680885e-01  5.98355234e-01
  2.36067846e-01  1.48089370e-02  1.51075363e+00  1.72300363e+00]"
86,0,2,2,1,"[-3.86927247e-01  2.74872017e+00 -8.44043016e-01  8.57795477e-01
 -3.36497188e-01  2.21463531e-01  8.84410366e-02 -4.16492939e-01
 -2.06298187e-01 -7.98804224e-01 -7.32555032e-01 -6.18203767e-02
 -2.97997966e-02 -2.99584657e-01 -4.80043590e-01 -3.49498844e+00
 -4.81669456e-01  1.47617579e+00  1.38821557e-01 -8.57101679e-02
  7.99081754e-04 -1.24181226e-01 -1.99150294e-02  2.46187344e-01
  4.97909002e-02  2.50978053e-01  4.58045930e-01  1.51640847e-01
  7.37330988e-02  7.06456751e-02  3.61567736e+00 -3.86472130e+00
 -3.40780169e-01 -2.35777408e-01 -1.30086280e-02  1.10112762e+00
 -6.73132300e-01 -6.89621389e-01  4.51793909e-01  5.31293154e-01
  2.56512135e-01 -6.29496515e-01  5.88745832e-01  5.76318502e-01
 -5.98985553e-01  2.16279596e-01  3.19512796e+00  2.23523164e+00
 -8.92360508e-01 -3.90404701e+00  2.42678881e+00 -1.96011078e+00
 -2.17627972e-01  8.73075008e-01 -1.91336617e-01  2.46493928e-02
 -4.04663295e-01 -2.89504707e-01 -3.68010364e-02 -1.55242056e-01
  8.46018553e-01 -4.56691653e-01 -3.01411271e+00  1.87753749e+00
 -1.25481039e-01  3.09047192e-01  9.82483447e-01 -4.87466335e-01
  2.24502459e-01  2.60488037e-02 -2.47808211e-02 -1.83945015e-01
 -3.73155437e-02  1.85269162e-01 -1.91439196e-01 -4.24383394e-02
  2.61420337e-03 -2.72021070e-02 -2.64973450e+00  2.70090127e+00
  4.89054978e-01  4.03367186e+00 -1.29387355e+00 -1.57798916e-01
 -4.30034220e-01  2.34934598e-01 -2.92859841e-02  2.34998435e-01
  1.71389747e-02 -4.90759581e-01  1.19083412e-01 -1.27821133e-01
  1.38727725e-01 -3.05764435e-04 -2.81056690e+00  8.77911210e-01
 -4.13590148e-02  7.36771166e-01 -1.79517233e+00  1.83180380e+00
  4.19444531e-01  4.85071130e-02  5.71242929e-01 -6.02342486e-01
  4.11163978e-02  1.76347658e-01 -8.52459967e-01  3.15008402e-01
 -1.82416096e-01  4.75127883e-02 -3.71567607e-01  1.15785491e+00
  1.43201184e+00  9.58060145e-01 -1.27811456e+00 -8.51751983e-01
 -9.61523503e-02  8.47812116e-01  7.48049557e-01 -6.02389872e-01
  4.04544085e-01 -4.49199677e-01 -9.38183844e-01  4.07089084e-01
  5.09948373e-01  4.01757330e-01 -3.23232375e-02  5.30851936e+00]"
87,0,2,2,1,"[-7.50019372e-01  1.23256779e+00 -6.35979176e-01 -1.40956056e+00
  2.26098951e-02 -2.44900599e-01 -3.94443691e-01  3.73393983e-01
  2.93610971e-02  2.08387494e-01  5.33609092e-01 -2.63608038e-01
 -5.58018312e-02 -1.90860755e-03 -1.33770204e+00 -3.05334330e+00
 -7.62146354e-01  3.30904990e-01 -3.08401525e-01  1.98939204e-01
 -1.17268905e-01  1.47599250e-03  1.26514524e-01 -8.27542022e-02
 -1.99192110e-02 -1.19939826e-01 -7.46153146e-02  1.46182373e-01
 -8.01360991e-04 -7.23237265e-03  4.97605276e+00 -2.09056997e+00
 -3.27177718e-02 -6.46662354e-01  7.57063329e-01 -1.68659791e-01
 -4.64602530e-01 -3.36957455e-01 -1.04696937e-01  5.89160383e-01
  4.02991295e-01 -2.30456889e-01  1.43216670e-01 -1.54832704e-02
 -3.71386796e-01  1.93492204e-01  2.37570024e+00  9.58122313e-01
  2.32753754e-02 -7.72653937e-01  1.78147352e+00 -1.72068012e+00
  4.57187057e-01  1.07487261e+00 -3.08614969e-01 -1.97136447e-01
 -3.59888345e-01  3.04274619e-01 -4.24705803e-01 -4.76260036e-01
  8.90663862e-01 -3.81635249e-01 -4.40553093e+00 -1.82189658e-01
  1.02917790e+00 -1.09775531e+00 -7.22626448e-01  1.24932694e+00
 -2.61037529e-01 -2.15120003e-01  2.58966178e-01  3.78104225e-02
  1.14938438e-01 -1.97925463e-01  9.54919234e-02  3.18619907e-01
 -1.55670464e-01  1.14118271e-01  1.70257032e+00 -1.53100181e+00
  3.96689087e-01  5.81430178e-03 -8.25905025e-01 -4.24672872e-01
 -3.36972713e-01 -1.85896782e-03  6.05708286e-02 -1.10418893e-01
  4.47819121e-02 -3.32164645e-01 -1.10133730e-01  6.39862269e-02
  6.18736539e-03  4.41482812e-02 -3.60507679e+00  3.44581652e+00
  1.61029100e-01 -2.57994866e+00  2.11135769e+00 -8.32658529e-01
  8.20379779e-02 -3.05672258e-01  2.45382693e-02 -4.84433383e-01
  6.90944344e-02  1.31032065e-01  1.22020571e-02  1.09267309e-01
 -7.08149150e-02  1.77506924e-01  2.40139127e+00  4.66562748e-01
  1.47839975e+00  9.20175254e-01 -1.31973577e+00  1.04388297e-01
 -2.03031749e-01  5.01155376e-01  5.33855915e-01 -9.95569587e-01
  3.77585173e-01 -1.44403920e-01 -9.14090693e-01  5.93023241e-01
  5.65459669e-01  3.84154409e-01 -3.66373509e-01  3.76079130e+00]"
88,0,2,2,1,"[ 9.16530430e-01 -7.06565440e-01  7.35606402e-02 -2.96099135e-03
  1.57189101e-01  1.52653575e-01  1.44881859e-01 -2.20323160e-01
 -3.35603282e-02  4.96107060e-03 -3.32983047e-01  5.90527896e-03
 -1.71268301e-03 -3.25709060e-02 -5.19836521e+00  3.06879759e+00
  1.37184514e-02  9.78587985e-01 -7.97599494e-01  2.43003994e-01
 -4.68660742e-02  3.58600505e-02  4.05473500e-01 -5.77029288e-01
 -1.87579781e-01 -9.48414952e-02 -4.48607892e-01  4.45748866e-01
  1.04087675e-02 -1.80444404e-01  3.79410340e-03 -5.75493515e-01
  6.12579048e-01 -2.93209076e+00  1.75443017e+00 -1.08455110e+00
 -1.83746219e-01  6.13857135e-02  2.06984624e-01 -6.90047801e-01
  2.87284195e-01 -6.87668007e-03 -4.91326690e-01  4.79885548e-01
  2.78741598e-01  2.06236720e-01  1.77538311e+00  3.58391166e+00
  6.11996688e-02 -1.10400879e+00  1.90429628e+00 -2.00631595e+00
  3.13410461e-01  9.89885926e-01 -5.63905895e-01 -5.85192740e-01
 -4.38483864e-01  4.05260473e-01 -4.90360200e-01 -4.66263950e-01
  1.08208203e+00 -4.38492894e-01 -4.51934290e+00 -1.40171260e-01
  1.50811934e+00 -5.40452451e-02 -1.04974389e+00  2.17481160e+00
 -4.66741145e-01 -9.45042968e-02  6.36396706e-01  2.28351429e-01
  1.35475695e-01 -6.46075368e-01  2.54222061e-02  4.81953979e-01
 -2.89488941e-01  1.71320453e-01  2.81907227e-02  4.38058376e-01
 -2.91158538e-02  1.19696212e+00 -2.66048968e-01 -8.50457847e-01
 -8.71784315e-02  2.18517601e-01  4.92565595e-02  1.30603439e-03
 -2.14251541e-02  5.81419654e-02  1.41030475e-01  1.96399048e-01
  3.64322662e-01 -1.69670712e-02 -4.08698368e+00  3.30575728e+00
  1.53618872e+00 -3.39534730e-01 -3.21505666e-01 -1.24987662e+00
 -1.32697970e-01  5.73809505e-01 -1.74013525e-01  1.76704243e-01
  2.99081624e-01 -3.21960628e-01 -1.10059582e-01 -6.28528744e-03
  5.21438837e-01  1.88180543e-02 -1.59674153e-01 -1.00919974e+00
 -2.17496300e+00 -7.03501403e-01  1.09808421e+00 -8.00085187e-01
  5.39630830e-01 -2.86021173e-01 -3.35293263e-01  1.43953836e+00
 -4.37408656e-01  1.22039206e-01  1.01260006e+00 -7.41129041e-01
 -6.99659705e-01 -4.53075141e-01  5.05617380e-01 -2.82802701e+00]"
