,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4
0,0,0,2,1,0,13058.358277288695,8.351829299935897,337.3345879588119,False,2945,300,log,-355.51354,6728.81014,6730.90577,-23.38542,-22.45868
1,0,0,2,1,0,13086.694848182357,10.803958714206683,338.25647539922386,False,2945,300,log,-353.12768,6744.168,6746.75048,-24.46,-26.63596
2,0,0,2,1,0,13073.128934902546,9.971210733543842,337.7527316033629,False,2945,300,log,-351.76066,6736.37625,6738.92793,-28.35079,-22.06379
3,0,0,2,1,0,13040.019563425642,13.333266619071697,338.37734740475247,True,2945,300,log,-357.30243,6735.64133,6736.75572,-39.02709,-36.04795
4,0,0,2,1,0,13029.887886420514,11.99081339921928,337.78772752670847,False,2945,300,log,-356.36007,6727.08675,6733.23318,-44.68746,-29.38451
5,0,0,2,1,0,13067.189925534853,10.326699891192966,338.27970382300185,False,2945,300,log,-356.24054,6740.51787,6742.6368,-30.83749,-28.88671
6,0,0,2,1,0,13047.467343247967,9.398373507035323,337.35387343115116,False,2945,300,log,-358.51119,6728.96457,6729.9387,-25.58928,-27.33545
7,0,0,2,1,0,13083.978746813124,13.12471129431451,337.9203401115192,True,2945,300,log,-340.97349,6738.97352,6739.80676,-28.15904,-25.669
8,0,0,2,1,0,13100.146401518534,11.549922592064593,338.0730289265241,False,2945,300,log,-337.97207,6746.21257,6749.30273,-31.03663,-26.36019
9,0,0,2,1,0,13089.511695111854,10.439809921977407,337.82666199843493,False,2945,300,log,-342.22692,6741.22711,6743.64838,-28.89141,-24.24547
10,1,0,0,1,0,13063.454240983348,12.182459106565958,337.673908887503,True,2945,300,log,-348.88612,6731.18333,6735.07302,-26.64374,-27.27226
11,1,0,0,1,0,13094.909085258725,11.867391311157213,338.40196324050106,False,2945,300,log,-342.82547,6749.58475,6751.97465,-32.32443,-31.50041
12,1,0,0,1,0,13063.21897773423,12.974817940286464,338.0484113478871,False,2945,300,log,-348.92592,6739.28539,6737.66143,-31.82383,-32.97808
13,1,0,0,1,0,13062.938120994524,11.787676404039514,337.3862279845864,False,2945,300,log,-345.95731,6732.88734,6734.7293,-30.92158,-27.79962
14,1,0,0,1,0,13013.940613238618,8.880661440175857,337.86752930064733,False,2945,300,log,-361.76858,6728.50818,6730.01266,-50.31635,-32.4953
15,1,0,0,1,0,13041.573660202585,11.386156832185263,338.02655708973555,False,2945,300,log,-352.18984,6733.63662,6735.21829,-35.39208,-39.69933
