timestep,parent,callsign,id,side,x,y,z,psi,theta,phi,v,track_range,track_ata,track_aa,track_azimuth,track_elevation,start_time,total_time,sensor_mode,radar_track,rwr_track,detected,spiked,in_range,in_fov
00.00,viper,cobra,200,2,20000.000,-0.554,5000.000,180.000,00.000,00.000,300.000,50000.000,-0.002,-179.998,00.002,90.000,00.000,00.100,SensorMode.SEARCH,1,0,0,0,1,1
00.00,cobra,viper,100,1,-30000.000,-1.942,5000.000,00.000,00.000,00.000,300.000,50000.000,-0.002,-179.998,00.002,90.000,00.000,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.10,viper,cobra,200,2,19970.000,-0.554,5000.000,180.000,00.000,00.000,300.000,49940.000,-0.002,-179.998,00.002,90.000,00.100,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.10,cobra,viper,100,1,-29970.000,-1.942,5000.000,00.000,00.000,00.000,300.000,49940.000,-0.002,-179.998,00.002,90.000,00.100,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.20,viper,cobra,200,2,19940.000,-0.554,5000.000,180.000,00.000,00.000,300.000,49880.000,-0.002,-179.998,00.002,90.000,00.200,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.20,cobra,viper,100,1,-29940.000,-1.942,5000.000,00.000,00.000,00.000,300.000,49880.000,-0.002,-179.998,00.002,90.000,00.200,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.30,viper,cobra,200,2,19910.000,-0.554,5000.000,180.000,00.000,00.000,300.000,49820.000,-0.002,-179.998,00.002,90.000,00.300,00.100,SensorMode.STT,1,1,1,0,1,1
00.30,cobra,viper,100,1,-29910.000,-1.942,5000.000,00.000,00.000,00.000,300.000,49820.000,-0.002,-179.998,00.002,90.000,00.300,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.40,viper,cobra,200,2,19880.000,-0.554,5000.000,180.000,00.000,00.000,300.000,49760.000,-0.002,-179.998,00.002,90.000,00.400,00.100,SensorMode.STT,1,1,1,0,1,1
00.40,cobra,viper,100,1,-29880.000,-1.942,5000.000,00.000,00.000,00.000,300.000,49760.000,-0.002,-179.998,00.002,90.000,00.400,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.50,viper,cobra,200,2,19850.000,-0.554,5000.000,180.000,00.000,00.000,300.000,49700.000,-0.002,-179.998,00.002,90.000,00.500,00.100,SensorMode.STT,1,1,1,0,1,1
00.50,cobra,viper,100,1,-29850.000,-1.942,5000.000,00.000,00.000,00.000,300.000,49700.000,-0.002,-179.998,00.002,90.000,00.500,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.60,viper,cobra,200,2,19820.000,-0.554,5000.000,180.000,00.000,00.000,300.000,49640.000,-0.002,-179.998,00.002,90.000,00.600,00.100,SensorMode.STT,1,1,1,0,1,1
00.60,cobra,viper,100,1,-29820.000,-1.942,5000.000,00.000,00.000,-0.785,300.000,49640.000,-0.002,-179.998,00.002,90.000,00.600,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.70,viper,cobra,200,2,19790.000,-0.554,5000.000,180.000,00.000,00.000,300.000,49580.000,-0.004,-179.998,00.004,90.000,00.700,00.100,SensorMode.STT,1,1,1,0,1,1
00.70,cobra,viper,100,1,-29790.000,-1.944,5000.000,359.997,00.000,-1.561,300.000,49580.000,-0.002,-179.996,00.002,90.000,00.700,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.80,viper,cobra,200,2,19760.000,-0.554,5000.000,180.000,00.000,00.000,300.000,49520.000,-0.009,-179.998,00.009,90.000,00.800,00.100,SensorMode.STT,1,1,1,0,1,1
00.80,cobra,viper,100,1,-29760.000,-1.948,5000.000,359.992,00.000,-2.330,300.000,49520.000,-0.002,-179.991,00.002,90.000,00.800,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.90,viper,cobra,200,2,19730.000,-0.554,5000.000,180.000,00.000,00.000,300.000,49460.000,-0.017,-179.998,00.017,90.000,00.900,00.100,SensorMode.STT,1,1,1,0,1,1
00.90,cobra,viper,100,1,-29730.000,-1.956,5000.000,359.985,00.000,-3.092,300.000,49460.000,-0.002,-179.983,00.002,90.000,00.900,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.00,viper,cobra,200,2,19700.000,-0.554,5000.000,180.000,00.000,00.000,300.000,49400.000,-0.027,-179.998,00.027,90.000,01.000,00.100,SensorMode.STT,1,1,1,0,1,1
01.00,cobra,viper,100,1,-29700.000,-1.969,5000.000,359.975,00.000,-3.845,300.000,49400.000,-0.002,-179.973,00.002,90.000,01.000,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.10,viper,cobra,200,2,19670.000,-0.554,5000.000,180.000,00.000,00.000,300.000,49340.000,-0.040,-179.998,00.040,90.000,01.100,00.100,SensorMode.STT,1,1,1,0,1,1
01.10,cobra,viper,100,1,-29670.000,-1.989,5000.000,359.962,00.000,-4.592,300.000,49340.000,-0.002,-179.960,00.002,90.000,01.100,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.20,viper,cobra,200,2,19640.000,-0.554,5000.000,180.000,00.000,00.000,300.000,49280.000,-0.055,-179.998,00.055,90.000,01.200,00.100,SensorMode.STT,1,1,1,0,1,1
01.20,cobra,viper,100,1,-29640.000,-2.017,5000.000,359.947,00.000,-5.330,300.000,49280.000,-0.002,-179.945,00.002,90.000,01.200,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.30,viper,cobra,200,2,19610.000,-0.554,5000.000,180.000,00.000,00.000,300.000,49220.000,-0.072,-179.998,00.072,90.000,01.300,00.100,SensorMode.STT,1,1,1,0,1,1
01.30,cobra,viper,100,1,-29610.000,-2.054,5000.000,359.929,00.000,-6.062,300.000,49220.000,-0.002,-179.928,00.002,90.000,01.300,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.40,viper,cobra,200,2,19580.000,-0.554,5000.000,180.000,00.000,00.000,300.000,49160.000,-0.092,-179.998,00.092,90.000,01.400,00.100,SensorMode.STT,1,1,1,0,1,1
01.40,cobra,viper,100,1,-29580.000,-2.101,5000.000,359.910,00.000,-6.786,300.000,49160.000,-0.002,-179.908,00.002,90.000,01.400,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.50,viper,cobra,200,2,19550.000,-0.554,5000.000,180.000,00.000,00.000,300.000,49100.000,-0.115,-179.998,00.115,90.000,01.500,00.100,SensorMode.STT,1,1,1,0,1,1
01.50,cobra,viper,100,1,-29550.000,-2.160,5000.000,359.887,00.000,-7.502,300.000,49100.000,-0.002,-179.885,00.002,90.000,01.500,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.60,viper,cobra,200,2,19520.000,-0.554,5000.000,180.000,00.000,00.000,300.000,49040.000,-0.139,-179.998,00.139,90.000,01.600,00.100,SensorMode.STT,1,1,1,0,1,1
01.60,cobra,viper,100,1,-29520.000,-2.232,5000.000,359.863,00.000,-8.212,300.000,49040.000,-0.002,-179.861,00.002,90.000,01.600,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.70,viper,cobra,200,2,19490.000,-0.554,5000.000,180.000,00.000,00.000,300.000,48980.000,-0.166,-179.998,00.166,90.000,01.700,00.100,SensorMode.STT,1,1,1,0,1,1
01.70,cobra,viper,100,1,-29490.000,-2.318,5000.000,359.836,00.000,-8.915,300.000,48980.000,-0.002,-179.834,00.002,90.000,01.700,00.100,SensorMode.STT,1,1,1,1,1,1
01.80,viper,cobra,200,2,19460.000,-0.554,5000.000,180.000,00.000,00.000,300.000,48920.001,-0.196,-179.998,00.196,90.000,01.800,00.100,SensorMode.STT,1,1,1,1,1,1
01.80,cobra,viper,100,1,-29460.001,-2.419,5000.000,359.806,00.000,-9.610,300.000,48920.001,-0.002,-179.804,00.002,90.000,01.800,00.100,SensorMode.STT,1,1,1,1,1,1
01.90,viper,cobra,200,2,19430.000,-0.554,5000.000,180.000,00.000,00.000,300.000,48860.001,-0.228,-179.998,00.228,90.000,01.900,00.100,SensorMode.STT,1,1,1,1,1,1
01.90,cobra,viper,100,1,-29430.001,-2.537,5000.000,359.775,00.000,-10.299,300.000,48860.001,-0.002,-179.772,00.002,90.000,01.900,00.100,SensorMode.STT,1,1,1,1,1,1
02.00,viper,cobra,200,2,19400.000,-0.554,5000.000,180.000,00.000,-0.785,300.000,48800.001,-0.262,-179.998,00.262,90.000,02.000,00.100,SensorMode.STT,1,1,1,1,1,1
02.00,cobra,viper,100,1,-29400.001,-2.673,5000.000,359.740,00.000,-10.980,300.000,48800.001,-0.002,-179.738,00.002,90.000,02.000,00.100,SensorMode.STT,1,1,1,1,1,1
