timestep,parent,callsign,id,side,x,y,z,psi,theta,phi,v,track_range,track_ata,track_aa,track_azimuth,track_elevation,start_time,total_time,sensor_mode,radar_track,rwr_track,detected,spiked,in_range,in_fov
00.00,viper,cobra,200,2,20000.000,-1.553,5000.000,180.000,00.000,00.000,300.000,50000.000,-0.003,-179.997,00.003,90.000,00.000,00.100,SensorMode.SEARCH,1,0,0,0,1,1
00.00,cobra,viper,100,1,-30000.000,-4.239,5000.000,00.000,00.000,00.000,300.000,50000.000,-0.003,-179.997,00.003,90.000,00.000,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.10,viper,cobra,200,2,19970.000,-1.553,5000.000,180.000,00.000,00.000,300.000,49940.000,-0.003,-179.997,00.003,90.000,00.100,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.10,cobra,viper,100,1,-29970.000,-4.239,5000.000,00.000,00.000,00.000,300.000,49940.000,-0.003,-179.997,00.003,90.000,00.100,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.20,viper,cobra,200,2,19940.000,-1.553,5000.000,180.000,00.000,00.000,300.000,49880.000,-0.003,-179.997,00.003,90.000,00.200,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.20,cobra,viper,100,1,-29940.000,-4.239,5000.000,00.000,00.000,00.000,300.000,49880.000,-0.003,-179.997,00.003,90.000,00.200,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.30,viper,cobra,200,2,19910.000,-1.553,5000.000,180.000,00.000,00.000,300.000,49820.000,-0.003,-179.997,00.003,90.000,00.300,00.100,SensorMode.STT,1,1,1,0,1,1
00.30,cobra,viper,100,1,-29910.000,-4.239,5000.000,00.000,00.000,00.000,300.000,49820.000,-0.003,-179.997,00.003,90.000,00.300,00.100,SensorMode.STT,1,1,1,1,1,1
00.40,viper,cobra,200,2,19880.000,-1.553,5000.000,180.000,00.000,00.000,300.000,49760.000,-0.003,-179.997,00.003,90.000,00.400,00.100,SensorMode.STT,1,1,1,1,1,1
00.40,cobra,viper,100,1,-29880.000,-4.239,5000.000,00.000,00.000,00.000,300.000,49760.000,-0.003,-179.997,00.003,90.000,00.400,00.100,SensorMode.STT,1,1,1,1,1,1
00.50,viper,cobra,200,2,19850.000,-1.553,5000.000,180.000,00.000,00.000,300.000,49700.000,-0.003,-179.997,00.003,90.000,00.500,00.100,SensorMode.STT,1,1,1,1,1,1
00.50,cobra,viper,100,1,-29850.000,-4.239,5000.000,00.000,00.000,00.000,300.000,49700.000,-0.003,-179.997,00.003,90.000,00.500,00.100,SensorMode.STT,1,1,1,1,1,1
00.60,viper,cobra,200,2,19820.000,-1.553,5000.000,180.000,00.000,-0.785,300.000,49640.000,-0.003,-179.997,00.003,90.000,00.600,00.100,SensorMode.STT,1,1,1,1,1,1
00.60,cobra,viper,100,1,-29820.000,-4.239,5000.000,00.000,00.000,-0.785,300.000,49640.000,-0.003,-179.997,00.003,90.000,00.600,00.100,SensorMode.STT,1,1,1,1,1,1
00.70,viper,cobra,200,2,19790.000,-1.552,5000.000,179.997,00.000,-1.561,300.000,49580.000,-0.006,-179.994,00.006,90.000,00.700,00.100,SensorMode.STT,1,1,1,1,1,1
00.70,cobra,viper,100,1,-29790.000,-4.240,5000.000,359.997,00.000,-1.561,300.000,49580.000,-0.006,-179.994,00.006,90.000,00.700,00.100,SensorMode.STT,1,1,1,1,1,1
00.80,viper,cobra,200,2,19760.000,-1.548,5000.000,179.992,00.000,-2.330,300.000,49520.000,-0.011,-179.989,00.011,90.000,00.800,00.100,SensorMode.STT,1,1,1,1,1,1
00.80,cobra,viper,100,1,-29760.000,-4.244,5000.000,359.992,00.000,-2.330,300.000,49520.000,-0.011,-179.989,00.011,90.000,00.800,00.100,SensorMode.STT,1,1,1,1,1,1
00.90,viper,cobra,200,2,19730.000,-1.540,5000.000,179.985,00.000,-3.092,300.000,49460.000,-0.018,-179.982,00.018,90.000,00.900,00.100,SensorMode.STT,1,1,1,1,1,1
00.90,cobra,viper,100,1,-29730.000,-4.252,5000.000,359.985,00.000,-3.092,300.000,49460.000,-0.018,-179.982,00.018,90.000,00.900,00.100,SensorMode.STT,1,1,1,1,1,1
01.00,viper,cobra,200,2,19700.000,-1.526,5000.000,179.975,00.000,-3.845,300.000,49400.000,-0.029,-179.971,00.029,90.000,01.000,00.100,SensorMode.STT,1,1,1,1,1,1
01.00,cobra,viper,100,1,-29700.000,-4.266,5000.000,359.975,00.000,-3.845,300.000,49400.000,-0.029,-179.971,00.029,90.000,01.000,00.100,SensorMode.STT,1,1,1,1,1,1
01.10,viper,cobra,200,2,19670.000,-1.506,5000.000,179.962,00.000,-4.592,300.000,49340.000,-0.041,-179.959,00.041,90.000,01.100,00.100,SensorMode.STT,1,1,1,1,1,1
01.10,cobra,viper,100,1,-29670.000,-4.286,5000.000,359.962,00.000,-4.592,300.000,49340.000,-0.041,-179.959,00.041,90.000,01.100,00.100,SensorMode.STT,1,1,1,1,1,1
01.20,viper,cobra,200,2,19640.000,-1.479,5000.000,179.947,00.000,-5.330,300.000,49280.000,-0.056,-179.944,00.056,90.000,01.200,00.100,SensorMode.STT,1,1,1,1,1,1
01.20,cobra,viper,100,1,-29640.000,-4.313,5000.000,359.947,00.000,-5.330,300.000,49280.000,-0.056,-179.944,00.056,90.000,01.200,00.100,SensorMode.STT,1,1,1,1,1,1
01.30,viper,cobra,200,2,19610.000,-1.442,5000.000,179.929,00.000,-6.062,300.000,49220.000,-0.074,-179.926,00.074,90.000,01.300,00.100,SensorMode.STT,1,1,1,1,1,1
01.30,cobra,viper,100,1,-29610.000,-4.350,5000.000,359.929,00.000,-6.062,300.000,49220.000,-0.074,-179.926,00.074,90.000,01.300,00.100,SensorMode.STT,1,1,1,1,1,1
01.40,viper,cobra,200,2,19580.000,-1.394,5000.000,179.910,00.000,-6.786,300.000,49160.000,-0.094,-179.906,00.094,90.000,01.400,00.100,SensorMode.STT,1,1,1,1,1,1
01.40,cobra,viper,100,1,-29580.000,-4.398,5000.000,359.910,00.000,-6.786,300.000,49160.000,-0.094,-179.906,00.094,90.000,01.400,00.100,SensorMode.STT,1,1,1,1,1,1
01.50,viper,cobra,200,2,19550.000,-1.335,5000.000,179.887,00.000,-7.502,300.000,49100.000,-0.116,-179.884,00.116,90.000,01.500,00.100,SensorMode.STT,1,1,1,1,1,1
01.50,cobra,viper,100,1,-29550.000,-4.457,5000.000,359.887,00.000,-7.502,300.000,49100.000,-0.116,-179.884,00.116,90.000,01.500,00.100,SensorMode.STT,1,1,1,1,1,1
01.60,viper,cobra,200,2,19520.000,-1.263,5000.000,179.863,00.000,-8.212,300.000,49040.001,-0.141,-179.859,00.141,90.000,01.600,00.100,SensorMode.STT,1,1,1,1,1,1
01.60,cobra,viper,100,1,-29520.000,-4.529,5000.000,359.863,00.000,-8.212,300.000,49040.001,-0.141,-179.859,00.141,90.000,01.600,00.100,SensorMode.STT,1,1,1,1,1,1
01.70,viper,cobra,200,2,19490.000,-1.177,5000.000,179.836,00.000,-8.915,300.000,48980.001,-0.168,-179.832,00.168,90.000,01.700,00.100,SensorMode.STT,1,1,1,1,1,1
01.70,cobra,viper,100,1,-29490.000,-4.615,5000.000,359.836,00.000,-8.915,300.000,48980.001,-0.168,-179.832,00.168,90.000,01.700,00.100,SensorMode.STT,1,1,1,1,1,1
01.80,viper,cobra,200,2,19460.001,-1.076,5000.000,179.806,00.000,-9.610,300.000,48920.001,-0.198,-179.802,00.198,90.000,01.800,00.100,SensorMode.STT,1,1,1,1,1,1
01.80,cobra,viper,100,1,-29460.001,-4.716,5000.000,359.806,00.000,-9.610,300.000,48920.001,-0.198,-179.802,00.198,90.000,01.800,00.100,SensorMode.STT,1,1,1,1,1,1
01.90,viper,cobra,200,2,19430.001,-0.958,5000.000,179.775,00.000,-10.299,300.000,48860.002,-0.230,-179.770,00.230,90.000,01.900,00.100,SensorMode.STT,1,1,1,1,1,1
01.90,cobra,viper,100,1,-29430.001,-4.834,5000.000,359.775,00.000,-10.299,300.000,48860.002,-0.230,-179.770,00.230,90.000,01.900,00.100,SensorMode.STT,1,1,1,1,1,1
02.00,viper,cobra,200,2,19400.001,-0.822,5000.000,179.740,00.000,-10.980,300.000,48800.002,-0.264,-179.736,00.264,90.000,02.000,00.100,SensorMode.STT,1,1,1,1,1,1
02.00,cobra,viper,100,1,-29400.001,-4.970,5000.000,359.740,00.000,-10.980,300.000,48800.002,-0.264,-179.736,00.264,90.000,02.000,00.100,SensorMode.STT,1,1,1,1,1,1
02.10,viper,cobra,200,2,19370.001,-0.667,5000.000,179.704,00.000,-11.655,300.000,48740.003,-0.301,-179.699,00.301,90.000,02.100,00.100,SensorMode.STT,1,1,1,1,1,1
02.10,cobra,viper,100,1,-29370.001,-5.125,5000.000,359.704,00.000,-11.655,300.000,48740.003,-0.301,-179.699,00.301,90.000,02.100,00.100,SensorMode.STT,1,1,1,1,1,1
02.20,viper,cobra,200,2,19340.002,-0.492,5000.000,179.666,00.000,-12.323,300.000,48680.004,-0.340,-179.660,00.340,90.000,02.200,00.100,SensorMode.STT,1,1,1,1,1,1
02.20,cobra,viper,100,1,-29340.002,-5.300,5000.000,359.666,00.000,-12.323,300.000,48680.004,-0.340,-179.660,00.340,90.000,02.200,00.100,SensorMode.STT,1,1,1,1,1,1
02.30,viper,cobra,200,2,19310.003,-0.295,5000.000,179.625,00.000,-12.985,300.000,48620.006,-0.382,-179.618,00.382,90.000,02.300,00.100,SensorMode.STT,1,1,1,1,1,1
02.30,cobra,viper,100,1,-29310.003,-5.497,5000.000,359.625,00.000,-12.985,300.000,48620.006,-0.382,-179.618,00.382,90.000,02.300,00.100,SensorMode.STT,1,1,1,1,1,1
02.40,viper,cobra,200,2,19280.003,-0.076,5000.000,179.581,00.000,-13.639,300.000,48560.007,-0.425,-179.575,00.425,90.000,02.400,00.100,SensorMode.STT,1,1,1,1,1,1
02.40,cobra,viper,100,1,-29280.003,-5.716,5000.000,359.581,00.000,-13.639,300.000,48560.007,-0.425,-179.575,00.425,90.000,02.400,00.100,SensorMode.STT,1,1,1,1,1,1
02.50,viper,cobra,200,2,19250.004,00.167,5000.000,179.536,00.000,-14.288,300.000,48500.009,-0.471,-179.529,00.471,90.000,02.500,00.100,SensorMode.STT,1,1,1,1,1,1
