timestep,parent,callsign,id,side,x,y,z,psi,theta,phi,v,track_range,track_ata,track_aa,track_azimuth,track_elevation,start_time,total_time,sensor_mode,radar_track,rwr_track,detected,spiked,in_range,in_fov
00.00,viper,cobra,200,2,20000.000,-0.922,5000.000,180.000,00.000,00.000,300.000,50000.000,00.002,179.998,-0.002,90.000,00.000,00.100,SensorMode.SEARCH,1,0,0,0,1,1
00.00,cobra,viper,100,1,-30000.000,00.566,5000.000,00.000,00.000,00.000,300.000,50000.000,00.002,179.998,-0.002,90.000,00.000,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.10,viper,cobra,200,2,19970.000,-0.922,5000.000,180.000,00.000,00.000,300.000,49940.000,00.002,179.998,-0.002,90.000,00.100,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.10,cobra,viper,100,1,-29970.000,00.566,5000.000,00.000,00.000,00.000,300.000,49940.000,00.002,179.998,-0.002,90.000,00.100,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.20,viper,cobra,200,2,19940.000,-0.922,5000.000,180.000,00.000,00.000,300.000,49880.000,00.002,179.998,-0.002,90.000,00.200,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.20,cobra,viper,100,1,-29940.000,00.566,5000.000,00.000,00.000,00.000,300.000,49880.000,00.002,179.998,-0.002,90.000,00.200,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.30,viper,cobra,200,2,19910.000,-0.922,5000.000,180.000,00.000,00.000,300.000,49820.000,00.002,179.998,-0.002,90.000,00.300,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.30,cobra,viper,100,1,-29910.000,00.566,5000.000,00.000,00.000,00.000,300.000,49820.000,00.002,179.998,-0.002,90.000,00.300,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.40,viper,cobra,200,2,19880.000,-0.922,5000.000,180.000,00.000,00.000,300.000,49760.000,00.002,179.998,-0.002,90.000,00.400,00.100,SensorMode.STT,1,1,1,0,1,1
00.40,cobra,viper,100,1,-29880.000,00.566,5000.000,00.000,00.000,00.000,300.000,49760.000,00.002,179.998,-0.002,90.000,00.400,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.50,viper,cobra,200,2,19850.000,-0.922,5000.000,180.000,00.000,00.000,300.000,49700.000,00.002,179.998,-0.002,90.000,00.500,00.100,SensorMode.STT,1,1,1,0,1,1
00.50,cobra,viper,100,1,-29850.000,00.566,5000.000,00.000,00.000,00.000,300.000,49700.000,00.002,179.998,-0.002,90.000,00.500,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.60,viper,cobra,200,2,19820.000,-0.922,5000.000,180.000,00.000,00.000,300.000,49640.000,00.002,179.998,-0.002,90.000,00.600,00.100,SensorMode.STT,1,1,1,0,1,1
00.60,cobra,viper,100,1,-29820.000,00.566,5000.000,00.000,00.000,00.000,300.000,49640.000,00.002,179.998,-0.002,90.000,00.600,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.70,viper,cobra,200,2,19790.000,-0.922,5000.000,180.000,00.000,00.000,300.000,49580.000,00.002,179.998,-0.002,90.000,00.700,00.100,SensorMode.STT,1,1,1,0,1,1
00.70,cobra,viper,100,1,-29790.000,00.566,5000.000,00.000,00.000,00.785,300.000,49580.000,00.002,179.998,-0.002,90.000,00.700,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.80,viper,cobra,200,2,19760.000,-0.922,5000.000,180.000,00.000,00.000,300.000,49520.000,00.004,179.998,-0.004,90.000,00.800,00.100,SensorMode.STT,1,1,1,0,1,1
00.80,cobra,viper,100,1,-29760.000,00.567,5000.000,00.003,00.000,01.561,300.000,49520.000,00.002,179.996,-0.002,90.000,00.800,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.90,viper,cobra,200,2,19730.000,-0.922,5000.000,180.000,00.000,00.000,300.000,49460.000,00.009,179.998,-0.009,90.000,00.900,00.100,SensorMode.STT,1,1,1,0,1,1
00.90,cobra,viper,100,1,-29730.000,00.571,5000.000,00.008,00.000,02.330,300.000,49460.000,00.002,179.991,-0.002,90.000,00.900,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.00,viper,cobra,200,2,19700.000,-0.922,5000.000,180.000,00.000,00.000,300.000,49400.000,00.017,179.998,-0.017,90.000,01.000,00.100,SensorMode.STT,1,1,1,0,1,1
01.00,cobra,viper,100,1,-29700.000,00.579,5000.000,00.015,00.000,03.092,300.000,49400.000,00.002,179.983,-0.002,90.000,01.000,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.10,viper,cobra,200,2,19670.000,-0.922,5000.000,180.000,00.000,00.000,300.000,49340.000,00.027,179.998,-0.027,90.000,01.100,00.100,SensorMode.STT,1,1,1,0,1,1
01.10,cobra,viper,100,1,-29670.000,00.592,5000.000,00.025,00.000,03.845,300.000,49340.000,00.002,179.973,-0.002,90.000,01.100,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.20,viper,cobra,200,2,19640.000,-0.922,5000.000,180.000,00.000,00.000,300.000,49280.000,00.040,179.998,-0.040,90.000,01.200,00.100,SensorMode.STT,1,1,1,0,1,1
01.20,cobra,viper,100,1,-29640.000,00.612,5000.000,00.038,00.000,04.592,300.000,49280.000,00.002,179.960,-0.002,90.000,01.200,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.30,viper,cobra,200,2,19610.000,-0.922,5000.000,180.000,00.000,00.000,300.000,49220.000,00.055,179.998,-0.055,90.000,01.300,00.100,SensorMode.STT,1,1,1,0,1,1
01.30,cobra,viper,100,1,-29610.000,00.640,5000.000,00.053,00.000,05.330,300.000,49220.000,00.002,179.945,-0.002,90.000,01.300,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.40,viper,cobra,200,2,19580.000,-0.922,5000.000,180.000,00.000,00.000,300.000,49160.000,00.072,179.998,-0.072,90.000,01.400,00.100,SensorMode.STT,1,1,1,0,1,1
01.40,cobra,viper,100,1,-29580.000,00.677,5000.000,00.071,00.000,06.062,300.000,49160.000,00.002,179.928,-0.002,90.000,01.400,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.50,viper,cobra,200,2,19550.000,-0.922,5000.000,180.000,00.000,00.000,300.000,49100.000,00.092,179.998,-0.092,90.000,01.500,00.100,SensorMode.STT,1,1,1,0,1,1
01.50,cobra,viper,100,1,-29550.000,00.724,5000.000,00.090,00.000,06.786,300.000,49100.000,00.002,179.908,-0.002,90.000,01.500,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.60,viper,cobra,200,2,19520.000,-0.922,5000.000,180.000,00.000,00.000,300.000,49040.000,00.115,179.998,-0.115,90.000,01.600,00.100,SensorMode.STT,1,1,1,0,1,1
01.60,cobra,viper,100,1,-29520.000,00.783,5000.000,00.113,00.000,07.502,300.000,49040.000,00.002,179.885,-0.002,90.000,01.600,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.70,viper,cobra,200,2,19490.000,-0.922,5000.000,180.000,00.000,00.000,300.000,48980.000,00.139,179.998,-0.139,90.000,01.700,00.100,SensorMode.STT,1,1,1,0,1,1
01.70,cobra,viper,100,1,-29490.000,00.855,5000.000,00.137,00.000,08.212,300.000,48980.000,00.002,179.861,-0.002,90.000,01.700,00.100,SensorMode.STT,1,1,1,1,1,1
01.80,viper,cobra,200,2,19460.000,-0.922,5000.000,180.000,00.000,00.000,300.000,48920.000,00.167,179.998,-0.167,90.000,01.800,00.100,SensorMode.STT,1,1,1,1,1,1
01.80,cobra,viper,100,1,-29460.000,00.941,5000.000,00.164,00.000,08.915,300.000,48920.000,00.002,179.833,-0.002,90.000,01.800,00.100,SensorMode.STT,1,1,1,1,1,1
01.90,viper,cobra,200,2,19430.000,-0.922,5000.000,180.000,00.000,00.000,300.000,48860.001,00.196,179.998,-0.196,90.000,01.900,00.100,SensorMode.STT,1,1,1,1,1,1
01.90,cobra,viper,100,1,-29430.001,01.043,5000.000,00.194,00.000,09.610,300.000,48860.001,00.002,179.804,-0.002,90.000,01.900,00.100,SensorMode.STT,1,1,1,1,1,1
02.00,viper,cobra,200,2,19400.000,-0.922,5000.000,180.000,00.000,00.785,300.000,48800.001,00.228,179.998,-0.228,90.000,02.000,00.100,SensorMode.STT,1,1,1,1,1,1
02.00,cobra,viper,100,1,-29400.001,01.161,5000.000,00.225,00.000,10.299,300.000,48800.001,00.002,179.772,-0.002,90.000,02.000,00.100,SensorMode.STT,1,1,1,1,1,1
02.10,viper,cobra,200,2,19370.000,-0.923,5000.000,180.003,00.000,01.561,300.000,48740.001,00.262,179.995,-0.262,90.000,02.100,00.100,SensorMode.STT,1,1,1,1,1,1
02.10,cobra,viper,100,1,-29370.001,01.297,5000.000,00.260,00.000,10.980,300.000,48740.001,00.005,179.738,-0.005,90.000,02.100,00.100,SensorMode.STT,1,1,1,1,1,1
02.20,viper,cobra,200,2,19340.000,-0.927,5000.000,180.008,00.000,02.330,300.000,48680.002,00.299,179.990,-0.299,90.000,02.200,00.100,SensorMode.STT,1,1,1,1,1,1
02.20,cobra,viper,100,1,-29340.001,01.452,5000.000,00.296,00.000,11.655,300.000,48680.002,00.010,179.701,-0.010,90.000,02.200,00.100,SensorMode.STT,1,1,1,1,1,1
02.30,viper,cobra,200,2,19310.000,-0.935,5000.000,180.015,00.000,03.092,300.000,48620.002,00.337,179.982,-0.337,90.000,02.300,00.100,SensorMode.STT,1,1,1,1,1,1
02.30,cobra,viper,100,1,-29310.002,01.627,5000.000,00.334,00.000,12.323,300.000,48620.002,00.018,179.663,-0.018,90.000,02.300,00.100,SensorMode.STT,1,1,1,1,1,1
02.40,viper,cobra,200,2,19280.000,-0.949,5000.000,180.025,00.000,03.845,300.000,48560.003,00.379,179.971,-0.379,90.000,02.400,00.100,SensorMode.STT,1,1,1,1,1,1
02.40,cobra,viper,100,1,-29280.003,01.823,5000.000,00.375,00.000,12.985,300.000,48560.003,00.029,179.621,-0.029,90.000,02.400,00.100,SensorMode.STT,1,1,1,1,1,1
02.50,viper,cobra,200,2,19250.000,-0.969,5000.000,180.038,00.000,04.592,300.000,48500.004,00.422,179.958,-0.422,90.000,02.500,00.100,SensorMode.STT,1,1,1,1,1,1
02.50,cobra,viper,100,1,-29250.003,02.042,5000.000,00.419,00.000,13.639,300.000,48500.004,00.042,179.578,-0.042,90.000,02.500,00.100,SensorMode.STT,1,1,1,1,1,1
02.60,viper,cobra,200,2,19220.000,-0.996,5000.000,180.053,00.000,05.330,300.000,48440.005,00.468,179.943,-0.468,90.000,02.600,00.100,SensorMode.STT,1,1,1,1,1,1
02.60,cobra,viper,100,1,-29220.004,02.285,5000.000,00.464,00.000,14.288,300.000,48440.005,00.057,179.532,-0.057,90.000,02.600,00.100,SensorMode.STT,1,1,1,1,1,1
