timestep,parent,callsign,id,side,x,y,z,psi,theta,phi,v,track_range,track_ata,track_aa,track_azimuth,track_elevation,start_time,total_time,sensor_mode,radar_track,rwr_track,detected,spiked,in_range,in_fov
00.00,viper,cobra,200,2,20000.000,-0.864,5000.000,180.000,00.000,00.000,300.000,50000.000,00.005,179.995,-0.005,90.000,00.000,00.100,SensorMode.SEARCH,1,0,0,0,1,1
00.00,cobra,viper,100,1,-30000.000,03.333,5000.000,00.000,00.000,00.000,300.000,50000.000,00.005,179.995,-0.005,90.000,00.000,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.10,viper,cobra,200,2,19970.000,-0.864,5000.000,180.000,00.000,00.000,300.000,49940.000,00.005,179.995,-0.005,90.000,00.100,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.10,cobra,viper,100,1,-29970.000,03.333,5000.000,00.000,00.000,00.000,300.000,49940.000,00.005,179.995,-0.005,90.000,00.100,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.20,viper,cobra,200,2,19940.000,-0.864,5000.000,180.000,00.000,00.000,300.000,49880.000,00.005,179.995,-0.005,90.000,00.200,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.20,cobra,viper,100,1,-29940.000,03.333,5000.000,00.000,00.000,00.000,300.000,49880.000,00.005,179.995,-0.005,90.000,00.200,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.30,viper,cobra,200,2,19910.000,-0.864,5000.000,180.000,00.000,00.000,300.000,49820.000,00.005,179.995,-0.005,90.000,00.300,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.30,cobra,viper,100,1,-29910.000,03.333,5000.000,00.000,00.000,00.000,300.000,49820.000,00.005,179.995,-0.005,90.000,00.300,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.40,viper,cobra,200,2,19880.000,-0.864,5000.000,180.000,00.000,00.000,300.000,49760.000,00.005,179.995,-0.005,90.000,00.400,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.40,cobra,viper,100,1,-29880.000,03.333,5000.000,00.000,00.000,00.000,300.000,49760.000,00.005,179.995,-0.005,90.000,00.400,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.50,viper,cobra,200,2,19850.000,-0.864,5000.000,180.000,00.000,00.000,300.000,49700.000,00.005,179.995,-0.005,90.000,00.500,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.50,cobra,viper,100,1,-29850.000,03.333,5000.000,00.000,00.000,00.000,300.000,49700.000,00.005,179.995,-0.005,90.000,00.500,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.60,viper,cobra,200,2,19820.000,-0.864,5000.000,180.000,00.000,00.000,300.000,49640.000,00.005,179.995,-0.005,90.000,00.600,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.60,cobra,viper,100,1,-29820.000,03.333,5000.000,00.000,00.000,00.000,300.000,49640.000,00.005,179.995,-0.005,90.000,00.600,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.70,viper,cobra,200,2,19790.000,-0.864,5000.000,180.000,00.000,00.000,300.000,49580.000,00.005,179.995,-0.005,90.000,00.700,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.70,cobra,viper,100,1,-29790.000,03.333,5000.000,00.000,00.000,00.000,300.000,49580.000,00.005,179.995,-0.005,90.000,00.700,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.80,viper,cobra,200,2,19760.000,-0.864,5000.000,180.000,00.000,00.000,300.000,49520.000,00.005,179.995,-0.005,90.000,00.800,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.80,cobra,viper,100,1,-29760.000,03.333,5000.000,00.000,00.000,00.000,300.000,49520.000,00.005,179.995,-0.005,90.000,00.800,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.90,viper,cobra,200,2,19730.000,-0.864,5000.000,180.000,00.000,00.000,300.000,49460.000,00.005,179.995,-0.005,90.000,00.900,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.90,cobra,viper,100,1,-29730.000,03.333,5000.000,00.000,00.000,00.000,300.000,49460.000,00.005,179.995,-0.005,90.000,00.900,00.100,SensorMode.STT,1,1,1,0,1,1
01.00,viper,cobra,200,2,19700.000,-0.864,5000.000,180.000,00.000,00.000,300.000,49400.000,00.005,179.995,-0.005,90.000,01.000,00.100,SensorMode.STT,1,1,1,1,1,1
01.00,cobra,viper,100,1,-29700.000,03.333,5000.000,00.000,00.000,00.000,300.000,49400.000,00.005,179.995,-0.005,90.000,01.000,00.100,SensorMode.STT,1,1,1,1,1,1
01.10,viper,cobra,200,2,19670.000,-0.864,5000.000,180.000,00.000,00.000,300.000,49340.000,00.005,179.995,-0.005,90.000,01.100,00.100,SensorMode.STT,1,1,1,1,1,1
01.10,cobra,viper,100,1,-29670.000,03.333,5000.000,00.000,00.000,00.000,300.000,49340.000,00.005,179.995,-0.005,90.000,01.100,00.100,SensorMode.STT,1,1,1,1,1,1
01.20,viper,cobra,200,2,19640.000,-0.864,5000.000,180.000,00.000,00.785,300.000,49280.000,00.005,179.995,-0.005,90.000,01.200,00.100,SensorMode.STT,1,1,1,1,1,1
01.20,cobra,viper,100,1,-29640.000,03.333,5000.000,00.000,00.000,00.000,300.000,49280.000,00.005,179.995,-0.005,90.000,01.200,00.100,SensorMode.STT,1,1,1,1,1,1
01.30,viper,cobra,200,2,19610.000,-0.865,5000.000,180.003,00.000,01.561,300.000,49220.000,00.005,179.993,-0.005,90.000,01.300,00.100,SensorMode.STT,1,1,1,1,1,1
01.30,cobra,viper,100,1,-29610.000,03.333,5000.000,00.000,00.000,00.785,300.000,49220.000,00.007,179.995,-0.007,90.000,01.300,00.100,SensorMode.STT,1,1,1,1,1,1
01.40,viper,cobra,200,2,19580.000,-0.869,5000.000,180.008,00.000,02.330,300.000,49160.000,00.007,179.987,-0.007,90.000,01.400,00.100,SensorMode.STT,1,1,1,1,1,1
01.40,cobra,viper,100,1,-29580.000,03.335,5000.000,00.003,00.000,01.561,300.000,49160.000,00.013,179.993,-0.013,90.000,01.400,00.100,SensorMode.STT,1,1,1,1,1,1
01.50,viper,cobra,200,2,19550.000,-0.877,5000.000,180.015,00.000,03.092,300.000,49100.000,00.013,179.980,-0.013,90.000,01.500,00.100,SensorMode.STT,1,1,1,1,1,1
01.50,cobra,viper,100,1,-29550.000,03.339,5000.000,00.008,00.000,02.330,300.000,49100.000,00.020,179.987,-0.020,90.000,01.500,00.100,SensorMode.STT,1,1,1,1,1,1
01.60,viper,cobra,200,2,19520.000,-0.891,5000.000,180.025,00.000,03.845,300.000,49040.000,00.020,179.970,-0.020,90.000,01.600,00.100,SensorMode.STT,1,1,1,1,1,1
01.60,cobra,viper,100,1,-29520.000,03.347,5000.000,00.015,00.000,03.092,300.000,49040.000,00.030,179.980,-0.030,90.000,01.600,00.100,SensorMode.STT,1,1,1,1,1,1
01.70,viper,cobra,200,2,19490.000,-0.910,5000.000,180.038,00.000,04.592,300.000,48980.000,00.030,179.957,-0.030,90.000,01.700,00.100,SensorMode.STT,1,1,1,1,1,1
01.70,cobra,viper,100,1,-29490.000,03.360,5000.000,00.025,00.000,03.845,300.000,48980.000,00.043,179.970,-0.043,90.000,01.700,00.100,SensorMode.STT,1,1,1,1,1,1
01.80,viper,cobra,200,2,19460.000,-0.938,5000.000,180.053,00.000,05.330,300.000,48920.000,00.043,179.942,-0.043,90.000,01.800,00.100,SensorMode.STT,1,1,1,1,1,1
01.80,cobra,viper,100,1,-29460.000,03.380,5000.000,00.038,00.000,04.592,300.000,48920.000,00.058,179.957,-0.058,90.000,01.800,00.100,SensorMode.STT,1,1,1,1,1,1
01.90,viper,cobra,200,2,19430.000,-0.975,5000.000,180.071,00.000,06.062,300.000,48860.000,00.058,179.924,-0.058,90.000,01.900,00.100,SensorMode.STT,1,1,1,1,1,1
01.90,cobra,viper,100,1,-29430.000,03.408,5000.000,00.053,00.000,05.330,300.000,48860.000,00.076,179.942,-0.076,90.000,01.900,00.100,SensorMode.STT,1,1,1,1,1,1
02.00,viper,cobra,200,2,19400.000,-1.023,5000.000,180.090,00.000,06.786,300.000,48800.000,00.076,179.904,-0.076,90.000,02.000,00.100,SensorMode.STT,1,1,1,1,1,1
02.00,cobra,viper,100,1,-29400.000,03.444,5000.000,00.071,00.000,06.062,300.000,48800.000,00.096,179.924,-0.096,90.000,02.000,00.100,SensorMode.STT,1,1,1,1,1,1
02.10,viper,cobra,200,2,19370.000,-1.082,5000.000,180.113,00.000,07.502,300.000,48740.000,00.096,179.882,-0.096,90.000,02.100,00.100,SensorMode.STT,1,1,1,1,1,1
02.10,cobra,viper,100,1,-29370.000,03.492,5000.000,00.090,00.000,06.786,300.000,48740.000,00.118,179.904,-0.118,90.000,02.100,00.100,SensorMode.STT,1,1,1,1,1,1
02.20,viper,cobra,200,2,19340.000,-1.153,5000.000,180.137,00.000,08.212,300.000,48680.001,00.118,179.857,-0.118,90.000,02.200,00.100,SensorMode.STT,1,1,1,1,1,1
02.20,cobra,viper,100,1,-29340.000,03.551,5000.000,00.113,00.000,07.502,300.000,48680.001,00.143,179.882,-0.143,90.000,02.200,00.100,SensorMode.STT,1,1,1,1,1,1
02.30,viper,cobra,200,2,19310.000,-1.240,5000.000,180.164,00.000,08.915,300.000,48620.001,00.143,179.830,-0.143,90.000,02.300,00.100,SensorMode.STT,1,1,1,1,1,1
02.30,cobra,viper,100,1,-29310.000,03.623,5000.000,00.137,00.000,08.212,300.000,48620.001,00.170,179.857,-0.170,90.000,02.300,00.100,SensorMode.STT,1,1,1,1,1,1
02.40,viper,cobra,200,2,19280.001,-1.341,5000.000,180.194,00.000,09.610,300.000,48560.001,00.170,179.800,-0.170,90.000,02.400,00.100,SensorMode.STT,1,1,1,1,1,1
02.40,cobra,viper,100,1,-29280.000,03.709,5000.000,00.164,00.000,08.915,300.000,48560.001,00.200,179.830,-0.200,90.000,02.400,00.100,SensorMode.STT,1,1,1,1,1,1
02.50,viper,cobra,200,2,19250.001,-1.459,5000.000,180.225,00.000,10.299,300.000,48500.002,00.200,179.768,-0.200,90.000,02.500,00.100,SensorMode.STT,1,1,1,1,1,1
02.50,cobra,viper,100,1,-29250.001,03.810,5000.000,00.194,00.000,09.610,300.000,48500.002,00.232,179.800,-0.232,90.000,02.500,00.100,SensorMode.STT,1,1,1,1,1,1
02.60,viper,cobra,200,2,19220.001,-1.595,5000.000,180.260,00.000,10.980,300.000,48440.002,00.232,179.734,-0.232,90.000,02.600,00.100,SensorMode.STT,1,1,1,1,1,1
02.60,cobra,viper,100,1,-29220.001,03.928,5000.000,00.225,00.000,10.299,300.000,48440.002,00.266,179.768,-0.266,90.000,02.600,00.100,SensorMode.STT,1,1,1,1,1,1
02.70,viper,cobra,200,2,19190.001,-1.750,5000.000,180.296,00.000,11.655,300.000,48380.003,00.266,179.697,-0.266,90.000,02.700,00.100,SensorMode.STT,1,1,1,1,1,1
02.70,cobra,viper,100,1,-29190.001,04.064,5000.000,00.260,00.000,10.980,300.000,48380.003,00.303,179.734,-0.303,90.000,02.700,00.100,SensorMode.STT,1,1,1,1,1,1
02.80,viper,cobra,200,2,19160.002,-1.925,5000.000,180.334,00.000,12.323,300.000,48320.004,00.303,179.658,-0.303,90.000,02.800,00.100,SensorMode.STT,1,1,1,1,1,1
