timestep,parent,callsign,id,side,x,y,z,psi,theta,phi,v,track_range,track_ata,track_aa,track_azimuth,track_elevation,start_time,total_time,sensor_mode,radar_track,rwr_track,detected,spiked,in_range,in_fov
00.00,viper,cobra,200,2,20000.000,03.770,5000.000,180.000,00.000,00.000,300.000,50000.000,-0.002,-179.998,00.002,90.000,00.000,00.100,SensorMode.SEARCH,1,0,0,0,1,1
00.00,cobra,viper,100,1,-30000.000,02.292,5000.000,00.000,00.000,00.000,300.000,50000.000,-0.002,-179.998,00.002,90.000,00.000,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.10,viper,cobra,200,2,19970.000,03.770,5000.000,180.000,00.000,00.000,300.000,49940.000,-0.002,-179.998,00.002,90.000,00.100,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.10,cobra,viper,100,1,-29970.000,02.292,5000.000,00.000,00.000,00.000,300.000,49940.000,-0.002,-179.998,00.002,90.000,00.100,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.20,viper,cobra,200,2,19940.000,03.770,5000.000,180.000,00.000,00.000,300.000,49880.000,-0.002,-179.998,00.002,90.000,00.200,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.20,cobra,viper,100,1,-29940.000,02.292,5000.000,00.000,00.000,00.000,300.000,49880.000,-0.002,-179.998,00.002,90.000,00.200,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.30,viper,cobra,200,2,19910.000,03.770,5000.000,180.000,00.000,00.000,300.000,49820.000,-0.002,-179.998,00.002,90.000,00.300,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.30,cobra,viper,100,1,-29910.000,02.292,5000.000,00.000,00.000,00.000,300.000,49820.000,-0.002,-179.998,00.002,90.000,00.300,00.100,SensorMode.STT,1,1,1,0,1,1
00.40,viper,cobra,200,2,19880.000,03.770,5000.000,180.000,00.000,00.000,300.000,49760.000,-0.002,-179.998,00.002,90.000,00.400,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.40,cobra,viper,100,1,-29880.000,02.292,5000.000,00.000,00.000,00.000,300.000,49760.000,-0.002,-179.998,00.002,90.000,00.400,00.100,SensorMode.STT,1,1,1,0,1,1
00.50,viper,cobra,200,2,19850.000,03.770,5000.000,180.000,00.000,00.000,300.000,49700.000,-0.002,-179.998,00.002,90.000,00.500,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.50,cobra,viper,100,1,-29850.000,02.292,5000.000,00.000,00.000,00.000,300.000,49700.000,-0.002,-179.998,00.002,90.000,00.500,00.100,SensorMode.STT,1,1,1,0,1,1
00.60,viper,cobra,200,2,19820.000,03.770,5000.000,180.000,00.000,-0.785,300.000,49640.000,-0.002,-179.998,00.002,90.000,00.600,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.60,cobra,viper,100,1,-29820.000,02.292,5000.000,00.000,00.000,00.000,300.000,49640.000,-0.002,-179.998,00.002,90.000,00.600,00.100,SensorMode.STT,1,1,1,0,1,1
00.70,viper,cobra,200,2,19790.000,03.771,5000.000,179.997,00.000,-1.561,300.000,49580.000,-0.002,-179.996,00.002,90.000,00.700,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.70,cobra,viper,100,1,-29790.000,02.292,5000.000,00.000,00.000,00.000,300.000,49580.000,-0.004,-179.998,00.004,90.000,00.700,00.100,SensorMode.STT,1,1,1,0,1,1
00.80,viper,cobra,200,2,19760.000,03.775,5000.000,179.992,00.000,-2.330,300.000,49520.000,-0.002,-179.991,00.002,90.000,00.800,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.80,cobra,viper,100,1,-29760.000,02.292,5000.000,00.000,00.000,00.000,300.000,49520.000,-0.009,-179.998,00.009,90.000,00.800,00.100,SensorMode.STT,1,1,1,0,1,1
00.90,viper,cobra,200,2,19730.000,03.783,5000.000,179.985,00.000,-3.092,300.000,49460.000,-0.002,-179.983,00.002,90.000,00.900,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.90,cobra,viper,100,1,-29730.000,02.292,5000.000,00.000,00.000,00.000,300.000,49460.000,-0.017,-179.998,00.017,90.000,00.900,00.100,SensorMode.STT,1,1,1,0,1,1
01.00,viper,cobra,200,2,19700.000,03.796,5000.000,179.975,00.000,-3.845,300.000,49400.000,-0.002,-179.973,00.002,90.000,01.000,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.00,cobra,viper,100,1,-29700.000,02.292,5000.000,00.000,00.000,00.000,300.000,49400.000,-0.027,-179.998,00.027,90.000,01.000,00.100,SensorMode.STT,1,1,1,0,1,1
01.10,viper,cobra,200,2,19670.000,03.816,5000.000,179.962,00.000,-4.592,300.000,49340.000,-0.002,-179.960,00.002,90.000,01.100,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.10,cobra,viper,100,1,-29670.000,02.292,5000.000,00.000,00.000,00.000,300.000,49340.000,-0.040,-179.998,00.040,90.000,01.100,00.100,SensorMode.STT,1,1,1,0,1,1
01.20,viper,cobra,200,2,19640.000,03.844,5000.000,179.947,00.000,-5.330,300.000,49280.000,-0.002,-179.945,00.002,90.000,01.200,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.20,cobra,viper,100,1,-29640.000,02.292,5000.000,00.000,00.000,00.000,300.000,49280.000,-0.055,-179.998,00.055,90.000,01.200,00.100,SensorMode.STT,1,1,1,0,1,1
01.30,viper,cobra,200,2,19610.000,03.881,5000.000,179.929,00.000,-6.062,300.000,49220.000,-0.002,-179.928,00.002,90.000,01.300,00.100,SensorMode.SEARCH,1,1,1,1,1,1
01.30,cobra,viper,100,1,-29610.000,02.292,5000.000,00.000,00.000,00.000,300.000,49220.000,-0.072,-179.998,00.072,90.000,01.300,00.100,SensorMode.STT,1,1,1,0,1,1
01.40,viper,cobra,200,2,19580.000,03.928,5000.000,179.910,00.000,-6.786,300.000,49160.000,-0.002,-179.908,00.002,90.000,01.400,00.100,SensorMode.STT,1,1,1,1,1,1
01.40,cobra,viper,100,1,-29580.000,02.292,5000.000,00.000,00.000,00.000,300.000,49160.000,-0.092,-179.998,00.092,90.000,01.400,00.100,SensorMode.STT,1,1,1,1,1,1
01.50,viper,cobra,200,2,19550.000,03.987,5000.000,179.887,00.000,-7.502,300.000,49100.000,-0.002,-179.885,00.002,90.000,01.500,00.100,SensorMode.STT,1,1,1,1,1,1
01.50,cobra,viper,100,1,-29550.000,02.292,5000.000,00.000,00.000,00.000,300.000,49100.000,-0.115,-179.998,00.115,90.000,01.500,00.100,SensorMode.STT,1,1,1,1,1,1
01.60,viper,cobra,200,2,19520.000,04.059,5000.000,179.863,00.000,-8.212,300.000,49040.000,-0.002,-179.861,00.002,90.000,01.600,00.100,SensorMode.STT,1,1,1,1,1,1
01.60,cobra,viper,100,1,-29520.000,02.292,5000.000,00.000,00.000,00.000,300.000,49040.000,-0.139,-179.998,00.139,90.000,01.600,00.100,SensorMode.STT,1,1,1,1,1,1
01.70,viper,cobra,200,2,19490.000,04.145,5000.000,179.836,00.000,-8.915,300.000,48980.000,-0.002,-179.833,00.002,90.000,01.700,00.100,SensorMode.STT,1,1,1,1,1,1
01.70,cobra,viper,100,1,-29490.000,02.292,5000.000,00.000,00.000,-0.785,300.000,48980.000,-0.167,-179.998,00.167,90.000,01.700,00.100,SensorMode.STT,1,1,1,1,1,1
01.80,viper,cobra,200,2,19460.001,04.247,5000.000,179.806,00.000,-9.610,300.000,48920.001,-0.005,-179.804,00.005,90.000,01.800,00.100,SensorMode.STT,1,1,1,1,1,1
01.80,cobra,viper,100,1,-29460.000,02.291,5000.000,359.997,00.000,-1.561,300.000,48920.001,-0.196,-179.995,00.196,90.000,01.800,00.100,SensorMode.STT,1,1,1,1,1,1
01.90,viper,cobra,200,2,19430.001,04.365,5000.000,179.775,00.000,-10.299,300.000,48860.001,-0.010,-179.772,00.010,90.000,01.900,00.100,SensorMode.STT,1,1,1,1,1,1
01.90,cobra,viper,100,1,-29430.000,02.287,5000.000,359.992,00.000,-2.330,300.000,48860.001,-0.228,-179.990,00.228,90.000,01.900,00.100,SensorMode.STT,1,1,1,1,1,1
02.00,viper,cobra,200,2,19400.001,04.501,5000.000,179.740,00.000,-10.980,300.000,48800.001,-0.018,-179.738,00.018,90.000,02.000,00.100,SensorMode.STT,1,1,1,1,1,1
02.00,cobra,viper,100,1,-29400.000,02.279,5000.000,359.985,00.000,-3.092,300.000,48800.001,-0.262,-179.982,00.262,90.000,02.000,00.100,SensorMode.STT,1,1,1,1,1,1
02.10,viper,cobra,200,2,19370.001,04.656,5000.000,179.704,00.000,-11.655,300.000,48740.002,-0.028,-179.701,00.028,90.000,02.100,00.100,SensorMode.STT,1,1,1,1,1,1
02.10,cobra,viper,100,1,-29370.000,02.265,5000.000,359.975,00.000,-3.845,300.000,48740.002,-0.299,-179.972,00.299,90.000,02.100,00.100,SensorMode.STT,1,1,1,1,1,1
02.20,viper,cobra,200,2,19340.002,04.831,5000.000,179.666,00.000,-12.323,300.000,48680.002,-0.041,-179.662,00.041,90.000,02.200,00.100,SensorMode.STT,1,1,1,1,1,1
02.20,cobra,viper,100,1,-29340.000,02.246,5000.000,359.962,00.000,-4.592,300.000,48680.002,-0.338,-179.959,00.338,90.000,02.200,00.100,SensorMode.STT,1,1,1,1,1,1
02.30,viper,cobra,200,2,19310.003,05.027,5000.000,179.625,00.000,-12.985,300.000,48620.003,-0.056,-179.621,00.056,90.000,02.300,00.100,SensorMode.STT,1,1,1,1,1,1
02.30,cobra,viper,100,1,-29310.000,02.218,5000.000,359.947,00.000,-5.330,300.000,48620.003,-0.379,-179.944,00.379,90.000,02.300,00.100,SensorMode.STT,1,1,1,1,1,1
02.40,viper,cobra,200,2,19280.003,05.246,5000.000,179.581,00.000,-13.639,300.000,48560.004,-0.074,-179.578,00.074,90.000,02.400,00.100,SensorMode.STT,1,1,1,1,1,1
02.40,cobra,viper,100,1,-29280.000,02.181,5000.000,359.929,00.000,-6.062,300.000,48560.004,-0.422,-179.926,00.422,90.000,02.400,00.100,SensorMode.STT,1,1,1,1,1,1
02.50,viper,cobra,200,2,19250.004,05.489,5000.000,179.536,00.000,-14.288,300.000,48500.005,-0.094,-179.532,00.094,90.000,02.500,00.100,SensorMode.STT,1,1,1,1,1,1
02.50,cobra,viper,100,1,-29250.000,02.134,5000.000,359.910,00.000,-6.786,300.000,48500.005,-0.468,-179.906,00.468,90.000,02.500,00.100,SensorMode.STT,1,1,1,1,1,1
02.60,viper,cobra,200,2,19220.006,05.757,5000.000,179.488,00.000,-14.929,300.000,48440.006,-0.117,-179.484,00.117,90.000,02.600,00.100,SensorMode.STT,1,1,1,1,1,1
02.60,cobra,viper,100,1,-29220.000,02.075,5000.000,359.887,00.000,-7.502,300.000,48440.006,-0.516,-179.883,00.516,90.000,02.600,00.100,SensorMode.STT,1,1,1,1,1,1
02.70,viper,cobra,200,2,19190.007,06.051,5000.000,179.438,00.000,-15.565,300.000,48380.007,-0.142,-179.434,00.142,90.000,02.700,00.100,SensorMode.STT,1,1,1,1,1,1
02.70,cobra,viper,100,1,-29190.000,02.003,5000.000,359.863,00.000,-8.212,300.000,48380.007,-0.566,-179.858,00.566,90.000,02.700,00.100,SensorMode.STT,1,1,1,1,1,1
02.80,viper,cobra,200,2,19160.009,06.373,5000.000,179.386,00.000,-16.194,300.000,48320.009,-0.170,-179.381,00.170,90.000,02.800,00.100,SensorMode.STT,1,1,1,1,1,1
02.80,cobra,viper,100,1,-29160.000,01.917,5000.000,359.836,00.000,-8.915,300.000,48320.009,-0.619,-179.830,00.619,90.000,02.800,00.100,SensorMode.STT,1,1,1,1,1,1
02.90,viper,cobra,200,2,19130.011,06.723,5000.000,179.332,00.000,-16.816,300.000,48260.012,-0.200,-179.326,00.200,90.000,02.900,00.100,SensorMode.STT,1,1,1,1,1,1
02.90,cobra,viper,100,1,-29130.001,01.815,5000.000,359.806,00.000,-9.610,300.000,48260.012,-0.674,-179.800,00.674,90.000,02.900,00.100,SensorMode.STT,1,1,1,1,1,1
03.00,viper,cobra,200,2,19100.013,07.102,5000.000,179.275,00.000,-17.433,300.000,48200.014,-0.232,-179.269,00.232,90.000,03.000,00.100,SensorMode.STT,1,1,1,1,1,1
03.00,cobra,viper,100,1,-29100.001,01.697,5000.000,359.775,00.000,-10.342,300.000,48200.014,-0.731,-179.768,00.731,90.000,03.000,00.100,SensorMode.STT,1,1,1,1,1,1
03.10,viper,cobra,200,2,19070.016,07.513,5000.000,179.216,00.000,-18.043,300.000,48140.017,-0.267,-179.209,00.267,90.000,03.100,00.100,SensorMode.STT,1,1,1,1,1,1
03.10,cobra,viper,100,1,-29070.001,01.561,5000.000,359.740,00.000,-11.067,300.000,48140.017,-0.791,-179.733,00.791,90.000,03.100,00.100,SensorMode.STT,1,1,1,1,1,1
03.20,viper,cobra,200,2,19040.019,07.955,5000.000,179.155,00.000,-18.647,300.000,48080.021,-0.304,-179.148,00.304,90.000,03.200,00.100,SensorMode.STT,1,1,1,1,1,1
03.20,cobra,viper,100,1,-29040.001,01.406,5000.000,359.704,00.000,-11.784,300.000,48080.021,-0.852,-179.696,00.852,90.000,03.200,00.100,SensorMode.STT,1,1,1,1,1,1
03.30,viper,cobra,200,2,19010.023,08.430,5000.000,179.092,00.000,-19.245,300.000,48020.026,-0.344,-179.084,00.344,90.000,03.300,00.100,SensorMode.STT,1,1,1,1,1,1
03.30,cobra,viper,100,1,-29010.002,01.230,5000.000,359.665,00.000,-12.495,300.000,48020.026,-0.916,-179.656,00.916,90.000,03.300,00.100,SensorMode.STT,1,1,1,1,1,1
03.40,viper,cobra,200,2,18980.027,08.940,5000.000,179.027,00.000,-19.838,300.000,47960.031,-0.386,-179.017,00.386,90.000,03.400,00.100,SensorMode.STT,1,1,1,1,1,1
03.40,cobra,viper,100,1,-28980.003,01.033,5000.000,359.623,00.000,-13.198,300.000,47960.031,-0.983,-179.614,00.983,90.000,03.400,00.100,SensorMode.STT,1,1,1,1,1,1
