,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4
0,0,0,2,1,1,8858.026318649121,13.67564843204568,282.9859948582015,True,1960,300,log,-250.81354,4581.74325,4578.95797,-25.67747,-26.18388
0,3,0,2,1,1,8283.023965426117,1882.410710655816,713.2381389236779,True,1960,300,log,-156.34626,4280.50378,4211.34315,-28.23251,-24.24421
0,0,0,2,1,1,8849.762769516707,15.451452798843658,282.9112125183982,False,1960,300,log,-253.14471,4575.81015,4575.38588,-19.69807,-28.59048
0,3,0,2,1,1,8377.949600026943,1790.3549027584756,465.0389697474561,True,1960,300,log,-156.92824,4337.73386,4243.93386,-29.49398,-17.2959
0,0,0,2,1,1,8847.031022811016,14.447789649571032,283.3459359609807,False,1960,300,log,-259.32892,4581.49487,4576.86214,-20.04545,-31.95162
0,3,0,2,1,1,8541.30068988902,1520.972127947238,467.5538031093826,True,1960,300,log,-160.87653,4473.08399,4280.57183,-34.76167,-16.71694
0,0,0,2,1,1,8817.139266543469,15.350961012507627,283.4870059557568,False,1960,300,log,-272.15175,4571.69769,4573.38144,-23.61735,-32.17077
0,3,0,2,1,1,8790.848981423282,1141.9253367395831,341.03522573290275,True,1960,300,log,-157.6561,4512.98602,4502.50741,-28.45886,-38.52949
0,0,0,2,1,1,8834.57436569283,12.23831562827678,283.2147970063631,False,1960,300,log,-264.38686,4572.70506,4577.99926,-22.48829,-29.2548
0,3,0,2,1,1,9262.575324395957,718.20813042388,322.61126211362676,True,1960,300,log,-179.25347,4758.35116,4729.83795,-22.89826,-23.46206
0,0,0,2,1,1,8817.847828852686,15.68185501506818,283.32222263064017,False,1960,300,log,-273.93403,4574.3427,4567.25971,-19.24256,-30.57799
0,3,0,2,1,1,8731.730791877855,1373.5066138978723,386.848575735743,True,1960,300,log,-152.5621,4499.70877,4454.70932,-38.08038,-32.04482
0,0,0,2,1,1,8857.63279836719,12.517396550540013,283.16176850757483,False,1960,300,log,-252.15663,4580.46602,4578.70676,-22.40691,-26.97644
0,3,0,2,1,1,8239.840329419105,1805.6664755710203,500.6344692788038,True,1960,300,log,-177.2945,4261.80242,4198.23937,-19.95993,-22.94703
0,0,0,2,1,1,8801.932514651966,16.242572931141446,283.2771182690849,False,1960,300,log,-281.2999,4569.31578,4569.72162,-19.99029,-35.81469
0,3,0,2,1,1,9268.221947084472,806.712428515166,340.70558705559813,True,1960,300,log,-173.28587,4746.65613,4756.09416,-26.98657,-34.25591
0,0,0,2,1,1,8856.11591959282,11.840623816168725,283.1664370502239,False,1960,300,log,-253.84356,4580.83128,4578.63431,-20.29828,-29.20783
0,3,0,2,1,1,6133.518534266324,3899.423994839951,1227.3477854087241,True,1960,300,log,-160.04142,3173.3799,3171.43318,-30.89919,-20.35394
0,0,0,2,1,1,8860.864592318741,13.358675860851541,282.89064330408496,False,1960,300,log,-252.55716,4577.01648,4581.44806,-20.12536,-24.91744
0,3,0,2,1,1,9170.232386361247,804.8763300990777,332.16309816585766,True,1960,300,log,-172.15955,4717.31175,4688.32097,-35.94378,-27.29699
0,0,1,2,1,1,8777.537735325517,27.740486867651537,283.0967224440996,True,1960,300,log,-269.30235,4558.34455,4558.37297,-26.96884,-42.90859
0,3,1,2,1,1,7672.257442767923,2494.1897843054867,496.8838463273659,True,1960,300,log,-183.26273,3935.39642,3993.77566,-37.78872,-35.86318
0,0,1,2,1,1,8804.03754387897,20.865434767739423,283.44229617537206,True,1960,300,log,-277.06921,4566.71562,4570.38922,-20.66155,-35.33653
0,3,1,2,1,1,7980.113260292887,2126.5140392693115,575.4003732880903,True,1960,300,log,-176.97915,4058.43863,4165.25743,-27.67699,-38.92665
0,0,1,2,1,1,8794.865899076847,21.313529134442597,282.93339434343966,False,1960,300,log,-272.29114,4561.76786,4563.00673,-22.63793,-34.97963
0,3,1,2,1,1,8290.273139458466,1729.297536888746,430.6924374363006,True,1960,300,log,-156.40882,4252.91446,4261.06115,-37.94771,-29.34594
