,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4
0,0,0,2,1,0,13177.71255715606,17.1024348965638,337.7791377465682,True,2945,300,log,-305.00894,6759.37218,6760.3622,-18.59704,-18.41584
0,3,0,2,1,0,14781.064779624887,489.598210728569,371.66848372335636,True,2945,300,log,-181.25721,7507.70542,7485.76915,-15.76319,-15.3894
0,0,0,2,1,0,13184.555585745355,20.034166839936375,337.7343408627043,False,2945,300,log,-297.17859,6760.69233,6758.97329,-18.67864,-19.2528
0,3,0,2,1,0,14884.057032258243,571.1979640556225,374.2204798467452,True,2945,300,log,-158.68495,7543.48173,7528.40372,-10.97203,-18.17144
0,0,0,2,1,0,13181.542988443765,19.257257089312617,337.74090880701146,False,2945,300,log,-308.30967,6761.38197,6760.72236,-16.84651,-15.40517
0,3,0,2,1,0,14779.251793195253,491.9875328576593,372.38475780312575,True,2945,300,log,-175.81883,7501.97936,7495.34942,-23.62611,-18.63205
0,0,0,2,1,0,13241.227342868864,16.59817885994249,337.7234567917411,False,2945,300,log,-276.30679,6770.43235,6775.09592,-16.18306,-11.81107
0,3,0,2,1,0,14635.278950666789,380.3300919679832,368.676615795749,True,2945,300,log,-177.12899,7438.36163,7427.56019,-22.75792,-30.75596
0,0,0,2,1,0,13164.375639176242,16.091756081663085,337.3461252242371,False,2945,300,log,-311.05572,6752.02443,6758.62634,-18.6499,-16.56951
0,3,0,2,1,0,14675.022021960849,367.3681684807349,370.3274682633174,True,2945,300,log,-215.21374,7483.61193,7441.07329,-15.8171,-18.63237
0,0,0,2,1,0,13173.429765507339,21.067937158627284,337.6507323619064,False,2945,300,log,-306.29896,6758.42011,6756.544,-19.49109,-15.7443
0,3,0,2,1,0,14756.138611469605,429.33611490286137,372.41111034679756,True,2945,300,log,-198.87364,7503.48948,7506.18087,-29.8143,-24.84379
0,0,0,2,1,0,13182.443111064802,16.245740346126542,337.72095075732545,True,2945,300,log,-307.70483,6761.05152,6761.44101,-16.89712,-15.44746
0,3,0,2,1,0,14861.931875148191,469.422045307302,376.2325323715818,True,2945,300,log,-200.45698,7553.90296,7547.29023,-16.2918,-22.51253
0,0,0,2,1,0,13200.703821036506,20.566514927355957,337.5851004489824,False,2945,300,log,-295.1263,6762.00028,6764.6086,-17.53207,-13.24669
0,3,0,2,1,0,14652.849703612605,489.58831561650356,370.7302396199445,True,2945,300,log,-182.35876,7430.6519,7454.75101,-25.72075,-24.4737
0,0,0,2,1,0,13208.587676460702,14.644906467415145,337.7905377663351,False,2945,300,log,-295.77577,6767.60046,6768.92634,-19.38881,-12.77455
0,3,0,2,1,0,14730.378994711831,532.2759554006378,371.5609947765971,True,2945,300,log,-166.7116,7474.52424,7465.39252,-22.36348,-20.46268
0,0,0,2,1,0,13178.08329374951,17.47494743973155,337.7633763781838,False,2945,300,log,-304.41609,6756.89364,6762.82261,-18.33286,-18.88402
0,3,0,2,1,0,14658.027330071323,365.128087218912,369.5460177364062,True,2945,300,log,-177.44927,7447.38696,7444.23184,-28.61909,-27.52311
0,0,1,2,1,0,13288.144025763435,27.49271137253875,337.8352508969474,False,2945,300,log,-262.72434,6784.9244,6785.9525,-10.05827,-9.95026
0,3,1,2,1,0,14906.937146860142,626.2526569175989,371.71063138347654,True,2945,300,log,-148.9301,7542.15271,7557.15785,-18.39293,-25.05039
