,test_id,kcid,lmc_prior_code,lengthscale_prior_code,y0,y1,y2,y3,y4,total_nlpd
0,0.0,0.0,2.0,1.0,0.6588084479173024,-11.640578048545487,-11.643100887614043,0.04708244632683929,0.060125072166057246,-22.517662969749335
0,3.0,0.0,2.0,1.0,0.38244684290774417,-12.112811320453476,-12.161422234767555,0.035039378191978186,0.04315477285868852,-23.81359256126262
0,0.0,0.0,2.0,1.0,0.6477498533044542,-11.647710180002816,-11.631956946987685,0.04989908533625716,0.06308653211103529,-22.518931656238756
0,3.0,0.0,2.0,1.0,0.4296642562422623,-12.70650301751028,-12.702920971176253,0.047569644258180825,0.040670552067235854,-24.891519536118853
0,0.0,0.0,2.0,1.0,0.6652184071832774,-11.602058652355558,-11.626586046208734,0.053331043860691804,0.06272676186649381,-22.44736848565383
0,3.0,0.0,2.0,1.0,0.40031518793734566,-12.484763242186737,-12.482159555757125,0.03779706562062375,0.05146022739779781,-24.477350316988097
0,0.0,0.0,2.0,1.0,0.6660717934167304,-11.522803597040728,-11.290303775903318,0.06740222748497274,0.07831155296696196,-22.00132179907538
0,3.0,0.0,2.0,1.0,0.4125211030295512,-12.71253177089756,-12.645422923354065,0.04930826662697829,0.047364208870263096,-24.84876111572483
0,0.0,0.0,2.0,1.0,0.6573829087756929,-11.579682086850106,-11.626461441541204,0.06835438728399384,0.06637733033712201,-22.414028901994502
0,3.0,0.0,2.0,1.0,0.39746924840927533,-12.832464256734669,-12.818943195087568,0.06516166869418681,0.053896991148237615,-25.134879543570538
0,0.0,0.0,2.0,1.0,0.6743475614924009,-11.630346093840746,-11.627585448993711,0.05568975084359555,0.07265776652531489,-22.45523646397315
0,3.0,0.0,2.0,1.0,0.35134515937291033,-12.692084196528203,-12.682416245592695,0.07906768802696032,0.05013573183981391,-24.893951862881213
0,0.0,0.0,2.0,1.0,0.7052470196672037,-11.31938923298299,-11.473304694446982,0.06929731238939438,0.09140797990347876,-21.926741615469894
0,3.0,0.0,2.0,1.0,0.3905197134543033,-12.913789208188755,-12.949569628830671,0.04340365133636675,0.06130242036748283,-25.368133051861275
0,0.0,0.0,2.0,1.0,0.78074598419423,-11.389060909837282,-11.231272483405208,0.1140270239332013,0.10422953456957078,-21.62133085054549
0,3.0,0.0,2.0,1.0,0.3900744850011099,-12.750501185391022,-12.76479037623219,0.06627172720908867,0.04106881981888949,-25.017876529594123
0,0.0,0.0,2.0,1.0,0.6834028008681576,-11.614860088356902,-11.619874903592123,0.06646939287669021,0.06113520458097425,-22.4237275936232
0,3.0,0.0,2.0,1.0,0.40550087583967215,-12.568366310034884,-12.536806481243396,0.05008812225757134,0.04823737243304225,-24.601346420747994
0,0.0,0.0,2.0,1.0,0.6959097146663537,-11.533405779514995,-11.306496879397606,0.08705658282026037,0.0960920133839756,-21.960844348042013
0,3.0,0.0,2.0,1.0,0.3882575218317726,-12.757919226367864,-12.743192493394524,0.05480287885191697,0.0486747743773891,-25.00937654470131
