,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4
0,0,0,2,1,1,8797.940611376844,54.79766223399396,281.2013200350734,True,1960,300,log,-259.22325,4549.98746,4549.56481,-18.62481,-23.7636
0,3,0,2,1,1,-29068.18711014662,39254.001376212254,24239.60230034433,True,1960,300,log,-154.93166,-12354.30127,-16526.4758,-14.53419,-17.94419
0,0,0,2,1,1,8803.370425198209,45.72457229936171,281.40932056854774,True,1960,300,log,-255.22684,4556.4047,4547.12864,-19.93179,-25.00429
0,3,0,2,1,1,7482.660565684029,2620.3096042939455,815.4264743809609,True,1960,300,log,-177.82778,3748.32331,3948.46001,-19.57407,-16.7209
0,0,0,2,1,1,8760.386435333585,72.44390168070362,280.5480308689883,True,1960,300,log,-261.8125,4525.93262,4542.14099,-21.10779,-24.76689
0,3,0,2,1,1,6835.019105713973,3222.3511422925994,754.0808687392166,True,1960,300,log,-164.89023,3482.91699,3553.67088,-15.69482,-20.98372
0,0,0,2,1,1,8570.879292230406,99.49930217304129,274.51900044222174,True,1960,300,log,-262.07855,4492.12753,4398.36395,-26.6342,-30.89944
0,3,0,2,1,1,8491.18414149537,1511.5908516166583,428.80632087228554,True,1960,300,log,-165.86182,4446.05957,4250.33426,-20.16429,-19.18357
0,0,0,2,1,1,8754.600902011876,59.57201036433566,279.938651120231,True,1960,300,log,-258.60746,4517.8785,4548.58335,-27.02595,-26.22753
0,3,0,2,1,1,7376.394726200581,2753.759425165255,1203.7602532111518,True,1960,300,log,-158.87972,3765.06908,3818.71115,-26.36697,-22.13882
0,0,0,2,1,1,8775.91544101511,50.40605666156942,280.8219431297056,True,1960,300,log,-265.24561,4545.36177,4546.54541,-22.02816,-28.71797
0,3,0,2,1,1,8464.964055501965,1546.775331401418,426.6633734003174,True,1960,300,log,-143.02255,4267.01895,4394.45282,-32.85285,-20.63231
0,0,0,2,1,1,8530.972446268504,117.20675532689663,273.8580679876833,True,1960,300,log,-277.63755,4392.01895,4480.06964,-27.45564,-36.02296
0,3,0,2,1,1,8290.911621431816,1871.281549847976,625.6252422009825,True,1960,300,log,-155.43618,4158.69281,4330.02565,-17.26598,-25.10467
0,0,0,2,1,1,8421.809584666491,100.32920295254547,271.8966247520843,True,1960,300,log,-307.89623,4445.26295,4370.59005,-44.98896,-41.15822
0,3,0,2,1,1,7843.885007745813,2302.33476324452,530.524186083895,True,1960,300,log,-155.65584,4013.11458,4030.21063,-26.93275,-16.85161
0,0,0,2,1,1,8770.82003278077,37.06416072601019,280.93486629045873,True,1960,300,log,-268.87285,4543.46906,4546.84346,-26.31888,-24.30076
0,3,0,2,1,1,7503.072301858869,2433.161378970011,993.7101267666104,True,1960,300,log,-162.16493,4111.14673,3593.90099,-20.05387,-19.75662
0,0,0,2,1,1,8577.670167103806,57.84966404909685,276.70666419770293,True,1960,300,log,-274.06879,4500.76206,4423.29238,-34.33155,-37.98393
0,3,0,2,1,1,8888.62809743527,1133.1062731719978,366.208678581321,True,1960,300,log,-155.05732,4509.35373,4576.51836,-22.14372,-20.04296
