,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4
0,3,5,2,1,0,4726.520094435793,256.26483851929953,217.67329424748382,True,885,300,log,-28.10559,2384.46562,2379.20639,-4.81431,-4.23201
0,0,5,2,1,0,4050.976682505402,10.946778783431705,187.59185102200456,False,885,300,log,-82.45153,2068.80501,2070.67379,-2.49318,-3.55741
0,3,5,2,1,0,4662.700415903283,267.0130145360011,215.25914280346927,True,885,300,log,-32.88076,2349.86136,2362.18446,-12.81025,-3.6544
0,0,5,2,1,0,4053.7105410962945,11.449792758002504,187.79111206101476,False,885,300,log,-83.3391,2072.56205,2072.13669,-4.11208,-3.53703
0,3,5,2,1,0,4633.457799242216,210.49914548882577,212.9298959986527,True,885,300,log,-36.79576,2343.25706,2338.12539,-5.80228,-5.3266
0,0,5,2,1,0,4053.8533112435343,12.182507574266813,187.74416664972375,False,885,300,log,-88.29658,2074.22345,2073.93412,-3.20262,-2.80505
0,3,5,2,1,0,4666.491126951705,220.67456594386294,213.3745433696934,True,885,300,log,-31.4969,2363.82274,2351.07561,-7.05709,-9.85323
0,0,5,2,1,0,4045.1075033119614,12.917967841174278,187.6849651233136,False,885,300,log,-84.33513,2068.37993,2068.43901,-5.36534,-2.01096
0,3,5,2,1,0,4617.21478138806,227.91235458684716,212.8683298984258,True,885,300,log,-35.52519,2332.4601,2330.52804,-4.51622,-5.73194
0,0,5,2,1,0,4069.1217587404954,10.472891471436842,187.6793167774899,False,885,300,log,-77.66274,2075.76637,2076.14012,-1.98598,-3.13601
0,3,5,2,1,0,4635.798443430278,201.88285127208854,209.16899632258776,True,885,300,log,-36.60873,2344.5855,2337.52399,-3.09878,-6.60353
0,0,5,2,1,0,4044.5468045035545,8.60728580367764,187.9838773438339,False,885,300,log,-93.14665,2071.40621,2070.6896,-2.539,-1.86336
0,3,5,2,1,0,4739.860621765949,186.8976266585097,216.51515039147853,True,885,300,log,-27.41891,2393.0156,2388.6841,-5.64864,-8.77151
0,0,5,2,1,0,4112.9894344354725,30.11362620993796,190.98112548276126,True,885,300,log,-79.68829,2099.41366,2099.57866,-3.09787,-3.21673
0,3,5,2,1,0,4653.6262562636775,216.018980261428,215.78842715242604,True,885,300,log,-33.32968,2348.20667,2350.13177,-4.51969,-6.86282
0,0,5,2,1,0,4077.327450086463,11.997988966009505,188.81602669340063,False,885,300,log,-85.45602,2084.41424,2084.86042,-4.40299,-2.08821
0,3,5,2,1,0,4667.903496582738,289.0670047957527,219.56471824088365,True,885,300,log,-28.86016,2355.29363,2356.51814,-9.45496,-5.59314
0,0,6,2,1,0,4113.3489146724,16.31595360409177,189.4107318651906,False,885,300,log,-73.35346,2095.62552,2095.03002,-1.64182,-2.31134
0,3,6,2,1,0,4798.592548230531,359.08559252292025,220.89599014919986,True,885,300,log,-22.33955,2414.354,2427.67546,-4.46411,-16.63325
0,0,6,2,1,0,4152.211096359208,52.27334581033479,191.64745433183546,True,885,300,log,-75.01653,2116.37718,2115.0668,-2.44542,-1.77093
0,3,6,2,1,0,4707.126271919971,272.55412525631664,212.54202613273068,True,885,300,log,-31.40201,2373.26104,2374.78168,-4.88456,-4.62987
0,0,6,2,1,0,4087.2760659970645,13.563351738915767,188.8190899559634,False,885,300,log,-80.86985,2086.63973,2086.93873,-3.33919,-2.09335
0,3,6,2,1,0,4697.1072240415215,252.77038210813419,213.27804341646038,True,885,300,log,-24.68385,2362.80742,2371.60617,-7.4773,-5.14522
0,0,6,2,1,0,4069.5046964867934,12.614866552464793,187.87587342131482,False,885,300,log,-76.8265,2076.63558,2076.19597,-4.41736,-2.08299
0,3,6,2,1,0,4721.208710289409,256.5532600129657,216.59180056710062,True,885,300,log,-30.04343,2374.6902,2392.3458,-7.55293,-8.23093
0,0,6,2,1,0,4095.5272835269025,13.080926566547632,189.0036077660577,False,885,300,log,-77.99267,2089.30166,2089.61207,-2.58301,-2.81076
0,3,6,2,1,0,4497.879166971854,172.25876563915085,203.53370595087665,True,885,300,log,-28.66328,2284.34264,2256.82766,-5.81787,-8.80999
0,0,6,2,1,0,4091.3847303341145,14.791200016143161,188.85203544059524,False,885,300,log,-76.69949,2086.51537,2086.84042,-2.67875,-2.59281
0,3,6,2,1,0,4645.900768441269,220.84523966276583,211.01042370457654,True,885,300,log,-37.5466,2351.0292,2349.33353,-10.14452,-6.77084
0,0,6,2,1,0,4104.345733024792,15.170191411838363,189.18080935782422,False,885,300,log,-76.7854,2094.15499,2092.12636,-2.85845,-2.29176
0,3,6,2,1,0,4657.213538473807,250.33689944255013,215.89690665706334,True,885,300,log,-38.03647,2350.68476,2358.25262,-6.632,-7.05538
0,0,6,2,1,0,4077.101696838236,14.5410794156296,188.1585897978487,False,885,300,log,-79.66564,2081.91668,2082.03448,-3.92743,-3.25639
0,3,6,2,1,0,4604.562546375384,251.37729117423783,211.0978818899386,True,885,300,log,-36.33237,2329.9946,2329.56414,-11.12775,-7.53608
0,0,6,2,1,0,4079.3673309613955,14.78856518445756,188.06338730906464,False,885,300,log,-75.70431,2083.9364,2078.67395,-4.7302,-2.80852
0,3,6,2,1,0,4673.284745162518,229.7969927332353,212.17026253992756,True,885,300,log,-29.85617,2366.51841,2352.36265,-8.1723,-7.56784
0,0,6,2,1,0,4083.9579906537474,14.487359646514731,188.3275664793664,False,885,300,log,-77.34555,2083.81335,2083.66078,-3.14631,-3.02428
0,3,6,2,1,0,4741.153495172181,315.2047759306305,221.49664065243198,True,885,300,log,-34.32866,2408.57263,2383.72389,-7.48338,-9.33099
0,0,7,2,1,0,4050.7945689734147,12.662470449755855,187.84482876029907,False,885,300,log,-84.86633,2071.24613,2070.86073,-4.18106,-2.26491
0,3,7,2,1,0,4704.553971266681,237.02081842598477,214.90927966440609,True,885,300,log,-28.12108,2366.9133,2380.88065,-7.7224,-7.3965
0,0,7,2,1,0,4063.129795397799,11.798518146462378,188.18730896569824,False,885,300,log,-82.26175,2075.67179,2077.21109,-4.39901,-3.09232
0,3,7,2,1,0,4637.125568474728,254.8236373222898,208.9171532151601,True,885,300,log,-26.2318,2321.06155,2355.09626,-7.03226,-5.76818
0,0,7,2,1,0,4085.404134010152,13.395386190345377,189.48316818400684,False,885,300,log,-90.35846,2092.04252,2091.7085,-5.0426,-2.94582
0,3,7,2,1,0,4623.98441206214,241.04673175557335,210.21468941306446,True,885,300,log,-32.61345,2331.58708,2336.05,-3.19453,-7.84469
0,0,7,2,1,0,4031.999797578409,10.150243626864679,188.288412558048,False,885,300,log,-95.65924,2067.97616,2067.8223,-5.53143,-2.60798
