,test_id,kcid,lmc_prior_code,lengthscale_prior_code,y0,y1,y2,y3,y4,total_nlpd
0,0.0,0.0,2.0,1.0,0.6703226510085966,-11.307111158007281,-11.316899698252058,0.03169709872428426,0.07707254896120116,-21.844918557565258
0,3.0,0.0,2.0,1.0,1.058809878715014,-2.019971639105661,-1.437522072744277,0.0598483622235446,0.06935404612911515,-2.269481424782264
0,0.0,0.0,2.0,1.0,0.6247687061560356,-11.322913812378706,-11.305237920762456,0.02688823462731014,0.07758373043337799,-21.898911061924437
0,3.0,0.0,2.0,1.0,1.0631680355351523,-3.0195587855661654,-1.9327422040835613,0.27714824415716305,0.10236041460315162,-3.50962429535426
0,0.0,0.0,2.0,1.0,0.6820093979909596,-11.325926233597395,-11.312984228726833,0.023323321472669193,0.08992848033298312,-21.843649262527613
0,3.0,0.0,2.0,1.0,0.7840598931070812,-9.131553015463938,-9.164525441449072,0.2658601327080263,0.11890038528451526,-17.127258045813388
0,0.0,0.0,2.0,1.0,0.7567329298355485,-11.276246483386574,-11.285188910287653,0.030952865949799124,0.0910450798061175,-21.682704518082762
0,3.0,0.0,2.0,1.0,0.5622922787853216,-11.534941689414156,-11.480535059382687,0.13398998900943856,0.14579397827655746,-22.173400502725524
0,0.0,0.0,2.0,1.0,0.626142792250477,-11.296559502425167,-11.322879793374552,0.03000812561809209,0.07582520815267721,-21.887463169778474
0,3.0,0.0,2.0,1.0,0.8373858300474405,-6.447847033708783,-6.587442414933385,0.08255771719258671,0.13184212250245975,-11.983503778899678
0,0.0,0.0,2.0,1.0,0.7560921638917788,-11.299495821807344,-11.281113075132424,0.034968880201519816,0.09685389354581822,-21.692693959300648
0,3.0,0.0,2.0,1.0,0.9146062041339227,-5.084225581273605,-5.116509530910496,0.15938847203245515,0.1249607314853545,-9.001779704532368
0,0.0,0.0,2.0,1.0,0.846488862408083,-11.319472277568558,-11.2930471550206,0.03179496077948448,0.07162243496174925,-21.662613174439837
0,3.0,0.0,2.0,1.0,0.7986541483361843,-10.927825323919118,-10.425432943666387,0.12163606286303913,0.08263870010862066,-20.35032935627766
0,0.0,0.0,2.0,1.0,0.863362543165347,-11.244277757325413,-11.250279709181543,0.01311005902986528,0.10244164589448047,-21.515643218417264
0,3.0,0.0,2.0,1.0,0.7231411825490874,-5.342443451486569,-5.399539418755952,0.4154880373383511,0.07263499834821349,-9.530718652006868
0,0.0,0.0,2.0,1.0,0.8469479846373452,-11.079317064483961,-11.126084155174299,0.025421099824300925,0.08955098011081725,-21.243481155085796
0,3.0,0.0,2.0,1.0,0.7994440888381947,-7.728229887224523,-7.186888954127576,0.1631430302784787,0.13711630941669342,-13.815415412818732
0,0.0,0.0,2.0,1.0,0.7244872243727668,-11.232649749039256,-11.234165375508832,0.01936294584547777,0.08678677212586311,-21.636178182203977
0,3.0,0.0,2.0,1.0,0.929322947566792,-3.4270560353825994,-2.6793730349123144,0.09917036911662323,0.151562555906563,-4.926373197704935
0,0.0,1.0,2.0,1.0,1.2788762594633185,-3.9903462857580454,-3.7979679399122626,0.09103664746496253,0.10722825543608602,-6.311173063305941
0,3.0,1.0,2.0,1.0,1.3677517132062234,-4.44696815716008,-4.300446874721576,0.2048559307536989,0.1127344797495912,-7.0620729081721425
0,0.0,1.0,2.0,1.0,0.7208336097776553,121.92176697542943,101.80163745508524,0.06687045424723768,0.09530878354478811,224.60641727808436
0,3.0,1.0,2.0,1.0,0.9588652016045683,-3.8632728754447005,-4.115135660274218,0.04115567042268308,0.16935935348836967,-6.809028310203297
0,0.0,1.0,2.0,1.0,0.709307404170602,-11.089767240407104,-11.029343338386486,0.02294107441183807,0.09836927836886775,-21.28849282184228
0,3.0,1.0,2.0,1.0,0.8235959981522907,18.885322786051,17.06452334488221,0.29267796991577033,0.13439069249432095,37.200510791495596
0,0.0,1.0,2.0,1.0,0.7743145529361768,-10.897387565950217,-10.903284482215083,0.035496478377052595,0.1010960672340671,-20.889764949618
0,3.0,1.0,2.0,1.0,1.255989401911275,-6.669152314430576,-6.222058202385229,0.3066332166887503,0.15080296418541111,-11.177784934030369
0,0.0,1.0,2.0,1.0,0.9104549026455583,-10.900171113886403,-10.897359318354372,0.1271972248451351,0.09324336230760034,-20.66663494244248
0,3.0,1.0,2.0,1.0,0.7601612661947301,-6.6820537386607315,-6.513863185098615,0.08806696020504029,0.14011514519182158,-12.207573552167755
0,0.0,1.0,2.0,1.0,0.8417251732255107,-10.731740970864134,-10.730090502662174,0.08729430453047055,0.10958446613515817,-20.42322752963517
