,test_id,kcid,lmc_prior_code,lengthscale_prior_code,lengthscales
0,0,1,2,1,"[1.3456, 1.8047, 0.1121, 2.7593, 1.6364, 2.0611, 3.0256, 3.1307, 0.3237, 0.2922, 1.4245, 0.3943, 1.2929, 2.5311, 2.1013, 0.2373, 2.1271, 1.2898, 0.4795, 1.571, 2.8579, 0.2314, 3.7352, 2.5759]"
0,3,1,2,1,"[0.436, 1.0279, 0.849, 0.2078, 4.4553, 6.2286, 8.4038, 3.4304, 0.5315, 0.6838, 1.1492, 0.2372, 5.5215, 1.1052, 6.9612, 8.6184, 2.1498, 0.6961, 1.3255, 1.6201, 11.3395, 3.8048, 8.4262, 9.1955]"
0,0,1,2,1,"[3.1698, 0.7322, 0.4785, 0.5048, 1.2929, 1.5068, 1.7678, 0.3079, 0.3461, 0.362, 2.2222, 0.4961, 1.2929, 2.3291, 1.2929, 0.1896, 1.2929, 1.0195, 1.3921, 0.8054, 1.2942, 0.2821, 2.4984, 3.5791]"
0,3,1,2,1,"[1.1999, 0.6254, 1.2739, 0.2737, 3.7389, 8.6778, 10.5197, 2.2815, 0.4441, 0.6683, 1.8552, 0.4041, 8.78, 1.1575, 5.4246, 7.9524, 1.6082, 1.0273, 0.9714, 1.5693, 7.0285, 3.4708, 5.9788, 7.7778]"
0,0,1,2,1,"[1.9486, 1.1468, 3.0839, 1.8128, 0.7985, 1.1224, 2.3349, 1.4095, 0.4734, 0.1804, 2.7899, 0.4548, 1.2929, 0.3556, 0.5023, 1.0967, 1.2929, 0.7761, 1.6688, 0.8042, 1.2929, 0.1116, 1.2929, 1.3213]"
0,3,1,2,1,"[2.1327, 0.6086, 1.0368, 0.2446, 3.0479, 2.9647, 6.0374, 2.1944, 0.4049, 0.8324, 1.1912, 0.219, 7.9857, 5.2204, 5.4467, 7.1943, 1.1185, 0.7069, 0.694, 0.9696, 5.8405, 1.4466, 4.9718, 5.7472]"
0,0,1,2,1,"[2.0715, 1.2688, 3.2391, 3.3912, 0.4368, 0.8102, 2.6528, 1.0141, 0.3662, 0.2594, 1.7734, 1.2464, 3.5434, 0.1436, 0.4078, 1.5521, 2.9226, 0.2563, 2.2892, 2.35, 1.4512, 0.9584, 1.6366, 0.8518]"
0,3,1,2,1,"[0.7205, 0.6646, 0.4809, 0.6361, 3.6943, 2.0162, 6.6282, 4.7881, 0.4276, 0.7333, 1.8886, 0.1712, 7.73, 8.0922, 8.4588, 10.4065, 0.4089, 0.2717, 0.618, 0.7394, 6.5189, 1.1402, 5.9029, 7.5041]"
0,0,1,2,1,"[2.2181, 1.1059, 0.8815, 4.1884, 0.8593, 0.9351, 2.9895, 0.4073, 2.0897, 0.2668, 1.2929, 0.4766, 1.8197, 0.3344, 1.2929, 0.6902, 3.2069, 0.2333, 2.6097, 1.136, 0.8808, 0.4262, 1.4166, 0.4467]"
0,3,1,2,1,"[0.4562, 0.5151, 0.3812, 0.5683, 5.7747, 1.3609, 4.952, 5.6507, 0.4142, 1.0787, 2.6992, 0.1595, 4.8458, 5.9557, 6.0419, 4.6181, 0.8247, 0.5159, 2.1816, 3.656, 6.0597, 1.5294, 6.8558, 5.5447]"
0,0,2,2,1,"[1.7023, 2.2324, 1.7556, 0.442, 0.1739, 0.4475, 0.4734, 1.4714, 1.2339, 0.3386, 1.2392, 0.4498, 0.626, 1.4488, 0.2458, 0.2378, 0.477, 1.2929, 1.2928, 0.5282, 0.4739, 2.1644, 1.2494, 0.2956]"
0,3,2,2,1,"[3.0243, 1.0901, 3.6022, 3.7968, 2.9789, 3.2315, 4.0193, 2.8089, 3.3326, 3.2644, 5.6822, 3.6264, 1.9465, 0.929, 2.1441, 2.2009, 2.391, 4.1894, 2.7093, 3.4342, 2.5244, 3.3976, 5.556, 0.9142]"
0,0,2,2,1,"[3.3832, 1.5602, 0.6753, 2.3454, 0.3092, 0.1686, 0.637, 0.3263, 3.1107, 1.5954, 0.3558, 1.1034, 0.3598, 0.5789, 1.2929, 2.5014, 1.0527, 3.1613, 1.8508, 2.0069, 0.2833, 2.0668, 1.14, 0.1093]"
0,3,2,2,1,"[4.6995, 0.9539, 5.1774, 4.4006, 3.5141, 6.9249, 6.4585, 1.3932, 4.2916, 3.0744, 5.1701, 4.6802, 2.8999, 1.8649, 2.6479, 2.0508, 3.0948, 2.5002, 4.2429, 2.6529, 3.5418, 4.9121, 4.5459, 2.5927]"
0,0,2,2,1,"[4.3031, 1.38, 0.8059, 5.3409, 0.4761, 0.9, 1.9636, 0.5889, 4.1834, 1.2616, 0.6076, 0.2108, 2.5543, 0.2283, 1.2929, 1.549, 0.6309, 2.7763, 3.1889, 1.3488, 0.6588, 2.1125, 1.557, 0.1687]"
0,3,2,2,1,"[3.7382, 1.9284, 4.1622, 3.5871, 3.7604, 6.4087, 10.6541, 1.4613, 5.9733, 1.5207, 5.424, 5.4415, 3.3438, 4.7867, 3.4209, 3.2036, 2.0536, 3.3574, 3.7704, 2.9918, 5.9341, 3.8919, 8.9119, 5.2791]"
0,0,2,2,1,"[3.1529, 1.7265, 1.3894, 5.1409, 0.5789, 0.6981, 1.2929, 1.45, 6.9042, 0.8254, 0.5177, 0.2988, 3.5496, 0.2003, 1.2929, 2.8255, 0.2634, 3.5875, 2.4482, 1.3365, 0.2865, 2.289, 1.1675, 0.1639]"
0,3,2,2,1,"[4.0879, 3.8017, 3.9328, 3.9589, 4.401, 6.2441, 14.0042, 1.7958, 7.8225, 1.1904, 6.0578, 7.571, 2.4087, 1.4877, 2.8795, 5.1168, 3.0037, 2.752, 4.7647, 2.06, 3.1564, 2.1334, 5.6426, 4.9283]"
0,0,2,2,1,"[1.8265, 2.8838, 0.2254, 4.8195, 0.2134, 1.5026, 2.0713, 3.6431, 6.0172, 0.4199, 1.3877, 0.2898, 2.0773, 0.3605, 1.0891, 1.9448, 1.8453, 4.7267, 2.3388, 1.136, 0.2807, 4.5367, 1.2093, 0.5097]"
0,3,2,2,1,"[4.295, 4.285, 4.3452, 3.9054, 4.5525, 7.0601, 9.8607, 2.3616, 7.0102, 3.6301, 8.0288, 4.3662, 4.7555, 1.7998, 4.5068, 6.7535, 4.3558, 2.7186, 6.3184, 2.7481, 2.7059, 3.5218, 5.1283, 1.9376]"
0,0,2,2,1,"[2.1671, 3.516, 1.0865, 4.6649, 2.358, 1.456, 1.9243, 4.8274, 1.3756, 0.3337, 0.2974, 0.7139, 3.6127, 0.4237, 0.447, 2.2691, 2.1416, 5.5358, 3.0143, 0.6467, 0.3912, 3.4662, 2.5751, 0.2675]"
0,3,2,2,1,"[3.0412, 2.5348, 3.327, 3.2947, 3.4786, 5.0303, 8.3889, 1.2054, 3.558, 3.048, 5.0051, 3.9209, 4.0525, 5.8862, 6.1532, 6.4479, 6.9246, 1.1167, 5.4872, 6.0597, 3.2267, 5.433, 7.0025, 1.927]"
0,0,2,2,1,"[1.2929, 4.8583, 0.7038, 2.2304, 2.1242, 0.2629, 1.2929, 4.6781, 0.5388, 0.287, 0.5457, 1.3122, 4.8132, 0.5373, 0.8779, 1.6292, 0.3592, 1.2929, 1.8636, 0.354, 0.6632, 3.3798, 4.3701, 1.2929]"
0,3,2,2,1,"[4.775, 3.1212, 6.972, 4.2037, 4.2564, 7.2205, 8.2209, 1.7078, 5.6766, 3.0254, 5.0392, 3.218, 3.4587, 3.8821, 4.5681, 5.8506, 7.16, 1.0936, 5.4355, 6.6665, 2.502, 4.2962, 6.4066, 1.1643]"
0,0,2,2,1,"[0.8944, 2.8404, 2.1151, 1.1923, 5.114, 0.4724, 1.4816, 5.1222, 0.3469, 0.1486, 0.4206, 0.8822, 3.7255, 1.3489, 1.3178, 0.2669, 0.3235, 3.0119, 1.2929, 0.6982, 1.1239, 2.5488, 2.512, 0.6262]"
0,3,2,2,1,"[3.498, 2.5953, 5.7548, 3.6768, 6.7925, 7.5343, 8.2446, 3.6623, 4.86, 3.3694, 4.2694, 3.4173, 2.9267, 4.2681, 3.4826, 5.4208, 6.3436, 1.1511, 4.3201, 6.4823, 3.1637, 4.5894, 9.5317, 1.2467]"
0,0,2,2,1,"[1.2934, 5.1115, 0.5816, 2.0636, 2.8793, 0.7402, 1.9833, 1.2928, 0.1154, 0.5756, 2.3319, 1.6076, 0.8497, 2.0377, 0.33, 2.4356, 1.1059, 1.3416, 4.3651, 2.6929, 4.1124, 0.134, 1.0001, 0.2554]"
0,3,2,2,1,"[3.0104, 3.443, 3.9622, 3.2843, 4.6194, 8.7764, 5.3271, 3.0163, 4.1642, 2.6892, 5.1917, 3.6783, 2.5688, 4.4941, 3.6282, 8.5001, 8.5873, 1.2247, 4.8736, 6.0828, 4.1853, 7.722, 12.346, 1.5833]"
0,0,2,2,1,"[0.5106, 1.4447, 1.2446, 1.8848, 3.5998, 1.4794, 0.6141, 0.8253, 0.1216, 0.3466, 1.8481, 1.8671, 4.6379, 0.5817, 1.0302, 2.2338, 0.113, 0.1923, 2.2788, 2.0228, 3.4038, 1.927, 4.2416, 0.5828]"
0,3,2,2,1,"[4.4242, 1.2993, 4.4817, 5.8588, 3.1377, 4.8325, 4.8809, 2.7712, 4.5612, 3.6399, 5.5495, 2.1168, 3.3592, 4.8209, 3.6767, 5.4234, 9.8323, 2.3315, 8.8389, 7.2428, 4.145, 6.5478, 12.3625, 1.1666]"
0,0,3,2,1,"[0.6063, 0.8004, 0.9482, 1.2929, 0.0638, 0.3219, 1.2929, 1.9023, 0.2605, 0.1355, 0.0426, 1.2929, 1.2925, 1.5146, 0.3663, 0.0702, 2.31, 1.2929, 0.5028, 0.0498, 1.2929, 4.0735, 0.9677, 0.1518]"
0,3,3,2,1,"[0.4249, 1.3333, 1.2774, 0.1829, 2.8064, 1.6069, 2.0323, 4.526, 0.7818, 0.2188, 0.592, 0.6265, 1.1688, 0.8033, 1.839, 0.807, 0.947, 1.3838, 0.7046, 2.2976, 0.5447, 0.603, 1.2337, 0.9534]"
0,0,3,2,1,"[0.9213, 0.0832, 3.4913, 0.2599, 0.4734, 3.9136, 1.4374, 1.3049, 0.1552, 0.1901, 0.287, 1.4816, 2.1541, 0.9428, 0.4026, 4.0128, 2.6465, 0.1324, 1.2314, 0.1836, 3.0277, 0.088, 2.7574, 1.4597]"
0,3,3,2,1,"[1.204, 2.5863, 2.3007, 1.5056, 1.1203, 0.844, 2.1179, 1.3438, 1.9838, 0.1578, 0.7645, 0.8179, 1.0189, 1.8567, 4.7215, 0.4375, 0.6474, 0.7573, 0.6411, 0.4435, 0.9765, 0.9863, 1.5636, 3.2928]"
0,0,3,2,1,"[1.1807, 2.2588, 3.514, 0.2208, 1.7855, 0.5239, 1.1539, 0.1834, 0.0669, 0.1575, 0.1866, 1.4876, 2.4602, 0.6018, 0.4975, 3.4987, 2.0215, 0.2031, 1.6747, 0.1477, 0.8781, 0.1199, 1.7541, 1.3567]"
0,3,3,2,1,"[1.4213, 1.8392, 1.5329, 1.3141, 1.2378, 0.8059, 1.5374, 1.1017, 1.7749, 0.1534, 0.5956, 0.9247, 2.864, 1.2785, 4.3042, 1.4098, 0.579, 1.0298, 0.9522, 0.1696, 0.6228, 1.0538, 1.1335, 1.2762]"
0,0,3,2,1,"[1.3992, 1.6032, 2.4367, 0.4802, 3.0604, 1.0409, 2.0273, 0.3307, 0.1123, 0.3988, 0.2956, 0.8024, 2.5918, 1.3048, 0.5225, 3.6571, 1.7693, 0.1068, 0.5609, 0.7099, 0.5452, 0.1598, 2.1011, 0.6303]"
0,3,3,2,1,"[1.8317, 1.7829, 1.5359, 1.3356, 0.8319, 3.0868, 1.6081, 0.7962, 1.9128, 0.1145, 0.5479, 1.1478, 2.5425, 2.7274, 5.2208, 0.9731, 0.5546, 0.5302, 1.8242, 0.2072, 1.8275, 3.0307, 4.4063, 1.7964]"
0,0,3,2,1,"[0.8685, 0.7143, 1.4012, 2.0698, 0.5995, 1.0171, 2.6744, 0.8075, 0.2283, 0.1072, 0.2297, 0.1671, 1.2928, 2.4136, 0.5334, 1.5494, 0.9832, 0.1355, 0.4351, 1.1026, 1.2929, 1.2907, 2.607, 0.1307]"
0,3,3,2,1,"[1.4517, 3.002, 1.0402, 1.9115, 2.3032, 3.8985, 2.3315, 3.4542, 0.8727, 0.1295, 1.0924, 1.7675, 2.0272, 0.9681, 2.7244, 1.1302, 0.5857, 0.5433, 2.1163, 0.155, 1.2016, 1.1686, 3.6523, 1.3068]"
0,0,3,2,1,"[0.4903, 0.2806, 2.0384, 3.4039, 1.9537, 3.6843, 4.807, 3.6188, 0.2116, 2.6865, 0.2811, 0.4261, 0.5475, 0.8632, 1.9808, 2.6108, 1.9654, 0.0793, 0.4947, 3.2253, 1.2929, 1.3064, 3.0607, 0.1844]"
0,3,3,2,1,"[0.7967, 1.0546, 0.6915, 1.1025, 0.812, 1.504, 1.5789, 1.6073, 0.8873, 0.1472, 0.6119, 0.7715, 0.9271, 0.8043, 1.621, 0.3806, 1.9725, 1.7817, 2.2005, 0.3342, 0.8685, 1.1081, 2.1562, 0.5319]"
0,0,3,2,1,"[0.3218, 0.4594, 2.7729, 1.739, 2.651, 3.2498, 3.1493, 3.978, 0.3942, 2.0203, 2.081, 0.2217, 1.2711, 0.2889, 2.3216, 2.7153, 0.4893, 1.2929, 0.435, 3.1132, 0.9002, 0.0581, 2.585, 0.0604]"
0,3,3,2,1,"[0.6961, 0.9955, 1.498, 1.8757, 0.8687, 1.7513, 1.66, 1.2635, 2.2855, 0.1674, 0.4491, 0.5655, 1.3189, 1.2793, 3.5892, 0.6101, 0.3645, 0.5683, 1.0639, 0.3155, 1.2831, 1.746, 1.8812, 0.7773]"
0,0,3,2,1,"[0.2871, 0.4723, 1.9766, 1.0644, 2.2713, 1.7836, 2.1065, 1.7785, 2.3467, 0.2205, 0.3353, 3.452, 2.2675, 0.2659, 0.8998, 1.2929, 0.4692, 1.5078, 1.38, 4.181, 2.6358, 0.0612, 1.2929, 0.0651]"
0,3,3,2,1,"[0.3084, 0.2729, 0.7857, 1.7448, 0.7566, 1.3586, 1.5352, 1.1713, 0.8904, 0.1458, 0.7027, 1.413, 1.267, 1.6695, 4.3504, 0.4423, 0.8011, 0.4118, 0.9374, 0.4117, 1.2124, 1.2373, 2.1873, 1.1403]"
0,0,3,2,1,"[0.3858, 0.3251, 1.7077, 0.8519, 0.4096, 1.8827, 2.0283, 0.3734, 1.9109, 0.0571, 0.9225, 0.9883, 1.0234, 0.3066, 3.101, 0.0298, 1.2366, 0.1727, 3.1592, 0.5174, 2.4018, 0.1377, 1.2929, 0.9367]"
0,3,3,2,1,"[0.5076, 0.3187, 0.6371, 0.6614, 0.848, 2.5506, 1.4536, 0.9158, 0.934, 0.2204, 0.7072, 1.3124, 1.8449, 3.0253, 3.9083, 1.0206, 1.3297, 0.3734, 1.1737, 0.5751, 1.01, 2.5407, 5.7157, 0.329]"
0,0,3,2,1,"[2.5841, 2.8524, 2.677, 0.2662, 2.5245, 0.3024, 2.4977, 0.0751, 2.5976, 0.2101, 0.4784, 0.0448, 3.0398, 0.0931, 0.5797, 2.1613, 2.4734, 2.1701, 1.3929, 0.0727, 0.5211, 0.0855, 1.5549, 0.5957]"
0,3,3,2,1,"[0.6518, 0.3549, 0.745, 0.4812, 0.9378, 2.2116, 2.1386, 0.5509, 0.9336, 0.1914, 1.0402, 1.1773, 1.5202, 2.5304, 4.1478, 0.5131, 1.5764, 0.2978, 0.8066, 1.1966, 3.0523, 3.6645, 5.6568, 0.7399]"
0,0,4,2,1,"[1.2454, 0.3428, 0.4132, 0.9788, 0.5633, 0.702, 0.3013, 0.8059, 1.5242, 1.2929, 0.2675, 0.2757, 0.0685, 0.1397, 0.1899, 0.4585, 1.2929, 4.1023, 1.2929, 0.0517, 1.0685, 1.4633, 0.1958, 0.7852]"
0,3,4,2,1,"[1.0247, 1.9876, 2.8633, 0.4732, 0.5339, 1.6069, 0.456, 1.9625, 1.4551, 0.7913, 1.6326, 1.5026, 4.3749, 0.5491, 2.3535, 2.0619, 0.8675, 0.8384, 1.6325, 1.2708, 1.2314, 0.6264, 1.3248, 1.5141]"
0,0,4,2,1,"[0.5347, 1.115, 0.7675, 1.6427, 2.8253, 2.2658, 0.5758, 0.347, 3.1556, 2.6086, 0.0699, 0.8191, 0.5094, 1.1628, 0.0738, 1.2039, 0.949, 3.7759, 2.8604, 0.2867, 2.9961, 1.681, 1.2599, 2.2653]"
0,3,4,2,1,"[1.1777, 1.6837, 2.77, 1.0484, 1.1257, 1.5813, 1.2387, 1.909, 1.2261, 1.7373, 4.2577, 0.4315, 1.39, 0.6912, 2.4914, 1.3558, 2.6348, 0.4689, 1.6215, 2.2223, 0.9901, 0.9804, 0.8431, 3.1753]"
0,0,4,2,1,"[0.1199, 1.2929, 0.537, 0.1732, 1.2929, 1.245, 0.9969, 0.2931, 1.2929, 3.3133, 0.059, 0.2413, 0.1145, 0.1067, 0.6153, 1.2929, 0.6662, 1.293, 2.8947, 0.1396, 2.6239, 1.2929, 0.0685, 1.2929]"
0,3,4,2,1,"[1.9936, 1.1256, 1.0063, 0.6831, 0.9364, 2.0589, 1.7799, 0.4754, 1.6978, 0.5141, 2.0224, 1.4402, 1.8337, 1.1403, 2.2251, 0.932, 2.5466, 1.5191, 1.8238, 3.4105, 1.64, 1.0384, 0.9781, 2.8459]"
0,0,4,2,1,"[0.2498, 1.2929, 0.6303, 2.8937, 0.3807, 2.118, 0.3525, 0.3848, 1.1385, 2.6976, 0.1971, 0.2701, 0.1697, 0.0824, 2.0953, 1.2855, 0.7845, 1.0559, 1.0599, 0.6016, 1.2929, 2.6462, 0.0288, 1.2929]"
0,3,4,2,1,"[1.1824, 0.9424, 2.1322, 1.4936, 0.8516, 1.9232, 3.0907, 0.4666, 1.3487, 0.424, 1.0599, 1.3775, 1.5966, 0.5088, 1.8813, 0.5391, 0.8997, 0.6322, 1.6737, 1.9737, 1.7974, 0.713, 1.8569, 1.6641]"
0,0,4,2,1,"[1.7959, 1.8612, 0.4197, 4.817, 1.2943, 0.2342, 0.2468, 0.9842, 1.7053, 0.1465, 0.2424, 1.2929, 0.129, 3.1566, 2.2321, 3.6061, 1.2928, 0.3692, 1.2929, 3.9559, 0.2506, 2.8353, 0.0871, 0.0482]"
