,test_id,kcid,lmc_prior_code,lengthscale_prior_code,subset,lmc_coeff
0,0,0,2,1,0.1,"[ 4.77321782e-06 -1.45786944e-05 -6.12575946e-07  9.18674141e-06
  4.97917836e-06  2.26854136e-05 -1.50785013e-06 -6.52900326e-07
 -7.96429777e-06 -1.77496531e-07 -8.25700226e-07 -6.44112606e-06
 -8.16390275e-06 -4.55016925e-06 -1.32929699e-07  3.99805231e-06
  5.83835117e-06  4.67733071e-06 -4.32868910e-06  1.99272945e-05
 -1.15914464e+00 -1.09235801e-01  1.38057971e+00  8.34151059e-02
 -9.37091559e-02 -1.16609454e+00 -3.74499470e-01  8.70230724e-06
 -5.50794601e-01 -4.45294619e-01 -3.03758588e-06 -5.75802088e+00
 -5.46661477e-06 -9.06593323e-06  1.44339301e-05  1.00367379e-06
  1.31366232e-06 -4.72031444e-01  1.14873207e+00  3.43200509e-06
  2.81908900e-01 -1.34906168e-06 -1.07662322e-06  1.63276970e+00
 -2.50194717e-06  3.72295737e-01 -2.84421321e-06  3.24750304e+00
 -1.36458038e-05 -1.06609568e-05  8.55246617e-06  3.42544308e-06
  4.77515012e-01  7.83214271e-01  4.54694062e-01 -3.37003121e-06
  2.55250692e-01  4.42736518e-06 -5.05940676e-01  9.57142311e-06
  3.03065326e-06  2.40471020e-01 -1.11579047e-05  5.34971189e+00
  2.99160729e-06  4.35563425e-06 -3.76015663e-01  5.02284547e-06
  1.53381646e-01  6.17415117e-06  7.28898570e-02  9.95629671e-06
  1.85599788e-07 -3.11206850e-06 -1.31495729e-01  2.25112080e-06
  9.27285328e-06  1.42347253e-05 -5.13077339e-07  2.76786704e-06
  8.99839997e-01 -4.14397621e+00 -2.27839382e-06 -1.02521467e+00
  8.93610195e-06 -1.08569729e-05  4.02690560e-01 -1.10282635e-05
 -1.80550829e-01 -1.43272075e-06 -1.09852873e-01 -2.52983637e-06
 -6.33785794e-06 -2.61801749e-01 -6.76744938e+00  5.76724625e+00
 -9.09613300e-06  2.97211204e-06 -3.14571162e-06  4.02787282e-06
 -3.82022063e-06 -2.87992179e-06  8.35074752e-06  8.66047503e-06
  2.67539190e-06  2.67407154e-06 -4.67422115e-06 -5.24673169e-06
 -4.41874727e-06 -3.98888460e-06  7.15926581e-06  1.05205800e-06
 -2.24345331e-06  1.09008306e-05  2.69014812e+00 -4.17401725e-06
  3.37644428e-01  4.16197781e-06  8.61748231e-06 -9.36395281e-07
  9.22477739e-07  3.62129480e-01  2.41213115e-06 -2.64523806e-07
 -2.35572179e-06  3.63923709e-06 -2.48963283e-06 -9.34824402e-06
 -8.60662476e-06  9.50460708e-06  4.25606777e-06  8.17124146e-08
  6.26014298e-08 -6.87871670e-06  4.59303192e-06 -5.82475423e-07
  9.63524053e-06 -1.11934014e-06 -2.93072981e-06  4.21816276e-06
  8.74061789e-06 -1.34272489e-06 -5.29306180e-06  2.15690307e-07
  1.47844255e+00 -2.10699818e-06 -3.52092775e-06 -1.79382596e-07
 -2.46444597e-06  8.90619695e-01 -6.23419762e-01 -2.69210726e-01
 -4.23355550e-01 -3.77484381e-01 -6.39118612e-01 -7.38400996e-01
  5.25555134e-01 -2.95807242e-01 -5.65017462e+00 -3.37768142e-06
 -8.99491533e-06  1.08222685e-05 -1.02269132e-05 -1.07531023e-05
 -5.68855376e-06 -1.26639497e-06 -5.75701824e-06  8.57167743e-06
 -8.74926263e-06 -2.30118894e-06 -1.04501614e-05  5.75181184e-06
 -2.41855332e-06  1.95367943e-06 -4.93895641e-06 -1.97528607e-08
  1.02090132e+00 -1.89873457e-01  2.58623299e-06 -1.67442176e-05
 -2.04646856e-01  1.23723197e+00  1.88187885e+00 -6.44351621e-06
  5.21346688e-01 -5.23961484e-01  2.30420937e-06  4.60675508e-01
  9.17036593e-01  1.64028984e-06 -8.07779361e-06  2.32931703e-01
  7.36839411e-06  6.92111712e-07 -2.22991321e-06 -2.60088495e-06
  1.94391237e-06  7.24374240e-06  1.95890561e-06 -6.62336015e-06
  1.15026853e-06 -8.27953590e-06 -1.49610742e-06 -9.46322416e-08
 -4.93081188e-07 -1.61725279e-06  6.27417739e-06 -3.67032271e-06
  1.23719758e-07  6.78235756e-06 -1.44637179e-05  2.18118339e-06
  2.55027544e-06  2.47846007e-01 -1.62186325e-01 -8.19579691e-06
  9.57433986e-06 -1.34147882e-01 -2.11586311e-01 -3.18769306e-01
  8.72182682e-06  4.33484229e-06  1.95447433e-06 -5.30249099e-06
 -9.24178123e-01 -2.56773274e-06 -5.51533094e-06  8.43252063e-01
  1.09758735e-01 -1.82950675e-01  4.48665105e-06 -1.06994266e-05
  1.28293738e-01  6.41250335e-06 -4.85787950e-07 -1.41661823e-01
 -2.80387223e-01  7.51863271e-02  3.06084204e+00 -5.64815617e+00
  1.22325891e-05 -5.98949555e-06 -2.82765996e-07 -7.80049413e-06
 -1.18402795e-07  2.62106806e-01 -1.49859399e-01  3.09865505e-01
  9.01313201e-02 -4.02186561e-06  3.11545342e-01 -4.26206043e-06
  2.87765592e-01  1.41794831e-01 -3.65809228e-06 -2.61115861e-06
 -2.95129508e-01 -8.62208253e-07  9.41061444e-07 -8.80671450e-07
  8.08696950e-06  6.02354765e-01 -2.38036228e-06  2.39505455e-01
 -6.62740707e-01  6.93038046e-01  2.16986805e-01  6.60906553e-01
  1.21267450e+00 -2.16871768e-01  2.50485730e+00 -3.30227249e-06
  2.66234429e-06 -4.13106181e-06 -8.76495960e-06 -5.12518136e-06
 -6.65645439e-06  5.63601952e-06  1.96904552e+00 -4.18942727e-06
 -1.90803075e-06 -1.71986903e-06 -2.72933357e-06  4.93702510e-06
  8.70074473e-07  4.65499534e-06 -2.60125944e-06  3.87571156e-01
 -4.79884829e-06  9.13740587e-06 -3.40663291e-06  6.08509163e-06
  4.66776737e-06 -1.27548647e-05  9.87196803e-01 -2.83458985e-06
  3.64471407e-06  1.52055818e-05  5.11096187e-06  9.51232433e-01
 -4.75971592e-06 -2.46533591e-06 -6.10417237e-06 -1.58357416e-05
 -1.22651527e-05 -1.07581654e-05 -6.47994648e-06 -1.39992380e-07
  1.25038523e-05  5.63490539e-06 -8.24196832e-06  5.72974568e-06
  6.72414671e-06  7.82676580e-07  1.02919867e-05 -1.60093123e-06
 -4.13421185e-06  6.15790941e-06  2.42137367e-06  8.56245875e-01
  3.84967188e-06 -3.43184956e-06  3.05177218e-06  1.40768498e-05
  4.91264473e-07  1.58231614e-07  6.12556187e-06  7.26038337e-01
 -3.75545073e-06 -2.70410010e-06  3.66950644e-07  9.05779052e-06
 -7.22679198e-01 -5.88863713e-08  4.58076101e-07 -8.58646217e-06
  1.31757915e+00 -4.50890320e-06  2.82351448e-06 -1.43115776e-05
  2.39141330e-01  3.46847469e-06  5.18087685e-01 -5.69330405e-06
  5.97919114e-02  1.64349422e-05  5.60179797e-06  3.51917386e-01
 -7.29496423e-06 -2.35170864e-06 -7.99406644e-06  6.64530944e-06
 -7.33007848e-01 -9.61287975e+00  2.61905760e-01 -6.68513258e-06
  2.30295573e-05 -4.19504642e-01 -2.75707513e-01  7.34284580e-01
 -2.14277938e-01  2.41202950e-01  1.06544399e+00 -7.12983001e-06
 -8.97975266e-02 -2.38081142e-01  7.56504595e-01 -2.82905960e+00
 -2.29273937e-05 -1.44237292e-05 -7.29484145e-06  1.62400538e-05
 -5.71489045e-06  2.87696685e-06 -1.01126030e-01  1.50458000e-05
  6.25441819e-02  1.07726537e-05  6.88355714e-02 -1.20711002e-06
  2.20365132e-06  1.06083735e-05 -1.70400222e-06  1.46109323e-06]"
0,0,0,2,1,0.3,"[-1.22315905e-05 -1.67118160e-05  4.97996098e-07  8.73560566e-06
  4.48939115e-01  9.12088633e-01  1.29303765e+00  1.44936562e-01
  2.43338346e-01  2.89101005e-01  1.89931452e+00  3.43105762e-06
  4.94713694e-01  1.89551130e-01  8.31202215e-06 -5.33625280e-06
 -1.45248323e-05 -3.28886472e-06  1.15509306e-06 -4.05750870e-06
 -2.53430608e-06 -3.07852588e-06 -1.05950276e-05  2.57718693e-06
 -3.42567068e-06 -1.31930101e-05  2.88236515e-06  4.97661858e-06
 -1.26246141e-06 -2.23922871e-06 -1.32016767e-05 -1.74451020e-06
 -1.43715670e-06  1.25959477e-05 -7.08749894e-06 -1.15583880e-05
  1.30575764e+00  4.07127345e-07  2.08205864e-01 -3.46200727e-06
 -1.10813461e-01 -5.73962825e-06  2.11126394e-06  1.17569680e-05
  7.03930800e-06 -2.80017866e-06  7.50140862e-06  1.20847237e+00
 -1.72845785e-06 -1.23714767e-06  1.27133990e-06 -1.03010934e-05
  1.91262096e-01  7.62588570e-07  8.81244466e-02  3.46327920e-06
  5.36285937e-01  3.67525548e-01  4.42393866e-06  1.13968326e-05
  1.99244259e-05  6.36781078e-06  5.65415335e+00 -6.65263987e+00
  8.57505620e-01 -2.67847633e+00  9.99377971e-06 -6.21701121e-01
  1.00406274e-01 -7.16751856e-06 -7.50289291e-06 -4.75478858e-01
  5.68133831e-01  4.37827617e-01  7.96555923e-07 -3.71239811e-01
 -9.30040404e-02 -9.77251420e-06 -3.78897023e+00  3.85136771e+00
  1.34537959e-05 -6.47224988e-06  3.08326215e-01 -7.76096749e-06
 -1.60482198e-01 -2.20909908e-01 -2.64373064e-01  6.56661689e-02
 -2.13120624e-01  9.14919838e-07  3.48864257e-01  2.63779884e-06
  1.17509790e-05 -4.33641935e-06 -8.39291170e-06 -4.18698788e+00
  1.11688150e-05 -7.41533768e-07 -2.45702631e-05  5.29427946e-01
  2.02765808e-01 -5.31004389e-06 -7.14810342e-02 -6.93425363e-06
 -3.23797017e-01  2.11644024e-01 -8.15423548e-01  1.17082554e-05
  9.25315635e-06  1.09303073e-07 -5.39964640e-06 -7.91122966e-06
 -1.05519275e-05 -1.17674808e-05 -2.79181719e-01  1.05648760e-05
 -7.97198236e-01  2.43324518e-01 -5.78277171e-01  4.84106295e-07
  8.27086296e-06 -7.49405205e-01  3.21498055e-06 -4.91760056e-06
  7.12719702e-06 -1.31455772e-06 -1.02049480e-05  7.85988959e-06
  1.16991293e+00 -1.16708416e-05 -1.89812854e-05 -1.07230556e+00
  3.07572305e-01  6.84677161e-06 -8.95829453e-06  1.50150299e-05
 -7.17240795e-02  2.23226607e-01  6.89411490e-06 -3.88243598e-06
 -7.96315968e-02 -9.44968462e-02  1.35090795e-05 -6.82360951e-06
 -7.36394346e-01  4.40899897e+00 -9.23003733e-01  1.13813098e-06
  6.41101451e-06 -1.15014434e+00 -1.59911651e-05  4.70527993e-06
  1.83567747e-01 -8.34546566e-01 -8.45999539e-01 -7.30933249e-01
 -1.99058890e+00  2.09343210e-01  5.32015753e+00 -2.45211436e-06
 -1.64618981e+00  6.05004652e-06  6.89018428e-01 -6.42239684e-06
 -2.07600897e-06 -1.14164013e-05 -6.18824184e-01 -1.92731823e-05
  3.21465222e-06 -4.02751812e-06  2.77355522e-01  2.76020683e-06
 -3.23623449e-01 -1.19558565e-01 -2.86538196e+00 -3.03053566e-05
 -3.18092998e-06 -8.64614776e-07 -1.27513135e-06 -2.96751386e-06
 -5.01547456e-01 -1.31197786e+00 -1.08500826e+00  5.20427693e-06
 -8.78392875e-01  2.84497857e-01 -2.06812620e-05  7.99769461e-01
 -7.39358813e-02 -7.76804909e-02  8.63999248e-01  1.32902420e+00
 -2.58585960e-01  6.75587654e+00 -8.14961672e-01 -1.32462847e-05
 -7.41573334e-01 -8.85370314e-01 -1.33889839e-02 -2.04567969e-01
 -4.64563668e-01 -2.91575551e-01  4.51905407e-06 -3.37905288e-01
 -6.62761450e-01  1.67689977e-05 -2.74202991e+00 -1.24212092e-05
  1.02460301e+00 -4.01510079e-06  1.49297488e+00 -1.13831961e+00
  3.88364762e-01  1.34424865e-01  1.72286606e+00 -4.45933968e-01
  2.44950265e-01  2.96344370e-01 -3.18356603e-01  6.30488575e-01
  1.14977884e+00  2.90852278e-01 -1.42455974e-05  4.70140314e+00
  8.80411506e-01  9.93621256e-07 -1.19748238e-05  3.63535264e-07
  1.13024271e-06  3.74332756e-01 -8.31432760e-01  1.80433139e-01
  5.78789771e-01  6.28389716e-06  3.48256052e-01  4.58713204e-01
 -1.94240943e-06  8.53168422e-06 -4.21640205e+00  8.98931789e+00
 -2.33427600e-05  1.00365296e-05  1.13554488e-05  5.15835643e-01
  5.19211769e-01  6.26072870e-06  4.07347739e-01  3.95155489e-01
  6.91974282e-01  8.25423717e-01  9.10293579e-01  1.56638968e+00
  2.46452644e-01  1.31413281e-01  6.61252689e+00  1.29437080e-06
 -9.21494666e-06  9.85115548e-06  6.09657945e-06  5.79102698e-06
  2.16480912e-05  1.13908336e-05 -5.24181128e-01  1.32759924e-05
  1.02977651e-06 -1.10910960e-05 -3.53466908e-06 -6.64988041e-01
  9.03595173e-06  1.41563684e-01  1.78754783e+00 -3.34167817e-06
  7.88648777e-07  5.43788792e-06 -2.14976944e-06 -1.01703336e-07
 -4.38158168e-06  6.11876112e-06  8.96187771e-07 -2.02026149e-06
 -1.40601423e-05  1.10387173e-05  2.79470260e-06  3.85505700e-06
 -3.19269384e-06 -1.19051210e-05  1.14617778e-05  1.74381626e-07
 -7.35747039e-01  4.95967106e-06 -1.59429654e-01  2.05341887e+00
  2.63736874e-01 -2.36647204e-01  2.17806265e-01 -2.72566408e-01
 -9.11060215e-06  4.21122581e-01 -7.95902088e-02  4.21904743e-01
  1.13004689e-05 -6.85911255e-06  8.79625077e-06  3.69133282e+00
 -1.01111050e-06  1.49017000e+00 -1.09761524e+00  9.04807621e-07
  2.19514787e-01 -7.53521621e-01  4.45421189e-01 -2.66127467e-01
 -1.37489402e+00 -6.67364061e-01 -1.35077035e+00 -1.05336189e+00
 -2.14276284e-01 -3.93618643e-01  5.60117542e-06 -2.36772704e+00
  1.80188945e-05  1.40575617e-06  8.35943774e-06  2.14397587e-05
 -1.96323640e-06 -2.06991263e-06  1.07031974e-06  9.04533954e-06
  1.57938048e-05  4.69980478e-07 -4.16506327e-06 -5.48552543e-06
 -8.01554779e-06 -2.01582952e-05 -7.89157821e-06 -4.02600335e-07
 -1.58042759e-01  4.10804387e-06 -2.25984707e-07  4.12699580e-01
 -1.51893137e-05  1.76662967e-01 -8.37775171e-02  3.50168049e-01
 -1.92441121e-01 -4.47572619e-01  1.59135312e-01  1.65251330e-01
 -2.65696735e-06  1.83225675e-05  2.31068407e-06 -4.19375610e+00
  9.22958732e-01  1.33814287e+00 -8.95540237e-01 -1.67597160e-01
 -8.18843544e-01  6.58519639e-08 -2.42394626e-01 -1.21945763e+00
  1.14019088e-01 -8.09466064e-01 -1.22939897e+00  7.95154619e-07
 -6.00107398e-07  2.41553918e-01 -6.94004655e-01  4.03701735e+00
  2.71263748e-01  1.04532492e-05  1.90850506e-06 -3.33377420e-06
  1.26517904e+00 -3.55298880e-07 -1.17320742e-05 -4.14445281e-01
 -4.76008017e-06  2.88938327e-06 -5.10108113e-01 -4.39919586e-06
  1.94652785e-05  8.65630500e-06  2.08309416e-06 -7.24601068e-06]"
0,1,0,0,1,0.1,"[-5.4870433e-01  4.2890816e+00 -3.4290683e-01 -3.4323028e-01
 -1.3463488e-01  4.6783316e-01  5.2183378e-01  1.6946368e-01
  5.1977620e-02  9.1305017e-02 -9.7467855e-02  6.1845124e-01
  5.5165106e-01  1.8473773e-01  5.8391261e+00 -3.2738259e+00
  7.4366730e-01 -2.0993738e+00  1.4049163e+00  3.1479117e-01
  1.3147117e-01  1.4345419e+00  4.5843726e-01  3.0121070e-01
 -6.6644900e-02  3.2487768e-01  1.0247153e+00  1.1679089e+00
  4.9303654e-01  3.3752489e-01  3.6041737e-01  1.4627599e+00
  2.8995007e-01 -2.5045002e+00  1.4067860e+00 -6.3440168e-01
  8.0592549e-01  1.3096780e+00 -8.0181040e-02  1.7214847e-01
  1.4228370e+00  8.8865900e-01  4.1958338e-01  6.4248800e-01
 -1.6034845e-01 -5.9239663e-02 -6.5061104e-01  1.4990356e+00
 -3.3608735e-01  5.4080462e+00 -8.5001856e-01  5.3025341e-01
  8.2786542e-01 -7.7195579e-01  4.7403443e-01  9.0941334e-01
 -1.2280038e-02 -1.2746616e-01  8.9748448e-01  5.2920336e-01
  3.2785830e-01  2.2962001e-01  4.8587375e+00 -6.8023829e+00
 -3.3072257e+00 -8.3925706e-01  1.3201915e+00 -1.6969204e-01
  1.7091513e-01 -4.4234917e-02 -5.2521694e-01  1.2394252e+00
 -4.5775163e-01  2.1707445e-01  1.0864079e+00 -6.0176742e-01
 -3.3284315e-01 -4.3984815e-01  7.9520216e+00 -6.4174643e+00
 -3.0462065e-01  6.1842041e+00 -9.7502500e-01  6.8159711e-01
  1.5028238e-01  1.5569651e+00  1.1857282e+00  4.9183762e-01
  3.0187473e-01  3.9524764e-02  9.1818593e-02  4.7330952e-01
  1.9507831e-01  3.9264280e-02  3.6607461e+00 -6.3835473e+00
  5.0816661e-01 -1.2544155e-01  3.0188400e-01  6.4910346e-01
 -8.2811601e-02 -3.0027780e-01  7.4203104e-01  7.7048868e-01
 -6.1078423e-01  1.8453024e-01  1.7726244e+00  1.1803572e+00
  9.2656694e-02  1.5448987e-01  5.5763495e-01  1.1016314e+00
 -7.7009290e-02 -3.5968295e-01 -6.8263990e-01 -8.1485325e-01
 -6.4612228e-01  3.5010231e-01 -2.1060498e+00 -2.9554212e-01
 -2.2024585e-01  3.3785018e-01  4.2276822e-02  3.5496622e-02
 -3.6835748e-01 -2.3069942e-01 -8.7262946e-01 -7.3888981e-01
  1.9410555e+00  3.1705966e+00 -2.0276105e+00  1.3645951e+00
 -5.4440022e-01  2.0504253e-02  3.1979805e-01 -3.3915281e-01
  4.6046847e-01 -3.9151207e-01 -2.6809204e-01  9.1210258e-01
 -3.2951087e-01  2.9310912e-01  3.3432722e+00 -4.8807231e-01
 -9.0168184e-01  1.0436080e+00  3.8512838e-01  7.6350421e-01
  3.8613722e-01 -5.8726323e-01  1.6146901e-01 -1.6729428e-01
  3.3869006e-02  4.4392422e-01 -8.6511344e-02  2.0172143e-01
 -5.3925633e-01  7.7443509e-03  8.5735768e-01  2.5123849e+00
  4.9070406e-01 -1.3964467e+00  1.2438916e+00 -5.6377220e-01
  8.7753320e-01  1.0242231e+00  2.1899275e-01  8.1242532e-01
 -7.6947622e-02  1.4593014e-01  1.6038650e+00  5.6914091e-01
 -2.1514378e-01 -9.3354173e-02 -5.9100360e-01 -4.9926060e-01
 -2.3271058e+00  3.3348300e+00  5.6220138e-01  1.4057069e+00
  1.6065167e-01 -1.2903769e+00 -4.0083024e-01  6.4765531e-01
  1.7387885e-01  5.2052790e-01  1.1228303e+00 -3.4227580e-02
 -9.5887011e-01  1.2363562e-01  5.1961675e+00  1.6241870e+00
 -4.3415889e-01  1.2793010e+00 -1.0061144e+00  7.6735914e-01
 -4.3718272e-01  6.5580919e-02 -1.2955803e+00 -6.2538505e-01
 -6.4208962e-02 -9.9021941e-03 -2.3089609e-01 -5.3745651e-01
 -1.0623654e+00 -1.7093471e-01  2.9811609e-01 -3.3098965e+00
  6.5924615e-01 -7.7874297e-01 -1.3487664e+00  1.2700163e+00
 -4.5067602e-01 -7.8923637e-01 -2.9369709e-01  4.3686438e-01
  4.7956574e-01 -1.3280599e-01  8.9852506e-01  1.6684477e-01
 -4.6733981e-01  5.3759378e-01  2.1265492e+00 -4.9691396e+00
  4.8484359e-05 -9.7031699e-04  6.0155673e-04 -4.4983203e-04
 -1.6172109e-04  2.4304498e-04 -1.1505399e-04 -2.3684523e-04
  1.2991212e-04  5.0222757e-04 -1.8220446e-04 -1.0002910e-04
  7.4910600e-04  3.3214039e-04  2.2597818e-04  1.1910868e-04
  1.1309500e+00 -1.8610051e+00  1.1152039e+00  8.0897772e-01
  1.4873363e+00  1.0045027e+00  2.0887513e+00  9.5458722e-01
 -1.4050181e-01  8.0923343e-01  1.7357801e-01  1.2283382e+00
  3.4542489e-01 -2.1806857e-01  1.3489683e+00 -1.8269509e+00
 -1.8961651e+00 -3.7587080e+00  4.1516650e-01  1.5331249e+00
  1.7642638e-01  1.7916727e-01 -1.8099597e-01  3.0628583e-01
 -1.0074002e-01  1.6881688e-01 -1.7069116e-01 -2.2449847e-01
  5.6700581e-01  1.0057367e-01  6.7034273e+00 -6.2125540e+00
 -1.6434017e+00 -8.9272583e-01 -4.1324535e-01  1.5550858e+00
  6.3347268e-01  5.3475518e-02  1.2402966e-01  3.5329066e-02
  1.6500361e-01  2.6647246e-01  7.5965667e-01 -1.5477499e-01
 -5.5755442e-01 -1.8072662e-01  1.3961967e+00 -5.3920918e+00
  1.4004732e+00  6.3460741e+00 -7.5788748e-01 -1.4668709e+00
 -3.8928786e-01  5.0095183e-01  9.6000113e-02 -9.7897243e-01
  3.6059886e-01 -2.9926017e-01 -8.8462698e-01  2.4546741e-01
  5.9725779e-01  4.0856031e-01 -1.8337324e+00  5.6784492e+00
 -2.9094478e-01  5.4983264e-01 -1.2487068e+00 -1.5686242e-01
 -1.0371479e-01 -3.3389300e-01  1.2292993e+00  3.8375953e-01
 -2.6296578e-02 -1.1434397e+00  2.0766903e-01  1.6500790e+00
 -8.3498162e-01  1.9539435e-01 -8.4631354e-01 -8.6143863e-01
  4.4690701e-01  4.4801757e-01 -5.9105271e-01  8.0195165e-01
  1.1580980e-01 -3.2615191e-01  2.9153734e-01 -9.2881536e-03
  1.0103538e-01  2.3749746e-02 -2.3976666e-01  1.8262263e-01
 -1.0959537e-01 -3.6877159e-03 -4.2116234e-01  1.9297403e+00
  1.6369535e+00  1.8207421e+00  5.9706527e-01 -3.6303347e-01
 -8.8624185e-01  5.5696303e-01 -2.2071989e-01  3.3255327e-01
  2.6421002e-01 -5.6099355e-01  5.5147219e-01  1.9230029e-01
  9.8041147e-01  4.0054521e-01 -1.8890264e+00  2.2352083e+00
 -9.8786694e-01 -1.6489059e+00 -1.1699096e+00  2.7839539e+00
 -2.6913485e-01  4.1209820e-01  3.5428011e-01 -2.9244694e-01
  5.1118303e-02 -3.3490959e-01 -4.6803376e-01  2.6131082e-01
  3.5506636e-01  7.4438773e-02  3.3248043e+00  1.9167205e+00
 -7.6825213e-01  6.3885468e-01 -1.4776773e+00 -1.1806719e+00
 -6.0138148e-01 -7.3790884e-01 -5.9304470e-01 -5.4411459e-01
  1.1626373e-01 -5.7446904e-02 -9.7670519e-01 -5.3774840e-01
 -5.4229563e-01 -6.2612250e-02 -6.6786367e-01 -2.2229648e+00]"
