,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_loo,p_loo,se,warning,n_data_points,n_samples,scale,k_count_good,k_count_ok,k_count_bad,k_count_verybad,elpd_loo_y0,elpd_loo_y1,elpd_loo_y2,elpd_loo_y3,elpd_loo_y4
0,0,2,2,1,0,4162.323569107801,30.21941504066308,191.67149240481746,True,885,300,log,719,13,6,147,-72.40825,2121.37096,2119.30731,-3.13395,-2.8125
0,3,2,2,1,0,4630.8979069100915,440.54440774711384,217.17407932562722,True,885,300,log,464,122,74,225,-31.60074,2337.13503,2337.70541,-6.30092,-6.04088
0,0,2,2,1,0,,,,True,885,300,log,729,20,2,134,-68.34779,2103.12931,2104.10661,-3.05437,
0,3,2,2,1,0,,,,True,885,300,log,553,116,47,169,-22.96386,2311.55561,2329.2631,,-7.11555
0,0,2,2,1,0,4157.07516252329,21.221328151468697,189.99628801282987,True,885,300,log,679,20,4,182,-64.06594,2112.79911,2112.29521,-2.17372,-1.7795
0,3,2,2,1,0,4585.73256987033,427.1107852602563,214.80524990861963,True,885,300,log,536,90,51,208,-23.48078,2317.68801,2304.72084,-4.35808,-8.83742
0,0,2,2,1,0,4194.9418934530295,49.07533035249253,192.21466587517455,True,885,300,log,679,11,6,189,-65.40254,2130.5235,2133.43299,-2.52397,-1.08809
0,3,2,2,1,0,4646.830961414469,400.5640166897965,215.81703900350078,True,885,300,log,555,94,62,174,-30.22779,2347.29886,2341.0314,-4.66118,-6.61033
0,0,2,2,1,0,,,,True,885,300,log,675,25,4,181,-67.63578,2095.78472,2096.11302,-2.6025,
0,3,2,2,1,0,,,,True,885,300,log,511,122,63,189,-29.10854,2334.80723,2324.87009,-6.92569,
0,0,3,2,1,0,4164.816558771439,27.35217464980451,190.619024408014,True,885,300,log,669,29,5,182,-68.47461,2119.04902,2118.91475,-2.73734,-1.93526
0,3,3,2,1,0,,,,True,885,300,log,530,83,62,210,-36.22309,2327.65162,2337.99041,,-5.06644
0,0,3,2,1,0,4127.0754709998255,22.071411990249544,190.38025921642762,True,885,300,log,682,18,1,184,-82.93085,2108.52948,2107.93304,-4.57975,-1.87645
0,3,3,2,1,0,4569.323134469362,358.2968777770084,211.28043849583656,True,885,300,log,578,74,45,188,-30.38391,2302.21787,2310.75817,-4.16806,-9.10094
0,0,3,2,1,0,4110.659700374261,19.577596709857062,189.24004932637445,True,885,300,log,700,18,6,161,-68.93981,2094.35427,2094.07937,-3.41324,-5.42088
0,3,3,2,1,0,,,,True,885,300,log,587,100,66,132,-23.36021,2301.08805,2297.78669,,-10.34869
0,0,3,2,1,0,,,,True,885,300,log,727,13,1,144,-77.41744,2079.97373,2080.45787,-4.84228,
0,3,3,2,1,0,,,,True,885,300,log,590,61,57,177,-36.47989,2285.42411,2290.54251,-9.82559,
0,0,3,2,1,0,,,,True,885,300,log,721,4,0,160,-78.8038,2102.21951,2098.46248,,-2.54617
0,3,3,2,1,0,4569.641271525602,280.44839706192124,211.23457633189832,True,885,300,log,610,75,45,155,-26.54358,2303.89521,2309.84273,-9.6687,-7.8844
0,0,3,2,1,0,4054.6513419065295,15.548953798157527,187.86763129091457,True,885,300,log,677,26,12,170,-82.02568,2072.29683,2072.89035,-4.69652,-3.81364
0,3,3,2,1,0,4587.849404377926,365.0663446464441,210.22800572518034,True,885,300,log,539,70,51,225,-37.57103,2319.28413,2317.6036,-6.56593,-4.90137
0,0,3,2,1,0,,,,True,885,300,log,734,5,0,146,-89.22007,2100.02822,2096.53391,,-3.79621
0,3,3,2,1,0,4561.576215869114,333.0147121661994,205.79136402083577,True,885,300,log,556,82,48,199,-29.80971,2295.8792,2308.2547,-6.60459,-6.14338
0,0,3,2,1,0,,,,True,885,300,log,730,8,2,145,-91.2705,2107.62581,2107.69243,,
0,3,3,2,1,0,4682.7712493613635,384.34616072636163,219.25581399916996,True,885,300,log,563,94,49,179,-31.16254,2356.39027,2376.67486,-6.96181,-12.16953
0,0,3,2,1,0,4142.004905227265,30.75576692768027,188.60997364635398,True,885,300,log,653,31,9,192,-51.84901,2098.21998,2100.08283,-1.72647,-2.72242
0,3,3,2,1,0,4556.761918831853,287.9762405635611,205.61120756306232,True,885,300,log,620,67,29,169,-34.91072,2309.0659,2298.7507,-6.5593,-9.58467
0,0,3,2,1,0,4196.315696723432,31.03465052402862,190.98205107014095,True,885,300,log,707,21,6,151,-54.5707,2131.10963,2126.23679,-3.70388,-2.75614
0,3,3,2,1,0,4555.37373780715,263.4676875205814,212.21814939473222,True,885,300,log,623,62,32,168,-36.17363,2303.9853,2301.63632,-6.55347,-7.52079
0,0,4,2,1,0,4178.259147943976,32.36131990993272,190.21591661558313,True,885,300,log,654,48,6,177,-56.46447,2119.34488,2118.87149,-1.93253,-1.56022
0,3,4,2,1,0,4654.487236816318,444.07328818279984,221.93564748997247,True,885,300,log,519,107,58,201,-34.79932,2355.21667,2351.14669,-10.85644,-6.22037
0,0,4,2,1,0,4103.6201346595735,20.13606407892621,188.4846104401063,True,885,300,log,704,23,6,152,-62.01897,2087.67019,2083.85994,-4.03794,-1.85308
0,3,4,2,1,0,,,,True,885,300,log,545,114,60,166,-30.51864,2300.41974,2307.48167,,-16.63026
0,0,4,2,1,0,4180.994897941117,28.33939166667824,191.39076926654278,True,885,300,log,647,42,16,180,-71.86718,2128.38081,2128.42194,-1.89895,-2.04173
0,3,4,2,1,0,4602.0778368942665,490.71120440565574,216.51788637038075,True,885,300,log,479,135,81,190,-25.39285,2331.69331,2308.40994,-7.32699,-5.30557
0,0,4,2,1,0,4148.845844315997,31.06136938598047,190.06251853331673,True,885,300,log,644,54,18,169,-58.86077,2107.25857,2105.64021,-2.98327,-2.20889
0,3,4,2,1,0,4594.102978007888,493.3805347770631,215.61395321291656,True,885,300,log,474,116,81,214,-26.00282,2311.41476,2324.93929,-8.27766,-7.97059
0,0,4,2,1,0,,,,True,885,300,log,668,19,3,195,-73.2297,2130.06466,2130.36268,,-1.55077
0,3,4,2,1,0,,,,True,885,300,log,535,97,69,184,-34.30181,2308.51965,2301.23791,,-7.28167
0,0,4,2,1,0,,,,True,885,300,log,646,66,11,162,-57.21887,2119.30267,2121.54785,-3.48427,
0,3,4,2,1,0,,,,True,885,300,log,480,146,77,182,-26.92206,2386.93968,2373.17341,-11.15532,
0,0,4,2,1,0,4103.065086033965,22.99188827353646,189.68112721015424,True,885,300,log,722,15,2,146,-78.5845,2094.21777,2094.65827,-4.83617,-2.39029
0,3,4,2,1,0,,,,True,885,300,log,566,101,47,171,-27.25753,2317.20109,2322.19408,,-5.57755
0,0,4,2,1,0,,,,True,885,300,log,735,26,1,123,-76.5016,2093.48065,2094.46369,,-3.3302
0,3,4,2,1,0,4534.0838167151705,324.33746247689305,208.94762005626276,True,885,300,log,603,75,42,165,-30.69919,2283.22779,2296.15125,-6.97436,-7.62166
0,0,4,2,1,0,,,,True,885,300,log,716,22,4,143,-74.18551,2111.32048,2112.5004,-3.20766,
0,3,4,2,1,0,4533.542597871748,278.77444593192104,206.70556243738656,True,885,300,log,558,89,45,193,-36.33212,2291.37736,2292.86332,-8.98432,-5.38164
0,0,4,2,1,0,4202.843288921944,36.93122506326836,192.06541742655037,True,885,300,log,701,23,7,154,-71.66629,2136.51365,2142.30078,-2.30999,-1.99487
0,3,4,2,1,0,4528.975663115903,288.487511734259,209.74614877078946,True,885,300,log,558,100,62,165,-28.16945,2293.67908,2278.94415,-9.13411,-6.34401
0,0,5,2,1,0,4024.9505065860794,11.85044287716164,187.21195557253617,True,885,300,log,707,2,0,176,-89.38959,2057.1431,2062.90822,-2.81807,-2.89315
0,3,5,2,1,0,4636.7142877727365,346.98533678788954,209.19609171613578,True,885,300,log,500,128,84,173,-27.90932,2345.73701,2341.07384,-13.02346,-9.16379
0,0,5,2,1,0,,,,True,885,300,log,730,8,0,147,-88.70648,2065.004,2064.86892,,-2.55904
0,3,5,2,1,0,4648.714352106685,334.0705808484081,214.8985469684775,True,885,300,log,551,65,41,228,-28.13466,2345.42868,2340.47913,-4.82143,-4.23736
0,0,5,2,1,0,4050.8210453769034,11.102415911930166,187.58997355007222,True,885,300,log,692,6,3,184,-82.48903,2068.76133,2070.6212,-2.50494,-3.56752
0,3,5,2,1,0,4592.535703853531,337.1777265857527,213.04820096777854,True,885,300,log,625,57,28,175,-32.94187,2311.03748,2330.98379,-12.88266,-3.66104
0,0,5,2,1,0,4053.555475456649,11.604858397648059,187.787398647706,True,885,300,log,711,2,0,172,-83.35998,2072.49892,2072.07798,-4.11905,-3.54239
0,3,5,2,1,0,,,,True,885,300,log,627,58,21,179,-36.91404,2316.18101,2307.69717,-5.841,
0,0,5,2,1,0,,,,True,885,300,log,690,5,0,190,-88.31969,2074.15678,2073.87226,-3.21457,
0,3,5,2,1,0,4610.328244177725,276.83744871784256,211.0889439559999,True,885,300,log,665,42,29,149,-31.53973,2339.82481,2319.13411,-7.06937,-10.02158
0,0,5,2,1,0,,,,True,885,300,log,721,1,0,163,-84.36564,2068.31432,2068.3708,,-2.01269
0,3,5,2,1,0,4551.843595129869,293.28354084503917,211.00994982568983,True,885,300,log,649,60,25,151,-35.54889,2299.32601,2298.34218,-4.53194,-5.74377
0,0,5,2,1,0,,,,True,885,300,log,673,10,0,202,-77.69982,2075.72167,2076.09247,,-3.14296
0,3,5,2,1,0,4584.078530137338,253.60276456502834,207.18860919824945,True,885,300,log,609,46,40,190,-36.6556,2315.77825,2314.67819,-3.11438,-6.60794
0,0,5,2,1,0,4044.4314216519297,8.722668655302641,187.98180693426045,True,885,300,log,674,7,1,203,-93.17226,2071.36619,2070.64895,-2.5462,-1.86526
0,3,5,2,1,0,,,,True,885,300,log,615,72,40,158,-27.48233,2373.46098,2363.64766,,-8.78725
0,0,5,2,1,0,4106.030947563604,37.07211308180558,190.71546036656406,True,885,300,log,690,10,2,183,-79.70685,2097.17492,2094.8896,-3.10298,-3.22374
