,test_id,kcid,lmc_prior_code,lengthscale_prior_code,y0,y1,y2,y3,y4,total_nlpd
0,4.0,0.0,2.0,1.0,0.6904470519123435,-11.66367749906316,-11.666818910529013,0.06071779319163201,0.09176588943601553,-22.48756567505218
0,5.0,0.0,0.0,1.0,0.4258648064377762,-12.338857909195683,-12.332706933143188,0.07237237042528907,0.07361510996725046,-24.099712555508557
0,4.0,0.0,2.0,1.0,0.6742636772878722,-11.660677470187752,-11.661033630391367,0.05651518273573197,0.09101407054412665,-22.499918170011387
0,5.0,0.0,0.0,1.0,0.3911455935168834,-12.844868339421797,-12.85090511869715,0.06743451307647487,0.04678298082085824,-25.190410370704733
0,4.0,0.0,2.0,1.0,0.7411334581632598,-11.6476445410649,-11.65461587880339,0.05473974728643909,0.09819519667438394,-22.408192017744202
0,4.0,0.0,2.0,1.0,0.7808415868837817,-11.645201097609235,-11.64909491167993,0.05262733485419654,0.09255089191424949,-22.368276195636934
0,5.0,0.0,0.0,1.0,0.40687611792971484,-12.784590591721388,-12.784104213939637,0.04901305748409284,0.06608577514969168,-25.04671985509753
0,4.0,0.0,2.0,1.0,0.6613215599619613,-11.661321410431343,-11.645914743072321,0.054717218807587814,0.07966349953424157,-22.511533875199873
0,5.0,0.0,0.0,1.0,0.43738710944141657,-12.749471218839389,-12.734485093245702,0.07609430337232843,0.05442150479625635,-24.91605339447509
0,4.0,0.0,2.0,1.0,0.7497667456180059,-11.658169708328993,-11.66204558020141,0.04616800398469007,0.07880604004100998,-22.445474498886696
0,5.0,0.0,0.0,1.0,0.4313017787292701,-12.643022503808242,-12.636812555015492,0.08112632471872586,0.04064993928084428,-24.726757016094897
0,4.0,0.0,2.0,1.0,0.7398155398409003,-11.609298222924576,-11.608492207089249,0.05521954156389,0.10011261256835105,-22.32264273604068
0,5.0,0.0,0.0,1.0,0.3736727930047885,-12.944253721954873,-12.939397350134087,0.08248191735742859,0.06735414156415075,-25.360142220162594
