,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4
0,4,0,2,1,1,8802.99907458721,23.70489144853053,283.5687128505561,True,1960,300,log,-273.32191,4569.03006,4570.70828,-25.03075,-38.38661
0,5,0,0,1,1,6479.414778551581,3456.224101624785,816.44667431138,True,1960,300,log,-172.92038,3403.00719,3314.29027,-30.12144,-34.84087
0,4,0,2,1,1,8805.905455741564,27.44033640933647,283.00459797785993,True,1960,300,log,-268.42531,4567.61417,4567.31061,-23.12972,-37.4643
0,5,0,0,1,1,7673.596301494548,2587.0273792360613,559.1333709657196,True,1960,300,log,-158.02074,3961.29912,3918.577,-28.21041,-20.04866
0,4,0,2,1,1,8764.633231213813,37.57714182554242,283.8242884489972,True,1960,300,log,-298.56367,4561.94555,4565.34944,-22.53811,-41.55998
0,4,0,2,1,1,8748.005998347766,39.39581524820352,284.3453107024279,True,1960,300,log,-316.64495,4561.1423,4563.01821,-21.17719,-38.33238
0,5,0,0,1,1,7819.886157188704,2394.7957481030626,426.55319614346536,True,1960,300,log,-165.91032,4031.60353,4006.88261,-20.32549,-32.36418
0,4,0,2,1,1,8812.567151092308,23.35423170072598,282.6414898417432,False,1960,300,log,-261.18111,4567.89735,4560.50459,-22.4327,-32.22098
0,5,0,0,1,1,8207.134520670406,1873.900538854744,430.5058693847805,True,1960,300,log,-177.37418,4231.68596,4208.39673,-32.47339,-23.1006
0,4,0,2,1,1,8779.882792944127,36.34551763788919,284.16058766050537,True,1960,300,log,-302.27948,4566.83124,4568.11286,-19.24587,-33.53595
0,5,0,0,1,1,8090.191999816881,1936.3397126909672,444.6924215469433,True,1960,300,log,-173.47938,4188.54667,4125.73392,-34.04698,-16.56222
0,4,0,2,1,1,8733.411817489872,33.2162154213261,282.8347163076943,True,1960,300,log,-293.62331,4546.02595,4545.20072,-22.28105,-41.9105
0,5,0,0,1,1,9285.159297105936,850.384696137416,309.8276482010369,True,1960,300,log,-151.42174,4744.0479,4754.73407,-34.6838,-27.51713
