,test_id,kcid,lmc_prior_code,lengthscale_prior_code,weight,y0,y3,y4,subset
419,1,3,0,1,quadratic,0.8346,0.9143,0.8615,0.6
420,2,3,0,1,unweighted,0.4217,0.9518,0.8656,0.6
421,2,3,0,1,linear,0.6836,0.9518,0.8656,0.6
422,2,3,0,1,quadratic,0.8024,0.9518,0.8656,0.6
423,2,3,0,1,unweighted,0.4554,0.885,0.8656,0.6
424,2,3,0,1,linear,0.6926,0.885,0.8656,0.6
425,2,3,0,1,quadratic,0.802,0.885,0.8656,0.6
426,2,3,0,1,unweighted,0.4964,0.9617,0.8768,0.6
427,2,3,0,1,linear,0.7192,0.9617,0.8768,0.6
428,2,3,0,1,quadratic,0.8206,0.9617,0.8768,0.6
429,2,3,0,1,unweighted,0.4576,0.9334,0.8656,0.6
430,2,3,0,1,linear,0.6887,0.9334,0.8656,0.6
431,2,3,0,1,quadratic,0.7967,0.9334,0.8656,0.6
432,2,3,0,1,unweighted,0.4571,0.9711,0.8656,0.6
433,2,3,0,1,linear,0.7,0.9711,0.8656,0.6
434,2,3,0,1,quadratic,0.809,0.9711,0.8656,0.6
435,2,3,0,1,unweighted,0.4425,0.9342,0.8656,0.6
436,2,3,0,1,linear,0.7002,0.9342,0.8656,0.6
437,2,3,0,1,quadratic,0.8136,0.9342,0.8656,0.6
438,2,3,0,1,unweighted,0.4318,0.9711,0.8542,0.6
439,2,3,0,1,linear,0.6812,0.9711,0.8542,0.6
440,2,3,0,1,quadratic,0.7959,0.9711,0.8542,0.6
441,2,3,0,1,unweighted,0.4671,0.9425,0.8656,0.6
442,2,3,0,1,linear,0.7013,0.9425,0.8656,0.6
443,2,3,0,1,quadratic,0.8061,0.9425,0.8656,0.6
444,2,3,0,1,unweighted,0.4559,0.8542,0.8863,0.6
445,2,3,0,1,linear,0.6961,0.8542,0.8863,0.6
446,2,3,0,1,quadratic,0.8064,0.8542,0.8863,0.6
447,2,3,0,1,unweighted,0.4462,0.9213,0.8656,0.6
448,2,3,0,1,linear,0.6844,0.9213,0.8656,0.6
449,2,3,0,1,quadratic,0.7928,0.9213,0.8656,0.6
450,3,3,2,1,unweighted,0.77,0.8979,0.9191,0.6
451,3,3,2,1,linear,0.8828,0.8979,0.9191,0.6
452,3,3,2,1,quadratic,0.9309,0.8979,0.9191,0.6
453,3,3,2,1,unweighted,0.6516,0.8229,0.8943,0.6
454,3,3,2,1,linear,0.835,0.8229,0.8943,0.6
455,3,3,2,1,quadratic,0.9114,0.8229,0.8943,0.6
456,3,3,2,1,unweighted,0.7328,0.8572,0.8943,0.6
457,3,3,2,1,linear,0.8741,0.8572,0.8943,0.6
458,3,3,2,1,quadratic,0.9324,0.8572,0.8943,0.6
459,3,3,2,1,unweighted,0.6702,0.9029,0.8943,0.6
460,3,3,2,1,linear,0.8405,0.9029,0.8943,0.6
461,3,3,2,1,quadratic,0.9138,0.9029,0.8943,0.6
462,3,3,2,1,unweighted,0.6408,0.8865,0.8593,0.6
463,3,3,2,1,linear,0.8112,0.8865,0.8593,0.6
464,3,3,2,1,quadratic,0.889,0.8865,0.8593,0.6
465,3,3,2,1,unweighted,0.6698,0.8746,0.8593,0.6
466,3,3,2,1,linear,0.8303,0.8746,0.8593,0.6
467,3,3,2,1,quadratic,0.9006,0.8746,0.8593,0.6
468,3,3,2,1,unweighted,0.6568,0.9433,0.8809,0.6
469,3,3,2,1,linear,0.7994,0.9433,0.8809,0.6
470,3,3,2,1,quadratic,0.8673,0.9433,0.8809,0.6
471,3,3,2,1,unweighted,0.6179,0.8487,0.8958,0.6
472,3,3,2,1,linear,0.7974,0.8487,0.8958,0.6
473,3,3,2,1,quadratic,0.8783,0.8487,0.8958,0.6
474,3,3,2,1,unweighted,0.6634,0.8803,0.9069,0.6
475,3,3,2,1,linear,0.8356,0.8803,0.9069,0.6
476,3,3,2,1,quadratic,0.9093,0.8803,0.9069,0.6
477,3,3,2,1,unweighted,0.7076,0.8966,0.8943,0.6
478,3,3,2,1,linear,0.863,0.8966,0.8943,0.6
479,3,3,2,1,quadratic,0.9269,0.8966,0.8943,0.6
480,0,4,2,1,unweighted,0.5013,0.9243,0.852,0.6
481,0,4,2,1,linear,0.7539,0.9243,0.852,0.6
482,0,4,2,1,quadratic,0.8625,0.9243,0.852,0.6
483,0,4,2,1,unweighted,0.5129,0.9511,0.8943,0.6
484,0,4,2,1,linear,0.7493,0.9511,0.8943,0.6
485,0,4,2,1,quadratic,0.8555,0.9511,0.8943,0.6
486,0,4,2,1,unweighted,0.4642,0.9143,0.9041,0.6
487,0,4,2,1,linear,0.7329,0.9143,0.9041,0.6
488,0,4,2,1,quadratic,0.8499,0.9143,0.9041,0.6
489,0,4,2,1,unweighted,0.4805,0.9223,0.8731,0.6
490,0,4,2,1,linear,0.7315,0.9223,0.8731,0.6
491,0,4,2,1,quadratic,0.8438,0.9223,0.8731,0.6
492,0,4,2,1,unweighted,0.5041,0.9132,0.8828,0.6
493,0,4,2,1,linear,0.7481,0.9132,0.8828,0.6
494,0,4,2,1,quadratic,0.8562,0.9132,0.8828,0.6
495,0,4,2,1,unweighted,0.4183,0.9425,0.8593,0.6
496,0,4,2,1,linear,0.7205,0.9425,0.8593,0.6
497,0,4,2,1,quadratic,0.8476,0.9425,0.8593,0.6
498,0,4,2,1,unweighted,0.4151,0.9234,0.8473,0.6
499,0,4,2,1,linear,0.7043,0.9234,0.8473,0.6
500,0,4,2,1,quadratic,0.8322,0.9234,0.8473,0.6
501,0,4,2,1,unweighted,0.4515,0.9223,0.9041,0.6
502,0,4,2,1,linear,0.7306,0.9223,0.9041,0.6
503,0,4,2,1,quadratic,0.8503,0.9223,0.9041,0.6
504,0,4,2,1,unweighted,0.4098,0.9132,0.8711,0.6
505,0,4,2,1,linear,0.7065,0.9132,0.8711,0.6
506,0,4,2,1,quadratic,0.8366,0.9132,0.8711,0.6
507,0,4,2,1,unweighted,0.4062,0.8819,0.8197,0.6
508,0,4,2,1,linear,0.7023,0.8819,0.8197,0.6
509,0,4,2,1,quadratic,0.831,0.8819,0.8197,0.6
510,1,4,0,1,unweighted,0.4239,0.891,0.8351,0.6
511,1,4,0,1,linear,0.7103,0.891,0.8351,0.6
512,1,4,0,1,quadratic,0.8372,0.891,0.8351,0.6
513,1,4,0,1,unweighted,0.4584,0.9234,0.8351,0.6
514,1,4,0,1,linear,0.7284,0.9234,0.8351,0.6
515,1,4,0,1,quadratic,0.8456,0.9234,0.8351,0.6
516,1,4,0,1,unweighted,0.4348,0.8032,0.8255,0.6
517,1,4,0,1,linear,0.7117,0.8032,0.8255,0.6
518,1,4,0,1,quadratic,0.8352,0.8032,0.8255,0.6
519,1,4,0,1,unweighted,0.4346,0.9316,0.8473,0.6
520,1,4,0,1,linear,0.714,0.9316,0.8473,0.6
521,1,4,0,1,quadratic,0.8386,0.9316,0.8473,0.6
522,1,4,0,1,unweighted,0.4063,0.9042,0.8828,0.6
523,1,4,0,1,linear,0.7007,0.9042,0.8828,0.6
524,1,4,0,1,quadratic,0.8304,0.9042,0.8828,0.6
525,1,4,0,1,unweighted,0.4195,0.9234,0.8711,0.6
526,1,4,0,1,linear,0.7138,0.9234,0.8711,0.6
527,1,4,0,1,quadratic,0.8417,0.9234,0.8711,0.6
528,1,4,0,1,unweighted,0.3984,0.9223,0.9026,0.6
529,1,4,0,1,linear,0.7041,0.9223,0.9026,0.6
530,1,4,0,1,quadratic,0.8356,0.9223,0.9026,0.6
531,1,4,0,1,unweighted,0.4075,0.9042,0.8711,0.6
532,1,4,0,1,linear,0.7005,0.9042,0.8711,0.6
533,1,4,0,1,quadratic,0.8299,0.9042,0.8711,0.6
534,1,4,0,1,unweighted,0.4935,0.9143,0.8497,0.6
535,1,4,0,1,linear,0.7444,0.9143,0.8497,0.6
536,1,4,0,1,quadratic,0.8538,0.9143,0.8497,0.6
537,1,4,0,1,unweighted,0.4259,0.8925,0.8828,0.6
538,1,4,0,1,linear,0.7227,0.8925,0.8828,0.6
539,1,4,0,1,quadratic,0.8492,0.8925,0.8828,0.6
540,2,4,0,1,unweighted,0.4499,0.9165,0.8449,0.6
541,2,4,0,1,linear,0.6818,0.9165,0.8449,0.6
542,2,4,0,1,quadratic,0.7863,0.9165,0.8449,0.6
543,2,4,0,1,unweighted,0.4282,0.8641,0.8768,0.6
544,2,4,0,1,linear,0.6802,0.8641,0.8768,0.6
545,2,4,0,1,quadratic,0.7943,0.8641,0.8768,0.6
546,2,4,0,1,unweighted,0.452,0.9132,0.8656,0.6
547,2,4,0,1,linear,0.6866,0.9132,0.8656,0.6
548,2,4,0,1,quadratic,0.7968,0.9132,0.8656,0.6
549,2,4,0,1,unweighted,0.466,0.8837,0.8879,0.6
550,2,4,0,1,linear,0.7152,0.8837,0.8879,0.6
551,2,4,0,1,quadratic,0.8274,0.8837,0.8879,0.6
552,2,4,0,1,unweighted,0.4685,0.9433,0.8449,0.6
553,2,4,0,1,linear,0.7125,0.9433,0.8449,0.6
554,2,4,0,1,quadratic,0.8234,0.9433,0.8449,0.6
555,2,4,0,1,unweighted,0.4749,0.9617,0.8768,0.6
556,2,4,0,1,linear,0.7193,0.9617,0.8768,0.6
557,2,4,0,1,quadratic,0.8297,0.9617,0.8768,0.6
558,2,4,0,1,unweighted,0.4192,0.8966,0.8656,0.6
559,2,4,0,1,linear,0.6704,0.8966,0.8656,0.6
560,2,4,0,1,quadratic,0.7878,0.8966,0.8656,0.6
561,2,4,0,1,unweighted,0.4504,0.941,0.8768,0.6
562,2,4,0,1,linear,0.6915,0.941,0.8768,0.6
563,2,4,0,1,quadratic,0.8029,0.941,0.8768,0.6
564,2,4,0,1,unweighted,0.5055,0.9418,0.8656,0.6
565,2,4,0,1,linear,0.7206,0.9418,0.8656,0.6
566,2,4,0,1,quadratic,0.819,0.9418,0.8656,0.6
567,2,4,0,1,unweighted,0.4391,0.9108,0.8656,0.6
568,2,4,0,1,linear,0.6916,0.9108,0.8656,0.6
569,2,4,0,1,quadratic,0.8088,0.9108,0.8656,0.6
570,3,4,2,1,unweighted,0.7217,0.9325,0.9041,0.6
571,3,4,2,1,linear,0.8593,0.9325,0.9041,0.6
572,3,4,2,1,quadratic,0.9191,0.9325,0.9041,0.6
573,3,4,2,1,unweighted,0.6628,0.944,0.7159,0.6
574,3,4,2,1,linear,0.8322,0.944,0.7159,0.6
575,3,4,2,1,quadratic,0.904,0.944,0.7159,0.6
576,3,4,2,1,unweighted,0.681,0.9054,0.8691,0.6
577,3,4,2,1,linear,0.8443,0.9054,0.8691,0.6
578,3,4,2,1,quadratic,0.9152,0.9054,0.8691,0.6
579,3,4,2,1,unweighted,0.7096,0.8966,0.8615,0.6
580,3,4,2,1,linear,0.8571,0.8966,0.8615,0.6
581,3,4,2,1,quadratic,0.9216,0.8966,0.8615,0.6
582,3,4,2,1,unweighted,0.6574,0.9334,0.9179,0.6
583,3,4,2,1,linear,0.8287,0.9334,0.9179,0.6
584,3,4,2,1,quadratic,0.9038,0.9334,0.9179,0.6
585,3,4,2,1,unweighted,0.668,0.8403,0.8974,0.6
586,3,4,2,1,linear,0.8325,0.8403,0.8974,0.6
587,3,4,2,1,quadratic,0.9062,0.8403,0.8974,0.6
588,3,4,2,1,unweighted,0.6803,0.8215,0.8255,0.6
589,3,4,2,1,linear,0.8347,0.8215,0.8255,0.6
590,3,4,2,1,quadratic,0.9027,0.8215,0.8255,0.6
591,3,4,2,1,unweighted,0.7004,0.9066,0.875,0.6
592,3,4,2,1,linear,0.8487,0.9066,0.875,0.6
593,3,4,2,1,quadratic,0.9133,0.9066,0.875,0.6
594,3,4,2,1,unweighted,0.6693,0.9433,0.7971,0.6
595,3,4,2,1,linear,0.8385,0.9433,0.7971,0.6
596,3,4,2,1,quadratic,0.912,0.9433,0.7971,0.6
597,3,4,2,1,unweighted,0.7165,0.9253,0.8615,0.6
598,3,4,2,1,linear,0.8583,0.9253,0.8615,0.6
599,3,4,2,1,quadratic,0.9213,0.9253,0.8615,0.6
600,0,5,2,1,unweighted,0.4876,0.9223,0.8943,0.6
601,0,5,2,1,linear,0.7454,0.9223,0.8943,0.6
602,0,5,2,1,quadratic,0.8561,0.9223,0.8943,0.6
603,0,5,2,1,unweighted,0.4303,0.9518,0.8846,0.6
604,0,5,2,1,linear,0.703,0.9518,0.8846,0.6
605,0,5,2,1,quadratic,0.8263,0.9518,0.8846,0.6
606,0,5,2,1,unweighted,0.4363,0.9334,0.875,0.6
607,0,5,2,1,linear,0.7198,0.9334,0.875,0.6
608,0,5,2,1,quadratic,0.844,0.9334,0.875,0.6
609,0,5,2,1,unweighted,0.4281,0.9334,0.875,0.6
610,0,5,2,1,linear,0.7125,0.9334,0.875,0.6
611,0,5,2,1,quadratic,0.8374,0.9334,0.875,0.6
612,0,5,2,1,unweighted,0.453,0.9325,0.9055,0.6
613,0,5,2,1,linear,0.7184,0.9325,0.9055,0.6
614,0,5,2,1,quadratic,0.8356,0.9325,0.9055,0.6
615,0,5,2,1,unweighted,0.4282,0.9016,0.8593,0.6
616,0,5,2,1,linear,0.7182,0.9016,0.8593,0.6
617,0,5,2,1,quadratic,0.8441,0.9016,0.8593,0.6
618,0,5,2,1,unweighted,0.4209,0.9132,0.8615,0.6
619,0,5,2,1,linear,0.7112,0.9132,0.8615,0.6
620,0,5,2,1,quadratic,0.8378,0.9132,0.8615,0.6
621,0,5,2,1,unweighted,0.4875,0.9334,0.8828,0.6
622,0,5,2,1,linear,0.7414,0.9334,0.8828,0.6
623,0,5,2,1,quadratic,0.8542,0.9334,0.8828,0.6
624,0,5,2,1,unweighted,0.4397,0.9325,0.8828,0.6
625,0,5,2,1,linear,0.7288,0.9325,0.8828,0.6
626,0,5,2,1,quadratic,0.8511,0.9325,0.8828,0.6
627,0,5,2,1,unweighted,0.4467,0.8939,0.8731,0.6
628,0,5,2,1,linear,0.7128,0.8939,0.8731,0.6
629,0,5,2,1,quadratic,0.8314,0.8939,0.8731,0.6
630,1,5,0,1,unweighted,0.4581,0.8534,0.8497,0.6
631,1,5,0,1,linear,0.7362,0.8534,0.8497,0.6
632,1,5,0,1,quadratic,0.8545,0.8534,0.8497,0.6
633,1,5,0,1,unweighted,0.4219,0.9418,0.852,0.6
634,1,5,0,1,linear,0.7093,0.9418,0.852,0.6
635,1,5,0,1,quadratic,0.8356,0.9418,0.852,0.6
636,1,5,0,1,unweighted,0.4409,0.8966,0.8615,0.6
637,1,5,0,1,linear,0.7071,0.8966,0.8615,0.6
638,1,5,0,1,quadratic,0.8292,0.8966,0.8615,0.6
639,1,5,0,1,unweighted,0.4673,0.9029,0.8615,0.6
640,1,5,0,1,linear,0.7191,0.9029,0.8615,0.6
641,1,5,0,1,quadratic,0.8343,0.9029,0.8615,0.6
642,1,5,0,1,unweighted,0.4461,0.9029,0.8926,0.6
643,1,5,0,1,linear,0.7174,0.9029,0.8926,0.6
644,1,5,0,1,quadratic,0.8395,0.9029,0.8926,0.6
645,1,5,0,1,unweighted,0.5014,0.9325,0.8593,0.6
646,1,5,0,1,linear,0.7523,0.9325,0.8593,0.6
647,1,5,0,1,quadratic,0.862,0.9325,0.8593,0.6
648,1,5,0,1,unweighted,0.4427,0.9002,0.867,0.6
649,1,5,0,1,linear,0.723,0.9002,0.867,0.6
650,1,5,0,1,quadratic,0.8447,0.9002,0.867,0.6
651,1,5,0,1,unweighted,0.4053,0.9223,0.8636,0.6
652,1,5,0,1,linear,0.701,0.9223,0.8636,0.6
653,1,5,0,1,quadratic,0.8299,0.9223,0.8636,0.6
654,1,5,0,1,unweighted,0.4218,0.8925,0.8926,0.6
655,1,5,0,1,linear,0.7109,0.8925,0.8926,0.6
656,1,5,0,1,quadratic,0.8372,0.8925,0.8926,0.6
657,1,5,0,1,unweighted,0.3797,0.9223,0.9041,0.6
658,1,5,0,1,linear,0.6957,0.9223,0.9041,0.6
659,1,5,0,1,quadratic,0.8313,0.9223,0.9041,0.6
660,2,5,0,1,unweighted,0.4576,0.8542,0.8768,0.6
661,2,5,0,1,linear,0.7002,0.8542,0.8768,0.6
662,2,5,0,1,quadratic,0.8102,0.8542,0.8768,0.6
663,2,5,0,1,unweighted,0.5036,0.9334,0.8426,0.6
664,2,5,0,1,linear,0.7168,0.9334,0.8426,0.6
665,2,5,0,1,quadratic,0.8165,0.9334,0.8426,0.6
666,2,5,0,1,unweighted,0.4637,0.9342,0.8308,0.6
667,2,5,0,1,linear,0.6963,0.9342,0.8308,0.6
668,2,5,0,1,quadratic,0.8028,0.9342,0.8308,0.6
669,2,5,0,1,unweighted,0.4563,0.8925,0.8656,0.6
670,2,5,0,1,linear,0.6943,0.8925,0.8656,0.6
671,2,5,0,1,quadratic,0.8014,0.8925,0.8656,0.6
672,2,5,0,1,unweighted,0.476,0.9243,0.8731,0.6
673,2,5,0,1,linear,0.7212,0.9243,0.8731,0.6
674,2,5,0,1,quadratic,0.8301,0.9243,0.8731,0.6
675,2,5,0,1,unweighted,0.4807,0.9029,0.8542,0.6
676,2,5,0,1,linear,0.7141,0.9029,0.8542,0.6
677,2,5,0,1,quadratic,0.8168,0.9029,0.8542,0.6
678,2,5,0,1,unweighted,0.4048,0.9524,0.8216,0.6
679,2,5,0,1,linear,0.672,0.9524,0.8216,0.6
680,2,5,0,1,quadratic,0.7957,0.9524,0.8216,0.6
681,2,5,0,1,unweighted,0.4601,0.9253,0.8542,0.6
682,2,5,0,1,linear,0.6996,0.9253,0.8542,0.6
683,2,5,0,1,quadratic,0.808,0.9253,0.8542,0.6
684,2,5,0,1,unweighted,0.4426,0.8656,0.8768,0.6
685,2,5,0,1,linear,0.6945,0.8656,0.8768,0.6
686,2,5,0,1,quadratic,0.8068,0.8656,0.8768,0.6
687,2,5,0,1,unweighted,0.4345,0.9165,0.8542,0.6
688,2,5,0,1,linear,0.6832,0.9165,0.8542,0.6
689,2,5,0,1,quadratic,0.7983,0.9165,0.8542,0.6
690,3,5,2,1,unweighted,0.6655,0.9342,0.8497,0.6
691,3,5,2,1,linear,0.8204,0.9342,0.8497,0.6
692,3,5,2,1,quadratic,0.8906,0.9342,0.8497,0.6
693,3,5,2,1,unweighted,0.6726,0.8939,0.8846,0.6
694,3,5,2,1,linear,0.8347,0.8939,0.8846,0.6
695,3,5,2,1,quadratic,0.9064,0.8939,0.8846,0.6
696,3,5,2,1,unweighted,0.7066,0.9253,0.9483,0.6
697,3,5,2,1,linear,0.8541,0.9253,0.9483,0.6
698,3,5,2,1,quadratic,0.9182,0.9253,0.9483,0.6
699,3,5,2,1,unweighted,0.6774,0.9029,0.8828,0.6
700,3,5,2,1,linear,0.8394,0.9029,0.8828,0.6
701,3,5,2,1,quadratic,0.9091,0.9029,0.8828,0.6
702,3,5,2,1,unweighted,0.6073,0.7078,0.8711,0.6
703,3,5,2,1,linear,0.79,0.7078,0.8711,0.6
704,3,5,2,1,quadratic,0.8691,0.7078,0.8711,0.6
705,3,5,2,1,unweighted,0.6981,0.9154,0.9083,0.6
706,3,5,2,1,linear,0.8467,0.9154,0.9083,0.6
707,3,5,2,1,quadratic,0.9118,0.9154,0.9083,0.6
708,3,5,2,1,unweighted,0.667,0.8939,0.8615,0.6
709,3,5,2,1,linear,0.8289,0.8939,0.8615,0.6
710,3,5,2,1,quadratic,0.8988,0.8939,0.8615,0.6
711,3,5,2,1,unweighted,0.6277,0.9143,0.8828,0.6
712,3,5,2,1,linear,0.8131,0.9143,0.8828,0.6
713,3,5,2,1,quadratic,0.8917,0.9143,0.8828,0.6
714,3,5,2,1,unweighted,0.6369,0.9165,0.8711,0.6
715,3,5,2,1,linear,0.8153,0.9165,0.8711,0.6
716,3,5,2,1,quadratic,0.8929,0.9165,0.8711,0.6
717,3,5,2,1,unweighted,0.6801,0.8693,0.8308,0.6
718,3,5,2,1,linear,0.8431,0.8693,0.8308,0.6
719,3,5,2,1,quadratic,0.9132,0.8693,0.8308,0.6
720,0,6,2,1,unweighted,0.4691,0.9334,0.8943,0.6
721,0,6,2,1,linear,0.7305,0.9334,0.8943,0.6
722,0,6,2,1,quadratic,0.8443,0.9334,0.8943,0.6
723,0,6,2,1,unweighted,0.4442,0.9518,0.8846,0.6
724,0,6,2,1,linear,0.7205,0.9518,0.8846,0.6
725,0,6,2,1,quadratic,0.8419,0.9518,0.8846,0.6
726,0,6,2,1,unweighted,0.5145,0.9425,0.9041,0.6
727,0,6,2,1,linear,0.7588,0.9425,0.9041,0.6
728,0,6,2,1,quadratic,0.8646,0.9425,0.9041,0.6
729,0,6,2,1,unweighted,0.4626,0.9418,0.8846,0.6
730,0,6,2,1,linear,0.7297,0.9418,0.8846,0.6
731,0,6,2,1,quadratic,0.8459,0.9418,0.8846,0.6
732,0,6,2,1,unweighted,0.5134,0.9518,0.9055,0.6
733,0,6,2,1,linear,0.7535,0.9518,0.9055,0.6
734,0,6,2,1,quadratic,0.8606,0.9518,0.9055,0.6
735,0,6,2,1,unweighted,0.4619,0.9418,0.8943,0.6
736,0,6,2,1,linear,0.7357,0.9418,0.8943,0.6
737,0,6,2,1,quadratic,0.8532,0.9418,0.8943,0.6
738,0,6,2,1,unweighted,0.4539,0.9617,0.8615,0.6
739,0,6,2,1,linear,0.7285,0.9617,0.8615,0.6
740,0,6,2,1,quadratic,0.8478,0.9617,0.8615,0.6
741,0,6,2,1,unweighted,0.4834,0.9143,0.8809,0.6
742,0,6,2,1,linear,0.7298,0.9143,0.8809,0.6
743,0,6,2,1,quadratic,0.8404,0.9143,0.8809,0.6
744,0,6,2,1,unweighted,0.4282,0.9425,0.8846,0.6
745,0,6,2,1,linear,0.7059,0.9425,0.8846,0.6
746,0,6,2,1,quadratic,0.8297,0.9425,0.8846,0.6
747,0,6,2,1,unweighted,0.4518,0.9334,0.9041,0.6
748,0,6,2,1,linear,0.7243,0.9334,0.9041,0.6
749,0,6,2,1,quadratic,0.8418,0.9334,0.9041,0.6
750,1,6,0,1,unweighted,0.4926,0.9433,0.8828,0.6
751,1,6,0,1,linear,0.7407,0.9433,0.8828,0.6
752,1,6,0,1,quadratic,0.8493,0.9433,0.8828,0.6
753,1,6,0,1,unweighted,0.4284,0.8939,0.8943,0.6
754,1,6,0,1,linear,0.7158,0.8939,0.8943,0.6
755,1,6,0,1,quadratic,0.8418,0.8939,0.8943,0.6
756,1,6,0,1,unweighted,0.4155,0.9213,0.8323,0.6
757,1,6,0,1,linear,0.7069,0.9213,0.8323,0.6
758,1,6,0,1,quadratic,0.8357,0.9213,0.8323,0.6
759,1,6,0,1,unweighted,0.4255,0.9029,0.8711,0.6
760,1,6,0,1,linear,0.716,0.9029,0.8711,0.6
761,1,6,0,1,quadratic,0.8426,0.9029,0.8711,0.6
762,1,6,0,1,unweighted,0.4631,0.9316,0.8926,0.6
763,1,6,0,1,linear,0.7188,0.9316,0.8926,0.6
764,1,6,0,1,quadratic,0.8338,0.9316,0.8926,0.6
765,1,6,0,1,unweighted,0.4552,0.885,0.8615,0.6
766,1,6,0,1,linear,0.7237,0.885,0.8615,0.6
767,1,6,0,1,quadratic,0.8416,0.885,0.8615,0.6
768,1,6,0,1,unweighted,0.4112,0.9029,0.8615,0.6
769,1,6,0,1,linear,0.7072,0.9029,0.8615,0.6
770,1,6,0,1,quadratic,0.8348,0.9029,0.8615,0.6
771,1,6,0,1,unweighted,0.4192,0.8835,0.8711,0.6
772,1,6,0,1,linear,0.7211,0.8835,0.8711,0.6
773,1,6,0,1,quadratic,0.8491,0.8835,0.8711,0.6
774,1,6,0,1,unweighted,0.424,0.9016,0.8255,0.6
775,1,6,0,1,linear,0.7144,0.9016,0.8255,0.6
776,1,6,0,1,quadratic,0.8414,0.9016,0.8255,0.6
777,1,6,0,1,unweighted,0.4293,0.8925,0.8497,0.6
778,1,6,0,1,linear,0.713,0.8925,0.8497,0.6
779,1,6,0,1,quadratic,0.8387,0.8925,0.8497,0.6
780,2,6,0,1,unweighted,0.46,0.9154,0.8542,0.6
781,2,6,0,1,linear,0.693,0.9154,0.8542,0.6
782,2,6,0,1,quadratic,0.7991,0.9154,0.8542,0.6
783,2,6,0,1,unweighted,0.4921,0.944,0.8656,0.6
784,2,6,0,1,linear,0.7152,0.944,0.8656,0.6
785,2,6,0,1,quadratic,0.8175,0.944,0.8656,0.6
786,2,6,0,1,unweighted,0.493,0.9425,0.8563,0.6
787,2,6,0,1,linear,0.7109,0.9425,0.8563,0.6
788,2,6,0,1,quadratic,0.811,0.9425,0.8563,0.6
789,2,6,0,1,unweighted,0.4583,0.9096,0.8656,0.6
790,2,6,0,1,linear,0.7012,0.9096,0.8656,0.6
791,2,6,0,1,quadratic,0.8109,0.9096,0.8656,0.6
792,2,6,0,1,unweighted,0.4637,0.9433,0.8542,0.6
793,2,6,0,1,linear,0.6994,0.9433,0.8542,0.6
794,2,6,0,1,quadratic,0.8049,0.9433,0.8542,0.6
795,2,6,0,1,unweighted,0.4471,0.9316,0.8768,0.6
796,2,6,0,1,linear,0.6949,0.9316,0.8768,0.6
797,2,6,0,1,quadratic,0.8072,0.9316,0.8768,0.6
798,2,6,0,1,unweighted,0.4439,0.9342,0.8768,0.6
799,2,6,0,1,linear,0.6953,0.9342,0.8768,0.6
800,2,6,0,1,quadratic,0.8073,0.9342,0.8768,0.6
801,2,6,0,1,unweighted,0.4702,0.941,0.8863,0.6
802,2,6,0,1,linear,0.7121,0.941,0.8863,0.6
803,2,6,0,1,quadratic,0.8213,0.941,0.8863,0.6
804,2,6,0,1,unweighted,0.442,0.9617,0.8542,0.6
805,2,6,0,1,linear,0.6974,0.9617,0.8542,0.6
806,2,6,0,1,quadratic,0.8151,0.9617,0.8542,0.6
807,2,6,0,1,unweighted,0.4612,0.9132,0.8768,0.6
808,2,6,0,1,linear,0.6959,0.9132,0.8768,0.6
809,2,6,0,1,quadratic,0.801,0.9132,0.8768,0.6
810,3,6,2,1,unweighted,0.6652,0.9622,0.8593,0.6
811,3,6,2,1,linear,0.8311,0.9622,0.8593,0.6
812,3,6,2,1,quadratic,0.9034,0.9622,0.8593,0.6
813,3,6,2,1,unweighted,0.6861,0.9029,0.8377,0.6
814,3,6,2,1,linear,0.8461,0.9029,0.8377,0.6
815,3,6,2,1,quadratic,0.9149,0.9029,0.8377,0.6
816,3,6,2,1,unweighted,0.6992,0.8953,0.9179,0.6
817,3,6,2,1,linear,0.8473,0.8953,0.9179,0.6
818,3,6,2,1,quadratic,0.9121,0.8953,0.9179,0.6
819,3,6,2,1,unweighted,0.6972,0.8659,0.9055,0.6
820,3,6,2,1,linear,0.8516,0.8659,0.9055,0.6
821,3,6,2,1,quadratic,0.9179,0.8659,0.9055,0.6
822,3,6,2,1,unweighted,0.6837,0.8622,0.875,0.6
823,3,6,2,1,linear,0.8457,0.8622,0.875,0.6
824,3,6,2,1,quadratic,0.916,0.8622,0.875,0.6
825,3,6,2,1,unweighted,0.6377,0.8572,0.9083,0.6
826,3,6,2,1,linear,0.8065,0.8572,0.9083,0.6
827,3,6,2,1,quadratic,0.8798,0.8572,0.9083,0.6
828,3,6,2,1,unweighted,0.663,0.888,0.857,0.6
829,3,6,2,1,linear,0.8369,0.888,0.857,0.6
830,3,6,2,1,quadratic,0.9118,0.888,0.857,0.6
831,3,6,2,1,unweighted,0.7297,0.9132,0.8974,0.6
832,3,6,2,1,linear,0.8717,0.9132,0.8974,0.6
833,3,6,2,1,quadratic,0.9308,0.9132,0.8974,0.6
834,3,6,2,1,unweighted,0.6573,0.9342,0.9041,0.6
835,3,6,2,1,linear,0.8086,0.9342,0.9041,0.6
836,3,6,2,1,quadratic,0.8765,0.9342,0.9041,0.6
837,3,6,2,1,unweighted,0.7175,0.8168,0.9265,0.6
838,3,6,2,1,linear,0.8648,0.8168,0.9265,0.6
839,3,6,2,1,quadratic,0.9256,0.8168,0.9265,0.6
