,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_loo,p_loo,se,warning,n_data_points,n_samples,scale,k_count_good,k_count_ok,k_count_bad,k_count_verybad,elpd_loo_y0,elpd_loo_y1,elpd_loo_y2,elpd_loo_y3,elpd_loo_y4
0,0,0,2,1,0,13049.952895828628,15.43258364817666,337.232726421981,True,2945,300,log,2770,0,0,175,-351.87524,6730.12146,6733.14165,-28.24897,-33.18601
1,0,0,2,1,0,13107.46551801041,15.923264587207086,338.1562216420213,True,2945,300,log,2769,1,0,175,-331.53905,6748.49491,6749.77657,-31.77121,-27.49571
2,0,0,2,1,0,,,,True,2945,300,log,2727,1,0,217,-315.72693,6760.28215,6764.5967,,-28.69169
3,0,0,2,1,0,13133.123965830935,18.925451516835892,337.79008874318464,True,2945,300,log,2692,1,0,252,-317.51942,6750.30362,6753.33526,-30.13789,-22.85761
4,0,0,2,1,0,13098.731673703545,19.29974238307659,338.0076067960046,True,2945,300,log,2842,0,1,102,-323.6362,6748.39112,6747.76775,-39.13182,-34.65917
5,0,0,2,1,0,13045.33205404419,15.381485790916486,337.9324900731514,True,2945,300,log,2852,1,0,92,-355.59289,6734.68736,6733.65499,-33.12398,-34.29342
6,0,0,2,1,0,12985.361258418296,16.981296586855024,336.4675324598829,True,2945,300,log,2891,1,0,53,-362.6539,6713.13504,6715.05306,-43.20747,-36.96548
7,0,0,2,1,0,13054.65294552661,18.48367094646892,337.335510009933,True,2945,300,log,2769,2,0,174,-348.49438,6732.54807,6730.36687,-30.37724,-29.39038
8,0,0,2,1,0,13050.370075681207,17.558961015713066,337.79101645933014,True,2945,300,log,2859,0,0,86,-342.39619,6731.98016,6734.21353,-41.41455,-32.01288
9,0,0,2,1,0,13067.798743943642,15.362990784207796,337.4199938254958,True,2945,300,log,2771,1,0,173,-339.79943,6734.67801,6736.07147,-29.09916,-34.05214
10,1,0,0,1,0,13088.847772026318,15.977624394736267,337.8833072523216,True,2945,300,log,2669,0,0,276,-341.48213,6739.45302,6745.70036,-30.76555,-24.05793
11,1,0,0,1,0,13030.409361355101,15.3572195727902,337.80088060742725,True,2945,300,log,2885,0,0,60,-354.32747,6727.10157,6736.55766,-41.25753,-37.66486
12,1,0,0,1,0,13056.583637572428,17.024853749189788,337.1975712315998,True,2945,300,log,2766,0,0,179,-347.83963,6730.44207,6731.9818,-29.72144,-28.27915
13,1,0,0,1,0,12947.13870484387,19.486434873117105,337.2461087531955,True,2945,300,log,2944,0,0,1,-361.00405,6711.21719,6711.70166,-60.82988,-53.94622
14,1,0,0,1,0,13041.546942090044,17.31785053022395,337.84600614579495,True,2945,300,log,2824,0,0,121,-352.5401,6731.28422,6734.04281,-36.88715,-34.35284
