,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4,subset
33,3,0,2,1,1,8180.97159588049,1895.5900397808127,454.3951986502189,True,1960,300,log,-175.89349,4234.03538,4179.03664,-30.02574,-26.1812,0.6
34,3,0,2,1,1,7548.919073973513,2374.023048387927,940.2493252434,True,1960,300,log,-163.41579,3916.03027,3850.78094,-21.36924,-33.1071,0.6
35,3,0,2,1,1,9211.077270678976,793.9238827300444,310.8417848301559,True,1960,300,log,-167.84684,4722.82209,4710.67192,-27.52961,-27.04029,0.6
36,3,0,2,1,1,8502.991690766901,1476.6183967228744,451.0619343985245,True,1960,300,log,-182.73555,4370.95472,4372.49356,-28.34213,-29.3789,0.6
37,3,0,2,1,1,6122.901533400802,3829.642489530089,1178.6465859772534,True,1960,300,log,-173.41304,3304.05033,3053.61861,-34.83769,-26.51668,0.6
38,3,0,2,1,1,8760.900557582003,1186.1769432675617,383.9144508706869,True,1960,300,log,-163.07853,4487.31454,4489.82613,-25.94872,-27.21287,0.6
39,3,0,2,1,1,8417.454093430973,1476.293878121945,464.314391625976,True,1960,300,log,-182.21534,4308.03818,4377.46808,-44.42712,-41.40971,0.6
40,0,1,2,1,1,8840.250880821226,13.87905447931348,282.6875854014096,False,1960,300,log,-259.44712,4577.603,4574.76117,-25.27544,-27.39073,0.6
41,0,1,2,1,1,8845.785403045686,12.347879025673237,283.13638631456587,False,1960,300,log,-257.29284,4581.30626,4579.7107,-25.30285,-32.63587,0.6
42,0,1,2,1,1,8814.997244613394,14.44396971111826,283.6243112915935,False,1960,300,log,-272.28068,4574.3349,4578.22075,-30.85944,-34.41829,0.6
43,0,1,2,1,1,8830.652539484925,13.265462964811784,283.60292202178084,False,1960,300,log,-266.24449,4576.37187,4579.94002,-29.73365,-29.68122,0.6
44,0,1,2,1,1,8845.40433389586,13.494137067094355,283.3541123586067,False,1960,300,log,-261.62979,4581.08533,4578.51656,-23.62444,-28.94332,0.6
45,0,1,2,1,1,8783.85542083417,18.48795521895496,282.0661633209739,False,1960,300,log,-273.29981,4561.26159,4564.10802,-33.48743,-34.72696,0.6
46,0,1,2,1,1,8825.9971960718,11.263167554659582,283.7332032596439,False,1960,300,log,-277.35775,4580.8069,4578.62564,-29.43658,-26.641,0.6
47,0,1,2,1,1,8829.04691644325,13.205685505490498,283.82896533587245,False,1960,300,log,-273.21989,4579.07727,4578.4942,-28.75929,-26.54536,0.6
48,0,1,2,1,1,8840.2021571582,14.082595345110414,283.1602105203421,False,1960,300,log,-257.86462,4577.93284,4577.95681,-28.2773,-29.54558,0.6
49,0,1,2,1,1,8812.977018067155,13.43148855442676,283.6160008736868,False,1960,300,log,-278.49075,4573.94424,4579.7962,-31.06506,-31.2076,0.6
50,1,1,0,1,1,8807.448264076706,14.5519547474177,283.4074648265413,False,1960,300,log,-277.2243,4571.97535,4573.85344,-32.01975,-29.13648,0.6
51,1,1,0,1,1,8814.011629978892,11.667134237702914,283.36179579973754,False,1960,300,log,-281.49309,4576.69166,4578.82537,-28.83669,-31.17562,0.6
52,1,1,0,1,1,8795.482450070798,12.885061578203665,283.26939263151945,False,1960,300,log,-272.15849,4567.17165,4571.84599,-35.10679,-36.26992,0.6
53,1,1,0,1,1,8818.994126855374,11.243725877407147,283.2488425574981,False,1960,300,log,-273.91577,4576.07289,4577.31953,-30.69347,-29.78906,0.6
54,1,1,0,1,1,8821.101783369817,11.650311654130077,283.5832257837752,False,1960,300,log,-275.67326,4578.25934,4575.42675,-28.93028,-27.98077,0.6
55,1,1,0,1,1,8761.973530382202,17.10098003871653,282.02811424678725,False,1960,300,log,-267.43833,4555.72147,4546.5484,-32.95091,-39.9071,0.6
56,1,1,0,1,1,8821.62656138236,13.846283527252725,283.5078324570402,False,1960,300,log,-269.08855,4576.08098,4572.79463,-24.62224,-33.53827,0.6
57,1,1,0,1,1,8800.294861151555,13.969673291591828,282.8284154043936,False,1960,300,log,-269.24161,4569.06477,4566.3358,-32.82236,-33.04174,0.6
58,1,1,0,1,1,8832.52730810093,12.8021176331351,283.4800579343657,False,1960,300,log,-271.60307,4580.88933,4580.46204,-26.47173,-30.74927,0.6
59,1,1,0,1,1,8824.267707770858,11.389151702880486,283.6159485512919,False,1960,300,log,-270.51145,4579.63568,4578.56644,-30.83948,-32.58349,0.6
60,2,1,0,1,1,8675.399403461432,153.24202777965223,286.567003753675,True,1960,300,log,-417.18564,4574.1774,4576.34799,-21.63052,-36.30983,0.6
61,2,1,0,1,1,8612.177626550643,168.42363678866343,286.6728769763917,True,1960,300,log,-444.14597,4547.5153,4578.07523,-33.49886,-35.76807,0.6
62,2,1,0,1,1,8659.24253361749,130.01293811375166,284.07410693217093,True,1960,300,log,-389.64092,4537.89678,4570.32887,-23.00767,-36.33453,0.6
63,2,1,0,1,1,8665.884270850893,135.803811807364,285.13294377466315,True,1960,300,log,-396.8346,4551.81203,4568.1557,-23.84222,-33.40664,0.6
64,2,1,0,1,1,8698.740947625214,115.90210154579744,285.1841808298713,True,1960,300,log,-353.76179,4561.80116,4569.76284,-39.31625,-39.74501,0.6
65,2,1,0,1,1,8727.65511385777,103.05503327324338,284.7143212455463,True,1960,300,log,-332.34438,4568.98204,4562.41692,-30.29306,-41.10641,0.6
66,2,1,0,1,1,8736.313748116248,93.61311053678278,284.48515068150147,True,1960,300,log,-331.07051,4567.07216,4569.51336,-30.85302,-38.34825,0.6
67,2,1,0,1,1,8623.80085313872,157.088125471799,286.65864504973325,True,1960,300,log,-421.50538,4547.55287,4565.2925,-23.12979,-44.40934,0.6
68,2,1,0,1,1,8691.732474722836,119.69552321028732,284.86531215583,True,1960,300,log,-359.61244,4547.99643,4567.41784,-23.88739,-40.18197,0.6
69,2,1,0,1,1,8711.942042255767,102.9795510097622,284.9148342241663,True,1960,300,log,-336.7138,4557.48455,4564.69753,-32.24365,-41.28259,0.6
70,3,1,2,1,1,9312.417589302271,779.0971484598148,309.68105902978743,True,1960,300,log,-165.39257,4756.81684,4766.9549,-20.26131,-25.70028,0.6
71,3,1,2,1,1,8082.088353335091,1812.3299459434568,550.1276883493147,True,1960,300,log,-199.13794,4160.10397,4194.8542,-36.66694,-37.06494,0.6
72,3,1,2,1,1,7863.815851245082,1996.609632315292,1059.3538272087162,True,1960,300,log,-169.54099,4104.59753,4000.85752,-33.99948,-38.09874,0.6
73,3,1,2,1,1,6914.0223095997335,3096.9387800316463,1408.578988088836,True,1960,300,log,-167.64729,3888.33066,3260.94946,-30.86494,-36.74558,0.6
74,3,1,2,1,1,7992.1173027451005,1912.6789152769952,837.2401038439825,True,1960,300,log,-176.96922,4243.80782,3991.13176,-30.4033,-35.44974,0.6
75,3,1,2,1,1,8486.117175278769,1336.413801324301,403.5824881720144,True,1960,300,log,-189.52506,4349.39189,4397.55564,-45.09478,-26.21052,0.6
76,3,1,2,1,1,9088.067017764582,912.280259039866,351.93062617594705,True,1960,300,log,-182.24275,4672.68158,4646.65365,-22.79064,-26.23482,0.6
77,3,1,2,1,1,9362.93226965491,447.3575764147493,314.64730155076467,True,1960,300,log,-170.90617,4782.12139,4801.08444,-23.35316,-26.01423,0.6
78,3,1,2,1,1,4457.903267435491,5470.780784264926,3203.960913567977,True,1960,300,log,-203.53618,2101.7694,2641.83695,-61.57839,-20.58852,0.6
79,3,1,2,1,1,7937.623062971246,1951.3263867887983,674.935566426065,True,1960,300,log,-169.8858,4074.22736,4095.09877,-33.11874,-28.69853,0.6
80,0,2,2,1,1,8848.634825594712,16.899028160921496,282.9149514788731,False,1960,300,log,-257.12011,4580.03623,4576.86857,-21.79299,-29.35687,0.6
81,0,2,2,1,1,8844.430302104985,14.344912824233916,283.1454856697343,False,1960,300,log,-260.80352,4581.39329,4577.882,-26.2544,-27.78706,0.6
82,0,2,2,1,1,8856.532953217036,13.96217950879997,283.1854091224482,False,1960,300,log,-252.68662,4580.02586,4581.4708,-20.83488,-31.4422,0.6
83,0,2,2,1,1,8850.69378436272,14.19228200801146,283.0385753590238,False,1960,300,log,-260.59552,4581.4444,4581.78167,-22.86148,-29.07528,0.6
84,0,2,2,1,1,8852.330749846076,13.732998175142924,282.7938608148728,False,1960,300,log,-253.24716,4580.702,4575.81512,-22.27872,-28.66049,0.6
85,0,2,2,1,1,8846.595043544532,15.54943841183032,283.24800799508466,False,1960,300,log,-256.10522,4584.25437,4579.83545,-29.29762,-32.09194,0.6
86,0,2,2,1,1,8841.903662485005,13.966521303351652,283.28439390431,False,1960,300,log,-261.49011,4578.16381,4580.3974,-24.73949,-30.42795,0.6
87,0,2,2,1,1,8829.343078014484,13.258233189867976,283.1057064173704,False,1960,300,log,-265.79947,4573.88123,4577.30994,-25.12248,-30.92614,0.6
88,0,2,2,1,1,8837.204546724788,13.752644125195758,283.07330104993355,False,1960,300,log,-259.56476,4576.66971,4577.29558,-26.96117,-30.23482,0.6
89,0,2,2,1,1,8813.7815250155,16.492809698972344,282.52214763289686,False,1960,300,log,-273.79072,4572.00742,4572.78831,-26.11579,-31.1077,0.6
90,1,2,0,1,1,8832.653856679368,12.55925488210294,283.02730133368465,False,1960,300,log,-263.70986,4579.21312,4574.09525,-23.75709,-33.18757,0.6
91,1,2,0,1,1,8833.718547888524,13.63190355355894,283.3075599489079,False,1960,300,log,-267.77454,4579.10259,4577.59703,-28.59725,-26.60928,0.6
92,1,2,0,1,1,8836.57414689002,12.148684000072755,283.39901934932107,False,1960,300,log,-266.0902,4580.87972,4575.74708,-24.72646,-29.236,0.6
