,test_id,kcid,lmc_prior_code,lengthscale_prior_code,lmc_coeff
0,0,0,2,1,"[ 3.89671355e-01 -3.90355915e-01  4.28614095e-02 -4.72074807e-01
  7.50497635e-03  3.99547368e-01 -6.44120350e-02  3.97791356e-01
  2.48279914e-01  4.74027911e-04  2.00619757e-01 -2.70492792e-01
 -3.27169932e-02 -4.27829884e-02 -2.91484642e+00  1.11991930e+00
 -4.52385359e-02  3.98225904e-01 -2.80455172e-01  7.05202892e-02
 -2.23447263e-01  6.33467555e-01 -1.07969606e+00 -1.12975217e-01
 -3.74267906e-01 -2.89975196e-01  4.43451941e-01  1.86578012e+00
  3.79563510e-01 -8.19399953e-01  1.11950445e+00 -1.32503057e+00
 -3.57027887e-03 -5.86933613e-01  5.12153983e-01 -4.95217461e-03
  1.03611872e-03  1.32731516e-02 -3.88938189e-01  4.00975287e-01
  3.36900190e-03  4.96416651e-02  1.95281766e-02  1.66449237e+00
 -1.02446653e-01  5.57530582e-01  1.14187372e+00  1.32600391e+00
 -3.81778985e-01 -1.47308663e-01  2.66365409e-01  4.03694600e-01
  3.75226289e-02 -5.38301691e-02  1.10908234e+00 -5.77324569e-01
  2.90098697e-01 -9.38498825e-02 -4.27106500e-01 -2.28062272e-01
  1.25210598e-01  2.12248877e-01  1.70486557e+00  9.39887106e-01
 -3.63883764e-01 -8.36210847e-01  3.78921360e-01  2.64837686e-03
 -6.39859512e-02  1.27833426e-01 -2.40541786e-01 -1.56624943e-01
  8.93012155e-03 -5.15849590e-02  1.37971516e-03  1.33629471e-01
 -4.64723170e-01  1.95140272e-01  1.41174257e+00  6.91425383e-01
 -8.09071720e-01  1.93381858e+00 -2.11769268e-01 -2.85332892e-02
  1.62525158e-02 -1.97952986e-02  5.27329333e-02  3.89203787e-01
  2.51329914e-02 -7.28791356e-01 -4.91373360e-01 -8.51908147e-01
 -8.67411017e-01  8.21782723e-02  4.41107893e+00 -3.47129226e+00
  6.65668324e-02  1.30051184e+00  7.55966612e-05 -1.66762754e-01
  7.76799619e-02  5.91729641e-01 -1.39149451e+00 -9.88691077e-02
 -1.38927653e-01  9.96356070e-01 -3.09914798e-01 -1.19030643e+00
  3.13812613e-01 -6.84365153e-01 -2.58182383e+00 -2.01147413e+00
 -1.16608353e-04 -3.51137757e+00  2.22199368e+00 -1.96785784e+00
  4.95341122e-02  6.93213582e-01  1.62736282e-01 -9.49729145e-01
 -4.82525349e-01 -2.05106527e-01 -4.77857143e-01  1.99220274e-02
  9.93328631e-01 -2.43488014e-01 -3.78120542e+00  7.64963567e-01
  9.44017097e-02 -3.14979732e-01  1.09798156e-01  2.11069480e-01
  2.60386057e-02 -3.48113924e-01  1.17372811e+00  5.07983088e-01
 -9.06901509e-02  1.54294401e-01 -2.11786002e-01  1.02620712e-03
 -2.30239242e-01  9.00009051e-02  1.02905583e+00  9.92123604e-01
 -2.46767458e-02 -1.19264817e+00  1.03196621e+00 -2.08679140e-01
 -2.49815390e-01 -5.79801619e-01 -4.16116059e-01 -2.51883447e-01
  1.09995008e-01 -8.40728819e-01  1.64797246e-01 -4.28183526e-01
 -4.45614934e-01  1.49475466e-02  3.20248157e-01  6.23731017e-01
  2.33553965e-02 -1.25271617e-03 -2.10328214e-02  4.66546357e-01
  4.79888916e-01 -5.54880857e-01 -7.03185439e-01  3.70321304e-01
  2.45991811e-01  2.31895559e-02 -3.69545221e-02  3.66935253e-01
  3.77649128e-01  6.27361476e-01 -8.16969991e-01 -5.35450757e-01
 -1.63986444e-01  2.57019345e-02 -1.11648464e-04  4.08211797e-01
 -4.35026102e-02 -4.61959690e-01 -1.00426269e+00  1.56505391e-01
  3.44420299e-02 -6.02296829e-01 -3.44653308e-01 -5.60810208e-01
 -2.14701623e-01  4.34773594e-01 -1.16360676e+00  1.95297807e-01
  1.58253729e-01 -9.49124917e-02 -3.62913400e-01 -1.93634242e-01
  3.78199726e-01  3.49022746e-01  1.94828600e-01  3.27360809e-01
  4.17361289e-01  1.07581162e+00 -1.24975018e-01 -8.11425209e-01
  8.16600800e-01 -2.25304455e-01 -1.77579507e-01  6.05111718e-02
 -3.57003272e-01  1.48871112e+00  6.15333021e-03 -5.29725850e-01
 -3.74205500e-01  5.21539867e-01  4.22234654e-01  7.60821104e-01
 -3.33446622e-01  4.44017291e-01  5.54689407e-01  3.61040682e-01
  6.37376606e-02 -3.37767512e-01  2.37662662e-02 -1.45843792e+00
  4.05954868e-01  3.72226164e-03  1.77931949e-01 -7.68142223e-01
 -2.55823851e-01  2.15624794e-01 -2.60087013e-01 -1.73345342e-01
  1.58142560e-04 -1.11232769e+00 -5.36535800e-01 -4.20059144e-01
 -1.21832579e-01  8.04680400e-04 -2.69612741e+00  1.37824535e+00
 -1.78472236e-01 -3.75646257e+00  4.62465733e-01 -2.70731151e-01
 -6.38232902e-02  3.35246593e-01 -7.38706172e-01  4.32588190e-01
  7.84983039e-02  7.82295465e-01 -4.62311357e-01 -1.31062090e+00
  1.92577899e-01  6.21055777e-04  8.03073287e-01  8.60444069e-01
 -1.26083091e-01  1.96857858e+00 -5.37232697e-01 -2.06128120e-01
 -2.19693944e-01 -2.09346369e-01 -1.00568855e+00  5.65296829e-01
 -6.07047603e-02  3.34945858e-01 -1.07057400e-01 -6.64831936e-01
 -4.59409148e-01  1.70527324e-01 -1.71755695e+00  8.85271654e-03
  7.69048417e-03 -9.67169881e-01 -4.68036765e-03  5.18104911e-01
  1.38914689e-01  3.60710882e-02 -3.30099091e-02  2.77325511e-01
  9.53507051e-03 -1.78431254e-03  7.30440319e-02 -2.24448973e-03
 -8.85158107e-02  5.40355593e-02  2.87141037e+00 -3.46629143e+00
  2.51675427e-01  1.11430120e+00 -2.26493821e-01  4.03213054e-01
  4.17924881e-01  6.04647756e-01  4.85574096e-01 -4.70844191e-03
 -2.87328828e-02  1.10606539e+00  9.49084759e-02 -1.09643424e+00
  4.56265390e-01 -5.06286025e-01 -6.13570511e-01 -4.97544467e-01
  6.63102686e-01 -7.83728659e-02 -4.97149974e-01  7.10856169e-02
 -1.22269697e-01 -1.06709801e-01  1.15341254e-01 -4.92999226e-01
 -4.80963103e-02  7.94147372e-01 -4.13646430e-01 -1.25979459e+00
 -6.47372380e-03  1.53304040e-01 -5.09071648e-01  6.82956874e-01
 -8.10795069e-01 -1.10366881e+00  1.13032246e+00 -2.24675000e-01
  2.14296579e-01 -2.13724300e-01 -3.40371042e-01  6.84507549e-01
 -2.02009365e-01  3.40321630e-01  8.80851686e-01 -2.82804757e-01
 -8.58315229e-02 -1.52161717e-01  2.34020859e-01 -2.32540512e+00
  8.16006120e-03 -7.04639107e-02 -3.04042816e-01 -5.86228192e-01
 -3.01079541e-01  3.09315394e-04 -3.76339912e-01  2.70866603e-01
  1.38103306e-01 -3.91036123e-01 -5.56184769e-01  2.48349443e-01
 -4.16026503e-01  2.45616585e-03  9.65905339e-02  5.20060241e-01
  6.97623286e-03 -7.46858045e-02 -7.46883869e-01  1.23370576e+00
  5.49797237e-01  3.99139792e-01  7.68573284e-01  1.02495778e+00
 -1.48286730e-01  7.94602811e-01  6.15059538e-03  5.49148977e-01
  1.00910827e-03 -4.50073481e-01 -3.15185457e-01 -7.87240207e-01
 -2.86557764e-01  8.06488935e-03  3.07393633e-02  2.73580849e-01
  3.49038601e-01  1.60638839e-02  2.68251002e-01  3.89927238e-01
 -2.01506034e-01  6.69925272e-01  4.94660199e-01  1.76818103e-01
  1.12200119e-01 -1.77369460e-01  1.43312141e-02 -5.31153917e-01]"
1,0,0,2,1,"[ 2.41546512e-01  3.11172843e-01 -4.62096304e-01  3.34909335e-02
  2.10742727e-02  4.93742935e-02  6.98324409e-04  1.03610670e-02
 -2.15790924e-02  1.98599920e-02 -6.14862284e-03  4.28973744e-03
  8.56260136e-02  1.04042217e-01 -7.30096579e-01 -8.59228253e-01
  7.19248295e-01 -2.77970457e+00  2.98138350e-01 -7.26543546e-01
  3.97709943e-02 -1.95556328e-01 -3.63169275e-02  9.38330069e-02
 -4.90721166e-02  2.22195089e-01  1.32059231e-01 -1.06774300e-01
 -1.35861605e-01 -7.55841732e-02  9.61483717e-01  1.26773131e+00
  2.43312959e-02  1.04802597e+00 -4.82109457e-01  5.12488857e-02
  3.76148880e-01 -2.50374138e-01  4.61650491e-01  3.59477073e-01
 -4.72751223e-02 -2.93749794e-02  4.68285859e-01 -1.12005186e+00
  3.62455606e-01 -1.03331544e-01 -1.96415171e-01 -1.86217487e+00
 -4.78262931e-01  2.12204456e+00 -1.29804850e-01  5.17025683e-03
 -1.52376788e-02  3.43206972e-02  4.05256718e-01 -1.94603521e-02
 -4.18033684e-03  1.48331597e-01 -1.43890148e-02  4.62497175e-01
  1.96372960e-02 -7.69125149e-02  2.44892836e+00 -3.31515217e+00
  2.23345831e-01  2.73464113e-01 -4.69278684e-03 -4.98447195e-02
  2.71274429e-02  2.47073591e-01  3.70318979e-01 -4.02040444e-02
 -1.49453923e-01 -2.60468759e-02 -1.08985111e-01  2.93448538e-01
 -1.91570535e-01 -1.06787778e-01 -1.83438122e+00  4.55932081e-01
 -3.21923286e-01 -6.85723275e-02  1.82465672e-01  1.08961910e-01
  8.83203372e-02  8.09350833e-02 -2.38623500e-01  4.95561481e-01
 -4.82316948e-02  5.88957034e-02  5.66304445e-01 -6.68852180e-02
  3.32221687e-02  4.11596037e-02  2.96694160e+00 -2.08429575e+00
 -1.08527112e+00  1.21849394e+00 -4.73259464e-02  9.67237413e-01
 -3.74022752e-01 -3.65149379e-01  2.44165242e-01  3.76431793e-02
  4.10190552e-01  1.74669493e-02  4.85416949e-01  3.84317845e-01
 -2.99157411e-01  5.56588411e-01  2.41177750e+00 -2.31175318e-01
 -7.39977121e-01 -1.51462281e+00  1.82877827e+00 -5.28769374e-01
 -9.22712460e-02  7.21961021e-01 -3.81068796e-01 -3.48802894e-01
 -5.88717572e-02 -3.78381312e-02 -4.08293992e-01 -5.09320140e-01
  4.90834892e-01  1.51861580e-02 -2.29125714e+00 -1.98044583e-01
  3.76124352e-01 -2.23439783e-02  2.37339586e-01 -1.02261472e+00
  1.62350744e-01  2.31286287e-02  6.27451763e-02 -6.45000398e-01
 -2.44720370e-01  1.57821462e-01 -4.37969208e-01 -3.20021093e-01
 -4.73476537e-02 -1.65442824e-01 -1.12899828e+00 -1.30981636e+00
 -1.60957307e-01 -2.45747280e+00  8.23989630e-01  6.64282031e-03
 -2.09855407e-01  2.27678716e-01  1.86136007e+00 -3.11457604e-01
  2.51589894e-01  1.30419612e-01  9.46484059e-02  7.39007652e-01
 -1.15423553e-01  2.24470705e-01  1.44027805e+00  1.41814482e+00
 -4.89180768e-03  1.02302384e+00  2.67056897e-02  1.78554997e-01
 -1.19488657e-01  9.92464554e-03  3.59014601e-01  5.48371553e-01
  4.38150242e-02  1.28507963e-03  2.15330094e-01 -4.30319719e-02
 -4.76798266e-01  1.90093294e-02  1.87927157e-01 -1.13179398e+00
 -2.53701285e-02  1.67688739e+00 -5.35057604e-01  1.91983636e-02
  1.67084873e-01 -3.39162610e-02 -1.04457307e+00 -4.18775767e-01
 -2.12035447e-01  1.42214224e-01 -2.13960819e-02 -9.00481701e-01
 -1.89008415e-01 -2.42302924e-01 -1.13922608e+00 -9.94813502e-01
  4.02737409e-01  3.11044246e-01  1.67037230e-02  2.51717828e-02
  1.33684158e-01 -2.65532453e-02 -3.06897983e-03  1.02296144e-01
  5.20679466e-02  6.13471903e-02  2.68478990e-02  1.07009998e-02
  3.65288377e-01  6.13389350e-03 -2.94252783e-01  2.73214245e+00
  1.02816664e-01  2.31853986e+00 -1.14775971e-02 -1.24180214e-02
 -1.29699931e-01 -1.64859250e-01 -1.69845857e-02  7.28432015e-02
  1.74263239e-01 -7.39734713e-03 -9.16993842e-02 -1.39162280e-02
 -8.69868025e-02  1.15520917e-01 -9.00100529e-01  2.70054436e+00
  5.03905229e-02 -2.19249129e-02  2.48794049e-01 -2.53207535e-01
 -3.40624630e-01  2.14170352e-01 -2.73534982e-03 -1.85491771e-01
  2.57090256e-02 -2.36978427e-01 -1.72192127e-01 -7.07629370e-03
  1.71172932e-01 -2.89307479e-02 -3.34036976e-01  2.63186717e+00
 -4.22137491e-02  9.82765436e-01  1.36757985e-01 -8.30352247e-01
 -7.16788927e-03  2.79099315e-01 -2.38992587e-01  1.93225276e-02
 -5.11128493e-02  2.57308763e-02 -5.63801043e-02 -1.88618734e-01
  3.29286397e-01 -3.51569466e-02 -2.87828803e+00  2.45527411e+00
  6.68005049e-02 -1.51457101e-01  3.39861035e-01 -3.48659232e-02
 -4.20120656e-01  1.06131826e-02 -1.52660180e-02  7.85998464e-01
  1.37579471e-01  2.96479353e-04 -1.99554011e-01  1.45116672e-01
  3.36685479e-01  5.27888276e-02  1.88615787e+00  2.10530475e-01
  6.63669109e-02  2.88003230e+00 -2.55581528e-01  2.81853955e-02
 -4.01243925e-01 -3.85494739e-01  2.62931645e-01 -3.80309999e-01
 -2.36380294e-01 -3.23102027e-02  3.52606505e-01  6.86047018e-01
 -3.08354765e-01 -1.36173129e-01 -2.23375750e+00 -1.15489149e+00
 -3.86869684e-02 -1.55086548e-03  5.15767932e-01 -9.91978198e-02
 -3.05037946e-01  2.92824232e-04  1.52944552e-03  2.46893257e-01
 -2.75856815e-03 -3.57138038e-01 -2.42735624e-01 -1.64487790e-02
 -3.19648415e-01  1.84435491e-02  3.39771330e-01  1.09762594e-01
  7.03980863e-01 -2.56971754e-02 -6.42185986e-01  4.10619341e-02
  5.08871794e-01  2.71128327e-01  2.24066779e-01 -9.33051467e-01
 -5.05441010e-01 -6.27951026e-02  1.87829196e-01  7.48335063e-01
  6.51732028e-01 -4.51138727e-02 -1.70926118e+00  3.19076866e-01
  1.74580261e-01  1.84307110e+00 -8.24046969e-01  5.22226393e-01
 -5.61727807e-02  1.11448161e-01  1.94007859e-01 -4.78418142e-01
  9.73500758e-02  1.05315233e-02 -5.24533570e-01  2.06855580e-01
  1.17993951e-01  9.95925441e-02 -3.95310193e-01  2.08338141e+00
 -1.38056099e+00  1.43437997e-01  3.04347306e-01  1.35739696e+00
  6.41900837e-01 -1.17844917e-01 -3.27769704e-02  5.44105947e-01
 -5.72998405e-01  3.98311704e-01  4.45812196e-01  8.52946043e-02
 -3.61289322e-01 -3.93128574e-01 -5.19577980e-01 -1.44968903e+00
 -7.57339085e-03 -4.81206775e-01  6.19546175e-01 -3.38694304e-02
  1.12847544e-01  1.83190539e-01  9.60519761e-02 -3.81673835e-02
  8.05635005e-02  5.25621548e-02  9.69373807e-02  6.60227478e-01
 -2.24780157e-01  1.42258883e-01  9.17930424e-01  8.53236854e-01
 -2.44847452e-03  1.78707857e-02  9.06156301e-02 -1.35058820e+00
 -5.63517213e-01  1.61914676e-01 -2.01283902e-01  1.17676025e-02
 -2.46759853e-03 -4.15756106e-01 -1.52121410e-01 -1.78681508e-01
  1.54234320e-01  4.28298041e-02  1.29720783e+00 -3.79290357e-02]"
2,0,0,2,1,"[ 1.21100509e+00 -2.58715510e+00  6.27118707e-01 -4.27546322e-01
 -7.78603852e-02 -1.87576994e-01 -1.64434314e-01 -1.82423458e-01
 -6.56203076e-04 -5.04372530e-02 -1.64390400e-01 -1.26219526e-01
 -1.38772130e-01 -4.93989501e-04 -3.53525996e-01  3.58514023e+00
 -1.73056945e-01  6.08573318e-01  1.96163654e-01 -1.16488591e-01
  2.67069399e-01 -1.23487547e-01  1.37675375e-01  4.03850377e-01
  7.07896077e-04  9.28744848e-04 -4.34557199e-02  9.17459198e-04
 -2.20918909e-01 -3.83579247e-02  1.70573747e+00 -1.56075561e+00
  1.29760101e-01  8.96337926e-02  4.47496325e-02  7.69840106e-02
  3.53119761e-01  5.38237691e-01  4.02197288e-03  2.12921388e-03
 -1.87337864e-03 -9.26238224e-02  3.62211555e-01 -1.55826941e-01
  2.60018438e-01 -2.12698296e-01  1.73407532e-02 -1.04890835e+00
 -1.18382054e-03  5.64617217e-01  7.59547725e-02 -4.72450210e-03
 -2.83947140e-01  1.84329273e-03  3.63245793e-02 -2.30334342e-01
 -2.85756420e-02 -5.83716631e-02  1.25295386e-01  1.60575956e-01
  6.40450567e-02  2.16279353e-04  4.26976728e+00 -2.64946151e+00
 -1.50230145e-02  1.33873220e-03  4.36483473e-02  1.72979925e-02
  5.51548190e-02  2.86687881e-01 -5.27952705e-03  1.54945049e-02
  5.46091353e-04 -1.18485279e-03  1.91202521e-01 -2.00806499e-01
 -2.23137826e-01 -2.73979269e-02 -8.25371861e-01 -1.32482636e+00
 -6.81860805e-01  1.32850111e+00 -2.00824812e-01 -2.91801640e-03
  3.38136971e-01  2.30780914e-01 -3.37805338e-02  6.79737389e-01
 -2.94759549e-04 -1.74720794e-01  1.79358438e-01 -5.68780541e-01
 -2.80378222e-01  2.27850559e-03  1.43968451e+00 -2.00988054e+00
 -2.54830122e-01  1.72635806e+00 -1.26371932e+00  9.24943686e-01
 -1.19821550e-02 -2.12160647e-01  4.14563030e-01  5.48419595e-01
  2.17690244e-01 -1.64582729e-01  4.47269768e-01  3.06879729e-01
 -4.86306548e-01  2.30637968e-01  2.44196177e+00 -5.62468827e-01
 -1.67225873e+00  1.36294341e+00 -5.73085714e-03  9.48011696e-01
 -1.66966617e-01  5.38462996e-01 -1.09546065e-01  3.29228431e-01
  2.62306049e-03 -5.22727668e-01  5.20336516e-02 -3.83067042e-01
  3.65437493e-02  1.18839240e-03 -1.25819921e+00 -2.35535288e+00
 -4.68914539e-01  8.62290431e-03 -1.92212924e-01  3.50240350e-01
  1.30545301e-03 -3.90980899e-01  6.61996368e-04 -3.48261148e-02
  9.44507495e-02 -4.20117693e-04  2.40364954e-01  1.43249422e-01
 -2.46172443e-01  1.14932925e-01  1.72509229e+00  3.81397754e-01
  6.21771850e-02  2.88155973e-01 -6.70188546e-01  6.73067570e-01
 -1.71963766e-01 -7.73127675e-01 -6.97896408e-04  3.05903852e-01
  1.57650918e-01  2.31728032e-01 -3.35464883e-03  4.45830852e-01
 -2.97248751e-01  1.13417057e-03  9.90660250e-01  5.47717512e-01
  9.51909125e-02  1.09457326e+00 -1.27226070e-01 -2.60280758e-01
  3.10791224e-01  6.54978454e-01 -1.05141807e+00 -4.66975123e-01
 -4.75323737e-01  5.37446499e-01 -9.66927502e-04 -9.78603423e-01
 -4.13728645e-03 -4.41012979e-01 -1.45040476e+00 -1.47450137e+00
 -5.61781704e-01 -6.95320547e-01  1.69313997e-01  5.12699373e-02
 -2.87931621e-01  4.17213850e-02  8.21306348e-01  9.08263922e-02
  1.92876011e-01 -2.68250078e-01  1.68752093e-02 -1.55723423e-01
 -5.53697646e-01  2.92804986e-01  1.22677577e+00  1.56301105e+00
  5.61215682e-03 -2.20079970e+00  2.08140388e-01  3.52254622e-02
 -2.39103019e-01  1.33595824e-01  1.98810864e-02 -7.74638951e-02
 -1.06643774e-01 -9.86608639e-02  3.89788523e-02  2.20784359e-03
  2.04546273e-01 -4.44101244e-02 -1.18982784e-01  9.06742096e-01
 -3.43411043e-03  7.13437915e-01 -2.03801513e-01 -5.36205135e-02
 -3.67019504e-01 -3.43017697e-01  7.82617688e-01  9.88398790e-02
 -1.53526634e-01  1.44713663e-03 -7.18503892e-01  8.70333426e-03
 -2.26325952e-02 -1.69566154e-01 -1.82023013e+00  9.89827812e-01
 -8.80857334e-02  7.25296617e-01 -4.21227999e-02 -5.16173005e-01
 -3.07611555e-01  2.52254397e-01 -2.59262323e-02 -2.76688039e-02
  5.30049168e-02 -5.07420361e-01  4.53769276e-03  9.74197090e-02
  1.46538066e-02  6.13970906e-02 -2.27853179e+00  4.15441799e+00
 -6.45144209e-02 -1.07126272e+00  4.34767036e-03  5.49580991e-01
 -2.28766769e-01 -1.44044608e-01  1.25914320e-01  7.13086268e-03
  1.84891336e-02 -1.86003476e-01 -2.28904970e-02  1.53878629e-01
 -9.72384065e-02  1.43063879e-02  2.44485569e+00 -7.19522297e-01
 -1.57913312e-01 -1.81523061e+00  5.23667276e-01  6.88846130e-03
 -2.15538666e-02 -1.24639913e-01 -5.54982483e-01  1.20873339e-02
  1.13219492e-01 -9.82830767e-03 -4.15011853e-01 -1.85490087e-01
  1.14165668e-04 -1.25503677e-04 -6.06306084e-02  1.45834148e+00
 -1.32708549e-02  4.60069301e-03  2.85829660e-02 -6.83282837e-02
  2.90099811e-03  1.03787461e-05  1.96632044e-03  2.13946635e-03
 -1.97651554e-02  1.12809621e-01 -8.59808624e-02  1.88723635e-02
 -1.00541383e-01  4.99594808e-02 -1.61127467e-02 -1.37076390e+00
  1.52670138e-03  7.03269020e-02 -2.73135573e-01  5.83314776e-01
 -2.38871858e-01 -7.57635176e-01  9.84913588e-01 -3.95882167e-02
 -1.94924131e-01  5.52233040e-01  5.90248227e-01  5.41421413e-01
  5.90886712e-01 -2.28597894e-01 -2.17935726e-01  4.60149556e-01
  3.49478394e-01 -1.38212636e-03  2.99194083e-03 -1.85844615e-01
 -7.81213492e-02 -3.53511423e-01  3.12048763e-01 -1.87436506e-01
  3.67897027e-03  1.06737027e-02 -3.55732888e-01 -8.56573880e-02
 -2.75525544e-02 -8.18119105e-03  5.57356656e-01  1.53378594e+00
 -7.80528843e-01 -1.79150558e+00  6.76522791e-01  4.49412048e-01
 -7.02519028e-04 -5.65768838e-01 -2.85395265e-01  2.92092115e-01
 -1.17972083e-01  2.67782807e-01  5.09811759e-01 -2.04443023e-01
 -3.98460686e-01 -1.54720634e-01  1.19073188e+00 -3.11087847e-01
 -8.23143005e-01  3.83513749e-01 -5.66922486e-01  1.11011827e+00
  3.17026049e-01 -6.58903420e-02  1.71232656e-01 -8.37406218e-02
 -6.56685140e-03  1.56489179e-01 -2.41246685e-01  8.06770399e-02
 -2.18756348e-01 -1.85746106e-03  3.49081367e-01  2.48744583e+00
 -1.45962131e+00  5.57304025e-02  1.40413746e-01  2.80091614e-01
  3.14514488e-01 -4.72932577e-01 -9.23739791e-01  4.17461216e-01
 -4.14782673e-01  5.57592392e-01  7.45064199e-01  1.10227382e-03
 -2.94507407e-02 -3.21919829e-01 -3.50750297e-01 -1.98078573e+00
  2.25047693e-02  1.28979838e+00 -3.22443098e-01 -7.82563746e-01
  3.11260670e-01  1.11561239e-01 -1.40150142e+00  1.49821669e-01
 -2.49413148e-01 -2.84698278e-01 -1.79354683e-01 -8.63864422e-02
  7.16026872e-02 -3.29361152e-04 -1.12346387e+00 -1.33848667e+00]"
