,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4,subset
47,0,1,2,1,0,13128.609603279616,17.15411996337676,338.4239469633296,False,2945,300,log,-325.0554,6752.48948,6755.20372,-31.41041,-22.61779,0.6
48,0,1,2,1,0,13139.27668439301,19.4876387134713,338.2098989554461,False,2945,300,log,-313.9683,6755.00159,6759.37466,-34.18148,-26.94978,0.6
49,0,1,2,1,0,13083.010274792345,18.733105766985183,338.0459158070937,False,2945,300,log,-342.64419,6740.85576,6743.7182,-34.45856,-24.46094,0.6
50,1,1,0,1,0,13036.239421583728,22.31850410528041,337.5748493343036,False,2945,300,log,-350.89441,6723.89027,6730.68701,-37.96023,-29.48322,0.6
51,1,1,0,1,0,13032.264965799066,16.894992429110076,336.8217812374493,False,2945,300,log,-353.14979,6718.67724,6728.42373,-31.65815,-30.02807,0.6
52,1,1,0,1,0,13011.970482832705,19.229342191049582,337.94755450576423,False,2945,300,log,-353.81402,6723.91215,6731.0012,-45.26044,-43.86841,0.6
53,1,1,0,1,0,13048.864021876563,17.044216656166732,337.75276982419274,False,2945,300,log,-352.21771,6730.19949,6735.61277,-34.09218,-30.63833,0.6
54,1,1,0,1,0,13069.732604559282,16.738743138876576,338.4997301059985,False,2945,300,log,-352.04855,6742.05901,6743.54812,-34.70643,-29.11955,0.6
55,1,1,0,1,0,12992.257926097296,24.00929601174825,336.9275609244815,False,2945,300,log,-333.47313,6710.80541,6706.69147,-46.33589,-45.42993,0.6
56,1,1,0,1,0,13099.807244227844,19.60691334147875,338.08150305507144,False,2945,300,log,-332.32569,6745.72289,6744.66371,-27.58497,-30.66868,0.6
57,1,1,0,1,0,13075.806373903446,18.489969366714,337.22287413639305,False,2945,300,log,-334.37368,6736.23449,6738.88505,-36.24128,-28.6982,0.6
58,1,1,0,1,0,13080.933564659514,17.939657949543026,337.690514982145,False,2945,300,log,-344.4475,6739.755,6742.17061,-29.44343,-27.10111,0.6
59,1,1,0,1,0,13052.863359892515,16.97303805960216,338.11828813314867,False,2945,300,log,-348.47967,6735.53359,6738.27549,-35.79503,-36.67103,0.6
60,2,1,0,1,0,13233.793929750484,90.09806429169844,335.1949966077386,True,2945,300,log,-233.99831,6744.36803,6752.82676,-14.47247,-14.93008,0.6
61,2,1,0,1,0,13219.255083325566,101.2189219787206,334.2536356750369,True,2945,300,log,-213.77153,6716.57611,6757.28779,-26.72923,-14.10805,0.6
62,2,1,0,1,0,13225.92492508777,89.27880614819863,333.7340630525413,True,2945,300,log,-226.23643,6714.56184,6767.95606,-14.24754,-16.109,0.6
63,2,1,0,1,0,13254.615138666231,94.78289031905592,334.4739806278722,True,2945,300,log,-219.15262,6735.13125,6771.34421,-18.78738,-13.92032,0.6
64,2,1,0,1,0,13234.010443473082,92.2231733450451,336.419755406989,True,2945,300,log,-231.30526,6754.58292,6772.67357,-46.93307,-15.00772,0.6
65,2,1,0,1,0,13262.437482726073,82.52655504925579,336.63292620822784,True,2945,300,log,-241.73384,6770.74407,6773.09571,-25.15425,-14.51421,0.6
66,2,1,0,1,0,13207.942990819169,80.44155010654603,336.4452973523421,True,2945,300,log,-249.8875,6744.5028,6766.98697,-38.63753,-15.02176,0.6
67,2,1,0,1,0,13288.15878222504,94.56108720811996,335.88048615382814,True,2945,300,log,-208.83224,6747.74923,6778.875,-13.50207,-16.13113,0.6
