,test_id,kcid,lmc_prior_code,lengthscale_prior_code,y0,y1,y2,y3,y4,total_nlpd,subset
36,3.0,0.0,2.0,1.0,0.454713707126829,-12.764742405274692,-12.752161119515394,0.0715323736662386,0.0712721551400071,-24.91938528885701,0.6
37,3.0,0.0,2.0,1.0,0.4323549830462454,-12.555849292958472,-12.541684952909442,0.0860973111882351,0.0663883894903199,-24.51269356214311,0.6
38,3.0,0.0,2.0,1.0,0.4037619515234719,-12.715562000355751,-12.716566716091974,0.0637366574113293,0.0680596406276604,-24.89657046688526,0.6
39,3.0,0.0,2.0,1.0,0.4559125967298438,-12.704549719044548,-12.70259711741286,0.1093348855245808,0.1015928023645342,-24.740306551838444,0.6
40,0.0,1.0,2.0,1.0,0.6605720307951679,-11.684758265338786,-11.678786370012224,0.0638691283623646,0.0694363713204786,-22.569667104873,0.6
41,0.0,1.0,2.0,1.0,0.6533982777904693,-11.692325909599964,-11.688723882019117,0.0637478329358565,0.0821926042495692,-22.581711076643185,0.6
42,0.0,1.0,2.0,1.0,0.6906637569679087,-11.675319930525864,-11.684371760674074,0.0775457585135425,0.085545363421558,-22.505936812296923,0.6
43,0.0,1.0,2.0,1.0,0.6762110272546609,-11.681403898045318,-11.688889021593695,0.0750578535727727,0.0747281923723033,-22.54429584643928,0.6
44,0.0,1.0,2.0,1.0,0.6653345826318879,-11.692563445596468,-11.68597467413565,0.0588489261775915,0.0720256327320883,-22.58232897819055,0.6
45,0.0,1.0,2.0,1.0,0.6964169436135664,-11.648645569815928,-11.652629836935574,0.08474485062151,0.0882148840302084,-22.431898728486217,0.6
46,0.0,1.0,2.0,1.0,0.705167868801323,-11.69011847869474,-11.68432079742555,0.073428838052805,0.0659590043337286,-22.52988356493244,0.6
47,0.0,1.0,2.0,1.0,0.692571036630139,-11.685997620549331,-11.684433855544142,0.0713227259855218,0.0663944951906575,-22.54014321828716,0.6
48,0.0,1.0,2.0,1.0,0.6549620411428464,-11.685573760814409,-11.684400987994104,0.0710677508526693,0.074170814660213,-22.56977414215278,0.6
49,0.0,1.0,2.0,1.0,0.708287142795973,-11.675261995950525,-11.688141636832231,0.0781088202919806,0.0774960294066426,-22.49951164028816,0.6
50,1.0,1.0,0.0,1.0,0.705818728103182,-11.672491693938673,-11.675349578332332,0.0812475665900013,0.0739354749297314,-22.48683950264809,0.6
51,1.0,1.0,0.0,1.0,0.7157589075014907,-11.679910704511768,-11.68504512395583,0.07142335682665,0.0779409963677058,-22.49983256777175,0.6
52,1.0,1.0,0.0,1.0,0.6928258491296093,-11.659707632466237,-11.668316687576626,0.0889840707158184,0.0920888046001193,-22.454125595597315,0.6
53,1.0,1.0,0.0,1.0,0.6969818274621047,-11.679281004541584,-11.682160268675307,0.0774359158209941,0.0750961725517591,-22.51192735738203,0.6
54,1.0,1.0,0.0,1.0,0.7006912210527934,-11.683832708045738,-11.677529923074506,0.0731438296476708,0.0696729871847978,-22.517854593234983,0.6
55,1.0,1.0,0.0,1.0,0.6786864384354986,-11.629740121032103,-11.607689446251408,0.0837272747632943,0.1008921676691098,-22.37412368641561,0.6
56,1.0,1.0,0.0,1.0,0.6849241066627761,-11.680656043818209,-11.673117331858396,0.0621044804308716,0.0846755755649494,-22.522069213018003,0.6
57,1.0,1.0,0.0,1.0,0.6841385146291281,-11.661767566410862,-11.654996867208252,0.0823470669186021,0.0824238672516971,-22.467854984819688,0.6
58,1.0,1.0,0.0,1.0,0.6899656489597901,-11.691404456415142,-11.690059106889226,0.0663649108254056,0.0766000078830195,-22.548532995636155,0.6
59,1.0,1.0,0.0,1.0,0.688985762035056,-11.68918842978218,-11.685596941218895,0.0777878838728988,0.0823868868256379,-22.525624838267483,0.6
60,2.0,1.0,0.0,1.0,0.8837249317613659,-11.67947842503486,-11.683755761676904,0.0503685299171362,0.0792690217285306,-22.34987170330473,0.6
61,2.0,1.0,0.0,1.0,0.9398299371668686,-11.616610431176465,-11.687718435882712,0.0746972412015204,0.0779630134183547,-22.211838675272432,0.6
62,2.0,1.0,0.0,1.0,0.8592673131051081,-11.59394963929848,-11.671457564944314,0.0521564824156067,0.0826590663743359,-22.27132434234774,0.6
63,2.0,1.0,0.0,1.0,0.8717523060424323,-11.628527741720076,-11.667533722244151,0.0525099560171345,0.0754811901028441,-22.296318011801816,0.6
64,2.0,1.0,0.0,1.0,0.7982396201699395,-11.64930982762048,-11.670338698994549,0.0825924606300071,0.0873618071150938,-22.351454638699987,0.6
65,2.0,1.0,0.0,1.0,0.7600906452932396,-11.667989567769627,-11.65537252681596,0.0661012745482578,0.0905626409979747,-22.406607533746115,0.6
66,2.0,1.0,0.0,1.0,0.7640127536744438,-11.66304480082121,-11.669612361050788,0.0689138450986094,0.0842511467543826,-22.415479416344564,0.6
67,2.0,1.0,0.0,1.0,0.9073833043466608,-11.618797934813564,-11.66145971899738,0.0509490153540524,0.0992685756240287,-22.2226567584862,0.6
68,2.0,1.0,0.0,1.0,0.8063711305166739,-11.622088089021696,-11.66536503759371,0.0533089053924194,0.0891825787892997,-22.33859051191701,0.6
69,2.0,1.0,0.0,1.0,0.7756120881675818,-11.640425259896688,-11.661374374790256,0.0689237526031941,0.0907691865817753,-22.366494607334392,0.6
70,3.0,1.0,2.0,1.0,0.4050859896633393,-12.90144173636627,-12.904440054489031,0.0505221695225966,0.0599661931421465,-25.29030743852722,0.6
71,3.0,1.0,2.0,1.0,0.4916092113763106,-12.562706726797584,-12.560771763841716,0.0866216489703565,0.0872548704843869,-24.45799275980825,0.6
72,3.0,1.0,2.0,1.0,0.4258459595920277,-12.658412382215465,-12.650414078799235,0.0840598739843724,0.0939186586162992,-24.705001968822,0.6
73,3.0,1.0,2.0,1.0,0.4192384626280491,-12.740081301767404,-12.727133547150764,0.0763395348441837,0.0897705734600921,-24.88186627798584,0.6
74,3.0,1.0,2.0,1.0,0.4377369611750857,-12.679493543726652,-12.672594350846042,0.0717832364243723,0.0870505033186855,-24.755517193654548,0.6
75,3.0,1.0,2.0,1.0,0.4715438213176569,-12.575791506173251,-12.589001804358093,0.1118506774379083,0.0627259536940871,-24.518672858081693,0.6
76,3.0,1.0,2.0,1.0,0.4489641241577206,-12.814531796135666,-12.808759282731078,0.0573272235904867,0.0643498695006014,-25.052649861617933,0.6
77,3.0,1.0,2.0,1.0,0.4213066089414313,-12.643800861148202,-12.64528766863403,0.0584554845428365,0.0607805182577286,-24.748545918040232,0.6
78,3.0,1.0,2.0,1.0,0.5005287086522701,-12.575228448417926,-12.589345450445908,0.1447217448124971,0.0517613689517977,-24.46756207644727,0.6
79,3.0,1.0,2.0,1.0,0.4259462214573001,-12.616712991145192,-12.616140347013667,0.0835535589646394,0.0717186979572396,-24.65163485977968,0.6
80,0.0,2.0,2.0,1.0,0.6521650750614499,-11.690714361566265,-11.685201608919774,0.0546729631301687,0.074126811947472,-22.594951120346945,0.6
81,0.0,2.0,2.0,1.0,0.6619957766093973,-11.692869757073266,-11.685483351678265,0.065574528480553,0.0698760861988525,-22.580906717462728,0.6
82,0.0,2.0,2.0,1.0,0.6410997680316166,-11.690900770819106,-11.693329293845462,0.052471111978115,0.0794234866567943,-22.611235697998044,0.6
83,0.0,2.0,2.0,1.0,0.661694691135567,-11.69305273137936,-11.69383462011814,0.0563077509853931,0.0721716529649376,-22.596713256411604,0.6
84,0.0,2.0,2.0,1.0,0.6435503218368608,-11.691226866671016,-11.68043996021861,0.0559498660083628,0.0719431087851606,-22.60022353025925,0.6
85,0.0,2.0,2.0,1.0,0.6490789307010214,-11.699293441606216,-11.6912497500538,0.0734937355854435,0.0799852296620181,-22.587985295711537,0.6
86,0.0,2.0,2.0,1.0,0.6645308464263776,-11.686263602822004,-11.690745066951733,0.0619675911862219,0.0765646482415371,-22.573945583919603,0.6
87,0.0,2.0,2.0,1.0,0.6759110493349786,-11.67580073560987,-11.682626482430768,0.0633992231697691,0.0781322575081655,-22.540984688027727,0.6
88,0.0,2.0,2.0,1.0,0.6591760344002523,-11.68229599252039,-11.682150943794218,0.0678050565181865,0.0757883418982595,-22.561677503497908,0.6
89,0.0,2.0,2.0,1.0,0.6960824302774632,-11.67203589683082,-11.674251723857152,0.0659178690890074,0.0787527504917541,-22.505534570829745,0.6
90,1.0,2.0,0.0,1.0,0.6707330855904591,-11.6866379747707,-11.676368718710886,0.0599457330777054,0.083820323890279,-22.548507550923144,0.6
91,1.0,2.0,0.0,1.0,0.6808379459604115,-11.688568496485146,-11.683277170568909,0.0718127244268158,0.0665253504700063,-22.55266964619682,0.6
92,1.0,2.0,0.0,1.0,0.6770095111248495,-11.690200777990478,-11.680595374095196,0.0623490849135895,0.0734262362324732,-22.55801131981476,0.6
93,1.0,2.0,0.0,1.0,0.6917912507624853,-11.68599827317559,-11.684558575295268,0.0939261670180066,0.0788247725032636,-22.50601465818709,0.6
94,1.0,2.0,0.0,1.0,0.6858209986457614,-11.68093948229235,-11.678123419688268,0.0654335441929847,0.0773977955833114,-22.53041056355856,0.6
95,1.0,2.0,0.0,1.0,0.6771317086302909,-11.694546455112445,-11.696737623287706,0.0668441163179084,0.0724742221798267,-22.57483403127212,0.6
96,1.0,2.0,0.0,1.0,0.6785786248054229,-11.662795281150714,-11.671723261457318,0.0746944290958535,0.0801580319781374,-22.50108745672862,0.6
97,1.0,2.0,0.0,1.0,0.6823080416637011,-11.68025795720467,-11.686721246388494,0.0712973747243959,0.0768422473361682,-22.536531539868903,0.6
98,1.0,2.0,0.0,1.0,0.6821336876215781,-11.674455754996158,-11.68622683958537,0.0676027411183126,0.0698529946635668,-22.54109317117807,0.6
99,1.0,2.0,0.0,1.0,0.7004471699320742,-11.691084509074283,-11.689386658011651,0.0643618904682665,0.0658953949593238,-22.54976671172627,0.6
100,2.0,2.0,0.0,1.0,0.9909845569601352,-11.66754717051172,-11.670204655402372,0.0571263041401695,0.0966145163263468,-22.19302644848744,0.6
101,2.0,2.0,0.0,1.0,0.8565917617474449,-11.626057245978693,-11.681022131511954,0.0653025821744678,0.0954772782014116,-22.28970775536732,0.6
102,2.0,2.0,0.0,1.0,0.8379776680662113,-11.504190925029263,-11.641272569513646,0.0552873445617581,0.0996460165447017,-22.15255246537024,0.6
103,2.0,2.0,0.0,1.0,0.8810084824325505,-11.399543040013638,-11.640697303921186,0.0699992047503835,0.0875020834605618,-22.00173057329133,0.6
104,2.0,2.0,0.0,1.0,0.85313053268434,-11.577794167573762,-11.643574777969292,0.0622006202869254,0.0862068417389007,-22.21983095083289,0.6
105,2.0,2.0,0.0,1.0,0.8449235283250629,-11.552099255509928,-11.64422107663487,0.055373655373377,0.0909680694894311,-22.205055078956928,0.6
106,2.0,2.0,0.0,1.0,0.770285932478989,-11.62998044484732,-11.633195314078916,0.0740593863665523,0.0822025888945702,-22.33662785118612,0.6
107,2.0,2.0,0.0,1.0,0.864947619757767,-11.49147356792372,-11.666724993979852,0.056723748449828,0.0939129898753755,-22.142614203820603,0.6
108,2.0,2.0,0.0,1.0,0.8245442207421249,-11.524098227932338,-11.663100985647462,0.0592251416700211,0.0872449032469221,-22.21618494792073,0.6
109,2.0,2.0,0.0,1.0,0.8390851887562598,-11.437038169458608,-11.665756768628851,0.0578886014855532,0.0893879000078531,-22.1164332478378,0.6
110,3.0,2.0,2.0,1.0,0.4576999432324958,-12.60000050232017,-12.590822841279769,0.0937221476572069,0.0983985339686246,-24.54100271874161,0.6
111,3.0,2.0,2.0,1.0,0.4131637962600913,-12.5076928282149,-12.517872336620377,0.0553474512628724,0.063691747675559,-24.49336216963676,0.6
112,3.0,2.0,2.0,1.0,0.4777551255550007,-12.814108397009829,-12.824272164899073,0.0882126445828747,0.0711335899702104,-25.001279201800813,0.6
113,3.0,2.0,2.0,1.0,0.3901797938574942,-12.782394161161518,-12.782147203649387,0.0670494538626497,0.072425772375215,-25.034886344715545,0.6
114,3.0,2.0,2.0,1.0,0.459442100355617,-12.526179975269196,-12.529002907628916,0.0862898305277426,0.0604622368838954,-24.448988715130856,0.6
115,3.0,2.0,2.0,1.0,0.4240401267995234,-12.604730040858795,-12.59569913048728,0.1335380394056007,0.0523732541199573,-24.590477751021,0.6
116,3.0,2.0,2.0,1.0,0.4227291393921185,-12.571076905935191,-12.576271826942154,0.066305598631586,0.0644349278727701,-24.593879066980872,0.6
117,3.0,2.0,2.0,1.0,0.4174479752026346,-12.622698014575205,-12.592649952994318,0.0831997973008318,0.045860236255396,-24.668839958810658,0.6
118,3.0,2.0,2.0,1.0,0.446170280889741,-12.416964825093746,-12.4134633932288,0.0835755466398649,0.0553324722823817,-24.245349918510563,0.6
119,3.0,2.0,2.0,1.0,0.4350662786652949,-12.902241139472746,-12.897334653337795,0.0594937868622418,0.0877214077278983,-25.21729431955511,0.6
120,0.0,3.0,2.0,1.0,0.7015699851715647,-11.646506615800112,-11.658198496427666,0.0530369640410228,0.0765538491431158,-22.473544313872072,0.6
121,0.0,3.0,2.0,1.0,0.7177346854023382,-11.670477322218373,-11.675993659897728,0.0484987196002847,0.0821588152681809,-22.498078761845296,0.6
122,0.0,3.0,2.0,1.0,0.6603108399929035,-11.691091141660197,-11.685987552890971,0.0601581197982486,0.0782446797022405,-22.578365055057773,0.6
123,0.0,3.0,2.0,1.0,0.6826932236919698,-11.683332209145131,-11.67299010725654,0.070502405936178,0.0834572024337155,-22.519669484339808,0.6
124,0.0,3.0,2.0,1.0,0.6767089802721122,-11.684714213524543,-11.687180984758196,0.0709672636475068,0.0780399354162703,-22.54617901894685,0.6
125,0.0,3.0,2.0,1.0,0.6533983118900536,-11.6880724365695,-11.686000448343703,0.0664652637846455,0.0825751221459913,-22.57163418709252,0.6
126,0.0,3.0,2.0,1.0,0.6771680346987888,-11.694044182564127,-11.657033439647584,0.0796616227914401,0.090331009832096,-22.503916954889384,0.6
127,0.0,3.0,2.0,1.0,0.6829042243310028,-11.6894991410549,-11.686162253760155,0.0679617818777608,0.0697025775157155,-22.55509281109057,0.6
128,0.0,3.0,2.0,1.0,0.6610932598227546,-11.677108569165476,-11.674899099684088,0.0813263873558033,0.0912483132037378,-22.518339708467263,0.6
129,0.0,3.0,2.0,1.0,0.6910784935525485,-11.68687178939378,-11.687220363045224,0.0682350627877846,0.0710352750287666,-22.543743321069904,0.6
130,1.0,3.0,0.0,1.0,0.695824280907305,-11.687469418511098,-11.681084225238584,0.0994656331820393,0.0978667393465782,-22.47539699031376,0.6
131,1.0,3.0,0.0,1.0,0.6816195975644451,-11.685837434485656,-11.6754628510094,0.071456516262723,0.0758949085088367,-22.532329263159053,0.6
132,1.0,3.0,0.0,1.0,0.6562500597004379,-11.69199022700592,-11.690521825531714,0.0642701360567684,0.0752009249343737,-22.58679093184605,0.6
133,1.0,3.0,0.0,1.0,0.6780420203395441,-11.68842792400292,-11.684926474078171,0.0689302011851058,0.0709101717287352,-22.555472004827703,0.6
134,1.0,3.0,0.0,1.0,0.7068776231340202,-11.67510239079696,-11.683414064175418,0.0677869970992311,0.0774578952103432,-22.506393939528785,0.6
135,1.0,3.0,0.0,1.0,0.702706500505205,-11.67572882361558,-11.665221933868466,0.0930006950392363,0.0916814781800242,-22.45356208375958,0.6
136,1.0,3.0,0.0,1.0,0.7123727949602263,-11.667961169866476,-11.675012994473484,0.0769345790150824,0.0964003145208909,-22.45726647584376,0.6
137,1.0,3.0,0.0,1.0,0.7219888728717658,-11.672550652574518,-11.677234344486475,0.0725438736090813,0.0798180761117466,-22.475434174468404,0.6
138,1.0,3.0,0.0,1.0,0.6787529923110491,-11.665908729389413,-11.67491401259591,0.0566646362093733,0.0695219103357667,-22.53588320312913,0.6
139,1.0,3.0,0.0,1.0,0.7075213744607912,-11.659278306030496,-11.664840818651678,0.0676787294029344,0.076822863109565,-22.47209615770888,0.6
140,2.0,3.0,0.0,1.0,0.9946957159488063,-11.678099774669628,-11.674863139693024,0.0620775651538708,0.0879687122638838,-22.20822092099609,0.6
141,2.0,3.0,0.0,1.0,0.9271309594471532,-11.586477852001485,-11.665392249709084,0.0964423404013476,0.0852056350410845,-22.14309116682098,0.6
142,2.0,3.0,0.0,1.0,0.8255123289875357,-11.580981145326785,-11.661853144189129,0.0441028300994027,0.091402793100671,-22.281816337328305,0.6
143,2.0,3.0,0.0,1.0,0.9084836434941664,-11.608124641204366,-11.667578591801682,0.0590999807054894,0.0905490501275918,-22.2175705586788,0.6
144,2.0,3.0,0.0,1.0,0.8753308903609187,-11.569815892727195,-11.670344591420523,0.0527824330675498,0.0902910351929763,-22.22175612552628,0.6
145,2.0,3.0,0.0,1.0,0.8496381768268109,-11.551166133317006,-11.666438623516738,0.0639540648420847,0.0836293702759826,-22.220383144888864,0.6
146,2.0,3.0,0.0,1.0,0.8934402542636368,-11.643045990463015,-11.666807290838689,0.0490947857786874,0.0944433847240393,-22.272874856535346,0.6
147,2.0,3.0,0.0,1.0,0.9186121593145844,-11.596231145414771,-11.66704214679546,0.0522684101703714,0.0867360552651306,-22.205656667460147,0.6
148,2.0,3.0,0.0,1.0,0.8967373652788525,-11.467253488071112,-11.668259676479968,0.101288192413449,0.0871374413917085,-22.05035016546707,0.6
149,2.0,3.0,0.0,1.0,0.94674463329946,-11.50685392940531,-11.66385901060234,0.0609921679379901,0.0807156139115419,-22.082260524858658,0.6
150,3.0,3.0,2.0,1.0,0.3854353683403864,-12.54791295678944,-12.535790636822275,0.0799435579788905,0.0538397580187024,-24.56448490927373,0.6
151,3.0,3.0,2.0,1.0,0.4639525825730493,-12.760077877808996,-12.756485170726062,0.1129156479047475,0.0709923261480765,-24.868702491909183,0.6
152,3.0,3.0,2.0,1.0,0.3962061267787096,-12.960826227731852,-12.94838864897384,0.0820253398515198,0.0656350322772666,-25.365348377798195,0.6
153,3.0,3.0,2.0,1.0,0.407468690593936,-12.655898992423296,-12.65665900231624,0.0996571346518078,0.0744114734685679,-24.731020696025222,0.6
154,3.0,3.0,2.0,1.0,0.4348353443127505,-12.667979896559196,-12.651981615020713,0.0825446139762247,0.0732359350861263,-24.729345618204807,0.6
155,3.0,3.0,2.0,1.0,0.4369189790676848,-12.813306244891518,-12.815815016505669,0.0837953606852502,0.0800186481159762,-25.028388273528275,0.6
156,3.0,3.0,2.0,1.0,0.4470446134353575,-12.603846957495016,-12.604822629670911,0.0754209443651294,0.0789215224163686,-24.60728250694908,0.6
157,3.0,3.0,2.0,1.0,0.4393348623619599,-12.777523510385128,-12.765738857854792,0.1148061136203889,0.0528038066106951,-24.93631758564688,0.6
158,3.0,3.0,2.0,1.0,0.4952350024405081,-12.722795212921644,-12.711385007419556,0.084825279143645,0.077450411811886,-24.77666952694516,0.6
159,3.0,3.0,2.0,1.0,0.4341988804698193,-12.835628497738416,-12.831686075375396,0.0736983345793423,0.0773354061747247,-25.08208195188992,0.6
160,0.0,4.0,2.0,1.0,0.6617106040785102,-11.667869818186274,-11.662284033517448,0.064562059503802,0.0782007025881115,-22.525680485533297,0.6
161,0.0,4.0,2.0,1.0,0.6545946335921785,-11.687259692087466,-11.686012694819444,0.0620053462207348,0.0704580764626294,-22.586214330631368,0.6
162,0.0,4.0,2.0,1.0,0.6395260925423734,-11.691404095048808,-11.690409877867925,0.0613355411731819,0.0756403363690491,-22.60531200283213,0.6
163,0.0,4.0,2.0,1.0,0.6519872961152775,-11.686941071785228,-11.67922190960978,0.0667871044095992,0.0801443118717273,-22.567244268998405,0.6
164,0.0,4.0,2.0,1.0,0.6360939361302017,-11.686062912276,-11.687055652028038,0.0618599044076637,0.0734471787519399,-22.60171754501423,0.6
165,0.0,4.0,2.0,1.0,0.6818236072533796,-11.678489709950629,-11.665972221720788,0.0775109269867404,0.0844542450156246,-22.500673152415672,0.6
166,0.0,4.0,2.0,1.0,0.6721693590749689,-11.67556762655576,-11.676365200581191,0.0823459633606596,0.0941066312481185,-22.50331087345321,0.6
167,0.0,4.0,2.0,1.0,0.6695453619467868,-11.678889566939704,-11.681116381628172,0.0654850209108824,0.0765796237262162,-22.54839594198399,0.6
168,0.0,4.0,2.0,1.0,0.6779209536453392,-11.686840761441765,-11.678042114960904,0.0846028629789452,0.0846493388187411,-22.51770972095964,0.6
169,0.0,4.0,2.0,1.0,0.6832287726774305,-11.682489936566675,-11.673853326265505,0.096493743684932,0.100465544815827,-22.476155201653995,0.6
170,1.0,4.0,0.0,1.0,0.6844780726515415,-11.669325600838174,-11.664562085238444,0.114182202793709,0.0994892494390602,-22.435738161192308,0.6
171,1.0,4.0,0.0,1.0,0.6835151552884099,-11.672528664583252,-11.692842223104975,0.0710818827740697,0.0898425319213068,-22.52093131770444,0.6
172,1.0,4.0,0.0,1.0,0.6791160722479832,-11.687976694159769,-11.68488082556092,0.1062813777793376,0.0894197559797548,-22.498040313713613,0.6
173,1.0,4.0,0.0,1.0,0.6715763912557744,-11.696900007076003,-11.701381186327966,0.0783963921159069,0.0915616818068022,-22.556746728225487,0.6
174,1.0,4.0,0.0,1.0,0.6919682984419016,-11.689038221191383,-11.67919621687357,0.0763115140032133,0.0726172829595904,-22.52733734266025,0.6
175,1.0,4.0,0.0,1.0,0.6842190792206295,-11.677550807899358,-11.690101491066876,0.0605405345972316,0.0753847488185955,-22.547507936329776,0.6
176,1.0,4.0,0.0,1.0,0.6880724126429988,-11.68708239429662,-11.682577948318857,0.0725286658558565,0.0743085060517596,-22.534750758064863,0.6
177,1.0,4.0,0.0,1.0,0.7010256674845203,-11.683281010920496,-11.687595396641973,0.0780779041314757,0.0741879401624999,-22.517584895783973,0.6
178,1.0,4.0,0.0,1.0,0.6645164926816411,-11.680040037437362,-11.68446917395608,0.0678816239442511,0.0762535586349848,-22.55585753613256,0.6
179,1.0,4.0,0.0,1.0,0.6745086343388776,-11.676681332142175,-11.681545766032473,0.0768510168796639,0.0802937431700824,-22.52657370378602,0.6
180,2.0,4.0,0.0,1.0,0.9237206338691925,-11.643215617847687,-11.65782653674382,0.0573419980394374,0.0966207387835076,-22.22335878389937,0.6
181,2.0,4.0,0.0,1.0,0.8942333058403253,-11.649378077866269,-11.660702914190129,0.0919766597103939,0.0845092872332543,-22.239361739272425,0.6
182,2.0,4.0,0.0,1.0,0.916831454502064,-11.578095342837225,-11.640911724571469,0.0614101575198818,0.0926352985374617,-22.148130156849287,0.6
