,test_id,kcid,lmc_prior_code,lengthscale_prior_code,y1,y2,subset
58,1.0,1.0,0.0,1.0,6.373073101043701,6.376900672912598,0.6
59,1.0,1.0,0.0,1.0,6.360363006591797,6.372314453125,0.6
60,2.0,1.0,0.0,1.0,6.418033599853516,6.35792875289917,0.6
61,2.0,1.0,0.0,1.0,6.452322006225586,6.350801467895508,0.6
62,2.0,1.0,0.0,1.0,6.442521095275879,6.357880115509033,0.6
63,2.0,1.0,0.0,1.0,6.352097034454346,6.356374263763428,0.6
64,2.0,1.0,0.0,1.0,6.355525016784668,6.335127830505371,0.6
65,2.0,1.0,0.0,1.0,6.31760835647583,6.34207820892334,0.6
66,2.0,1.0,0.0,1.0,6.3672285079956055,6.354484558105469,0.6
67,2.0,1.0,0.0,1.0,6.37380838394165,6.333475112915039,0.6
68,2.0,1.0,0.0,1.0,6.338901042938232,6.326520442962647,0.6
69,2.0,1.0,0.0,1.0,6.321382999420166,6.3423261642456055,0.6
70,3.0,1.0,2.0,1.0,4.729983329772949,4.74496603012085,0.6
71,3.0,1.0,2.0,1.0,4.595977783203125,4.597920894622803,0.6
72,3.0,1.0,2.0,1.0,4.87881326675415,4.873239517211914,0.6
73,3.0,1.0,2.0,1.0,4.641139030456543,4.653985500335693,0.6
74,3.0,1.0,2.0,1.0,4.838470935821533,4.844213485717773,0.6
75,3.0,1.0,2.0,1.0,4.950364589691162,4.946844100952148,0.6
76,3.0,1.0,2.0,1.0,4.802633285522461,4.803711414337158,0.6
77,3.0,1.0,2.0,1.0,5.012190818786621,5.021999835968018,0.6
78,3.0,1.0,2.0,1.0,4.832812786102295,4.821979522705078,0.6
79,3.0,1.0,2.0,1.0,4.963759899139404,4.967346668243408,0.6
80,0.0,2.0,2.0,1.0,6.339790344238281,6.336122035980225,0.6
81,0.0,2.0,2.0,1.0,6.324269771575928,6.317537307739258,0.6
82,0.0,2.0,2.0,1.0,6.325906753540039,6.324400424957275,0.6
83,0.0,2.0,2.0,1.0,6.330177307128906,6.336339950561523,0.6
84,0.0,2.0,2.0,1.0,6.322984218597412,6.34629487991333,0.6
85,0.0,2.0,2.0,1.0,6.313230991363525,6.325779438018799,0.6
86,0.0,2.0,2.0,1.0,6.351244926452637,6.35997486114502,0.6
87,0.0,2.0,2.0,1.0,6.364211559295654,6.344147205352783,0.6
88,0.0,2.0,2.0,1.0,6.353438854217529,6.352186679840088,0.6
89,0.0,2.0,2.0,1.0,6.391737461090088,6.371270656585693,0.6
90,1.0,2.0,0.0,1.0,6.3761420249938965,6.345108985900879,0.6
91,1.0,2.0,0.0,1.0,6.362042427062988,6.362373352050781,0.6
92,1.0,2.0,0.0,1.0,6.359779357910156,6.344016551971436,0.6
93,1.0,2.0,0.0,1.0,6.36049222946167,6.34952974319458,0.6
94,1.0,2.0,0.0,1.0,6.365340232849121,6.377372741699219,0.6
95,1.0,2.0,0.0,1.0,6.368657112121582,6.363346099853516,0.6
96,1.0,2.0,0.0,1.0,6.374213218688965,6.386861801147461,0.6
97,1.0,2.0,0.0,1.0,6.371879577636719,6.370275497436523,0.6
98,1.0,2.0,0.0,1.0,6.375402450561523,6.387443542480469,0.6
99,1.0,2.0,0.0,1.0,6.3719096183776855,6.361872673034668,0.6
100,2.0,2.0,0.0,1.0,6.410480499267578,6.319991111755371,0.6
101,2.0,2.0,0.0,1.0,6.470201015472412,6.349279403686523,0.6
102,2.0,2.0,0.0,1.0,6.448565483093262,6.326023101806641,0.6
103,2.0,2.0,0.0,1.0,6.491489887237549,6.351391792297363,0.6
104,2.0,2.0,0.0,1.0,6.329514026641846,6.3675923347473145,0.6
105,2.0,2.0,0.0,1.0,6.4003190994262695,6.357347011566162,0.6
106,2.0,2.0,0.0,1.0,6.351390838623047,6.394708156585693,0.6
107,2.0,2.0,0.0,1.0,6.386836051940918,6.35971736907959,0.6
108,2.0,2.0,0.0,1.0,6.461067199707031,6.362900257110596,0.6
109,2.0,2.0,0.0,1.0,6.515248775482178,6.348397254943848,0.6
110,3.0,2.0,2.0,1.0,4.558242321014404,4.55663013458252,0.6
111,3.0,2.0,2.0,1.0,5.192354202270508,5.194915771484375,0.6
112,3.0,2.0,2.0,1.0,4.629904747009277,4.638947010040283,0.6
113,3.0,2.0,2.0,1.0,4.777207851409912,4.774013042449951,0.6
114,3.0,2.0,2.0,1.0,4.857200145721436,4.849819183349609,0.6
115,3.0,2.0,2.0,1.0,4.7878851890563965,4.786100387573242,0.6
116,3.0,2.0,2.0,1.0,5.236481189727783,5.238147258758545,0.6
117,3.0,2.0,2.0,1.0,4.905465126037598,4.912362098693848,0.6
118,3.0,2.0,2.0,1.0,4.930023670196533,4.920567035675049,0.6
119,3.0,2.0,2.0,1.0,4.824918746948242,4.8376898765563965,0.6
120,0.0,3.0,2.0,1.0,6.308740139007568,6.314849376678467,0.6
121,0.0,3.0,2.0,1.0,6.333439350128174,6.340974807739258,0.6
122,0.0,3.0,2.0,1.0,6.32351016998291,6.3278489112854,0.6
123,0.0,3.0,2.0,1.0,6.361020565032959,6.341822624206543,0.6
124,0.0,3.0,2.0,1.0,6.354403972625732,6.35579776763916,0.6
125,0.0,3.0,2.0,1.0,6.343882083892822,6.350824356079102,0.6
126,0.0,3.0,2.0,1.0,6.367674350738525,6.37093448638916,0.6
127,0.0,3.0,2.0,1.0,6.372091293334961,6.3717570304870605,0.6
128,0.0,3.0,2.0,1.0,6.364662170410156,6.355802536010742,0.6
129,0.0,3.0,2.0,1.0,6.350563049316406,6.371811866760254,0.6
130,1.0,3.0,0.0,1.0,6.368432998657227,6.37130069732666,0.6
131,1.0,3.0,0.0,1.0,6.345890998840332,6.372799396514893,0.6
132,1.0,3.0,0.0,1.0,6.333001136779785,6.337693214416504,0.6
133,1.0,3.0,0.0,1.0,6.340785503387451,6.326235294342041,0.6
134,1.0,3.0,0.0,1.0,6.3484601974487305,6.366375923156738,0.6
135,1.0,3.0,0.0,1.0,6.363144874572754,6.340312957763672,0.6
136,1.0,3.0,0.0,1.0,6.349155426025391,6.342952728271484,0.6
137,1.0,3.0,0.0,1.0,6.338611602783203,6.335852146148682,0.6
138,1.0,3.0,0.0,1.0,6.339951992034912,6.34964656829834,0.6
139,1.0,3.0,0.0,1.0,6.345849990844727,6.328570365905762,0.6
140,2.0,3.0,0.0,1.0,6.369458198547363,6.3179707527160645,0.6
141,2.0,3.0,0.0,1.0,6.415995597839356,6.3432393074035645,0.6
142,2.0,3.0,0.0,1.0,6.439939975738525,6.357768058776856,0.6
143,2.0,3.0,0.0,1.0,6.4364190101623535,6.351924896240234,0.6
144,2.0,3.0,0.0,1.0,6.415289402008057,6.359912872314453,0.6
145,2.0,3.0,0.0,1.0,6.357786178588867,6.356989860534668,0.6
146,2.0,3.0,0.0,1.0,6.371907234191895,6.373348236083984,0.6
147,2.0,3.0,0.0,1.0,6.396177768707275,6.364811420440674,0.6
148,2.0,3.0,0.0,1.0,6.454634666442871,6.342709064483643,0.6
149,2.0,3.0,0.0,1.0,6.451001167297363,6.350172996520996,0.6
150,3.0,3.0,2.0,1.0,4.574263095855713,4.5769476890563965,0.6
151,3.0,3.0,2.0,1.0,5.064993858337402,5.072543621063232,0.6
152,3.0,3.0,2.0,1.0,4.7845892906188965,4.780575275421143,0.6
153,3.0,3.0,2.0,1.0,5.2488274574279785,5.2472968101501465,0.6
154,3.0,3.0,2.0,1.0,5.040787220001221,5.048803329467773,0.6
155,3.0,3.0,2.0,1.0,4.927005767822266,4.927690505981445,0.6
156,3.0,3.0,2.0,1.0,5.216153621673584,5.217790126800537,0.6
157,3.0,3.0,2.0,1.0,4.906051158905029,4.899419784545898,0.6
158,3.0,3.0,2.0,1.0,4.699744701385498,4.701430320739746,0.6
159,3.0,3.0,2.0,1.0,4.926959037780762,4.9110870361328125,0.6
160,0.0,4.0,2.0,1.0,6.310079097747803,6.324169158935547,0.6
161,0.0,4.0,2.0,1.0,6.321315288543701,6.323997020721436,0.6
162,0.0,4.0,2.0,1.0,6.324383735656738,6.330043315887451,0.6
163,0.0,4.0,2.0,1.0,6.336496829986572,6.358152866363525,0.6
164,0.0,4.0,2.0,1.0,6.317440032958984,6.3378005027771,0.6
165,0.0,4.0,2.0,1.0,6.3392333984375,6.35814380645752,0.6
166,0.0,4.0,2.0,1.0,6.353597640991211,6.368851661682129,0.6
167,0.0,4.0,2.0,1.0,6.348587989807129,6.384243011474609,0.6
168,0.0,4.0,2.0,1.0,6.368814945220947,6.371352195739746,0.6
169,0.0,4.0,2.0,1.0,6.370595932006836,6.35262393951416,0.6
170,1.0,4.0,0.0,1.0,6.389339447021484,6.404812335968018,0.6
171,1.0,4.0,0.0,1.0,6.339946746826172,6.37506103515625,0.6
172,1.0,4.0,0.0,1.0,6.371629238128662,6.378111362457275,0.6
173,1.0,4.0,0.0,1.0,6.392302989959717,6.36966609954834,0.6
174,1.0,4.0,0.0,1.0,6.355950832366943,6.366785049438477,0.6
175,1.0,4.0,0.0,1.0,6.348605632781982,6.346531391143799,0.6
176,1.0,4.0,0.0,1.0,6.368978500366211,6.352964401245117,0.6
177,1.0,4.0,0.0,1.0,6.353792667388916,6.357416152954102,0.6
178,1.0,4.0,0.0,1.0,6.360239505767822,6.351229190826416,0.6
179,1.0,4.0,0.0,1.0,6.349100589752197,6.326698303222656,0.6
180,2.0,4.0,0.0,1.0,6.411224842071533,6.3162031173706055,0.6
181,2.0,4.0,0.0,1.0,6.347342491149902,6.3429460525512695,0.6
182,2.0,4.0,0.0,1.0,6.395918846130371,6.355851173400879,0.6
183,2.0,4.0,0.0,1.0,6.417062759399414,6.385809421539307,0.6
184,2.0,4.0,0.0,1.0,6.456808090209961,6.37315034866333,0.6
185,2.0,4.0,0.0,1.0,6.391527652740479,6.367691993713379,0.6
186,2.0,4.0,0.0,1.0,6.347733974456787,6.368572235107422,0.6
187,2.0,4.0,0.0,1.0,6.460498809814453,6.3690714836120605,0.6
188,2.0,4.0,0.0,1.0,6.44180154800415,6.357421875,0.6
189,2.0,4.0,0.0,1.0,6.434463024139404,6.373758316040039,0.6
190,3.0,4.0,2.0,1.0,4.546195030212402,4.547499179840088,0.6
191,3.0,4.0,2.0,1.0,5.092998027801514,5.085512638092041,0.6
192,3.0,4.0,2.0,1.0,4.7759294509887695,4.765324592590332,0.6
193,3.0,4.0,2.0,1.0,4.6290717124938965,4.635951995849609,0.6
194,3.0,4.0,2.0,1.0,5.027287483215332,5.020092487335205,0.6
195,3.0,4.0,2.0,1.0,4.7601189613342285,4.774235248565674,0.6
196,3.0,4.0,2.0,1.0,4.7675371170043945,4.768459796905518,0.6
197,3.0,4.0,2.0,1.0,4.784913539886475,4.791674137115479,0.6
198,3.0,4.0,2.0,1.0,4.955526828765869,4.958186626434326,0.6
199,3.0,4.0,2.0,1.0,4.9051194190979,4.903194904327393,0.6
200,0.0,5.0,2.0,1.0,6.320429801940918,6.316827297210693,0.6
201,0.0,5.0,2.0,1.0,6.3342766761779785,6.347339630126953,0.6
202,0.0,5.0,2.0,1.0,6.327793121337891,6.324109077453613,0.6
203,0.0,5.0,2.0,1.0,6.329167366027832,6.3333516120910645,0.6
204,0.0,5.0,2.0,1.0,6.3406662940979,6.333220958709717,0.6
205,0.0,5.0,2.0,1.0,6.355597019195557,6.342484951019287,0.6
206,0.0,5.0,2.0,1.0,6.3505859375,6.371612071990967,0.6
207,0.0,5.0,2.0,1.0,6.336627960205078,6.33504581451416,0.6
208,0.0,5.0,2.0,1.0,6.366358757019043,6.374271869659424,0.6
209,0.0,5.0,2.0,1.0,6.347177982330322,6.3503594398498535,0.6
210,1.0,5.0,0.0,1.0,6.370007514953613,6.379833221435547,0.6
211,1.0,5.0,0.0,1.0,6.380873203277588,6.358591079711914,0.6
212,1.0,5.0,0.0,1.0,6.435603618621826,6.459559917449951,0.6
213,1.0,5.0,0.0,1.0,6.377444744110107,6.368124961853027,0.6
214,1.0,5.0,0.0,1.0,6.341246128082275,6.330051898956299,0.6
215,1.0,5.0,0.0,1.0,6.340561389923096,6.331943988800049,0.6
216,1.0,5.0,0.0,1.0,6.355251789093018,6.362977981567383,0.6
217,1.0,5.0,0.0,1.0,6.361628532409668,6.35868501663208,0.6
218,1.0,5.0,0.0,1.0,6.359483242034912,6.374885559082031,0.6
219,1.0,5.0,0.0,1.0,6.3686723709106445,6.367077827453613,0.6
220,2.0,5.0,0.0,1.0,6.425232410430908,6.349161148071289,0.6
221,2.0,5.0,0.0,1.0,6.494760990142822,6.356302261352539,0.6
222,2.0,5.0,0.0,1.0,6.377396583557129,6.361427307128906,0.6
223,2.0,5.0,0.0,1.0,6.379421710968018,6.388798236846924,0.6
224,2.0,5.0,0.0,1.0,6.386357307434082,6.39854097366333,0.6
225,2.0,5.0,0.0,1.0,6.397806167602539,6.398005485534668,0.6
226,2.0,5.0,0.0,1.0,6.351255893707275,6.4258012771606445,0.6
227,2.0,5.0,0.0,1.0,6.472220420837402,6.372462749481201,0.6
228,2.0,5.0,0.0,1.0,6.480483531951904,6.374627590179443,0.6
229,2.0,5.0,0.0,1.0,6.380081653594971,6.354301452636719,0.6
230,3.0,5.0,2.0,1.0,5.014231204986572,5.003814697265625,0.6
231,3.0,5.0,2.0,1.0,5.106437683105469,5.107961654663086,0.6
232,3.0,5.0,2.0,1.0,5.014362335205078,5.004467487335205,0.6
233,3.0,5.0,2.0,1.0,4.931462287902832,4.928102970123291,0.6
234,3.0,5.0,2.0,1.0,5.0393781661987305,5.038860321044922,0.6
235,3.0,5.0,2.0,1.0,4.807708263397217,4.81350564956665,0.6
236,3.0,5.0,2.0,1.0,4.8938984870910645,4.9089035987854,0.6
237,3.0,5.0,2.0,1.0,5.010995864868164,5.008295059204102,0.6
238,3.0,5.0,2.0,1.0,4.995832443237305,5.001218318939209,0.6
239,3.0,5.0,2.0,1.0,4.826698303222656,4.82899808883667,0.6
240,0.0,6.0,2.0,1.0,6.312332630157471,6.322513580322266,0.6
241,0.0,6.0,2.0,1.0,6.325972557067871,6.318682670593262,0.6
242,0.0,6.0,2.0,1.0,6.327456951141357,6.319240093231201,0.6
243,0.0,6.0,2.0,1.0,6.311793804168701,6.332786560058594,0.6
244,0.0,6.0,2.0,1.0,6.3414483070373535,6.338627338409424,0.6
245,0.0,6.0,2.0,1.0,6.340115070343018,6.329087257385254,0.6
246,0.0,6.0,2.0,1.0,6.332250595092773,6.327054977416992,0.6
247,0.0,6.0,2.0,1.0,6.335662841796875,6.332829475402832,0.6
248,0.0,6.0,2.0,1.0,6.347592830657959,6.355274200439453,0.6
249,0.0,6.0,2.0,1.0,6.341837406158447,6.334374904632568,0.6
250,1.0,6.0,0.0,1.0,6.329488277435303,6.327419757843018,0.6
251,1.0,6.0,0.0,1.0,6.33944845199585,6.341612339019775,0.6
252,1.0,6.0,0.0,1.0,6.340970993041992,6.32674503326416,0.6
253,1.0,6.0,0.0,1.0,6.347805023193359,6.371476650238037,0.6
254,1.0,6.0,0.0,1.0,6.331762313842773,6.334498882293701,0.6
255,1.0,6.0,0.0,1.0,6.339805603027344,6.356536388397217,0.6
256,1.0,6.0,0.0,1.0,6.339025497436523,6.324999809265137,0.6
257,1.0,6.0,0.0,1.0,6.378472328186035,6.346374988555908,0.6
258,1.0,6.0,0.0,1.0,6.337247848510742,6.346597671508789,0.6
259,1.0,6.0,0.0,1.0,6.3420844078063965,6.332132816314697,0.6
260,2.0,6.0,0.0,1.0,6.348372459411621,6.308764457702637,0.6
261,2.0,6.0,0.0,1.0,6.395534038543701,6.330063343048096,0.6
262,2.0,6.0,0.0,1.0,6.411959171295166,6.37302827835083,0.6
263,2.0,6.0,0.0,1.0,6.373915195465088,6.388297080993652,0.6
264,2.0,6.0,0.0,1.0,6.450627326965332,6.356256008148193,0.6
265,2.0,6.0,0.0,1.0,6.363773345947266,6.40554666519165,0.6
266,2.0,6.0,0.0,1.0,6.411777973175049,6.367337703704834,0.6
267,2.0,6.0,0.0,1.0,6.478799819946289,6.355678081512451,0.6
268,2.0,6.0,0.0,1.0,6.476561069488525,6.356699466705322,0.6
269,2.0,6.0,0.0,1.0,6.516616344451904,6.338650226593018,0.6
270,3.0,6.0,2.0,1.0,5.01124906539917,5.001916885375977,0.6
271,3.0,6.0,2.0,1.0,4.963216304779053,4.967225551605225,0.6
272,3.0,6.0,2.0,1.0,4.591652870178223,4.609973907470703,0.6
273,3.0,6.0,2.0,1.0,4.722556114196777,4.73212480545044,0.6
274,3.0,6.0,2.0,1.0,5.025712013244629,5.0372090339660645,0.6
275,3.0,6.0,2.0,1.0,4.7619500160217285,4.769658088684082,0.6
276,3.0,6.0,2.0,1.0,4.838633060455322,4.830381393432617,0.6
277,3.0,6.0,2.0,1.0,4.6812424659729,4.690923690795898,0.6
278,3.0,6.0,2.0,1.0,5.027832508087158,5.024906635284424,0.6
279,3.0,6.0,2.0,1.0,4.3391289710998535,4.333558559417725,0.6
280,0.0,7.0,2.0,1.0,6.347522735595703,6.342583656311035,0.6
281,0.0,7.0,2.0,1.0,6.342342376708984,6.343560695648193,0.6
282,0.0,7.0,2.0,1.0,6.3440775871276855,6.34228515625,0.6
283,0.0,7.0,2.0,1.0,6.341997623443604,6.33845853805542,0.6
284,0.0,7.0,2.0,1.0,6.352246284484863,6.343229293823242,0.6
285,0.0,7.0,2.0,1.0,6.321396350860596,6.343187808990479,0.6
286,0.0,7.0,2.0,1.0,6.362663269042969,6.349332809448242,0.6
287,0.0,7.0,2.0,1.0,6.358316898345947,6.352189064025879,0.6
288,0.0,7.0,2.0,1.0,6.363607406616211,6.333832263946533,0.6
289,0.0,7.0,2.0,1.0,6.35190486907959,6.34025239944458,0.6
290,1.0,7.0,0.0,1.0,6.3460469245910645,6.353276252746582,0.6
291,1.0,7.0,0.0,1.0,6.40213680267334,6.398038864135742,0.6
292,1.0,7.0,0.0,1.0,6.325148105621338,6.332449913024902,0.6
293,1.0,7.0,0.0,1.0,6.366604328155518,6.364013195037842,0.6
294,1.0,7.0,0.0,1.0,6.349370956420898,6.372151374816895,0.6
295,1.0,7.0,0.0,1.0,6.379645347595215,6.383604049682617,0.6
296,1.0,7.0,0.0,1.0,6.357880115509033,6.36322021484375,0.6
297,1.0,7.0,0.0,1.0,6.379242420196533,6.382691860198975,0.6
298,1.0,7.0,0.0,1.0,6.346868515014648,6.3556647300720215,0.6
299,1.0,7.0,0.0,1.0,6.380557537078857,6.360690593719482,0.6
300,2.0,7.0,0.0,1.0,6.404506206512451,6.366723537445068,0.6
301,2.0,7.0,0.0,1.0,6.385248184204102,6.355778694152832,0.6
302,2.0,7.0,0.0,1.0,6.428979396820068,6.364596843719482,0.6
303,2.0,7.0,0.0,1.0,6.3996357917785645,6.377219200134277,0.6
304,2.0,7.0,0.0,1.0,6.378787517547607,6.397797107696533,0.6
305,2.0,7.0,0.0,1.0,6.417729377746582,6.403201580047607,0.6
306,2.0,7.0,0.0,1.0,6.392521858215332,6.399987697601318,0.6
307,2.0,7.0,0.0,1.0,6.362026691436768,6.372508049011231,0.6
308,2.0,7.0,0.0,1.0,6.364309310913086,6.344303131103516,0.6
309,2.0,7.0,0.0,1.0,6.382857799530029,6.370349407196045,0.6
310,3.0,7.0,2.0,1.0,4.822737216949463,4.835578441619873,0.6
311,3.0,7.0,2.0,1.0,5.020989418029785,5.022584438323975,0.6
312,3.0,7.0,2.0,1.0,4.794692993164063,4.800529479980469,0.6
313,3.0,7.0,2.0,1.0,4.750046253204346,4.755313873291016,0.6
314,3.0,7.0,2.0,1.0,4.703831672668457,4.731085300445557,0.6
315,3.0,7.0,2.0,1.0,4.843686580657959,4.8373236656188965,0.6
316,3.0,7.0,2.0,1.0,4.722237586975098,4.720707893371582,0.6
317,3.0,7.0,2.0,1.0,4.696555137634277,4.684811115264893,0.6
318,3.0,7.0,2.0,1.0,4.893009662628174,4.879355430603027,0.6
319,3.0,7.0,2.0,1.0,4.759598255157471,4.77401065826416,0.6
320,0.0,8.0,2.0,1.0,6.344179630279541,6.332704067230225,0.6
321,0.0,8.0,2.0,1.0,6.320451259613037,6.311263561248779,0.6
322,0.0,8.0,2.0,1.0,6.326328277587891,6.330049514770508,0.6
323,0.0,8.0,2.0,1.0,6.33035135269165,6.329140663146973,0.6
324,0.0,8.0,2.0,1.0,6.311582088470459,6.328250885009766,0.6
325,0.0,8.0,2.0,1.0,6.337251663208008,6.34395170211792,0.6
326,0.0,8.0,2.0,1.0,6.327994346618652,6.317816257476807,0.6
327,0.0,8.0,2.0,1.0,6.348227500915527,6.339995861053467,0.6
328,0.0,8.0,2.0,1.0,6.333863735198975,6.352274894714356,0.6
329,0.0,8.0,2.0,1.0,6.372485160827637,6.350550651550293,0.6
330,1.0,8.0,0.0,1.0,6.341748237609863,6.337192535400391,0.6
331,1.0,8.0,0.0,1.0,6.384311676025391,6.3716230392456055,0.6
332,1.0,8.0,0.0,1.0,6.366726398468018,6.349053859710693,0.6
333,1.0,8.0,0.0,1.0,6.3581976890563965,6.352710723876953,0.6
334,1.0,8.0,0.0,1.0,6.3623046875,6.352142810821533,0.6
335,1.0,8.0,0.0,1.0,6.357810497283936,6.346190929412842,0.6
336,1.0,8.0,0.0,1.0,6.356734752655029,6.359976768493652,0.6
337,1.0,8.0,0.0,1.0,6.3744282722473145,6.360245704650879,0.6
338,1.0,8.0,0.0,1.0,6.34959077835083,6.36013126373291,0.6
339,1.0,8.0,0.0,1.0,6.341082572937012,6.359546661376953,0.6
340,2.0,8.0,0.0,1.0,6.371696472167969,6.309863567352295,0.6
341,2.0,8.0,0.0,1.0,6.352105617523193,6.344630718231201,0.6
342,2.0,8.0,0.0,1.0,6.416561126708984,6.350415229797363,0.6
343,2.0,8.0,0.0,1.0,6.342106819152832,6.403345108032227,0.6
344,2.0,8.0,0.0,1.0,6.374756336212158,6.414231777191162,0.6
345,2.0,8.0,0.0,1.0,6.433158874511719,6.36488676071167,0.6
346,2.0,8.0,0.0,1.0,6.383991241455078,6.3858160972595215,0.6
347,2.0,8.0,0.0,1.0,6.40761137008667,6.409512042999268,0.6
348,2.0,8.0,0.0,1.0,6.422317028045654,6.355364799499512,0.6
349,2.0,8.0,0.0,1.0,6.364792823791504,6.406325340270996,0.6
350,3.0,8.0,2.0,1.0,4.9801344871521,4.983654499053955,0.6
351,3.0,8.0,2.0,1.0,5.017230987548828,5.006764888763428,0.6
352,3.0,8.0,2.0,1.0,4.687313079833984,4.693878173828125,0.6
353,3.0,8.0,2.0,1.0,4.779380798339844,4.77523136138916,0.6
354,3.0,8.0,2.0,1.0,4.871208667755127,4.871963024139404,0.6
355,3.0,8.0,2.0,1.0,4.736357688903809,4.738028526306152,0.6
356,3.0,8.0,2.0,1.0,4.984789848327637,4.983525276184082,0.6
357,3.0,8.0,2.0,1.0,4.679163932800293,4.688465118408203,0.6
358,3.0,8.0,2.0,1.0,4.982406139373779,4.980220794677734,0.6
359,3.0,8.0,2.0,1.0,4.769423007965088,4.766275405883789,0.6
